TAIL_NUM,SUM_OF_ALL_DELAYS,AVERAGE_OF_ALL_DELAYS,MIN_OF_ALL_DELAYS,MAX_OF_ALL_DELAYS,SUM_OF_WEATHER_DELAY,AVERAGE_OF_WEATHER_DELAY,MIN_OF_WEATHER_DELAY,MAX_OF_WEATHER_DELAY,SUM_OF_CARRIER_DELAY,AVERAGE_OF_CARRIER_DELAY,MIN_OF_CARRIER_DELAY,MAX_OF_CARRIER_DELAY,SUM_OF_NAS_DELAY,AVERAGE_OF_NAS_DELAY,MIN_OF_NAS_DELAY,MAX_OF_NAS_DELAY,SUM_OF_SECURITY_DELAY,AVERAGE_OF_SECURITY_DELAY,MIN_OF_SECURITY_DELAY,MAX_OF_SECURITY_DELAY,SUM_OF_LATE_AIRCRAFT_DELAY,AVERAGE_OF_LATE_AIRCRAFT_DELAY,MIN_OF_LATE_AIRCRAFT_DELAY,MAX_OF_LATE_AIRCRAFT_DELAY
N144AN,21641.0,17.093996840442337,0.0,655.0,1379.0,1.089257503949447,0.0,266.0,7004.0,5.532385466034755,0.0,655.0,4601.0,3.6342812006319116,0.0,305.0,80.0,0.0631911532385466,0.0,56.0,8577.0,6.774881516587678,0.0,633.0
N590JB,21635.0,18.089464882943144,0.0,628.0,355.0,0.2968227424749164,0.0,218.0,6922.0,5.787625418060201,0.0,404.0,4707.0,3.93561872909699,0.0,449.0,11.0,0.00919732441471572,0.0,11.0,9640.0,8.060200668896321,0.0,415.0
N470UA,21635.0,17.089257503949447,0.0,1085.0,732.0,0.5781990521327014,0.0,192.0,5614.0,4.4344391785150075,0.0,1085.0,5929.0,4.683254344391785,0.0,362.0,36.0,0.02843601895734597,0.0,36.0,9324.0,7.3649289099526065,0.0,428.0
N33714,21634.0,21.08576998050682,0.0,582.0,1593.0,1.5526315789473684,0.0,372.0,3909.0,3.809941520467836,0.0,510.0,6393.0,6.230994152046784,0.0,582.0,0.0,0.0,0.0,0.0,9739.0,9.492202729044834,0.0,356.0
N595NN,21634.0,9.430688753269399,0.0,369.0,1516.0,0.6608544027898866,0.0,188.0,4430.0,1.931124673060157,0.0,319.0,4826.0,2.103748910200523,0.0,269.0,18.0,0.007846556233653008,0.0,18.0,10844.0,4.727114210985179,0.0,304.0
N825AE,21633.0,11.48248407643312,0.0,519.0,1672.0,0.8874734607218684,0.0,315.0,4124.0,2.18895966029724,0.0,506.0,5913.0,3.138535031847134,0.0,345.0,58.0,0.03078556263269639,0.0,40.0,9866.0,5.236730360934183,0.0,268.0
N11547,21631.0,17.36035313001605,0.0,1241.0,460.0,0.36918138041733545,0.0,228.0,5496.0,4.41091492776886,0.0,1217.0,8843.0,7.097110754414126,0.0,1015.0,0.0,0.0,0.0,0.0,6832.0,5.48314606741573,0.0,427.0
N914XJ,21628.0,12.655354008191924,0.0,792.0,2190.0,1.2814511410181393,0.0,792.0,5497.0,3.216500877706261,0.0,469.0,5650.0,3.3060269163253366,0.0,676.0,0.0,0.0,0.0,0.0,8291.0,4.851375073142188,0.0,344.0
N208SY,21626.0,13.853939782190903,0.0,774.0,1300.0,0.8327994875080077,0.0,763.0,6586.0,4.219090326713645,0.0,671.0,6656.0,4.263933376040999,0.0,347.0,24.0,0.015374759769378604,0.0,17.0,7060.0,4.522741832158872,0.0,334.0
N821SK,21624.0,14.913103448275862,0.0,924.0,4409.0,3.0406896551724136,0.0,896.0,6928.0,4.777931034482759,0.0,567.0,2706.0,1.8662068965517242,0.0,220.0,164.0,0.11310344827586206,0.0,160.0,7417.0,5.115172413793103,0.0,266.0
N646NK,21622.0,13.025301204819277,0.0,922.0,1348.0,0.8120481927710843,0.0,748.0,5068.0,3.053012048192771,0.0,922.0,6972.0,4.2,0.0,268.0,28.0,0.016867469879518072,0.0,28.0,8206.0,4.943373493975904,0.0,643.0
N712JB,21618.0,19.164893617021278,0.0,1204.0,83.0,0.07358156028368794,0.0,38.0,7710.0,6.835106382978723,0.0,797.0,4786.0,4.24290780141844,0.0,224.0,0.0,0.0,0.0,0.0,9039.0,8.013297872340425,0.0,928.0
N905NK,21613.0,14.275429326287979,0.0,812.0,530.0,0.35006605019815057,0.0,208.0,5982.0,3.95112285336856,0.0,630.0,8311.0,5.4894319682959045,0.0,812.0,65.0,0.042932628797886396,0.0,36.0,6725.0,4.441875825627477,0.0,277.0
N715SW,21611.0,10.310591603053435,0.0,428.0,781.0,0.3726145038167939,0.0,270.0,7474.0,3.5658396946564888,0.0,392.0,2561.0,1.221851145038168,0.0,145.0,121.0,0.057729007633587785,0.0,44.0,10674.0,5.092557251908397,0.0,269.0
N86311,21605.0,17.011811023622048,0.0,696.0,2556.0,2.0125984251968503,0.0,696.0,8103.0,6.380314960629922,0.0,398.0,2644.0,2.0818897637795275,0.0,131.0,32.0,0.025196850393700787,0.0,17.0,8270.0,6.511811023622047,0.0,336.0
N903NK,21604.0,14.36436170212766,0.0,321.0,1095.0,0.7280585106382979,0.0,321.0,4255.0,2.829122340425532,0.0,244.0,8917.0,5.928856382978723,0.0,309.0,95.0,0.06316489361702128,0.0,42.0,7242.0,4.815159574468085,0.0,302.0
N8891A,21596.0,12.09859943977591,0.0,660.0,1568.0,0.8784313725490196,0.0,649.0,4820.0,2.700280112044818,0.0,329.0,4703.0,2.634733893557423,0.0,261.0,0.0,0.0,0.0,0.0,10505.0,5.88515406162465,0.0,273.0
N579JB,21596.0,18.458119658119656,0.0,605.0,550.0,0.4700854700854701,0.0,232.0,7914.0,6.764102564102564,0.0,605.0,4710.0,4.0256410256410255,0.0,169.0,19.0,0.01623931623931624,0.0,19.0,8403.0,7.182051282051282,0.0,506.0
N537EA,21594.0,10.711309523809524,0.0,597.0,726.0,0.3601190476190476,0.0,160.0,5558.0,2.7569444444444446,0.0,597.0,4699.0,2.3308531746031744,0.0,387.0,0.0,0.0,0.0,0.0,10611.0,5.263392857142857,0.0,368.0
N924XJ,21582.0,13.870179948586118,0.0,943.0,969.0,0.6227506426735219,0.0,236.0,6716.0,4.316195372750642,0.0,790.0,5346.0,3.43573264781491,0.0,175.0,0.0,0.0,0.0,0.0,8551.0,5.495501285347044,0.0,440.0
N551UW,21572.0,17.467206477732795,0.0,1169.0,1146.0,0.9279352226720647,0.0,311.0,6677.0,5.4064777327935225,0.0,738.0,4128.0,3.3425101214574897,0.0,313.0,0.0,0.0,0.0,0.0,9621.0,7.790283400809717,0.0,573.0
N319PQ,21572.0,12.72684365781711,0.0,686.0,598.0,0.3528023598820059,0.0,168.0,5411.0,3.192330383480826,0.0,449.0,6921.0,4.083185840707965,0.0,686.0,0.0,0.0,0.0,0.0,8642.0,5.098525073746313,0.0,307.0
N509JB,21566.0,20.00556586270872,0.0,549.0,912.0,0.8460111317254174,0.0,264.0,7656.0,7.1020408163265305,0.0,462.0,4606.0,4.2727272727272725,0.0,296.0,63.0,0.05844155844155844,0.0,63.0,8329.0,7.72634508348794,0.0,308.0
N308FR,21566.0,14.791495198902606,0.0,356.0,571.0,0.39163237311385457,0.0,149.0,5562.0,3.814814814814815,0.0,329.0,5335.0,3.659122085048011,0.0,180.0,0.0,0.0,0.0,0.0,10098.0,6.925925925925926,0.0,292.0
N85352,21562.0,16.334848484848486,0.0,766.0,1964.0,1.4878787878787878,0.0,205.0,7372.0,5.584848484848485,0.0,721.0,4277.0,3.2401515151515152,0.0,766.0,45.0,0.03409090909090909,0.0,45.0,7904.0,5.987878787878788,0.0,394.0
N93305,21558.0,16.14831460674157,0.0,876.0,3461.0,2.59250936329588,0.0,876.0,7611.0,5.701123595505618,0.0,301.0,3733.0,2.79625468164794,0.0,687.0,22.0,0.01647940074906367,0.0,22.0,6731.0,5.041947565543071,0.0,409.0
N135EV,21553.0,12.663337250293772,0.0,981.0,1159.0,0.6809635722679201,0.0,358.0,5480.0,3.219741480611046,0.0,722.0,5302.0,3.1151586368977675,0.0,848.0,0.0,0.0,0.0,0.0,9612.0,5.647473560517039,0.0,958.0
N825SK,21550.0,13.477173233270793,0.0,664.0,2539.0,1.58786741713571,0.0,479.0,8230.0,5.146966854283927,0.0,664.0,2688.0,1.6810506566604129,0.0,320.0,0.0,0.0,0.0,0.0,8093.0,5.061288305190744,0.0,340.0
N936EV,21537.0,10.319597508385241,0.0,722.0,2041.0,0.9779587925251557,0.0,345.0,8426.0,4.0373742213703885,0.0,722.0,2105.0,1.0086248203162433,0.0,81.0,105.0,0.05031145184475323,0.0,87.0,8860.0,4.245328222328702,0.0,286.0
N442UA,21534.0,16.77102803738318,0.0,625.0,780.0,0.6074766355140186,0.0,118.0,4903.0,3.818535825545171,0.0,615.0,6444.0,5.018691588785047,0.0,275.0,0.0,0.0,0.0,0.0,9407.0,7.326323987538941,0.0,492.0
N732SK,21531.0,11.4832,0.0,1147.0,367.0,0.19573333333333334,0.0,104.0,9110.0,4.858666666666666,0.0,1130.0,3923.0,2.0922666666666667,0.0,364.0,0.0,0.0,0.0,0.0,8131.0,4.336533333333334,0.0,248.0
N441SW,21528.0,10.354978354978355,0.0,874.0,2112.0,1.0158730158730158,0.0,336.0,8786.0,4.226070226070226,0.0,864.0,2912.0,1.4006734006734007,0.0,235.0,3.0,0.001443001443001443,0.0,3.0,7715.0,3.710918710918711,0.0,341.0
N796SW,21524.0,10.623889437314906,0.0,480.0,366.0,0.18065153010858837,0.0,281.0,9787.0,4.830700888450148,0.0,448.0,2150.0,1.0612043435340572,0.0,149.0,0.0,0.0,0.0,0.0,9221.0,4.551332675222112,0.0,226.0
N370NB,21513.0,16.833333333333332,0.0,903.0,3016.0,2.359937402190923,0.0,726.0,5706.0,4.464788732394366,0.0,903.0,5749.0,4.498435054773083,0.0,847.0,44.0,0.03442879499217527,0.0,44.0,6998.0,5.475743348982785,0.0,545.0
N404UA,21512.0,17.446877534468776,0.0,981.0,1842.0,1.4939172749391727,0.0,981.0,4343.0,3.5223033252230334,0.0,393.0,5964.0,4.8369829683698295,0.0,341.0,0.0,0.0,0.0,0.0,9363.0,7.593673965936739,0.0,328.0
N610AE,21509.0,14.387290969899665,0.0,819.0,2431.0,1.626086956521739,0.0,819.0,5117.0,3.422742474916388,0.0,505.0,5689.0,3.805351170568562,0.0,384.0,4.0,0.0026755852842809363,0.0,4.0,8268.0,5.530434782608696,0.0,620.0
N726SW,21506.0,9.833561957018746,0.0,361.0,960.0,0.438957475994513,0.0,232.0,6041.0,2.7622313671696386,0.0,361.0,3685.0,1.6849565614997715,0.0,220.0,24.0,0.010973936899862825,0.0,17.0,10796.0,4.936442615454961,0.0,312.0
N88301,21503.0,16.89159465828751,0.0,905.0,1304.0,1.0243519245875883,0.0,334.0,8146.0,6.399057344854674,0.0,552.0,2671.0,2.0981932443047917,0.0,208.0,30.0,0.02356637863315004,0.0,30.0,9352.0,7.346425765907306,0.0,905.0
N950WN,21499.0,9.483458314953683,0.0,449.0,897.0,0.3956771063078959,0.0,353.0,4754.0,2.0970445522717247,0.0,226.0,3563.0,1.5716806352007058,0.0,420.0,41.0,0.01808557565063961,0.0,32.0,12244.0,5.400970445522717,0.0,436.0
N820UA,21496.0,15.771093176815848,0.0,810.0,1916.0,1.4057226705796038,0.0,795.0,3752.0,2.752751283932502,0.0,469.0,6574.0,4.823184152604549,0.0,326.0,18.0,0.013206162876008804,0.0,18.0,9236.0,6.776228906823184,0.0,446.0
N800AE,21478.0,11.23326359832636,0.0,1445.0,1251.0,0.6542887029288703,0.0,340.0,4703.0,2.4597280334728033,0.0,1445.0,5675.0,2.9680962343096233,0.0,344.0,17.0,0.00889121338912134,0.0,10.0,9832.0,5.142259414225942,0.0,470.0
N796JB,21462.0,21.967246673490276,0.0,537.0,256.0,0.26202661207778916,0.0,116.0,7001.0,7.165813715455476,0.0,432.0,3502.0,3.5844421699078812,0.0,167.0,0.0,0.0,0.0,0.0,10703.0,10.95496417604913,0.0,507.0
N716SK,21459.0,11.24685534591195,0.0,1028.0,744.0,0.389937106918239,0.0,456.0,9050.0,4.743186582809225,0.0,923.0,2977.0,1.560272536687631,0.0,138.0,5.0,0.002620545073375262,0.0,5.0,8683.0,4.55083857442348,0.0,243.0
N514MJ,21458.0,13.852808263395739,0.0,1194.0,1317.0,0.8502259522272434,0.0,200.0,7619.0,4.918657198192382,0.0,1194.0,3832.0,2.47385409941898,0.0,315.0,73.0,0.04712717882504842,0.0,43.0,8617.0,5.562943834732085,0.0,544.0
N127SY,21458.0,15.37106017191977,0.0,887.0,650.0,0.4656160458452722,0.0,315.0,8372.0,5.997134670487106,0.0,870.0,4897.0,3.5078796561604584,0.0,256.0,0.0,0.0,0.0,0.0,7539.0,5.400429799426934,0.0,870.0
N77871,21457.0,23.12176724137931,0.0,874.0,1191.0,1.2834051724137931,0.0,675.0,4453.0,4.798491379310345,0.0,539.0,4476.0,4.823275862068965,0.0,205.0,14.0,0.015086206896551725,0.0,14.0,11323.0,12.201508620689655,0.0,686.0
N681NK,21454.0,14.624403544648944,0.0,938.0,538.0,0.3667348329925017,0.0,183.0,3582.0,2.441717791411043,0.0,605.0,11822.0,8.058623040218132,0.0,927.0,47.0,0.032038173142467624,0.0,16.0,5465.0,3.7252897068847988,0.0,936.0
N561JB,21453.0,21.24059405940594,0.0,767.0,819.0,0.810891089108911,0.0,302.0,6977.0,6.907920792079208,0.0,767.0,3664.0,3.627722772277228,0.0,434.0,18.0,0.01782178217821782,0.0,16.0,9975.0,9.876237623762377,0.0,491.0
N670AE,21452.0,11.447171824973319,0.0,606.0,2586.0,1.3799359658484525,0.0,413.0,4964.0,2.648879402347919,0.0,283.0,4379.0,2.3367129135538955,0.0,357.0,90.0,0.048025613660619,0.0,36.0,9433.0,5.033617929562434,0.0,491.0
N209WN,21443.0,10.490704500978474,0.0,335.0,550.0,0.2690802348336595,0.0,313.0,7887.0,3.858610567514677,0.0,314.0,2679.0,1.310665362035225,0.0,145.0,0.0,0.0,0.0,0.0,10327.0,5.052348336594912,0.0,331.0
N415WN,21437.0,11.032938754503345,0.0,389.0,613.0,0.3154915079773546,0.0,229.0,6181.0,3.181163149768399,0.0,369.0,3656.0,1.8816263510036026,0.0,222.0,55.0,0.028306742151312403,0.0,53.0,10932.0,5.626351003602676,0.0,251.0
N976UY,21435.0,16.068215892053974,0.0,812.0,460.0,0.3448275862068966,0.0,114.0,6720.0,5.037481259370315,0.0,769.0,4597.0,3.4460269865067468,0.0,197.0,21.0,0.015742128935532233,0.0,17.0,9637.0,7.224137931034483,0.0,638.0
N268WN,21433.0,10.225667938931299,0.0,303.0,747.0,0.35639312977099236,0.0,257.0,7015.0,3.3468511450381677,0.0,206.0,3206.0,1.5295801526717556,0.0,129.0,23.0,0.01097328244274809,0.0,13.0,10442.0,4.981870229007634,0.0,291.0
N260NN,21432.0,12.55536028119508,0.0,1180.0,1988.0,1.1646162858816638,0.0,388.0,3623.0,2.1224370240187462,0.0,968.0,6661.0,3.902167545401289,0.0,465.0,11.0,0.006444053895723492,0.0,11.0,9149.0,5.359695371997657,0.0,1154.0
N272PQ,21426.0,13.45009416195857,0.0,1068.0,1027.0,0.6446955430006277,0.0,755.0,4713.0,2.958568738229755,0.0,528.0,6877.0,4.317011927181419,0.0,1067.0,0.0,0.0,0.0,0.0,8809.0,5.529817953546767,0.0,317.0
N641NK,21421.0,12.667652276759314,0.0,729.0,1698.0,1.004139562389119,0.0,727.0,4968.0,2.937906564163217,0.0,444.0,8753.0,5.176227084565346,0.0,271.0,79.0,0.04671791839148433,0.0,30.0,5923.0,3.502661147250148,0.0,393.0
N240WN,21416.0,9.787934186471663,0.0,436.0,326.0,0.1489945155393053,0.0,127.0,6664.0,3.045703839122486,0.0,224.0,3748.0,1.712979890310786,0.0,418.0,13.0,0.005941499085923218,0.0,12.0,10665.0,4.874314442413163,0.0,417.0
N476WN,21405.0,9.769511638521223,0.0,526.0,624.0,0.28480146052031036,0.0,124.0,7318.0,3.3400273847558193,0.0,239.0,3102.0,1.4157918758557737,0.0,294.0,22.0,0.010041077133728891,0.0,22.0,10339.0,4.718849840255591,0.0,293.0
N891AT,21405.0,11.938092582264362,0.0,1046.0,302.0,0.16843279419966536,0.0,84.0,6880.0,3.837144450641383,0.0,934.0,6189.0,3.4517568321249303,0.0,782.0,0.0,0.0,0.0,0.0,8034.0,4.4807585052983825,0.0,1046.0
N110SY,21398.0,14.706529209621992,0.0,1116.0,1992.0,1.3690721649484536,0.0,1105.0,6167.0,4.238487972508591,0.0,1047.0,5807.0,3.99106529209622,0.0,309.0,82.0,0.056357388316151204,0.0,35.0,7350.0,5.051546391752577,0.0,1107.0
N9629H,21395.0,20.751697381183316,0.0,1058.0,990.0,0.9602327837051406,0.0,232.0,8535.0,8.278370514064015,0.0,1055.0,3434.0,3.3307468477206594,0.0,200.0,0.0,0.0,0.0,0.0,8436.0,8.182347235693502,0.0,292.0
N645JB,21395.0,20.33745247148289,0.0,392.0,68.0,0.06463878326996197,0.0,23.0,6826.0,6.488593155893536,0.0,391.0,4308.0,4.095057034220532,0.0,240.0,0.0,0.0,0.0,0.0,10193.0,9.689163498098859,0.0,285.0
N548NN,21389.0,9.595782862270076,0.0,398.0,966.0,0.43337819650067294,0.0,141.0,5750.0,2.579632122027815,0.0,320.0,3517.0,1.5778375953342305,0.0,104.0,0.0,0.0,0.0,0.0,11156.0,5.0049349484073575,0.0,394.0
N519JB,21388.0,22.442812172088143,0.0,741.0,623.0,0.6537250786988458,0.0,184.0,7761.0,8.143756558237145,0.0,738.0,4244.0,4.453305351521511,0.0,247.0,59.0,0.06190975865687303,0.0,35.0,8701.0,9.130115424973766,0.0,241.0
N308PQ,21377.0,12.20845231296402,0.0,860.0,1423.0,0.8126784694460308,0.0,724.0,5041.0,2.8789263278126787,0.0,250.0,5037.0,2.8766419189034838,0.0,217.0,0.0,0.0,0.0,0.0,9876.0,5.640205596801827,0.0,844.0
N605KS,21374.0,12.699940582293523,0.0,649.0,2293.0,1.362448009506833,0.0,649.0,5414.0,3.2168746286393346,0.0,448.0,4395.0,2.6114081996434937,0.0,141.0,0.0,0.0,0.0,0.0,9272.0,5.509209744503862,0.0,442.0
N349PQ,21372.0,12.033783783783784,0.0,876.0,763.0,0.42961711711711714,0.0,476.0,5904.0,3.324324324324324,0.0,309.0,7093.0,3.9938063063063063,0.0,876.0,0.0,0.0,0.0,0.0,7612.0,4.286036036036036,0.0,853.0
N949UW,21368.0,14.516304347826088,0.0,1010.0,593.0,0.40285326086956524,0.0,253.0,5631.0,3.8254076086956523,0.0,904.0,6144.0,4.173913043478261,0.0,224.0,0.0,0.0,0.0,0.0,9000.0,6.114130434782608,0.0,413.0
N197UW,21367.0,16.904272151898734,0.0,518.0,683.0,0.5403481012658228,0.0,182.0,6861.0,5.4280063291139244,0.0,518.0,4579.0,3.622626582278481,0.0,298.0,47.0,0.037183544303797465,0.0,23.0,9197.0,7.2761075949367084,0.0,372.0
N438UA,21367.0,17.528301886792452,0.0,1253.0,1027.0,0.8424938474159147,0.0,718.0,4831.0,3.963084495488105,0.0,1157.0,6457.0,5.296964725184577,0.0,423.0,0.0,0.0,0.0,0.0,9052.0,7.425758818703856,0.0,299.0
N420UA,21365.0,17.774542429284526,0.0,1136.0,494.0,0.41098169717138106,0.0,74.0,6101.0,5.075707154742097,0.0,1136.0,6138.0,5.10648918469218,0.0,242.0,0.0,0.0,0.0,0.0,8632.0,7.181364392678868,0.0,533.0
N317FR,21363.0,13.809308338720104,0.0,349.0,189.0,0.12217194570135746,0.0,123.0,5392.0,3.4854557207498384,0.0,308.0,5188.0,3.3535875888817066,0.0,212.0,0.0,0.0,0.0,0.0,10594.0,6.848093083387201,0.0,336.0
N954AN,21354.0,16.800944138473643,0.0,1541.0,1493.0,1.174665617623918,0.0,326.0,7126.0,5.6066089693154995,0.0,1518.0,4905.0,3.859166011014949,0.0,300.0,40.0,0.03147128245476003,0.0,40.0,7790.0,6.129032258064516,0.0,477.0
N945AT,21353.0,13.47192429022082,0.0,870.0,2427.0,1.5312302839116718,0.0,735.0,6774.0,4.273817034700316,0.0,799.0,5253.0,3.3141955835962147,0.0,870.0,0.0,0.0,0.0,0.0,6899.0,4.352681388012618,0.0,810.0
N823UA,21353.0,17.123496391339213,0.0,817.0,1029.0,0.8251804330392943,0.0,449.0,5457.0,4.376102646351243,0.0,652.0,6874.0,5.5124298315958296,0.0,620.0,0.0,0.0,0.0,0.0,7993.0,6.409783480352846,0.0,491.0
N978AT,21351.0,11.888084632516703,0.0,939.0,1717.0,0.9560133630289532,0.0,636.0,5445.0,3.0317371937639197,0.0,939.0,5940.0,3.307349665924276,0.0,592.0,0.0,0.0,0.0,0.0,8249.0,4.592984409799555,0.0,338.0
N301PQ,21335.0,12.767803710353082,0.0,1016.0,1236.0,0.7396768402154399,0.0,526.0,5185.0,3.1029323758228604,0.0,821.0,6437.0,3.8521843207660083,0.0,761.0,0.0,0.0,0.0,0.0,8477.0,5.073010173548774,0.0,244.0
N420WN,21327.0,10.95940390544707,0.0,507.0,398.0,0.20452209660842754,0.0,114.0,7094.0,3.645426515930113,0.0,507.0,2772.0,1.4244604316546763,0.0,152.0,206.0,0.10585817060637205,0.0,119.0,10857.0,5.579136690647482,0.0,240.0
N7824A,21321.0,9.916744186046511,0.0,273.0,1373.0,0.6386046511627907,0.0,273.0,5961.0,2.7725581395348837,0.0,195.0,3282.0,1.5265116279069768,0.0,231.0,170.0,0.07906976744186046,0.0,89.0,10535.0,4.9,0.0,262.0
N827JB,21307.0,21.69755600814664,0.0,574.0,764.0,0.7780040733197556,0.0,185.0,6679.0,6.80142566191446,0.0,373.0,4629.0,4.713849287169043,0.0,271.0,37.0,0.03767820773930754,0.0,37.0,9198.0,9.366598778004073,0.0,359.0
N910AU,21301.0,15.766839378238341,0.0,1091.0,1450.0,1.073279052553664,0.0,659.0,6758.0,5.002220577350111,0.0,1091.0,4439.0,3.2857142857142856,0.0,359.0,0.0,0.0,0.0,0.0,8654.0,6.405625462620281,0.0,421.0
N826UA,21298.0,17.988175675675677,0.0,716.0,1626.0,1.3733108108108107,0.0,710.0,3852.0,3.2533783783783785,0.0,706.0,6354.0,5.366554054054054,0.0,250.0,0.0,0.0,0.0,0.0,9466.0,7.9949324324324325,0.0,265.0
N821UA,21289.0,17.565181518151814,0.0,856.0,1825.0,1.5057755775577557,0.0,498.0,4999.0,4.124587458745874,0.0,735.0,5917.0,4.882013201320132,0.0,856.0,0.0,0.0,0.0,0.0,8548.0,7.052805280528053,0.0,419.0
N547JB,21278.0,19.431963470319634,0.0,691.0,442.0,0.40365296803652967,0.0,343.0,8204.0,7.492237442922375,0.0,510.0,4018.0,3.669406392694064,0.0,229.0,15.0,0.0136986301369863,0.0,15.0,8599.0,7.85296803652968,0.0,453.0
N490WN,21277.0,9.855025474756832,0.0,409.0,388.0,0.17971283001389532,0.0,122.0,6703.0,3.1046780917091246,0.0,314.0,3496.0,1.61926817971283,0.0,148.0,84.0,0.03890690134321445,0.0,27.0,10606.0,4.912459471977767,0.0,399.0
N619NK,21269.0,13.590415335463259,0.0,727.0,404.0,0.25814696485623,0.0,86.0,4244.0,2.7118210862619807,0.0,271.0,10031.0,6.409584664536741,0.0,277.0,0.0,0.0,0.0,0.0,6590.0,4.210862619808307,0.0,696.0
N963WN,21268.0,10.098765432098766,0.0,382.0,337.0,0.1600189933523267,0.0,134.0,7026.0,3.336182336182336,0.0,272.0,2931.0,1.3917378917378918,0.0,131.0,9.0,0.004273504273504274,0.0,9.0,10965.0,5.206552706552706,0.0,372.0
N594JB,21267.0,20.312320916905446,0.0,1501.0,309.0,0.29512893982808025,0.0,85.0,8636.0,8.248328557784145,0.0,1501.0,3449.0,3.294173829990449,0.0,288.0,48.0,0.045845272206303724,0.0,26.0,8825.0,8.428844317096466,0.0,262.0
N848UA,21264.0,17.330073349633253,0.0,973.0,1962.0,1.5990220048899755,0.0,973.0,4599.0,3.748166259168704,0.0,789.0,5744.0,4.681336593317034,0.0,220.0,0.0,0.0,0.0,0.0,8959.0,7.301548492257539,0.0,306.0
N311PQ,21261.0,12.059557572319909,0.0,1082.0,778.0,0.44129325014180376,0.0,209.0,5868.0,3.328417470221214,0.0,1082.0,5493.0,3.1157118547929668,0.0,356.0,0.0,0.0,0.0,0.0,9122.0,5.174134997163925,0.0,356.0
N856AE,21253.0,10.679899497487437,0.0,608.0,2962.0,1.4884422110552764,0.0,598.0,4256.0,2.1386934673366835,0.0,238.0,4957.0,2.4909547738693467,0.0,210.0,6.0,0.003015075376884422,0.0,6.0,9072.0,4.558793969849246,0.0,570.0
N86350,21252.0,16.02714932126697,0.0,1223.0,1544.0,1.1644042232277527,0.0,220.0,7925.0,5.9766214177978885,0.0,1223.0,3308.0,2.4947209653092006,0.0,247.0,0.0,0.0,0.0,0.0,8475.0,6.391402714932127,0.0,1199.0
N945WN,21250.0,9.243149195302305,0.0,335.0,707.0,0.3075250108742932,0.0,153.0,6723.0,2.9243149195302305,0.0,222.0,2665.0,1.1591996520226184,0.0,133.0,297.0,0.1291866028708134,0.0,262.0,10858.0,4.72292301000435,0.0,330.0
N913EV,21243.0,13.252027448534,0.0,846.0,3719.0,2.320024953212726,0.0,846.0,6044.0,3.7704304429195257,0.0,625.0,2605.0,1.6250779787897691,0.0,322.0,0.0,0.0,0.0,0.0,8875.0,5.536494073611977,0.0,310.0
N433SW,21240.0,11.99322416713721,0.0,1149.0,5419.0,3.059853190287973,0.0,1149.0,5038.0,2.8447204968944098,0.0,365.0,1837.0,1.0372670807453417,0.0,84.0,0.0,0.0,0.0,0.0,8946.0,5.051383399209486,0.0,337.0
N686BR,21240.0,13.119209388511427,0.0,771.0,2243.0,1.3854231006794318,0.0,538.0,5729.0,3.538604076590488,0.0,460.0,3756.0,2.3199505867819643,0.0,280.0,0.0,0.0,0.0,0.0,9512.0,5.875231624459543,0.0,353.0
N9619V,21238.0,20.401536983669548,0.0,1018.0,932.0,0.8952929875120077,0.0,122.0,7434.0,7.141210374639769,0.0,1012.0,3143.0,3.0192122958693566,0.0,152.0,0.0,0.0,0.0,0.0,9729.0,9.345821325648416,0.0,887.0
N802SK,21236.0,13.665379665379666,0.0,1061.0,4686.0,3.0154440154440154,0.0,967.0,5405.0,3.478120978120978,0.0,287.0,2727.0,1.7548262548262548,0.0,208.0,0.0,0.0,0.0,0.0,8418.0,5.416988416988417,0.0,1061.0
N167AN,21233.0,17.54793388429752,0.0,876.0,1603.0,1.324793388429752,0.0,492.0,6038.0,4.9900826446280995,0.0,649.0,4751.0,3.9264462809917355,0.0,200.0,134.0,0.11074380165289256,0.0,80.0,8707.0,7.195867768595042,0.0,478.0
N325US,21229.0,16.559282371294852,0.0,1003.0,624.0,0.48673946957878317,0.0,282.0,7772.0,6.062402496099844,0.0,1003.0,5695.0,4.442277691107645,0.0,700.0,0.0,0.0,0.0,0.0,7138.0,5.56786271450858,0.0,356.0
N493UA,21229.0,16.405718701700156,0.0,1058.0,424.0,0.3276661514683153,0.0,105.0,3834.0,2.9629057187017,0.0,805.0,8580.0,6.630602782071097,0.0,799.0,5.0,0.0038639876352395673,0.0,5.0,8386.0,6.4806800618238025,0.0,335.0
N998AN,21227.0,16.557722308892355,0.0,925.0,598.0,0.4664586583463339,0.0,160.0,8134.0,6.344773790951638,0.0,676.0,3890.0,3.0343213728549143,0.0,164.0,0.0,0.0,0.0,0.0,8605.0,6.712168486739469,0.0,925.0
N160SY,21222.0,14.017173051519155,0.0,1078.0,2590.0,1.7107001321003963,0.0,689.0,7511.0,4.961030383091149,0.0,1078.0,5657.0,3.7364597093791283,0.0,395.0,58.0,0.03830911492734478,0.0,39.0,5406.0,3.570673712021136,0.0,242.0
