ROUTE_PATH,ORIGIN_AIRPORT_SEQ_ID,DEST_AIRPORT_SEQ_ID,AIR_TIME_AVG,DISTANCE
1233904->1474703,1233904,1474703,261.0,1866.0
1233904->1468502,1233904,1468502,77.0,596.0
1233904->1463502,1233904,1463502,120.70588235294117,945.0
1233904->1449202,1233904,1449202,72.5,489.0
1233904->1411206,1233904,1411206,104.25,840.0
1233904->1410702,1233904,1410702,225.46153846153845,1488.0
1233904->1410005,1233904,1410005,82.4,588.0
1233904->1408202,1233904,1408202,112.5,916.0
1233904->1393007,1233904,1393007,44.25925925925926,177.0
1233904->1393006,1233904,1393006,48.45454545454545,177.0
1233904->1379608,1233904,1379608,285.0,1933.0
1233904->1349505,1233904,1349505,93.0,707.0
1233904->1348702,1233904,1348702,87.3076923076923,503.0
1233904->1330303,1233904,1330303,134.77777777777777,1020.0
1233904->1323202,1233904,1323202,37.8,162.0
1233904->1320402,1233904,1320402,106.42857142857143,829.0
1233904->1319801,1233904,1319801,77.0,451.0
1233904->1295304,1233904,1295304,91.61111111111111,660.0
1233904->1289208,1233904,1289208,269.90909090909093,1814.0
1233904->1288903,1233904,1288903,242.75,1590.0
1233904->1247805,1233904,1247805,91.88888888888889,665.0
1233904->1245102,1233904,1245102,87.0,687.0
1233904->1226603,1233904,1226603,142.08333333333334,844.0
1233904->1226402,1233904,1226402,66.0,476.0
1233904->1219102,1233904,1219102,133.8,861.0
1233904->1169706,1233904,1169706,129.2,1005.0
1233904->1161802,1233904,1161802,90.14285714285714,645.0
1233904->1143302,1233904,1143302,42.05882352941177,231.0
1233904->1129806,1233904,1129806,123.0,761.0
1233904->1129202,1233904,1129202,155.26666666666668,977.0
1233904->1127805,1233904,1127805,72.0,500.0
1233904->1125903,1233904,1125903,117.33333333333333,755.0
1233904->1105703,1233904,1105703,70.83333333333333,427.0
1233904->1099402,1233904,1099402,74.0,585.0
1233904->1082106,1233904,1082106,67.75,516.0
1233904->1072102,1233904,1072102,103.9,818.0
1233904->1042302,1233904,1042302,127.0,919.0
1233904->1039707,1233904,1039707,69.08333333333333,432.0
1233502->1348702,1233502,1348702,52.333333333333336,257.0
1233502->1143302,1233502,1143302,55.5,344.0
1232305->1295304,1232305,1295304,78.375,500.0
1232305->1129806,1232305,1129806,187.0,1106.0
1232305->1127805,1232305,1127805,60.0,319.0
1232305->1105703,1232305,1105703,43.375,185.0
1232305->1039707,1232305,1039707,68.21428571428571,377.0
1228002->1486903,1228002,1486903,40.27272727272727,188.0
1228002->1288903,1228002,1288903,80.0,538.0
1228002->1129202,1228002,1129202,68.0,458.0
1228002->1046602,1228002,1046602,100.0,704.0
1227805->1501606,1227805,1501606,53.0,392.0
1227805->1410702,1227805,1410702,140.0,870.0
1227805->1393007,1227805,1393007,81.05882352941177,588.0
1227805->1348702,1227805,1348702,82.875,545.0
1227805->1288903,1227805,1288903,155.75,986.0
1227805->1226603,1227805,1226603,90.7,542.0
1227805->1129806,1227805,1129806,57.6,328.0
1227805->1129202,1227805,1129202,72.6,420.0
1227805->1046602,1227805,1046602,132.0,855.0
1227805->1039707,1227805,1039707,98.0,782.0
1226603->1591904,1226603,1591904,68.66666666666667,438.0
1226603->1562404,1226603,1562404,70.42857142857143,528.0
1226603->1541205,1226603,1541205,104.1,771.0
1226603->1537604,1226603,1537604,140.5,936.0
1226603->1537603,1226603,1537603,142.33333333333334,936.0
1226603->1537002,1226603,1537002,67.76190476190476,429.0
1226603->1530402,1226603,1530402,95.22222222222223,787.0
1226603->1501606,1226603,1501606,96.6875,667.0
1226603->1490803,1226603,1490803,196.16666666666666,1346.0
1226603->1489302,1226603,1489302,231.4,1609.0
1226603->1486903,1226603,1486903,177.29166666666666,1195.0
1226603->1484306,1226603,1484306,214.5,2007.0
1226603->1483106,1226603,1483106,231.25,1608.0
1226603->1481402,1226603,1481402,37.72727272727273,192.0
1226603->1478302,1226603,1478302,77.5,513.0
1226603->1477104,1226603,1477104,234.62962962962962,1635.0
1226603->1474703,1226603,1474703,262.8888888888889,1874.0
1226603->1473003,1226603,1473003,103.55555555555556,788.0
1226603->1468502,1226603,1468502,103.5,851.0
1226603->1468305,1226603,1468305,38.083333333333336,191.0
1226603->1467903,1226603,1467903,185.94444444444446,1303.0
1226603->1463502,1226603,1463502,98.88888888888889,861.0
1226603->1457002,1226603,1457002,227.5,1530.0
1226603->1452401,1226603,1452401,139.33333333333334,1157.0
1226603->1449202,1226603,1449202,128.8181818181818,1042.0
1226603->1426204,1226603,1426204,191.0,1269.0
1226603->1419306,1226603,1419306,66.33333333333333,489.0
1226603->1412202,1226603,1412202,133.78571428571428,1117.0
1226603->1410702,1226603,1410702,152.37037037037038,1009.0
1226603->1410005,1226603,1410005,165.625,1325.0
1226603->1405702,1226603,1405702,251.0,1825.0
1226603->1402702,1226603,1402702,114.8,956.0
1226603->1393102,1226603,1393102,142.33333333333334,1201.0
1226603->1393007,1226603,1393007,122.25714285714285,925.0
1226603->1393006,1226603,1393006,121.72727272727273,925.0
1226603->1387102,1226603,1387102,115.75,781.0
1226603->1385103,1226603,1385103,63.30434782608695,395.0
1226603->1350202,1226603,1350202,149.66666666666666,927.0
1226603->1349505,1226603,1349505,44.333333333333336,305.0
1226603->1348702,1226603,1348702,147.43333333333334,1034.0
1226603->1342202,1226603,1342202,58.5,427.0
1226603->1337702,1226603,1337702,45.333333333333336,262.0
1226603->1334207,1226603,1334207,125.25,984.0
1226603->1330303,1226603,1330303,110.72413793103448,964.0
1226603->1325602,1226603,1325602,54.0,316.0
1226603->1324402,1226603,1324402,69.13333333333334,468.0
1226603->1320402,1226603,1320402,104.4074074074074,854.0
1226603->1319801,1226603,1319801,93.73333333333333,643.0
1226603->1315805,1226603,1315805,70.63157894736842,429.0
1226603->1306106,1226603,1306106,53.9,301.0
1226603->1299206,1226603,1299206,59.11764705882353,374.0
1226603->1295304,1226603,1295304,176.23529411764707,1416.0
1226603->1295106,1226603,1295106,37.625,201.0
1226603->1294503,1226603,1294503,104.75,828.0
1226603->1291503,1226603,1291503,30.125,127.0
1226603->1289607,1226603,1289607,75.08333333333333,458.0
1226603->1289208,1226603,1289208,200.52777777777777,1379.0
1226603->1288903,1226603,1288903,178.45833333333334,1222.0
1226603->1245102,1226603,1245102,96.4,817.0
1226603->1244807,1226603,1244807,54.2,351.0
1226603->1244102,1226603,1244102,186.0,1265.0
1226603->1233904,1226603,1233904,112.0,844.0
1226603->1227805,1226603,1227805,80.3,542.0
1226603->1226402,1226603,1226402,144.5,1190.0
1226603->1221702,1226603,1221702,81.75,595.0
1226603->1220605,1226603,1220605,49.666666666666664,295.0
1226603->1217705,1226603,1217705,74.8,501.0
1226603->1217305,1226603,1217305,504.0,3904.0
1226603->1209402,1226603,1209402,152.0,985.0
1226603->1201205,1226603,1201205,139.0,886.0
1226603->1199603,1226603,1199603,106.8,837.0
1226603->1198603,1226603,1198603,135.8,1042.0
1226603->1198202,1226603,1198202,37.666666666666664,166.0
1226603->1197302,1226603,1197302,55.111111111111114,376.0
1226603->1169706,1226603,1169706,110.72222222222223,966.0
1226603->1161802,1226603,1161802,172.31034482758622,1400.0
1226603->1154005,1226603,1154005,106.11764705882354,667.0
1226603->1150305,1226603,1150305,160.0,934.0
1226603->1148102,1226603,1148102,76.71428571428571,572.0
1226603->1143302,1226603,1143302,133.36666666666667,1075.0
1226603->1142307,1226603,1142307,112.0,802.0
1226603->1142306,1226603,1142306,108.42857142857143,802.0
1226603->1129806,1226603,1129806,48.97959183673469,224.0
1226603->1129202,1226603,1129202,124.38888888888889,862.0
1226603->1127805,1226603,1127805,150.36363636363637,1208.0
1226603->1126702,1226603,1126702,117.33333333333333,929.0
1226603->1119302,1226603,1119302,114.07142857142857,871.0
1226603->1114606,1226603,1114606,127.0,975.0
1226603->1114008,1226603,1114008,40.80952380952381,201.0
1226603->1110902,1226603,1110902,125.22222222222223,809.0
1226603->1106606,1226603,1106606,126.25,986.0
1226603->1105703,1226603,1105703,112.78571428571429,912.0
1226603->1104902,1226603,1104902,21.625,74.0
1226603->1104205,1226603,1104205,130.53333333333333,1091.0
1226603->1099402,1226603,1099402,111.0,925.0
1226603->1087402,1226603,1087402,132.0,1085.0
1226603->1086803,1226603,1086803,107.0,878.0
1226603->1084905,1226603,1084905,203.0,1385.0
1226603->1082106,1226603,1082106,149.77777777777777,1235.0
1226603->1078105,1226603,1078105,41.285714285714285,253.0
1226603->1074706,1226603,1074706,52.81818181818182,308.0
1226603->1074705,1226603,1074705,50.0,308.0
1226603->1072102,1226603,1072102,188.8,1597.0
1226603->1071302,1226603,1071302,206.5,1482.0
1226603->1069302,1226603,1069302,90.66666666666667,657.0
1226603->1059904,1226603,1059904,79.21428571428571,562.0
1226603->1052906,1226603,1052906,188.66666666666666,1507.0
1226603->1042302,1226603,1042302,29.576923076923077,140.0
1226603->1039707,1226603,1039707,89.19047619047619,689.0
1226603->1037205,1226603,1037205,153.83333333333334,913.0
1226603->1027903,1226603,1027903,86.0,517.0
1226603->1018502,1226603,1018502,36.5,190.0
1226603->1014005,1226603,1014005,118.23076923076923,744.0
1226505->1476106,1226505,1476106,131.5,996.0
1226505->1411206,1226505,1411206,141.5,1069.0
1226505->1408202,1226505,1408202,141.75,1129.0
1226505->1357702,1226505,1357702,84.0,650.0
1226505->1169706,1226505,1169706,143.66666666666666,1176.0
1226402->1541205,1226402,1541205,68.8,420.0
1226402->1530402,1226402,1530402,113.44444444444444,811.0
1226402->1509602,1226402,1509602,47.166666666666664,296.0
1226402->1502403,1226402,1502403,196.66666666666666,1606.0
1226402->1501606,1226402,1501606,119.0,696.0
1226402->1489302,1226402,1489302,329.5,2358.0
1226402->1486903,1226402,1486903,273.0,1828.0
1226402->1484306,1226402,1484306,190.75,1571.0
1226402->1480202,1226402,1480202,26.666666666666668,91.0
1226402->1477104,1226402,1477104,345.7083333333333,2419.0
1226402->1474703,1226402,1474703,315.2142857142857,2306.0
1226402->1471105,1226402,1471105,30.0,133.0
1226402->1468502,1226402,1468502,78.33333333333333,515.0
1226402->1468305,1226402,1468305,196.83333333333334,1362.0
1226402->1467903,1226402,1467903,323.22222222222223,2253.0
1226402->1457606,1226402,1457606,49.8,288.0
1226402->1452401,1226402,1452401,25.0,100.0
1226402->1449202,1226402,1449202,41.333333333333336,224.0
1226402->1430705,1226402,1430705,54.0,371.0
1226402->1412202,1226402,1412202,37.833333333333336,182.0
1226402->1410702,1226402,1410702,275.3333333333333,1956.0
1226402->1405702,1226402,1405702,299.0,2327.0
1226402->1402501,1226402,1402501,67.6,444.0
1226402->1393102,1226402,1393102,34.0,157.0
1226402->1393007,1226402,1393007,101.76923076923077,588.0
1226402->1385103,1226402,1385103,174.0,1136.0
1226402->1349505,1226402,1349505,137.77777777777777,955.0
1226402->1348702,1226402,1348702,145.15384615384616,908.0
1226402->1330303,1226402,1330303,129.33333333333334,921.0
1226402->1323002,1226402,1323002,24.0,94.0
1226402->1320402,1226402,1320402,103.61111111111111,758.0
1226402->1319801,1226402,1319801,148.16666666666666,926.0
1226402->1312102,1226402,1312102,42.0,176.0
1226402->1295304,1226402,1295304,45.18181818181818,229.0
1226402->1289208,1226402,1289208,332.3103448275862,2288.0
1226402->1288903,1226402,1288903,294.2857142857143,2065.0
1226402->1247805,1226402,1247805,45.77777777777778,228.0
1226402->1245102,1226402,1245102,92.66666666666667,630.0
1226402->1233904,1226402,1233904,81.2,476.0
1226402->1226603,1226402,1226603,174.75,1190.0
1226402->1221702,1226402,1221702,108.0,596.0
1226402->1217305,1226402,1217305,600.5,4817.0
1226402->1209402,1226402,1209402,234.0,1582.0
1226402->1199603,1226402,1199603,67.83333333333333,384.0
1226402->1169706,1226402,1169706,125.71428571428571,901.0
1226402->1161802,1226402,1161802,48.27272727272727,212.0
1226402->1150305,1226402,1150305,262.0,1573.0
1226402->1143302,1226402,1143302,68.26086956521739,383.0
1226402->1129806,1226402,1129806,185.61111111111111,1172.0
1226402->1129202,1226402,1129202,211.75,1452.0
1226402->1119302,1226402,1119302,70.28571428571429,388.0
1226402->1106606,1226402,1106606,56.166666666666664,299.0
1226402->1105703,1226402,1105703,61.303030303030305,322.0
1226402->1104205,1226402,1104205,55.9,288.0
1226402->1102705,1226402,1102705,33.5,151.0
1226402->1099402,1226402,1099402,73.55555555555556,441.0
1226402->1098002,1226402,1098002,79.33333333333333,506.0
1226402->1079206,1226402,1079206,49.333333333333336,283.0
1226402->1078502,1226402,1078502,64.6,441.0
1226402->1072102,1226402,1072102,64.33333333333333,413.0
1226402->1069302,1226402,1069302,92.0,542.0
1226402->1052906,1226402,1052906,54.81818181818182,326.0
1226402->1042302,1226402,1042302,193.45454545454547,1297.0
1226402->1039707,1226402,1039707,84.65625,534.0
1226402->1025702,1226402,1025702,54.0,325.0
1225502->1487706,1225502,1487706,21.0,88.0
1225502->1129202,1225502,1129202,56.4,298.0
1224402->1410005,1224402,1410005,44.44444444444444,157.0
1224402->1105703,1224402,1105703,107.0,605.0
1222305->1476106,1222305,1476106,83.5,665.0
1222305->1411206,1222305,1411206,85.0,721.0
1222305->1105703,1222305,1105703,47.666666666666664,235.0
1221702->1393007,1221702,1393007,86.0,510.0
1221702->1393006,1221702,1393006,95.66666666666667,510.0
1221702->1320402,1221702,1320402,73.0,535.0
1221702->1226603,1221702,1226603,95.875,595.0
1221702->1226402,1221702,1226402,89.0,596.0
1221702->1143302,1221702,1143302,84.0,554.0
1221702->1129806,1221702,1129806,112.15384615384616,603.0
1221702->1129202,1221702,1129202,171.0,1048.0
1221702->1127805,1221702,1127805,88.44444444444444,613.0
1221702->1105703,1221702,1105703,59.166666666666664,333.0
1221702->1039707,1221702,1039707,30.476190476190474,151.0
1220605->1393007,1220605,1393007,146.0,1219.0
1220605->1348702,1220605,1348702,178.66666666666666,1310.0
1220605->1226603,1220605,1226603,52.416666666666664,295.0
1220605->1219102,1220605,1219102,44.5,277.0
1220605->1129806,1220605,1129806,82.55555555555556,461.0
1220605->1129202,1220605,1129202,141.0,1023.0
1220605->1042302,1220605,1042302,46.0,273.0
1219702->1530402,1219702,1530402,146.66666666666666,1032.0
1219702->1463502,1219702,1463502,170.33333333333334,1102.0
1219702->1402702,1219702,1402702,151.06666666666666,1056.0
1219702->1393007,1219702,1393007,126.0,738.0
1219702->1320402,1219702,1320402,136.11111111111111,972.0
1219702->1169706,1219702,1169706,155.0,1097.0
1219702->1143302,1219702,1143302,84.0,505.0
1219702->1127805,1219702,1127805,48.07142857142857,234.0
1219702->1105703,1219702,1105703,97.45454545454545,564.0
1219702->1039707,1219702,1039707,117.77777777777777,780.0
1219102->1537002,1219102,1537002,68.75,453.0
1219102->1530402,1219102,1530402,94.2,781.0
1219102->1501606,1219102,1501606,96.27272727272727,687.0
1219102->1490803,1219102,1490803,205.66666666666666,1357.0
1219102->1486903,1219102,1486903,198.0,1214.0
1219102->1484306,1219102,1484306,214.33333333333334,1997.0
1219102->1483106,1219102,1483106,240.66666666666666,1621.0
1219102->1473003,1219102,1473003,105.0,803.0
1219102->1468305,1219102,1468305,38.214285714285715,192.0
1219102->1467903,1219102,1467903,195.85714285714286,1313.0
1219102->1449202,1219102,1449202,127.66666666666667,1050.0
1219102->1419306,1219102,1419306,62.666666666666664,488.0
1219102->1412202,1219102,1412202,137.33333333333334,1131.0
1219102->1410702,1219102,1410702,153.5,1020.0
1219102->1410005,1219102,1410005,157.5,1336.0
1219102->1387102,1219102,1387102,115.0,804.0
1219102->1385103,1219102,1385103,64.3,419.0
1219102->1379608,1219102,1379608,242.28571428571428,1642.0
1219102->1349505,1219102,1349505,43.125,302.0
1219102->1334207,1219102,1334207,127.0,1004.0
1219102->1330303,1219102,1330303,111.0,955.0
1219102->1324402,1219102,1324402,71.0,484.0
1219102->1323202,1219102,1323202,120.10526315789474,937.0
1219102->1320402,1219102,1320402,103.15384615384616,849.0
1219102->1319801,1219102,1319801,94.625,666.0
1219102->1315805,1219102,1315805,69.5,441.0
1219102->1295304,1219102,1295304,172.25,1428.0
1219102->1289208,1219102,1289208,210.0,1390.0
1219102->1288903,1219102,1288903,181.71428571428572,1235.0
1219102->1247805,1219102,1247805,176.0,1428.0
1219102->1245102,1219102,1245102,94.0,816.0
1219102->1233904,1219102,1233904,107.5,861.0
1219102->1220605,1219102,1220605,43.785714285714285,277.0
1219102->1169706,1219102,1169706,109.77777777777777,957.0
1219102->1154005,1219102,1154005,103.5,677.0
1219102->1148102,1219102,1148102,73.66666666666667,571.0
1219102->1129806,1219102,1129806,52.294117647058826,247.0
1219102->1129202,1219102,1129202,129.76470588235293,883.0
1219102->1127805,1219102,1127805,146.88888888888889,1218.0
1219102->1125903,1219102,1125903,44.16279069767442,239.0
1219102->1114008,1219102,1114008,35.0,187.0
1219102->1106606,1219102,1106606,126.33333333333333,1001.0
1219102->1105703,1219102,1105703,108.66666666666667,920.0
1219102->1099402,1219102,1099402,109.66666666666667,928.0
1219102->1082106,1219102,1082106,148.77777777777777,1246.0
1219102->1080003,1219102,1080003,205.0,1389.0
1219102->1072102,1219102,1072102,205.2,1609.0
1219102->1069302,1219102,1069302,85.27272727272727,670.0
1219102->1059904,1219102,1059904,78.6,570.0
1219102->1042302,1219102,1042302,30.6,148.0
1219102->1039707,1219102,1039707,88.875,696.0
1219102->1014005,1219102,1014005,118.125,759.0
1217705->1226603,1217705,1226603,75.0,501.0
1217305->1489302,1217305,1489302,278.6666666666667,2462.0
1217305->1486903,1217305,1486903,332.0,2994.0
1217305->1483106,1217305,1483106,294.4,2417.0
1217305->1477104,1217305,1477104,277.22727272727275,2398.0
1217305->1474703,1217305,1474703,334.0,2677.0
1217305->1467903,1217305,1467903,285.0,2614.0
1217305->1422206,1217305,1422206,317.0,2599.0
1217305->1410702,1217305,1410702,310.7142857142857,2917.0
1217305->1405702,1217305,1405702,319.125,2603.0
1217305->1393007,1217305,1393007,436.5,4243.0
1217305->1383002,1217305,1383002,22.620253164556964,100.0
1217305->1379608,1217305,1379608,286.0,2409.0
1217305->1348702,1217305,1348702,426.6666666666667,3972.0
1217305->1298202,1217305,1298202,22.673076923076923,102.0
1217305->1295406,1217305,1295406,303.3333333333333,2569.0
1217305->1289208,1217305,1289208,286.8076923076923,2556.0
1217305->1288903,1217305,1288903,296.0,2762.0
1217305->1275804,1217305,1275804,28.46938775510204,163.0
1217305->1247805,1217305,1247805,531.6666666666666,4983.0
1217305->1240203,1217305,1240203,35.5945945945946,216.0
1217305->1226603,1217305,1226603,390.0,3904.0
1217305->1226402,1217305,1226402,506.5,4817.0
1217305->1201602,1217305,1201602,434.0,3801.0
1217305->1161802,1217305,1161802,516.6666666666666,4962.0
1217305->1129806,1217305,1129806,400.4,3784.0
1217305->1129202,1217305,1129202,355.3333333333333,3365.0
1217305->1039707,1217305,1039707,465.0,4502.0
1217305->1029906,1217305,1029906,356.0,2777.0
1215605->1486903,1215605,1486903,65.5,402.0
1215605->1348702,1215605,1348702,125.0,913.0
1212903->1348702,1212903,1348702,36.4,174.0
1212402->1105703,1212402,1105703,45.44444444444444,207.0
1211902->1476106,1211902,1476106,110.0,780.0
1209402->1477104,1209402,1477104,143.0,838.0
1209402->1467903,1209402,1467903,137.0,769.0
1209402->1393007,1209402,1393007,128.0,1009.0
1209402->1348702,1209402,1348702,97.0,774.0
1209402->1295406,1209402,1295406,131.0,758.0
1209402->1289208,1209402,1289208,125.5,763.0
1209402->1226603,1209402,1226603,124.66666666666667,985.0
1209402->1226402,1209402,1226402,181.0,1582.0
1209402->1169706,1209402,1169706,203.0,1843.0
1209402->1161802,1209402,1161802,193.0,1728.0
1209402->1129806,1209402,1129806,97.66666666666667,769.0
1209402->1129202,1209402,1129202,31.25,141.0
1209402->1072102,1209402,1072102,231.0,1871.0
1209402->1039707,1209402,1039707,148.0,1340.0
1201602->1495503,1201602,1495503,24.75,129.0
1201602->1217305,1201602,1217305,401.6666666666667,3801.0
1201205->1226603,1201205,1226603,119.0,886.0
1201205->1129806,1201205,1129806,88.75,678.0
1200704->1039707,1200704,1039707,44.0,241.0
1200305->1486903,1200305,1486903,74.0,463.0
1200305->1348702,1200305,1348702,115.66666666666667,887.0
1200305->1288903,1200305,1288903,110.0,811.0
1200305->1046602,1200305,1046602,134.5,978.0
1199603->1530402,1199603,1530402,67.0,477.0
1199603->1476106,1199603,1476106,60.0,426.0
1199603->1411206,1199603,1411206,68.0,482.0
1199603->1410005,1199603,1410005,81.16666666666667,515.0
1199603->1393007,1199603,1393007,98.0,577.0
1199603->1393006,1199603,1393006,102.0,577.0
1199603->1330303,1199603,1330303,93.0,637.0
1199603->1295304,1199603,1295304,86.6,610.0
1199603->1226603,1199603,1226603,137.8,837.0
1199603->1226402,1199603,1226402,61.2,384.0
1199603->1169706,1199603,1169706,82.0,620.0
1199603->1161802,1199603,1161802,90.2,594.0
1199603->1143302,1199603,1143302,81.125,508.0
1199603->1129806,1199603,1129806,152.8,862.0
1199603->1129202,1199603,1129202,192.0,1278.0
1199603->1127805,1199603,1127805,68.28571428571429,396.0
1199603->1105703,1199603,1105703,24.192307692307693,75.0
1199603->1039707,1199603,1039707,34.03448275862069,153.0
1199502->1530402,1199502,1530402,81.0,580.0
1199502->1476106,1199502,1476106,73.0,510.0
1199502->1411206,1199502,1411206,85.0,587.0
1199502->1410005,1199502,1410005,63.833333333333336,365.0
1199502->1393007,1199502,1393007,107.5,589.0
1199502->1393006,1199502,1393006,105.83333333333333,589.0
1199502->1330303,1199502,1330303,103.66666666666667,710.0
1199502->1320402,1199502,1320402,74.5,535.0
1199502->1295304,1199502,1295304,69.88235294117646,461.0
1199502->1169706,1199502,1169706,95.0,691.0
1199502->1161802,1199502,1161802,66.66666666666667,445.0
1199502->1143302,1199502,1143302,79.875,460.0
1199502->1129806,1199502,1129806,173.375,999.0
1199502->1127805,1199502,1127805,46.666666666666664,248.0
1199502->1105703,1199502,1105703,34.0,83.0
1199502->1039707,1199502,1039707,55.09090909090909,306.0
1198603->1530402,1198603,1530402,132.5,1041.0
1198603->1476106,1198603,1476106,129.8,1001.0
1198603->1463502,1198603,1463502,146.2,1147.0
1198603->1411206,1198603,1411206,129.0,1044.0
1198603->1410702,1198603,1410702,230.0,1574.0
1198603->1408202,1198603,1408202,132.0,1118.0
1198603->1393007,1198603,1393007,36.6,137.0
1198603->1393006,1198603,1393006,35.4375,137.0
1198603->1348702,1198603,1348702,71.0,408.0
1198603->1330303,1198603,1330303,154.33333333333334,1214.0
1198603->1323202,1198603,1323202,38.5,137.0
1198603->1320402,1198603,1320402,130.875,1024.0
1198603->1295304,1198603,1295304,83.125,618.0
1198603->1288903,1198603,1288903,229.0,1642.0
1198603->1226603,1198603,1226603,163.8,1042.0
1198603->1169706,1198603,1169706,160.0,1198.0
1198603->1161802,1198603,1161802,82.0,605.0
1198603->1143302,1198603,1143302,27.727272727272727,120.0
1198603->1129806,1198603,1129806,140.5,931.0
1198603->1129202,1198603,1129202,153.625,1015.0
1198603->1127805,1198603,1127805,77.0,524.0
1198603->1105703,1198603,1105703,84.375,583.0
1198603->1082106,1198603,1082106,70.66666666666667,528.0
1198603->1046602,1198603,1046602,220.5,1561.0
1198603->1039707,1198603,1039707,92.71428571428571,640.0
1198202->1226603,1198202,1226603,37.44444444444444,166.0
1198202->1129806,1198202,1129806,32.27777777777778,134.0
1198002->1288903,1198002,1288903,145.0,971.0
1198002->1129806,1198002,1129806,80.85714285714286,561.0
1198002->1046602,1198002,1046602,140.0,905.0
1197705->1393007,1197705,1393007,47.75,174.0
1197705->1393006,1197705,1393006,40.714285714285715,173.0
1197705->1348702,1197705,1348702,51.18181818181818,252.0
1197705->1143302,1197705,1143302,48.333333333333336,287.0
1197705->1039707,1197705,1039707,107.33333333333333,774.0
1197302->1476106,1197302,1476106,64.0,485.0
1197302->1226603,1197302,1226603,70.88888888888889,376.0
1197302->1129806,1197302,1129806,96.16666666666667,500.0
1197302->1105703,1197302,1105703,79.2,577.0
1197302->1039707,1197302,1039707,51.857142857142854,352.0
1195302->1330303,1195302,1330303,50.0,294.0
1195302->1129806,1195302,1129806,156.66666666666666,900.0
1195302->1105703,1195302,1105703,63.0,388.0
1195302->1039707,1195302,1039707,53.95238095238095,300.0
1192102->1486903,1192102,1486903,43.44444444444444,216.0
1192102->1410702,1192102,1410702,78.16666666666667,438.0
1192102->1288903,1192102,1288903,69.0,420.0
1192102->1129806,1192102,1129806,100.0,773.0
1192102->1129202,1192102,1129202,38.857142857142854,212.0
1190502->1129806,1190502,1129806,42.75,140.0
1189802->1476106,1189802,1476106,202.0,1573.0
1189802->1348702,1189802,1348702,50.857142857142854,284.0
1189802->1288903,1189802,1288903,172.0,1230.0
1189802->1046602,1189802,1046602,183.0,1260.0
1188402->1489302,1188402,1489302,89.0,649.0
1188402->1486903,1188402,1486903,79.27272727272727,546.0
1188402->1483106,1188402,1483106,109.66666666666667,742.0
1188402->1477104,1188402,1477104,115.5,733.0
1188402->1474703,1188402,1474703,43.11764705882353,224.0
1188402->1467903,1188402,1467903,145.66666666666666,1027.0
1188402->1410702,1188402,1410702,136.11111111111111,1020.0
1188402->1393007,1188402,1393007,180.33333333333334,1498.0
1188402->1379608,1188402,1379608,103.83333333333333,723.0
1188402->1348702,1188402,1348702,143.8,1175.0
1188402->1288903,1188402,1288903,114.14285714285714,806.0
1188402->1129806,1188402,1129806,186.0,1477.0
1188402->1129202,1188402,1129202,105.5,836.0
1188402->1071302,1188402,1071302,44.8,287.0
1186703->1129806,1186703,1129806,66.83333333333333,404.0
1186502->1129202,1186502,1129202,57.0,313.0
1182304->1476106,1182304,1476106,109.0,870.0
1182304->1411206,1182304,1411206,115.5,912.0
1182304->1408202,1182304,1408202,121.5,986.0
1182304->1393007,1182304,1393007,39.55555555555556,157.0
1182304->1393006,1182304,1393006,39.375,157.0
1182304->1348702,1182304,1348702,91.66666666666667,488.0
1182304->1143302,1182304,1143302,29.125,128.0
1182304->1129806,1182304,1129806,138.16666666666666,859.0
1182304->1105703,1182304,1105703,74.0,460.0
1182304->1046602,1182304,1046602,224.0,1546.0
1182304->1039707,1182304,1039707,83.16666666666667,508.0
1177801->1129806,1177801,1129806,48.333333333333336,227.0
1177801->1039707,1177801,1039707,75.6,579.0
1177502->1476106,1177502,1476106,151.0,1334.0
1177502->1411206,1177502,1411206,167.0,1334.0
1177502->1410702,1177502,1410702,163.33333333333334,1081.0
1177502->1393007,1177502,1393007,67.25,463.0
1177502->1348702,1177502,1348702,36.875,196.0
1177502->1288903,1177502,1288903,167.0,1104.0
1177502->1129806,1177502,1129806,109.16666666666667,737.0
1177502->1129202,1177502,1129202,82.0,483.0
1177502->1046602,1177502,1046602,161.75,1072.0
1177502->1039707,1177502,1039707,124.66666666666667,954.0
1172105->1476106,1172105,1476106,124.66666666666667,988.0
1172105->1411206,1172105,1411206,128.0,1040.0
1172105->1408202,1172105,1408202,139.5,1111.0
1172105->1393007,1172105,1393007,49.0,223.0
1172105->1393006,1172105,1393006,47.375,223.0
1172105->1169706,1172105,1169706,146.0,1182.0
1172105->1039707,1172105,1039707,99.125,645.0
1169706->1541205,1169706,1541205,103.0,708.0
1169706->1535602,1169706,1535602,134.5,1026.0
1169706->1530402,1169706,1530402,37.65,197.0
1169706->1509602,1169706,1509602,159.2,1197.0
1169706->1507002,1169706,1507002,159.33333333333334,1118.0
1169706->1502403,1169706,1502403,130.0,1107.0
1169706->1501606,1169706,1501606,161.27272727272728,1057.0
1169706->1486903,1169706,1486903,303.8333333333333,2084.0
1169706->1484306,1169706,1484306,119.88888888888889,1046.0
1169706->1477104,1169706,1477104,368.77777777777777,2584.0
1169706->1474703,1169706,1474703,388.5,2717.0
1169706->1473003,1169706,1473003,137.0,895.0
1169706->1468305,1169706,1468305,177.33333333333334,1145.0
