DEST_AIRPORT_SEQ_ID,ORIGIN_AIRPORT_SEQ_ID,ROUTE_PATH,AIR_TIME_AVG,DISTANCE,ORIGIN_LATITUDE,ORIGIN_LONGITUDE,ORIGIN_UTC_LOCAL_TIME_VARIATION,DEST_LATITUDE,DEST_LONGITUDE,DEST_UTC_LOCAL_TIME_VARIATION
1393007,1247805,1247805->1393007,124.35460992907801,740.0,40.64,-73.77861111,-500,41.97444444,-87.90666667,-600
1393006,1247805,1247805->1393006,133.36363636363637,740.0,40.64,-73.77861111,-500,41.97722222,-87.90805556,-600
1389101,1247805,1247805->1389101,332.1212121212121,2429.0,40.64,-73.77861111,-500,34.05611111,-117.60111111,-800
1379608,1247805,1247805->1379608,351.5238095238095,2576.0,40.64,-73.77861111,-500,37.72111111,-122.22111111,-800
1354102,1247805,1247805->1354102,34.666666666666664,173.0,40.64,-73.77861111,-500,41.39333333,-70.61388889,-500
1349505,1247805,1247805->1349505,164.6875,1182.0,40.64,-73.77861111,-500,29.99333333,-90.25916667,-600
1348702,1247805,1247805->1348702,155.3049645390071,1029.0,40.64,-73.77861111,-500,44.88194444,-93.22166667,-600
1330303,1247805,1247805->1330303,149.69653179190752,1089.0,40.64,-73.77861111,-500,25.79527778,-80.29,-500
1320402,1247805,1247805->1320402,134.06546275395033,944.0,40.64,-73.77861111,-500,28.42944444,-81.30888889,-500
1295407,1247805,1247805->1295407,336.6333333333333,2465.0,40.64,-73.77861111,-500,33.81805556,-118.15194444,-800
1295406,1247805,1247805->1295406,370.6,2465.0,40.64,-73.77861111,-500,33.81777778,-118.15138889,-800
1289208,1247805,1247805->1289208,337.2910685805423,2475.0,40.64,-73.77861111,-500,33.9425,-118.40805556,-800
1288903,1247805,1247805->1288903,309.4230769230769,2248.0,40.64,-73.77861111,-500,36.08,-115.15222222,-800
1245102,1247805,1247805->1245102,119.5576923076923,828.0,40.64,-73.77861111,-500,30.49416667,-81.68777778,-500
1244102,1247805,1247805->1244102,273.0,1894.0,40.64,-73.77861111,-500,43.60722222,-110.73777778,-700
1233904,1247805,1247805->1233904,103.80733944954129,665.0,40.64,-73.77861111,-500,39.71722222,-86.29472222,-500
1226603,1247805,1247805->1226603,203.83333333333334,1417.0,40.64,-73.77861111,-500,29.98444444,-95.34138889,-600
1226402,1247805,1247805->1226402,49.346456692913385,228.0,40.64,-73.77861111,-500,38.9475,-77.46,-500
1225002,1247805,1247805->1225002,38.333333333333336,196.0,40.64,-73.77861111,-500,41.66944444,-70.28027778,-500
1219102,1247805,1247805->1219102,205.3448275862069,1428.0,40.64,-73.77861111,-500,29.64555556,-95.27888889,-600
1217305,1247805,1247805->1217305,639.4,4983.0,40.64,-73.77861111,-500,21.31777778,-157.92027778,-1000
1169706,1247805,1247805->1169706,149.57181571815718,1069.0,40.64,-73.77861111,-500,26.07166667,-80.14972222,-500
1150305,1247805,1247805->1150305,269.0,1746.0,40.64,-73.77861111,-500,39.64277778,-106.91583333,-700
1143302,1247805,1247805->1143302,88.4421768707483,509.0,40.64,-73.77861111,-500,42.2125,-83.35333333,-500
1129806,1247805,1247805->1129806,203.01685393258427,1391.0,40.64,-73.77861111,-500,32.89722222,-97.03777778,-600
1129202,1247805,1247805->1129202,233.93333333333334,1626.0,40.64,-73.77861111,-500,39.86166667,-104.67305556,-700
1127805,1247805,1247805->1127805,50.81512605042017,213.0,40.64,-73.77861111,-500,38.85138889,-77.03777778,-500
1125203,1247805,1247805->1125203,125.0,891.0,40.64,-73.77861111,-500,29.18,-81.05805556,-500
1119302,1247805,1247805->1119302,96.61764705882354,589.0,40.64,-73.77861111,-500,39.04888889,-84.66777778,-500
1106606,1247805,1247805->1106606,80.28571428571429,483.0,40.64,-73.77861111,-500,39.99694444,-82.89222222,-500
1105703,1247805,1247805->1105703,87.90076335877863,541.0,40.64,-73.77861111,-500,35.21361111,-80.94916667,-500
1104205,1247805,1247805->1104205,77.60335195530726,425.0,40.64,-73.77861111,-500,41.40944444,-81.85472222,-500
1099402,1247805,1247805->1099402,96.05813953488372,636.0,40.64,-73.77861111,-500,32.89861111,-80.04055556,-500
1082106,1247805,1247805->1082106,40.946745562130175,184.0,40.64,-73.77861111,-500,39.17583333,-76.66888889,-500
1080003,1247805,1247805->1080003,344.9516129032258,2465.0,40.64,-73.77861111,-500,34.20055556,-118.35861111,-800
1079206,1247805,1247805->1079206,57.38,301.0,40.64,-73.77861111,-500,42.94055556,-78.73055556,-500
1078502,1247805,1247805->1078502,46.03465346534654,266.0,40.64,-73.77861111,-500,44.47194444,-73.15333333,-500
1073203,1247805,1247805->1073203,192.390243902439,1576.0,40.64,-73.77861111,-500,18.49472222,-67.12944444,-400
1072102,1247805,1247805->1072102,39.98674242424242,187.0,40.64,-73.77861111,-500,42.36305556,-71.00638889,-500
1069302,1247805,1247805->1069302,118.22222222222223,765.0,40.64,-73.77861111,-500,36.12444444,-86.67805556,-600
1042302,1247805,1247805->1042302,209.20754716981133,1521.0,40.64,-73.77861111,-500,30.19444444,-97.67,-600
1039707,1247805,1247805->1039707,111.29411764705883,760.0,40.64,-73.77861111,-500,33.63666667,-84.42777778,-500
1015405,1247805,1247805->1015405,39.388888888888886,199.0,40.64,-73.77861111,-500,41.25305556,-70.06,-500
1014005,1247805,1247805->1014005,254.2962962962963,1826.0,40.64,-73.77861111,-500,35.03888889,-106.60833333,-700
1535602,1245102,1245102->1535602,105.63636363636364,777.0,30.49416667,-81.68777778,-500,40.27666667,-74.81333333,-500
1501606,1245102,1245102->1501606,111.5,753.0,30.49416667,-81.68777778,-500,38.74861111,-90.37,-600
1449202,1245102,1245102->1449202,60.86666666666667,407.0,30.49416667,-81.68777778,-500,35.87777778,-78.7875,-500
1412202,1245102,1245102->1412202,94.55555555555556,694.0,30.49416667,-81.68777778,-500,40.49138889,-80.23277778,-500
1410005,1245102,1245102->1410005,103.925,742.0,30.49416667,-81.68777778,-500,39.87194444,-75.24055556,-500
1393102,1245102,1245102->1393102,72.0,542.0,30.49416667,-81.68777778,-500,36.89472222,-76.20111111,-500
1393007,1245102,1245102->1393007,130.97014925373134,864.0,30.49416667,-81.68777778,-500,41.97444444,-87.90666667,-600
1393006,1245102,1245102->1393006,136.66666666666666,864.0,30.49416667,-81.68777778,-500,41.97722222,-87.90805556,-600
1348702,1245102,1245102->1348702,163.74074074074073,1174.0,30.49416667,-81.68777778,-500,44.88194444,-93.22166667,-600
1330303,1245102,1245102->1330303,58.166666666666664,335.0,30.49416667,-81.68777778,-500,25.79527778,-80.29,-500
1323202,1245102,1245102->1323202,125.71428571428571,849.0,30.49416667,-81.68777778,-500,41.78583333,-87.7525,-600
1295304,1245102,1245102->1295304,109.91,833.0,30.49416667,-81.68777778,-500,40.77722222,-73.8725,-500
1291703,1245102,1245102->1291703,94.5,646.0,30.49416667,-81.68777778,-500,39.81388889,-82.92777778,-500
1288903,1245102,1245102->1288903,264.6842105263158,1965.0,30.49416667,-81.68777778,-500,36.08,-115.15222222,-800
1247805,1245102,1245102->1247805,109.7536231884058,828.0,30.49416667,-81.68777778,-500,40.64,-73.77861111,-500
1233904,1245102,1245102->1233904,98.0,687.0,30.49416667,-81.68777778,-500,39.71722222,-86.29472222,-500
1226603,1245102,1245102->1226603,125.19685039370079,817.0,30.49416667,-81.68777778,-500,29.98444444,-95.34138889,-600
1226402,1245102,1245102->1226402,85.82758620689656,630.0,30.49416667,-81.68777778,-500,38.9475,-77.46,-500
1219102,1245102,1245102->1219102,120.8125,816.0,30.49416667,-81.68777778,-500,29.64555556,-95.27888889,-600
1198603,1245102,1245102->1198603,117.66666666666667,880.0,30.49416667,-81.68777778,-500,42.88083333,-85.52277778,-500
1169706,1245102,1245102->1169706,55.126126126126124,319.0,30.49416667,-81.68777778,-500,26.07166667,-80.14972222,-500
1161802,1245102,1245102->1161802,112.86111111111111,820.0,30.49416667,-81.68777778,-500,40.6925,-74.16861111,-500
1143302,1245102,1245102->1143302,111.75,813.0,30.49416667,-81.68777778,-500,42.2125,-83.35333333,-500
1129806,1245102,1245102->1129806,136.89830508474577,918.0,30.49416667,-81.68777778,-500,32.89722222,-97.03777778,-600
1129202,1245102,1245102->1129202,202.5340909090909,1447.0,30.49416667,-81.68777778,-500,39.86166667,-104.67305556,-700
1127805,1245102,1245102->1127805,89.79032258064517,634.0,30.49416667,-81.68777778,-500,38.85138889,-77.03777778,-500
1125904,1245102,1245102->1125904,133.48387096774192,907.0,30.49416667,-81.68777778,-500,32.84583333,-96.85083333,-600
1125903,1245102,1245102->1125903,144.5,907.0,30.49416667,-81.68777778,-500,32.84722222,-96.85166667,-600
1119302,1245102,1245102->1119302,87.05882352941177,613.0,30.49416667,-81.68777778,-500,39.04888889,-84.66777778,-500
1105703,1245102,1245102->1105703,57.12177121771218,328.0,30.49416667,-81.68777778,-500,35.21361111,-80.94916667,-500
1104205,1245102,1245102->1104205,98.2,753.0,30.49416667,-81.68777778,-500,41.40944444,-81.85472222,-500
1082106,1245102,1245102->1082106,90.64285714285714,663.0,30.49416667,-81.68777778,-500,39.17583333,-76.66888889,-500
1072102,1245102,1245102->1072102,131.08333333333334,1010.0,30.49416667,-81.68777778,-500,42.36305556,-71.00638889,-500
1069302,1245102,1245102->1069302,72.89583333333333,483.0,30.49416667,-81.68777778,-500,36.12444444,-86.67805556,-600
1067602,1245102,1245102->1067602,98.5,723.0,30.49416667,-81.68777778,-500,38.54527778,-89.83527778,-600
1039707,1245102,1245102->1039707,46.82912621359223,270.0,30.49416667,-81.68777778,-500,33.63666667,-84.42777778,-500
1393007,1244807,1244807->1393007,105.125,677.0,32.31111111,-90.07583333,-600,41.97444444,-87.90666667,-600
1320402,1244807,1244807->1320402,80.22222222222223,588.0,32.31111111,-90.07583333,-600,28.42944444,-81.30888889,-500
1226603,1244807,1244807->1226603,61.9875,351.0,32.31111111,-90.07583333,-600,29.98444444,-95.34138889,-600
1129806,1244807,1244807->1129806,70.68055555555556,408.0,32.31111111,-90.07583333,-600,32.89722222,-97.03777778,-600
1129202,1244807,1244807->1129202,137.33333333333334,967.0,32.31111111,-90.07583333,-600,39.86166667,-104.67305556,-700
1127805,1244807,1244807->1127805,120.93333333333334,860.0,32.31111111,-90.07583333,-600,38.85138889,-77.03777778,-500
1105703,1244807,1244807->1105703,82.0603448275862,562.0,32.31111111,-90.07583333,-600,35.21361111,-80.94916667,-500
1039707,1244807,1244807->1039707,53.16742081447964,341.0,32.31111111,-90.07583333,-600,33.63666667,-84.42777778,-500
1486903,1244102,1244102->1486903,38.78448275862069,205.0,43.60722222,-110.73777778,-700,40.78833333,-111.97777778,-700
1477104,1244102,1244102->1477104,125.45454545454545,737.0,43.60722222,-110.73777778,-700,37.61888889,-122.37555556,-800
1474703,1244102,1244102->1474703,102.0,621.0,43.60722222,-110.73777778,-700,47.45,-122.31166667,-800
1410702,1244102,1244102->1410702,99.66666666666667,705.0,43.60722222,-110.73777778,-700,33.43416667,-112.01166667,-700
1393007,1244102,1244102->1393007,143.46575342465752,1162.0,43.60722222,-110.73777778,-700,41.97444444,-87.90666667,-600
1348702,1244102,1244102->1348702,106.8,872.0,43.60722222,-110.73777778,-700,44.88194444,-93.22166667,-600
1295304,1244102,1244102->1295304,231.0,1887.0,43.60722222,-110.73777778,-700,40.77722222,-73.8725,-500
1289208,1244102,1244102->1289208,121.21212121212122,784.0,43.60722222,-110.73777778,-700,33.9425,-118.40805556,-800
1247805,1244102,1244102->1247805,215.0,1894.0,43.60722222,-110.73777778,-700,40.64,-73.77861111,-500
1226603,1244102,1244102->1226603,161.75,1265.0,43.60722222,-110.73777778,-700,29.98444444,-95.34138889,-600
1161802,1244102,1244102->1161802,208.88888888888889,1874.0,43.60722222,-110.73777778,-700,40.6925,-74.16861111,-500
1129806,1244102,1244102->1129806,132.78846153846155,1047.0,43.60722222,-110.73777778,-700,32.89722222,-97.03777778,-600
1129202,1244102,1244102->1129202,62.608247422680414,406.0,43.60722222,-110.73777778,-700,39.86166667,-104.67305556,-700
1039707,1244102,1244102->1039707,180.5,1572.0,43.60722222,-110.73777778,-700,33.63666667,-84.42777778,-500
1383002,1240203,1240203->1383002,25.02777777777778,121.0,19.72027778,-155.04833333,-1000,20.89861111,-156.43055556,-1000
1289208,1240203,1240203->1289208,275.3103448275862,2449.0,19.72027778,-155.04833333,-1000,33.9425,-118.40805556,-800
1217305,1240203,1240203->1217305,37.016293279022406,216.0,19.72027778,-155.04833333,-1000,21.31777778,-157.92027778,-1000
1143302,1239702,1239702->1143302,64.21875,353.0,42.49138889,-76.45861111,-500,42.2125,-83.35333333,-500
1105703,1239702,1239702->1105703,94.66666666666667,557.0,42.49138889,-76.45861111,-500,35.21361111,-80.94916667,-500
1530402,1239103,1239103->1530402,154.70689655172413,1034.0,40.79611111,-73.10055556,-500,27.97555556,-82.53333333,-500
1463502,1239103,1239103->1463502,171.0,1101.0,40.79611111,-73.10055556,-500,26.53611111,-81.75527778,-500
1449202,1239103,1239103->1449202,74.44444444444444,459.0,40.79611111,-73.10055556,-500,35.87777778,-78.7875,-500
1402702,1239103,1239103->1402702,150.62637362637363,1052.0,40.79611111,-73.10055556,-500,26.68305556,-80.09555556,-500
1357702,1239103,1239103->1357702,92.55555555555556,586.0,40.79611111,-73.10055556,-500,33.67972222,-78.92833333,-500
1320402,1239103,1239103->1320402,140.65322580645162,971.0,40.79611111,-73.10055556,-500,28.42944444,-81.30888889,-500
1169706,1239103,1239103->1169706,158.92307692307693,1092.0,40.79611111,-73.10055556,-500,26.07166667,-80.14972222,-500
1082106,1239103,1239103->1082106,53.536,220.0,40.79611111,-73.10055556,-500,39.17583333,-76.66888889,-500
1039707,1239103,1239103->1039707,123.53846153846153,795.0,40.79611111,-73.10055556,-500,33.63666667,-84.42777778,-500
1530402,1239102,1239102->1530402,158.4,1034.0,40.79527778,-73.10027778,-500,27.97555556,-82.53333333,-500
1402702,1239102,1239102->1402702,146.71428571428572,1052.0,40.79527778,-73.10027778,-500,26.68305556,-80.09555556,-500
1320402,1239102,1239102->1320402,139.44444444444446,971.0,40.79527778,-73.10027778,-500,28.42944444,-81.30888889,-500
1169706,1239102,1239102->1169706,154.4,1092.0,40.79527778,-73.10027778,-500,26.07166667,-80.14972222,-500
1082106,1239102,1239102->1082106,57.0,220.0,40.79527778,-73.10027778,-500,39.17583333,-76.66888889,-500
1348702,1238902,1238902->1348702,80.50746268656717,546.0,48.17805556,-103.64222222,-600,44.88194444,-93.22166667,-600
1348702,1234305,1234305->1348702,46.20634920634921,255.0,48.56555556,-93.40222222,-600,44.88194444,-93.22166667,-600
1562404,1233904,1233904->1562404,83.75,637.0,39.71722222,-86.29472222,-500,30.48333333,-86.52527778,-600
1537604,1233904,1233904->1537604,223.0,1472.0,39.71722222,-86.29472222,-500,32.11611111,-110.94111111,-700
1530402,1233904,1233904->1530402,111.72916666666667,837.0,39.71722222,-86.29472222,-500,27.97555556,-82.53333333,-500
1498603,1233904,1233904->1498603,117.18181818181819,876.0,39.71722222,-86.29472222,-500,27.39555556,-82.55444444,-500
1486903,1233904,1233904->1486903,195.4375,1355.0,39.71722222,-86.29472222,-500,40.78833333,-111.97777778,-700
1477104,1233904,1233904->1477104,265.025,1943.0,39.71722222,-86.29472222,-500,37.61888889,-122.37555556,-800
1476107,1233904,1233904->1476107,107.78571428571429,807.0,39.71722222,-86.29472222,-500,28.77722222,-81.235,-500
1476106,1233904,1233904->1476106,110.41666666666667,807.0,39.71722222,-86.29472222,-500,28.77694444,-81.235,-500
1474703,1233904,1233904->1474703,264.2153846153846,1866.0,39.71722222,-86.29472222,-500,47.45,-122.31166667,-800
1468502,1233904,1233904->1468502,82.4,596.0,39.71722222,-86.29472222,-500,32.1275,-81.20222222,-500
1467903,1233904,1233904->1467903,249.0,1782.0,39.71722222,-86.29472222,-500,32.73361111,-117.18972222,-800
1463502,1233904,1233904->1463502,122.975,945.0,39.71722222,-86.29472222,-500,26.53611111,-81.75527778,-500
1449202,1233904,1233904->1449202,74.6923076923077,489.0,39.71722222,-86.29472222,-500,35.87777778,-78.7875,-500
1411206,1233904,1233904->1411206,109.74285714285715,840.0,39.71722222,-86.29472222,-500,27.90861111,-82.68638889,-500
1410702,1233904,1233904->1410702,211.00763358778627,1488.0,39.71722222,-86.29472222,-500,33.43416667,-112.01166667,-700
1410005,1233904,1233904->1410005,82.36571428571429,588.0,39.71722222,-86.29472222,-500,39.87194444,-75.24055556,-500
1408202,1233904,1233904->1408202,119.22222222222223,916.0,39.71722222,-86.29472222,-500,26.91888889,-81.99083333,-500
1402702,1233904,1233904->1402702,125.0,967.0,39.71722222,-86.29472222,-500,26.68305556,-80.09555556,-500
1393007,1233904,1233904->1393007,42.200873362445414,177.0,39.71722222,-86.29472222,-500,41.97444444,-87.90666667,-600
1393006,1233904,1233904->1393006,48.45454545454545,177.0,39.71722222,-86.29472222,-500,41.97722222,-87.90805556,-600
1379608,1233904,1233904->1379608,269.8235294117647,1933.0,39.71722222,-86.29472222,-500,37.72111111,-122.22111111,-800
1357702,1233904,1233904->1357702,80.44444444444444,583.0,39.71722222,-86.29472222,-500,33.67972222,-78.92833333,-500
1349505,1233904,1233904->1349505,100.0,707.0,39.71722222,-86.29472222,-500,29.99333333,-90.25916667,-600
1348702,1233904,1233904->1348702,84.16363636363636,503.0,39.71722222,-86.29472222,-500,44.88194444,-93.22166667,-600
1330303,1233904,1233904->1330303,140.23076923076923,1020.0,39.71722222,-86.29472222,-500,25.79527778,-80.29,-500
1323202,1233904,1233904->1323202,36.07843137254902,162.0,39.71722222,-86.29472222,-500,41.78583333,-87.7525,-600
1320402,1233904,1233904->1320402,110.26635514018692,829.0,39.71722222,-86.29472222,-500,28.42944444,-81.30888889,-500
1319801,1233904,1233904->1319801,72.05084745762711,451.0,39.71722222,-86.29472222,-500,39.2975,-94.71388889,-600
1295304,1233904,1233904->1295304,95.35874439461884,660.0,39.71722222,-86.29472222,-500,40.77722222,-73.8725,-500
1289208,1233904,1233904->1289208,249.41758241758242,1814.0,39.71722222,-86.29472222,-500,33.9425,-118.40805556,-800
1288903,1233904,1233904->1288903,220.62857142857143,1590.0,39.71722222,-86.29472222,-500,36.08,-115.15222222,-800
1247805,1233904,1233904->1247805,97.23636363636363,665.0,39.71722222,-86.29472222,-500,40.64,-73.77861111,-500
1245102,1233904,1233904->1245102,91.75,687.0,39.71722222,-86.29472222,-500,30.49416667,-81.68777778,-500
1226603,1233904,1233904->1226603,131.5,844.0,39.71722222,-86.29472222,-500,29.98444444,-95.34138889,-600
1226402,1233904,1233904->1226402,68.0253164556962,476.0,39.71722222,-86.29472222,-500,38.9475,-77.46,-500
1219102,1233904,1233904->1219102,126.93333333333334,861.0,39.71722222,-86.29472222,-500,29.64555556,-95.27888889,-600
1169706,1233904,1233904->1169706,132.97333333333333,1005.0,39.71722222,-86.29472222,-500,26.07166667,-80.14972222,-500
1161802,1233904,1233904->1161802,93.81666666666666,645.0,39.71722222,-86.29472222,-500,40.6925,-74.16861111,-500
1143302,1233904,1233904->1143302,42.6150234741784,231.0,39.71722222,-86.29472222,-500,42.2125,-83.35333333,-500
1129806,1233904,1233904->1129806,116.29878048780488,761.0,39.71722222,-86.29472222,-500,32.89722222,-97.03777778,-600
1129202,1233904,1233904->1129202,147.23376623376623,977.0,39.71722222,-86.29472222,-500,39.86166667,-104.67305556,-700
1127805,1233904,1233904->1127805,73.56544502617801,500.0,39.71722222,-86.29472222,-500,38.85138889,-77.03777778,-500
1125904,1233904,1233904->1125904,112.33333333333333,755.0,39.71722222,-86.29472222,-500,32.84583333,-96.85083333,-600
1125903,1233904,1233904->1125903,117.33333333333333,755.0,39.71722222,-86.29472222,-500,32.84722222,-96.85166667,-600
1105703,1233904,1233904->1105703,70.22661870503597,427.0,39.71722222,-86.29472222,-500,35.21361111,-80.94916667,-500
1099402,1233904,1233904->1099402,78.2,585.0,39.71722222,-86.29472222,-500,32.89861111,-80.04055556,-500
1082106,1233904,1233904->1082106,71.0,516.0,39.71722222,-86.29472222,-500,39.17583333,-76.66888889,-500
1072102,1233904,1233904->1072102,106.04545454545455,818.0,39.71722222,-86.29472222,-500,42.36305556,-71.00638889,-500
1042302,1233904,1233904->1042302,129.08333333333334,919.0,39.71722222,-86.29472222,-500,30.19444444,-97.67,-600
1039707,1233904,1233904->1039707,68.20616113744076,432.0,39.71722222,-86.29472222,-500,33.63666667,-84.42777778,-500
1348702,1233502,1233502->1348702,49.142857142857146,257.0,45.81833333,-88.11444444,-600,44.88194444,-93.22166667,-600
1143302,1233502,1233502->1143302,55.07142857142857,344.0,45.81833333,-88.11444444,-600,42.2125,-83.35333333,-500
1393007,1232305,1232305->1393007,114.75,760.0,34.27111111,-77.90277778,-500,41.97444444,-87.90666667,-600
1295304,1232305,1232305->1295304,75.82978723404256,500.0,34.27111111,-77.90277778,-500,40.77722222,-73.8725,-500
1129806,1232305,1232305->1129806,163.21052631578948,1106.0,34.27111111,-77.90277778,-500,32.89722222,-97.03777778,-600
1127805,1232305,1232305->1127805,55.22222222222222,319.0,34.27111111,-77.90277778,-500,38.85138889,-77.03777778,-500
1105703,1232305,1232305->1105703,42.82200647249191,185.0,34.27111111,-77.90277778,-500,35.21361111,-80.94916667,-500
1039707,1232305,1232305->1039707,67.43888888888888,377.0,34.27111111,-77.90277778,-500,33.63666667,-84.42777778,-500
1486903,1228002,1228002->1486903,39.39855072463768,188.0,43.51361111,-112.07083333,-700,40.78833333,-111.97777778,-700
1379608,1228002,1228002->1379608,104.66666666666667,666.0,43.51361111,-112.07083333,-700,37.72111111,-122.22111111,-800
1348702,1228002,1228002->1348702,117.0,939.0,43.51361111,-112.07083333,-700,44.88194444,-93.22166667,-600
1289208,1228002,1228002->1289208,115.33333333333333,743.0,43.51361111,-112.07083333,-700,33.9425,-118.40805556,-800
1288903,1228002,1228002->1288903,82.18181818181819,538.0,43.51361111,-112.07083333,-700,36.08,-115.15222222,-800
1129202,1228002,1228002->1129202,68.97435897435898,458.0,43.51361111,-112.07083333,-700,39.86166667,-104.67305556,-700
1046602,1228002,1228002->1046602,98.35714285714286,704.0,43.51361111,-112.07083333,-700,33.30777778,-111.65555556,-700
1562404,1227805,1227805->1562404,99.33333333333333,796.0,37.65,-97.43305556,-600,30.48333333,-86.52527778,-600
1501606,1227805,1227805->1501606,55.625,392.0,37.65,-97.43305556,-600,38.74861111,-90.37,-600
1476107,1227805,1227805->1476107,142.0,1117.0,37.65,-97.43305556,-600,28.77722222,-81.235,-500
1476106,1227805,1227805->1476106,144.0,1117.0,37.65,-97.43305556,-600,28.77694444,-81.235,-500
1410702,1227805,1227805->1410702,128.25,870.0,37.65,-97.43305556,-600,33.43416667,-112.01166667,-700
1393007,1227805,1227805->1393007,85.69791666666667,588.0,37.65,-97.43305556,-600,41.97444444,-87.90666667,-600
1348702,1227805,1227805->1348702,82.60396039603961,545.0,37.65,-97.43305556,-600,44.88194444,-93.22166667,-600
1289208,1227805,1227805->1289208,157.5,1203.0,37.65,-97.43305556,-600,33.9425,-118.40805556,-800
1288903,1227805,1227805->1288903,140.5744680851064,986.0,37.65,-97.43305556,-600,36.08,-115.15222222,-800
1226603,1227805,1227805->1226603,88.41984732824427,542.0,37.65,-97.43305556,-600,29.98444444,-95.34138889,-600
1129806,1227805,1227805->1129806,55.70422535211268,328.0,37.65,-97.43305556,-600,32.89722222,-97.03777778,-600
1129202,1227805,1227805->1129202,69.48760330578513,420.0,37.65,-97.43305556,-600,39.86166667,-104.67305556,-700
1046602,1227805,1227805->1046602,120.3,855.0,37.65,-97.43305556,-600,33.30777778,-111.65555556,-700
1039707,1227805,1227805->1039707,101.72549019607843,782.0,37.65,-97.43305556,-600,33.63666667,-84.42777778,-500
1591904,1226603,1226603->1591904,68.56521739130434,438.0,29.98444444,-95.34138889,-600,36.28166667,-94.30777778,-600
1562404,1226603,1226603->1562404,75.71428571428571,528.0,29.98444444,-95.34138889,-600,30.48333333,-86.52527778,-600
1541205,1226603,1226603->1541205,105.67521367521367,771.0,29.98444444,-95.34138889,-600,35.80944444,-83.99527778,-500
1537604,1226603,1226603->1537604,132.7171717171717,936.0,29.98444444,-95.34138889,-600,32.11611111,-110.94111111,-700
1537603,1226603,1226603->1537603,142.33333333333334,936.0,29.98444444,-95.34138889,-600,32.11888889,-110.94444444,-700
1537002,1226603,1226603->1537002,66.375,429.0,29.98444444,-95.34138889,-600,36.19833333,-95.88805556,-600
1530402,1226603,1226603->1530402,101.49746192893402,787.0,29.98444444,-95.34138889,-600,27.97555556,-82.53333333,-500
1502403,1226603,1226603->1502403,248.4,2070.0,29.98444444,-95.34138889,-600,18.33722222,-64.97333333,-400
1501606,1226603,1226603->1501606,96.77058823529411,667.0,29.98444444,-95.34138889,-600,38.74861111,-90.37,-600
1490803,1226603,1226603->1490803,184.11627906976744,1346.0,29.98444444,-95.34138889,-600,33.67555556,-117.86833333,-800
1489302,1226603,1226603->1489302,219.53947368421052,1609.0,29.98444444,-95.34138889,-600,38.69555556,-121.59083333,-800
1486903,1226603,1226603->1486903,168.55421686746988,1195.0,29.98444444,-95.34138889,-600,40.78833333,-111.97777778,-700
1484306,1226603,1226603->1484306,228.375,2007.0,29.98444444,-95.34138889,-600,18.43944444,-66.00222222,-400
1483106,1226603,1226603->1483106,216.0566037735849,1608.0,29.98444444,-95.34138889,-600,37.36305556,-121.92861111,-800
1481402,1226603,1226603->1481402,35.38931297709924,192.0,29.98444444,-95.34138889,-600,32.44666667,-93.82555556,-600
1478302,1226603,1226603->1478302,78.48387096774194,513.0,29.98444444,-95.34138889,-600,37.24555556,-93.38861111,-600
1477104,1226603,1226603->1477104,220.0255591054313,1635.0,29.98444444,-95.34138889,-600,37.61888889,-122.37555556,-800
1474703,1226603,1226603->1474703,253.91479820627802,1874.0,29.98444444,-95.34138889,-600,47.45,-122.31166667,-800
1473004,1226603,1226603->1473004,105.5813953488372,788.0,29.98444444,-95.34138889,-600,38.17416667,-85.73638889,-500
1473003,1226603,1226603->1473003,106.11111111111111,788.0,29.98444444,-95.34138889,-600,38.17416667,-85.73638889,-500
1468502,1226603,1226603->1468502,110.38709677419355,851.0,29.98444444,-95.34138889,-600,32.1275,-81.20222222,-500
1468305,1226603,1226603->1468305,37.21863799283154,191.0,29.98444444,-95.34138889,-600,29.53388889,-98.46916667,-600
1467903,1226603,1226603->1467903,175.02475247524754,1303.0,29.98444444,-95.34138889,-600,32.73361111,-117.18972222,-800
1463502,1226603,1226603->1463502,107.72727272727273,861.0,29.98444444,-95.34138889,-600,26.53611111,-81.75527778,-500
1457002,1226603,1226603->1457002,215.14285714285714,1530.0,29.98444444,-95.34138889,-600,39.49916667,-119.76805556,-800
1452401,1226603,1226603->1452401,144.13793103448276,1157.0,29.98444444,-95.34138889,-600,37.50527778,-77.31972222,-500
1449202,1226603,1226603->1449202,134.01398601398603,1042.0,29.98444444,-95.34138889,-600,35.87777778,-78.7875,-500
1445702,1226603,1226603->1445702,137.0,1058.0,29.98444444,-95.34138889,-600,44.04527778,-103.05722222,-700
1426204,1226603,1226603->1426204,182.13333333333333,1269.0,29.98444444,-95.34138889,-600,33.82972222,-116.50666667,-800
1419306,1226603,1226603->1419306,69.63354037267081,489.0,29.98444444,-95.34138889,-600,30.47333333,-87.18666667,-600
1412202,1226603,1226603->1412202,138.42696629213484,1117.0,29.98444444,-95.34138889,-600,40.49138889,-80.23277778,-500
1410702,1226603,1226603->1410702,143.23728813559322,1009.0,29.98444444,-95.34138889,-600,33.43416667,-112.01166667,-700
1410005,1226603,1226603->1410005,168.1695652173913,1325.0,29.98444444,-95.34138889,-600,39.87194444,-75.24055556,-500
1405702,1226603,1226603->1405702,244.33734939759037,1825.0,29.98444444,-95.34138889,-600,45.58861111,-122.59694444,-800
