ROUTE_BETWEEN_AIRPORTS,SUM_OF_ALL_DELAYS,AVERAGE_OF_ALL_DELAYS,SUM_OF_WEATHER_DELAY,AVERAGE_OF_WEATHER_DELAY,SUM_OF_CARRIER_DELAY,AVERAGE_OF_CARRIER_DELAY,SUM_OF_NAS_DELAY,AVERAGE_OF_NAS_DELAY,SUM_OF_SECURITY_DELAY,AVERAGE_OF_SECURITY_DELAY,SUM_OF_LATE_AIRCRAFT_DELAY,AVERAGE_OF_LATE_AIRCRAFT_DELAY
HPN->PBI,2720.0,18.88888888888889,31.0,0.2152777777777778,894.0,6.208333333333333,413.0,2.8680555555555554,0.0,0.0,1382.0,9.597222222222221
ORD->PSP,2718.0,20.59090909090909,386.0,2.9242424242424243,1063.0,8.053030303030303,547.0,4.143939393939394,0.0,0.0,722.0,5.46969696969697
SJC->SAN,2718.0,5.033333333333333,52.0,0.0962962962962963,800.0,1.4814814814814814,443.0,0.8203703703703704,0.0,0.0,1423.0,2.6351851851851853
MIA->IAH,2718.0,11.093877551020409,0.0,0.0,1190.0,4.857142857142857,574.0,2.342857142857143,0.0,0.0,954.0,3.8938775510204082
SLC->BOS,2716.0,31.2183908045977,18.0,0.20689655172413793,1001.0,11.505747126436782,1101.0,12.655172413793103,0.0,0.0,596.0,6.850574712643678
SFO->MSP,2714.0,14.062176165803109,61.0,0.3160621761658031,317.0,1.6424870466321244,820.0,4.248704663212435,0.0,0.0,1516.0,7.8549222797927465
IAD->CLT,2711.0,8.498432601880877,1012.0,3.1724137931034484,453.0,1.4200626959247649,792.0,2.4827586206896552,0.0,0.0,454.0,1.4231974921630095
MCO->DFW,2708.0,7.941348973607038,105.0,0.30791788856304986,881.0,2.5835777126099706,553.0,1.6217008797653958,0.0,0.0,1169.0,3.4281524926686218
ROC->LGA,2707.0,25.537735849056602,0.0,0.0,368.0,3.4716981132075473,1055.0,9.952830188679245,0.0,0.0,1284.0,12.11320754716981
TVC->ORD,2698.0,24.089285714285715,48.0,0.42857142857142855,681.0,6.080357142857143,261.0,2.330357142857143,0.0,0.0,1708.0,15.25
XNA->LGA,2696.0,37.971830985915496,44.0,0.6197183098591549,256.0,3.6056338028169015,1897.0,26.718309859154928,0.0,0.0,499.0,7.028169014084507
MSY->HOU,2693.0,9.617857142857142,0.0,0.0,769.0,2.7464285714285714,518.0,1.85,0.0,0.0,1406.0,5.021428571428571
ORF->JFK,2693.0,19.801470588235293,0.0,0.0,179.0,1.3161764705882353,616.0,4.529411764705882,0.0,0.0,1898.0,13.955882352941176
LAS->SAN,2686.0,6.648514851485149,0.0,0.0,680.0,1.683168316831683,561.0,1.3886138613861385,0.0,0.0,1445.0,3.5767326732673266
PHL->ATL,2684.0,5.181467181467181,17.0,0.032818532818532815,747.0,1.442084942084942,1175.0,2.2683397683397684,0.0,0.0,745.0,1.4382239382239381
ORD->LIT,2684.0,20.48854961832061,630.0,4.809160305343512,568.0,4.33587786259542,782.0,5.969465648854962,0.0,0.0,704.0,5.374045801526718
IAH->PHX,2682.0,10.51764705882353,0.0,0.0,1090.0,4.2745098039215685,162.0,0.6352941176470588,0.0,0.0,1430.0,5.607843137254902
BOS->BUF,2682.0,17.529411764705884,368.0,2.4052287581699345,975.0,6.372549019607843,409.0,2.673202614379085,0.0,0.0,930.0,6.078431372549019
BZN->ORD,2681.0,36.229729729729726,310.0,4.1891891891891895,323.0,4.364864864864865,1839.0,24.85135135135135,0.0,0.0,209.0,2.824324324324324
EGE->DEN,2678.0,30.089887640449437,797.0,8.955056179775282,86.0,0.9662921348314607,903.0,10.146067415730338,13.0,0.14606741573033707,879.0,9.876404494382022
DFW->TUL,2678.0,10.501960784313725,3.0,0.011764705882352941,1524.0,5.976470588235294,155.0,0.6078431372549019,0.0,0.0,996.0,3.9058823529411764
ATL->IAH,2677.0,6.182448036951501,142.0,0.3279445727482679,740.0,1.7090069284064666,814.0,1.879907621247113,0.0,0.0,981.0,2.2655889145496535
OKC->IAH,2676.0,11.243697478991596,72.0,0.3025210084033613,245.0,1.0294117647058822,561.0,2.357142857142857,0.0,0.0,1798.0,7.554621848739496
MDW->DAL,2673.0,12.728571428571428,216.0,1.0285714285714285,1171.0,5.576190476190476,467.0,2.223809523809524,0.0,0.0,819.0,3.9
DFW->MSP,2672.0,8.877076411960132,70.0,0.23255813953488372,800.0,2.6578073089700998,217.0,0.7209302325581395,0.0,0.0,1585.0,5.26578073089701
BMI->DFW,2669.0,48.527272727272724,273.0,4.963636363636364,1831.0,33.29090909090909,159.0,2.890909090909091,64.0,1.1636363636363636,342.0,6.218181818181818
LAX->MSY,2667.0,10.337209302325581,10.0,0.03875968992248062,1261.0,4.887596899224806,335.0,1.2984496124031009,0.0,0.0,1061.0,4.112403100775194
DFW->MCI,2665.0,13.808290155440414,59.0,0.30569948186528495,1417.0,7.341968911917099,342.0,1.7720207253886011,0.0,0.0,847.0,4.38860103626943
BUF->LGA,2665.0,25.38095238095238,6.0,0.05714285714285714,7.0,0.06666666666666667,1804.0,17.18095238095238,0.0,0.0,848.0,8.076190476190476
ATL->DEN,2664.0,6.124137931034483,32.0,0.0735632183908046,641.0,1.4735632183908045,439.0,1.0091954022988505,0.0,0.0,1552.0,3.567816091954023
JAC->DEN,2663.0,42.95161290322581,78.0,1.2580645161290323,138.0,2.225806451612903,198.0,3.193548387096774,0.0,0.0,2249.0,36.274193548387096
DFW->PHL,2657.0,8.856666666666667,45.0,0.15,1797.0,5.99,194.0,0.6466666666666666,0.0,0.0,621.0,2.07
BTV->JFK,2650.0,17.549668874172184,206.0,1.3642384105960266,490.0,3.2450331125827816,445.0,2.947019867549669,0.0,0.0,1509.0,9.993377483443709
CLE->DFW,2649.0,25.970588235294116,52.0,0.5098039215686274,1395.0,13.676470588235293,205.0,2.0098039215686274,0.0,0.0,997.0,9.77450980392157
ORD->BUF,2645.0,17.401315789473685,289.0,1.9013157894736843,522.0,3.4342105263157894,657.0,4.322368421052632,0.0,0.0,1177.0,7.743421052631579
BOS->JAX,2641.0,18.73049645390071,237.0,1.6808510638297873,939.0,6.659574468085107,419.0,2.971631205673759,0.0,0.0,1046.0,7.418439716312057
MGM->ATL,2640.0,13.968253968253968,4.0,0.021164021164021163,1345.0,7.116402116402116,568.0,3.005291005291005,0.0,0.0,723.0,3.8253968253968256
ILM->LGA,2636.0,33.36708860759494,0.0,0.0,260.0,3.2911392405063293,1381.0,17.481012658227847,0.0,0.0,995.0,12.594936708860759
DTW->MDW,2629.0,14.366120218579235,457.0,2.4972677595628414,881.0,4.814207650273224,711.0,3.8852459016393444,0.0,0.0,580.0,3.169398907103825
FAT->SFO,2627.0,21.891666666666666,180.0,1.5,294.0,2.45,1635.0,13.625,0.0,0.0,518.0,4.316666666666666
LGA->CHO,2624.0,25.475728155339805,374.0,3.6310679611650487,397.0,3.854368932038835,240.0,2.3300970873786406,0.0,0.0,1613.0,15.660194174757281
ALB->DCA,2622.0,22.8,59.0,0.5130434782608696,536.0,4.660869565217391,378.0,3.2869565217391306,0.0,0.0,1649.0,14.339130434782609
CLT->ECP,2622.0,42.29032258064516,0.0,0.0,1486.0,23.967741935483872,84.0,1.3548387096774193,0.0,0.0,1052.0,16.967741935483872
SFO->OGG,2622.0,16.085889570552148,96.0,0.588957055214724,760.0,4.662576687116564,417.0,2.558282208588957,0.0,0.0,1349.0,8.276073619631902
MIA->SFO,2622.0,17.836734693877553,0.0,0.0,424.0,2.8843537414965987,1618.0,11.006802721088436,0.0,0.0,580.0,3.945578231292517
SFO->FAT,2621.0,21.66115702479339,577.0,4.768595041322314,1000.0,8.264462809917354,195.0,1.6115702479338843,0.0,0.0,849.0,7.016528925619835
BWI->JFK,2614.0,18.02758620689655,37.0,0.25517241379310346,737.0,5.082758620689655,874.0,6.027586206896552,0.0,0.0,966.0,6.662068965517242
SAT->ORD,2607.0,15.896341463414634,0.0,0.0,131.0,0.7987804878048781,1513.0,9.225609756097562,0.0,0.0,963.0,5.871951219512195
LGA->ROC,2603.0,24.556603773584907,23.0,0.2169811320754717,694.0,6.547169811320755,525.0,4.952830188679245,0.0,0.0,1361.0,12.839622641509434
IMT->DTW,2600.0,96.29629629629629,0.0,0.0,2168.0,80.29629629629629,69.0,2.5555555555555554,0.0,0.0,363.0,13.444444444444445
DCA->CLT,2599.0,9.625925925925927,191.0,0.7074074074074074,693.0,2.566666666666667,699.0,2.588888888888889,0.0,0.0,1016.0,3.762962962962963
PVD->EWR,2598.0,41.23809523809524,0.0,0.0,59.0,0.9365079365079365,1827.0,29.0,0.0,0.0,712.0,11.301587301587302
DEN->AUS,2598.0,9.245551601423488,34.0,0.12099644128113879,1018.0,3.622775800711744,475.0,1.690391459074733,0.0,0.0,1071.0,3.811387900355872
DFW->BOS,2597.0,11.912844036697248,59.0,0.2706422018348624,326.0,1.4954128440366972,934.0,4.284403669724771,0.0,0.0,1278.0,5.862385321100917
SNA->SJC,2596.0,5.71806167400881,101.0,0.22246696035242292,670.0,1.475770925110132,344.0,0.7577092511013216,0.0,0.0,1481.0,3.262114537444934
DCA->JAX,2596.0,16.02469135802469,64.0,0.3950617283950617,905.0,5.58641975308642,337.0,2.080246913580247,0.0,0.0,1290.0,7.962962962962963
MSP->STL,2590.0,13.015075376884422,614.0,3.0854271356783918,1425.0,7.160804020100502,242.0,1.2160804020100502,0.0,0.0,309.0,1.5527638190954773
EWR->JAX,2584.0,31.51219512195122,0.0,0.0,1029.0,12.548780487804878,456.0,5.560975609756097,0.0,0.0,1099.0,13.402439024390244
TPA->LGA,2581.0,15.932098765432098,0.0,0.0,170.0,1.0493827160493827,1556.0,9.604938271604938,0.0,0.0,855.0,5.277777777777778
MLI->DTW,2578.0,44.44827586206897,1473.0,25.396551724137932,560.0,9.655172413793103,159.0,2.7413793103448274,0.0,0.0,386.0,6.655172413793103
FLL->PHL,2577.0,9.10600706713781,39.0,0.13780918727915195,761.0,2.6890459363957597,417.0,1.4734982332155477,85.0,0.3003533568904594,1275.0,4.5053003533568905
DCA->CHS,2576.0,15.901234567901234,0.0,0.0,1125.0,6.944444444444445,369.0,2.2777777777777777,0.0,0.0,1082.0,6.679012345679013
EWR->LAS,2571.0,14.283333333333333,114.0,0.6333333333333333,637.0,3.5388888888888888,409.0,2.272222222222222,0.0,0.0,1411.0,7.838888888888889
DTW->ATW,2567.0,24.92233009708738,791.0,7.679611650485437,820.0,7.961165048543689,524.0,5.087378640776699,0.0,0.0,432.0,4.194174757281553
RAP->MSP,2565.0,28.5,1138.0,12.644444444444444,277.0,3.077777777777778,179.0,1.988888888888889,0.0,0.0,971.0,10.78888888888889
SNA->ORD,2564.0,15.171597633136095,396.0,2.3431952662721893,77.0,0.4556213017751479,1962.0,11.609467455621301,0.0,0.0,129.0,0.7633136094674556
ORD->RDU,2562.0,15.159763313609467,256.0,1.514792899408284,471.0,2.78698224852071,449.0,2.6568047337278107,0.0,0.0,1386.0,8.201183431952662
LEX->DTW,2559.0,25.59,1010.0,10.1,472.0,4.72,334.0,3.34,0.0,0.0,743.0,7.43
MIA->PHL,2557.0,10.834745762711865,0.0,0.0,1222.0,5.177966101694915,492.0,2.0847457627118646,0.0,0.0,843.0,3.5720338983050848
CLT->MIA,2551.0,10.412244897959184,0.0,0.0,886.0,3.6163265306122447,490.0,2.0,6.0,0.024489795918367346,1169.0,4.771428571428571
DTW->TPA,2551.0,11.091304347826087,869.0,3.7782608695652176,773.0,3.360869565217391,657.0,2.856521739130435,0.0,0.0,252.0,1.0956521739130434
RDU->DCA,2547.0,11.901869158878505,95.0,0.4439252336448598,415.0,1.939252336448598,461.0,2.1542056074766354,0.0,0.0,1576.0,7.364485981308412
COS->DEN,2546.0,14.976470588235294,18.0,0.10588235294117647,1692.0,9.952941176470588,587.0,3.4529411764705884,0.0,0.0,249.0,1.464705882352941
ATL->PHL,2543.0,4.909266409266409,42.0,0.08108108108108109,1061.0,2.048262548262548,696.0,1.3436293436293436,0.0,0.0,744.0,1.4362934362934363
DTW->MLI,2539.0,43.775862068965516,966.0,16.655172413793103,1065.0,18.362068965517242,111.0,1.9137931034482758,0.0,0.0,397.0,6.844827586206897
FWA->ATL,2535.0,21.853448275862068,452.0,3.896551724137931,991.0,8.543103448275861,328.0,2.8275862068965516,0.0,0.0,764.0,6.586206896551724
EWR->DEN,2534.0,10.21774193548387,20.0,0.08064516129032258,674.0,2.717741935483871,493.0,1.9879032258064515,0.0,0.0,1347.0,5.431451612903226
MEM->ORD,2534.0,16.037974683544302,0.0,0.0,365.0,2.310126582278481,1237.0,7.829113924050633,0.0,0.0,932.0,5.89873417721519
DTW->LAS,2533.0,9.89453125,137.0,0.53515625,800.0,3.125,1102.0,4.3046875,0.0,0.0,494.0,1.9296875
SRQ->ORD,2531.0,27.813186813186814,0.0,0.0,431.0,4.736263736263736,1844.0,20.263736263736263,0.0,0.0,256.0,2.8131868131868134
ORD->IAD,2528.0,24.307692307692307,551.0,5.298076923076923,291.0,2.798076923076923,510.0,4.903846153846154,0.0,0.0,1176.0,11.307692307692308
EWR->SJU,2519.0,18.79850746268657,15.0,0.11194029850746269,1434.0,10.701492537313433,759.0,5.664179104477612,0.0,0.0,311.0,2.3208955223880596
JFK->CMH,2518.0,22.89090909090909,0.0,0.0,1128.0,10.254545454545454,285.0,2.590909090909091,0.0,0.0,1105.0,10.045454545454545
BDL->ORD,2518.0,14.725146198830409,403.0,2.3567251461988303,300.0,1.7543859649122806,977.0,5.713450292397661,0.0,0.0,838.0,4.900584795321637
BTR->ATL,2514.0,14.284090909090908,1390.0,7.8977272727272725,174.0,0.9886363636363636,213.0,1.2102272727272727,0.0,0.0,737.0,4.1875
IAH->STL,2513.0,16.753333333333334,0.0,0.0,1608.0,10.72,711.0,4.74,0.0,0.0,194.0,1.2933333333333332
DFW->JAN,2511.0,14.770588235294118,104.0,0.611764705882353,609.0,3.5823529411764707,191.0,1.1235294117647059,0.0,0.0,1607.0,9.452941176470588
SMF->SFO,2509.0,18.050359712230215,0.0,0.0,152.0,1.0935251798561152,1395.0,10.035971223021583,0.0,0.0,962.0,6.920863309352518
SGF->DFW,2508.0,11.504587155963304,24.0,0.11009174311926606,753.0,3.4541284403669725,965.0,4.426605504587156,0.0,0.0,766.0,3.5137614678899083
XNA->ORD,2506.0,15.187878787878788,0.0,0.0,400.0,2.4242424242424243,890.0,5.393939393939394,0.0,0.0,1216.0,7.36969696969697
LAS->BOS,2497.0,16.5364238410596,0.0,0.0,521.0,3.4503311258278146,1619.0,10.721854304635762,0.0,0.0,357.0,2.3642384105960264
ORD->COU,2497.0,24.722772277227723,372.0,3.6831683168316833,583.0,5.772277227722772,549.0,5.435643564356436,0.0,0.0,993.0,9.831683168316832
ABQ->PHX,2495.0,8.37248322147651,15.0,0.050335570469798654,1187.0,3.9832214765100673,410.0,1.3758389261744965,14.0,0.04697986577181208,869.0,2.9161073825503356
OMA->EWR,2493.0,39.57142857142857,15.0,0.23809523809523808,31.0,0.49206349206349204,1609.0,25.53968253968254,0.0,0.0,838.0,13.301587301587302
JFK->PHX,2492.0,11.754716981132075,379.0,1.7877358490566038,801.0,3.7783018867924527,430.0,2.0283018867924527,32.0,0.1509433962264151,850.0,4.009433962264151
LAS->ATL,2491.0,6.769021739130435,0.0,0.0,1431.0,3.8885869565217392,443.0,1.203804347826087,0.0,0.0,617.0,1.6766304347826086
MSP->DTW,2490.0,9.803149606299213,1727.0,6.799212598425197,163.0,0.6417322834645669,281.0,1.1062992125984252,0.0,0.0,319.0,1.2559055118110236
JFK->SJU,2490.0,9.96,0.0,0.0,1296.0,5.184,420.0,1.68,9.0,0.036,765.0,3.06
LAX->OAK,2482.0,5.65375854214123,27.0,0.06150341685649203,880.0,2.0045558086560367,686.0,1.5626423690205011,0.0,0.0,889.0,2.0250569476082005
ALB->ORD,2480.0,17.342657342657343,43.0,0.3006993006993007,248.0,1.7342657342657342,1327.0,9.27972027972028,0.0,0.0,862.0,6.027972027972028
SFO->FLL,2476.0,23.807692307692307,101.0,0.9711538461538461,709.0,6.8173076923076925,454.0,4.365384615384615,0.0,0.0,1212.0,11.653846153846153
XNA->IAH,2471.0,22.0625,21.0,0.1875,1027.0,9.169642857142858,225.0,2.0089285714285716,0.0,0.0,1198.0,10.696428571428571
ROC->DTW,2470.0,32.93333333333333,1350.0,18.0,804.0,10.72,34.0,0.4533333333333333,0.0,0.0,282.0,3.76
MSP->CLE,2470.0,23.75,845.0,8.125,1159.0,11.14423076923077,124.0,1.1923076923076923,0.0,0.0,342.0,3.2884615384615383
DTW->DEN,2469.0,10.973333333333333,443.0,1.968888888888889,670.0,2.977777777777778,870.0,3.8666666666666667,0.0,0.0,486.0,2.16
EWR->CLE,2466.0,21.076923076923077,5.0,0.042735042735042736,615.0,5.256410256410256,408.0,3.4871794871794872,0.0,0.0,1438.0,12.290598290598291
SJU->BOS,2465.0,34.71830985915493,0.0,0.0,1286.0,18.112676056338028,247.0,3.4788732394366195,27.0,0.38028169014084506,905.0,12.746478873239436
JFK->LAS,2462.0,7.891025641025641,234.0,0.75,1038.0,3.326923076923077,653.0,2.092948717948718,30.0,0.09615384615384616,507.0,1.625
FLL->DTW,2462.0,10.798245614035087,45.0,0.19736842105263158,898.0,3.93859649122807,449.0,1.969298245614035,0.0,0.0,1070.0,4.692982456140351
ATL->TPA,2461.0,4.272569444444445,51.0,0.08854166666666667,952.0,1.6527777777777777,584.0,1.0138888888888888,0.0,0.0,874.0,1.5173611111111112
DFW->AUS,2461.0,7.549079754601227,52.0,0.15950920245398773,1073.0,3.291411042944785,406.0,1.2453987730061349,0.0,0.0,930.0,2.852760736196319
EWR->ORF,2460.0,30.75,44.0,0.55,769.0,9.6125,232.0,2.9,0.0,0.0,1415.0,17.6875
BGR->LGA,2460.0,33.24324324324324,0.0,0.0,499.0,6.743243243243243,979.0,13.22972972972973,0.0,0.0,982.0,13.27027027027027
FLL->SFO,2456.0,23.169811320754718,59.0,0.5566037735849056,496.0,4.679245283018868,1594.0,15.037735849056604,0.0,0.0,307.0,2.8962264150943398
SFO->SMF,2453.0,17.64748201438849,159.0,1.143884892086331,293.0,2.1079136690647484,228.0,1.6402877697841727,0.0,0.0,1773.0,12.755395683453237
LEX->ATL,2451.0,12.765625,90.0,0.46875,1140.0,5.9375,650.0,3.3854166666666665,0.0,0.0,571.0,2.9739583333333335
JFK->TPA,2449.0,12.558974358974359,314.0,1.6102564102564103,994.0,5.097435897435897,517.0,2.651282051282051,0.0,0.0,624.0,3.2
MLI->ORD,2448.0,20.923076923076923,363.0,3.1025641025641026,88.0,0.7521367521367521,503.0,4.299145299145299,0.0,0.0,1494.0,12.76923076923077
OKC->SLC,2447.0,43.69642857142857,1349.0,24.089285714285715,928.0,16.571428571428573,48.0,0.8571428571428571,0.0,0.0,122.0,2.1785714285714284
CLT->DFW,2445.0,7.912621359223301,0.0,0.0,1189.0,3.8478964401294498,494.0,1.598705501618123,0.0,0.0,762.0,2.466019417475728
OGG->SEA,2443.0,19.544,0.0,0.0,2093.0,16.744,111.0,0.888,0.0,0.0,239.0,1.912
ORD->ROC,2440.0,14.878048780487806,207.0,1.2621951219512195,677.0,4.128048780487805,846.0,5.158536585365853,0.0,0.0,710.0,4.329268292682927
SJU->EWR,2436.0,18.17910447761194,0.0,0.0,900.0,6.7164179104477615,275.0,2.0522388059701493,0.0,0.0,1261.0,9.41044776119403
LGA->DAY,2434.0,31.205128205128204,0.0,0.0,83.0,1.064102564102564,267.0,3.423076923076923,0.0,0.0,2084.0,26.71794871794872
CVG->PHL,2432.0,13.217391304347826,311.0,1.690217391304348,1313.0,7.135869565217392,519.0,2.8206521739130435,0.0,0.0,289.0,1.5706521739130435
CHA->ORD,2426.0,18.661538461538463,48.0,0.36923076923076925,347.0,2.669230769230769,981.0,7.546153846153846,0.0,0.0,1050.0,8.076923076923077
CID->MSP,2425.0,29.573170731707318,358.0,4.365853658536586,781.0,9.524390243902438,179.0,2.182926829268293,0.0,0.0,1107.0,13.5
IAD->CLE,2423.0,23.524271844660195,0.0,0.0,1901.0,18.45631067961165,147.0,1.4271844660194175,0.0,0.0,375.0,3.6407766990291264
BNA->DEN,2422.0,9.96707818930041,295.0,1.213991769547325,1122.0,4.617283950617284,322.0,1.3251028806584362,0.0,0.0,683.0,2.8106995884773665
RAP->DFW,2422.0,39.704918032786885,481.0,7.885245901639344,44.0,0.7213114754098361,77.0,1.2622950819672132,0.0,0.0,1820.0,29.83606557377049
SLC->EWR,2421.0,37.828125,134.0,2.09375,514.0,8.03125,1652.0,25.8125,0.0,0.0,121.0,1.890625
DSM->ATL,2416.0,28.423529411764704,0.0,0.0,2008.0,23.623529411764707,342.0,4.023529411764706,0.0,0.0,66.0,0.7764705882352941
CLT->MSP,2416.0,11.133640552995391,0.0,0.0,1306.0,6.018433179723503,161.0,0.7419354838709677,0.0,0.0,949.0,4.373271889400922
JAN->DFW,2416.0,14.211764705882352,137.0,0.8058823529411765,344.0,2.023529411764706,366.0,2.152941176470588,0.0,0.0,1569.0,9.229411764705882
DEN->OKC,2411.0,10.90950226244344,61.0,0.27601809954751133,726.0,3.2850678733031673,293.0,1.3257918552036199,0.0,0.0,1331.0,6.02262443438914
MSY->LGA,2409.0,20.767241379310345,87.0,0.75,547.0,4.7155172413793105,1477.0,12.732758620689655,0.0,0.0,298.0,2.5689655172413794
SJC->SNA,2407.0,5.20995670995671,36.0,0.07792207792207792,962.0,2.0822510822510822,144.0,0.3116883116883117,0.0,0.0,1265.0,2.738095238095238
JAC->EWR,2405.0,77.58064516129032,4.0,0.12903225806451613,248.0,8.0,1674.0,54.0,0.0,0.0,479.0,15.451612903225806
CRW->ATL,2403.0,20.53846153846154,1198.0,10.239316239316238,308.0,2.6324786324786325,289.0,2.47008547008547,0.0,0.0,608.0,5.196581196581197
JFK->ROC,2400.0,13.186813186813186,17.0,0.09340659340659341,1055.0,5.7967032967032965,618.0,3.3956043956043955,0.0,0.0,710.0,3.901098901098901
DFW->LBB,2399.0,12.828877005347593,127.0,0.679144385026738,1316.0,7.037433155080214,190.0,1.0160427807486632,0.0,0.0,766.0,4.096256684491979
ATL->BWI,2399.0,4.72244094488189,238.0,0.468503937007874,1008.0,1.984251968503937,573.0,1.1279527559055118,0.0,0.0,580.0,1.141732283464567
LAX->FLL,2396.0,13.536723163841808,0.0,0.0,1295.0,7.31638418079096,426.0,2.406779661016949,0.0,0.0,675.0,3.8135593220338984
LAS->SLC,2395.0,7.555205047318612,4.0,0.012618296529968454,648.0,2.0441640378548898,579.0,1.8264984227129337,0.0,0.0,1164.0,3.67192429022082
DCA->DFW,2394.0,9.279069767441861,36.0,0.13953488372093023,823.0,3.189922480620155,779.0,3.0193798449612403,0.0,0.0,756.0,2.9302325581395348
DEN->MCI,2394.0,8.3125,0.0,0.0,1224.0,4.25,424.0,1.4722222222222223,0.0,0.0,746.0,2.5902777777777777
ATW->DTW,2393.0,23.233009708737864,41.0,0.39805825242718446,151.0,1.4660194174757282,335.0,3.2524271844660193,0.0,0.0,1866.0,18.116504854368934
SLC->ASE,2392.0,37.375,814.0,12.71875,1063.0,16.609375,453.0,7.078125,0.0,0.0,62.0,0.96875
TUS->LAX,2390.0,10.575221238938052,20.0,0.08849557522123894,837.0,3.7035398230088497,712.0,3.150442477876106,0.0,0.0,821.0,3.6327433628318584
BOS->MCI,2386.0,31.394736842105264,915.0,12.039473684210526,960.0,12.631578947368421,185.0,2.4342105263157894,0.0,0.0,326.0,4.2894736842105265
JAX->JFK,2386.0,13.255555555555556,37.0,0.20555555555555555,1231.0,6.838888888888889,554.0,3.077777777777778,0.0,0.0,564.0,3.1333333333333333
DTW->LEX,2384.0,23.372549019607842,147.0,1.4411764705882353,1321.0,12.950980392156863,232.0,2.2745098039215685,0.0,0.0,684.0,6.705882352941177
IAH->COS,2382.0,29.775,10.0,0.125,1831.0,22.8875,159.0,1.9875,0.0,0.0,382.0,4.775
IAH->MIA,2379.0,9.710204081632654,28.0,0.11428571428571428,826.0,3.3714285714285714,569.0,2.3224489795918366,0.0,0.0,956.0,3.9020408163265308
IAH->SLC,2377.0,10.853881278538813,20.0,0.091324200913242,887.0,4.050228310502283,389.0,1.7762557077625571,0.0,0.0,1081.0,4.936073059360731
MDW->DEN,2367.0,9.821576763485478,105.0,0.43568464730290457,909.0,3.771784232365145,496.0,2.0580912863070537,13.0,0.05394190871369295,844.0,3.5020746887966805
PHL->TPA,2367.0,9.78099173553719,88.0,0.36363636363636365,796.0,3.2892561983471076,630.0,2.603305785123967,0.0,0.0,853.0,3.524793388429752
SMF->SAN,2365.0,4.846311475409836,202.0,0.4139344262295082,527.0,1.0799180327868851,371.0,0.7602459016393442,0.0,0.0,1265.0,2.5922131147540983
MSP->BRD,2362.0,43.74074074074074,2133.0,39.5,156.0,2.888888888888889,7.0,0.12962962962962962,0.0,0.0,66.0,1.2222222222222223
PSP->PHX,2356.0,13.310734463276836,0.0,0.0,513.0,2.8983050847457625,132.0,0.7457627118644068,0.0,0.0,1711.0,9.666666666666666
CLT->GSO,2355.0,9.057692307692308,9.0,0.03461538461538462,738.0,2.8384615384615386,229.0,0.8807692307692307,0.0,0.0,1379.0,5.303846153846154
SWF->FLL,2354.0,75.93548387096774,0.0,0.0,1233.0,39.774193548387096,143.0,4.612903225806452,0.0,0.0,978.0,31.548387096774192
BOS->CVG,2350.0,22.815533980582526,437.0,4.242718446601942,483.0,4.689320388349515,148.0,1.4368932038834952,0.0,0.0,1282.0,12.446601941747574
EWR->BNA,2340.0,13.448275862068966,44.0,0.25287356321839083,463.0,2.660919540229885,436.0,2.5057471264367814,0.0,0.0,1397.0,8.028735632183908
IAD->ATL,2338.0,7.283489096573208,142.0,0.4423676012461059,682.0,2.1246105919003115,874.0,2.722741433021807,42.0,0.1308411214953271,598.0,1.8629283489096573
SAN->PHX,2334.0,5.030172413793103,29.0,0.0625,504.0,1.0862068965517242,251.0,0.540948275862069,0.0,0.0,1550.0,3.3405172413793105
CLT->TPA,2333.0,7.624183006535947,0.0,0.0,753.0,2.4607843137254903,455.0,1.4869281045751634,0.0,0.0,1125.0,3.676470588235294
DEN->MIA,2332.0,13.964071856287426,42.0,0.25149700598802394,1590.0,9.520958083832335,287.0,1.718562874251497,0.0,0.0,413.0,2.4730538922155687
MSP->PHL,2328.0,12.062176165803109,55.0,0.2849740932642487,1511.0,7.829015544041451,231.0,1.1968911917098446,0.0,0.0,531.0,2.7512953367875648
PHX->ONT,2324.0,7.285266457680251,0.0,0.0,1019.0,3.19435736677116,69.0,0.21630094043887146,15.0,0.047021943573667714,1221.0,3.8275862068965516
CLE->DTW,2323.0,16.59285714285714,1360.0,9.714285714285714,169.0,1.207142857142857,359.0,2.5642857142857145,0.0,0.0,435.0,3.107142857142857
FLL->BWI,2323.0,6.049479166666667,11.0,0.028645833333333332,859.0,2.2369791666666665,356.0,0.9270833333333334,31.0,0.08072916666666667,1066.0,2.7760416666666665
FNT->ORD,2321.0,19.50420168067227,2.0,0.01680672268907563,627.0,5.26890756302521,412.0,3.46218487394958,0.0,0.0,1280.0,10.756302521008404
MCO->DTW,2320.0,7.138461538461539,0.0,0.0,663.0,2.04,233.0,0.7169230769230769,0.0,0.0,1424.0,4.381538461538462
SAN->JFK,2318.0,13.476744186046512,91.0,0.5290697674418605,1245.0,7.238372093023256,536.0,3.116279069767442,0.0,0.0,446.0,2.5930232558139537
ROC->ORD,2314.0,14.4625,9.0,0.05625,484.0,3.025,1045.0,6.53125,17.0,0.10625,759.0,4.74375
PDX->JFK,2312.0,27.523809523809526,0.0,0.0,1580.0,18.80952380952381,167.0,1.9880952380952381,0.0,0.0,565.0,6.726190476190476
