ROUTE_BETWEEN_AIRPORTS,SUM_OF_ALL_DELAYS,AVERAGE_OF_ALL_DELAYS,SUM_OF_WEATHER_DELAY,AVERAGE_OF_WEATHER_DELAY,SUM_OF_CARRIER_DELAY,AVERAGE_OF_CARRIER_DELAY,SUM_OF_NAS_DELAY,AVERAGE_OF_NAS_DELAY,SUM_OF_SECURITY_DELAY,AVERAGE_OF_SECURITY_DELAY,SUM_OF_LATE_AIRCRAFT_DELAY,AVERAGE_OF_LATE_AIRCRAFT_DELAY
CVG->DTW,12462.0,9.906200317965023,913.0,0.7257551669316376,2512.0,1.9968203497615262,2414.0,1.9189189189189189,0.0,0.0,6623.0,5.264705882352941
LAS->TPA,12459.0,10.3825,12.0,0.01,5394.0,4.495,1937.0,1.6141666666666667,0.0,0.0,5116.0,4.263333333333334
HOU->STL,12452.0,9.155882352941177,357.0,0.2625,5868.0,4.314705882352941,1162.0,0.8544117647058823,0.0,0.0,5065.0,3.724264705882353
PWM->PHL,12449.0,12.562058526740666,60.0,0.060544904137235116,2740.0,2.7648839556004035,4711.0,4.753784056508577,0.0,0.0,4938.0,4.98284561049445
LGA->DSM,12445.0,21.833333333333332,564.0,0.9894736842105263,2485.0,4.359649122807017,2340.0,4.105263157894737,0.0,0.0,7056.0,12.378947368421052
MSP->CWA,12443.0,13.336548767416934,4604.0,4.934619506966774,3995.0,4.281886387995713,1410.0,1.5112540192926045,0.0,0.0,2434.0,2.6087888531618435
SAN->CLT,12441.0,9.75,271.0,0.21238244514106583,5480.0,4.294670846394984,1622.0,1.2711598746081505,0.0,0.0,5068.0,3.9717868338557993
CLT->OKC,12435.0,13.862876254180602,1541.0,1.7179487179487178,2888.0,3.2196209587513933,2077.0,2.3154960981047936,20.0,0.022296544035674472,5909.0,6.587513935340023
RHI->MSP,12433.0,15.425558312655086,3828.0,4.749379652605459,4736.0,5.875930521091812,910.0,1.1290322580645162,1.0,0.0012406947890818859,2958.0,3.6699751861042182
DTW->FWA,12422.0,12.335650446871897,2068.0,2.053624627606753,5832.0,5.791459781529295,856.0,0.8500496524329693,170.0,0.16881827209533268,3496.0,3.4716981132075473
ATL->OKC,12419.0,6.237569060773481,1264.0,0.634856855851331,5392.0,2.708186840783526,1698.0,0.8528377699648418,0.0,0.0,4065.0,2.041687594173782
LIH->SFO,12413.0,17.9378612716763,0.0,0.0,7561.0,10.926300578034683,830.0,1.199421965317919,0.0,0.0,4022.0,5.812138728323699
DAY->DTW,12408.0,10.632390745501285,1624.0,1.3916023993144815,2410.0,2.0651242502142244,1106.0,0.9477292202227935,0.0,0.0,7268.0,6.227934875749786
MYR->LGA,12408.0,16.950819672131146,284.0,0.3879781420765027,1612.0,2.202185792349727,8578.0,11.718579234972678,4.0,0.00546448087431694,1930.0,2.6366120218579234
ORH->FLL,12408.0,33.99452054794521,200.0,0.547945205479452,5831.0,15.975342465753425,971.0,2.66027397260274,0.0,0.0,5406.0,14.810958904109588
SBA->LAX,12391.0,10.917180616740088,180.0,0.15859030837004406,4508.0,3.971806167400881,1169.0,1.0299559471365638,0.0,0.0,6534.0,5.756828193832599
DFW->TYR,12385.0,8.278743315508022,2405.0,1.607620320855615,3279.0,2.1918449197860963,1592.0,1.0641711229946524,0.0,0.0,5109.0,3.4151069518716577
BQK->ATL,12378.0,11.936354869816778,1199.0,1.1562198649951785,4080.0,3.9344262295081966,1370.0,1.321118611378978,0.0,0.0,5729.0,5.524590163934426
CLT->SYR,12369.0,9.148668639053254,272.0,0.20118343195266272,4232.0,3.1301775147928996,1637.0,1.2107988165680474,18.0,0.013313609467455622,6210.0,4.59319526627219
MCO->MCI,12368.0,9.677621283255085,808.0,0.6322378716744914,3649.0,2.855242566510172,1826.0,1.4287949921752738,430.0,0.3364632237871675,5655.0,4.424882629107981
DAY->DFW,12363.0,9.316503391107762,428.0,0.3225320271288621,2002.0,1.5086661642803316,5609.0,4.226827430293896,15.0,0.011303692539562924,4309.0,3.247174076865109
FLL->IND,12358.0,16.133159268929504,818.0,1.0678851174934725,3120.0,4.073107049608355,1984.0,2.5900783289817233,60.0,0.0783289817232376,6376.0,8.323759791122715
IAD->MSY,12357.0,15.44625,1306.0,1.6325,3655.0,4.56875,1777.0,2.22125,0.0,0.0,5619.0,7.02375
MDT->DTW,12344.0,16.84038199181446,2248.0,3.0668485675306956,3597.0,4.907230559345157,1378.0,1.8799454297407914,18.0,0.02455661664392906,5103.0,6.961800818553888
PVD->BWI,12340.0,5.809792843691149,688.0,0.3239171374764595,3707.0,1.7452919020715632,2072.0,0.975517890772128,50.0,0.023540489642184557,5823.0,2.7415254237288136
DEN->LBF,12338.0,19.70926517571885,856.0,1.3674121405750799,7338.0,11.722044728434504,1171.0,1.8706070287539935,0.0,0.0,2973.0,4.7492012779552715
LGB->SMF,12332.0,5.722505800464037,189.0,0.08770301624129931,5700.0,2.645011600928074,573.0,0.26589327146171693,21.0,0.00974477958236659,5849.0,2.71415313225058
TPA->MSY,12331.0,8.647265077138849,748.0,0.5245441795231417,3106.0,2.1781206171107996,2757.0,1.9333800841514726,0.0,0.0,5720.0,4.011220196353436
BWI->IAH,12327.0,10.928191489361701,1132.0,1.00354609929078,1539.0,1.3643617021276595,3902.0,3.4592198581560285,8.0,0.0070921985815602835,5746.0,5.093971631205674
ASE->IAH,12321.0,25.35185185185185,1034.0,2.1275720164609053,4817.0,9.911522633744855,1454.0,2.9917695473251027,0.0,0.0,5016.0,10.320987654320987
SAT->IAD,12319.0,15.813863928112966,134.0,0.17201540436456997,3609.0,4.632862644415918,1708.0,2.1925545571245184,0.0,0.0,6868.0,8.81643132220796
LAX->DCA,12319.0,8.455044612216884,32.0,0.02196293754289636,4839.0,3.321207961564859,3246.0,2.22786547700755,5.0,0.0034317089910775567,4197.0,2.880576527110501
DFW->CAE,12319.0,14.665476190476191,529.0,0.6297619047619047,4625.0,5.505952380952381,1592.0,1.8952380952380952,23.0,0.02738095238095238,5550.0,6.607142857142857
DTW->BDL,12317.0,8.344850948509485,1659.0,1.1239837398373984,6171.0,4.180894308943089,1696.0,1.1490514905149052,0.0,0.0,2791.0,1.8909214092140922
BZN->SLC,12309.0,9.16530156366344,320.0,0.23827252419955325,3936.0,2.930752047654505,2485.0,1.8503350707371555,0.0,0.0,5568.0,4.145941921072226
ROC->CLT,12303.0,8.88303249097473,260.0,0.18772563176895307,3797.0,2.7415162454873645,2486.0,1.7949458483754512,0.0,0.0,5760.0,4.15884476534296
ALB->MCO,12300.0,10.72362685265911,181.0,0.15780296425457715,2977.0,2.5954664341761116,2914.0,2.5405405405405403,0.0,0.0,6228.0,5.4298169136878816
ORD->AVP,12290.0,13.01906779661017,969.0,1.0264830508474576,2988.0,3.1652542372881354,2518.0,2.667372881355932,0.0,0.0,5815.0,6.1599576271186445
SLC->BOI,12288.0,6.1286783042394015,2147.0,1.0708229426433915,4705.0,2.346633416458853,1063.0,0.5301745635910224,0.0,0.0,4373.0,2.1810473815461346
GRR->DEN,12284.0,11.157129881925522,802.0,0.7284287011807448,3596.0,3.266121707538601,4780.0,4.341507720254314,0.0,0.0,3106.0,2.821071752951862
HOU->HRL,12273.0,8.016329196603527,766.0,0.5003265839320705,5245.0,3.4258654474199868,748.0,0.488569562377531,75.0,0.04898758981058132,5439.0,3.5525800130633574
HHH->CLT,12270.0,10.955357142857142,1027.0,0.9169642857142857,1970.0,1.7589285714285714,2013.0,1.7973214285714285,33.0,0.029464285714285714,7227.0,6.452678571428572
ASE->SFO,12246.0,38.38871473354232,306.0,0.9592476489028213,1215.0,3.8087774294670846,5796.0,18.169278996865202,0.0,0.0,4929.0,15.45141065830721
MSN->PHL,12239.0,18.131851851851852,590.0,0.8740740740740741,2592.0,3.84,4374.0,6.48,7.0,0.01037037037037037,4676.0,6.927407407407407
PBI->DCA,12224.0,11.002700270027002,415.0,0.37353735373537356,2402.0,2.162016201620162,2640.0,2.376237623762376,0.0,0.0,6767.0,6.090909090909091
DTW->ABE,12221.0,12.18444666001994,1446.0,1.4416749750747757,4872.0,4.857427716849451,1265.0,1.2612163509471586,34.0,0.03389830508474576,4604.0,4.5902293120638085
IAH->GRK,12220.0,12.584963954685891,430.0,0.4428424304840371,4390.0,4.5211122554067975,3253.0,3.350154479917611,0.0,0.0,4147.0,4.270854788877446
DAL->OKC,12210.0,12.125124131082423,263.0,0.2611717974180735,3762.0,3.7358490566037736,1202.0,1.1936444885799404,0.0,0.0,6983.0,6.934458788480636
CMH->MDW,12209.0,6.574582660204631,161.0,0.08669897684437264,2964.0,1.5961227786752827,2182.0,1.1750134625740443,0.0,0.0,6902.0,3.7167474421109317
HNL->OAK,12208.0,10.624891209747606,23.0,0.020017406440382943,7544.0,6.5657093124456045,1208.0,1.051348999129678,623.0,0.5422106179286336,2810.0,2.4456048738033074
BWI->SDF,12207.0,10.812223206377325,291.0,0.2577502214348981,5526.0,4.894596988485385,1005.0,0.8901682905225864,203.0,0.17980513728963685,5182.0,4.589902568644819
DEN->BDL,12204.0,15.566326530612244,961.0,1.225765306122449,3533.0,4.5063775510204085,2550.0,3.252551020408163,0.0,0.0,5160.0,6.581632653061225
CLT->SBN,12203.0,16.76236263736264,522.0,0.717032967032967,3530.0,4.8489010989010985,1152.0,1.5824175824175823,64.0,0.08791208791208792,6935.0,9.526098901098901
EWR->MEM,12198.0,22.34065934065934,26.0,0.047619047619047616,5694.0,10.428571428571429,1941.0,3.5549450549450547,0.0,0.0,4537.0,8.30952380952381
CLE->IAD,12195.0,12.572164948453608,362.0,0.3731958762886598,2817.0,2.904123711340206,4293.0,4.425773195876289,0.0,0.0,4723.0,4.869072164948453
BOS->SAN,12195.0,10.09519867549669,428.0,0.3543046357615894,4431.0,3.668046357615894,3116.0,2.5794701986754967,0.0,0.0,4220.0,3.493377483443709
OMA->LAS,12194.0,10.333898305084746,249.0,0.21101694915254238,3336.0,2.8271186440677964,2381.0,2.0177966101694915,0.0,0.0,6228.0,5.277966101694915
ATL->AEX,12191.0,9.09776119402985,1470.0,1.0970149253731343,4968.0,3.707462686567164,1628.0,1.2149253731343284,0.0,0.0,4125.0,3.078358208955224
DTW->BTV,12191.0,11.688398849472675,357.0,0.3422818791946309,4905.0,4.7027804410354745,1097.0,1.0517737296260785,0.0,0.0,5832.0,5.591562799616491
FLL->CVG,12190.0,16.428571428571427,472.0,0.6361185983827493,3084.0,4.15633423180593,3663.0,4.936657681940701,0.0,0.0,4971.0,6.699460916442049
PVD->FLL,12178.0,15.071782178217822,54.0,0.06683168316831684,3090.0,3.8242574257425743,2610.0,3.23019801980198,41.0,0.050742574257425746,6383.0,7.899752475247524
SJU->DCA,12164.0,33.326027397260276,87.0,0.23835616438356164,4059.0,11.12054794520548,1406.0,3.852054794520548,10.0,0.0273972602739726,6602.0,18.087671232876712
ORD->BMI,12164.0,13.037513397642016,1513.0,1.6216505894962487,3407.0,3.6516613076098605,2267.0,2.429796355841372,0.0,0.0,4977.0,5.334405144694534
MEI->ORD,12162.0,33.50413223140496,1183.0,3.2589531680440773,4006.0,11.03581267217631,1177.0,3.242424242424242,0.0,0.0,5796.0,15.96694214876033
MIA->BWI,12161.0,16.34543010752688,743.0,0.9986559139784946,4040.0,5.43010752688172,2606.0,3.502688172043011,0.0,0.0,4772.0,6.413978494623656
ATL->OMA,12160.0,7.094515752625438,2070.0,1.2077012835472578,5144.0,3.001166861143524,1465.0,0.8547257876312718,0.0,0.0,3481.0,2.030921820303384
MBS->DTW,12158.0,9.61867088607595,1206.0,0.9541139240506329,4377.0,3.4628164556962027,1305.0,1.0324367088607596,0.0,0.0,5270.0,4.169303797468355
CYS->DFW,12148.0,23.588349514563106,542.0,1.0524271844660193,6654.0,12.920388349514564,1161.0,2.254368932038835,42.0,0.08155339805825243,3749.0,7.279611650485437
MSP->TPA,12144.0,10.652631578947368,1090.0,0.956140350877193,3780.0,3.3157894736842106,3880.0,3.4035087719298245,0.0,0.0,3394.0,2.9771929824561405
GRR->ATL,12121.0,7.167947959787108,588.0,0.34772324068598465,5317.0,3.1442933175635717,2774.0,1.6404494382022472,0.0,0.0,3442.0,2.0354819633353047
DFW->LAW,12120.0,9.085457271364318,1404.0,1.0524737631184409,4076.0,3.055472263868066,2060.0,1.5442278860569716,0.0,0.0,4580.0,3.4332833583208395
DAL->BWI,12119.0,8.128101945003353,872.0,0.5848423876592891,4028.0,2.7015425888665323,1606.0,1.0771294433266265,30.0,0.02012072434607646,5583.0,3.744466800804829
ATL->OAJ,12111.0,9.30184331797235,391.0,0.30030721966205837,5057.0,3.8840245775729647,1817.0,1.3955453149001535,0.0,0.0,4846.0,3.7219662058371736
BHM->PHL,12108.0,14.80195599022005,25.0,0.030562347188264057,2173.0,2.656479217603912,4796.0,5.863080684596577,0.0,0.0,5114.0,6.251833740831296
GSP->DFW,12098.0,13.889781859931114,880.0,1.010332950631458,4282.0,4.916188289322617,2516.0,2.888633754305396,0.0,0.0,4420.0,5.074626865671642
DCA->MHT,12093.0,11.572248803827751,920.0,0.8803827751196173,2324.0,2.2239234449760765,1665.0,1.5933014354066986,0.0,0.0,7184.0,6.874641148325359
MSY->AUS,12089.0,9.062218890554723,188.0,0.1409295352323838,3754.0,2.814092953523238,1904.0,1.4272863568215892,22.0,0.01649175412293853,6221.0,4.6634182908545725
PHL->MYR,12087.0,14.758241758241759,174.0,0.21245421245421245,1715.0,2.094017094017094,3924.0,4.791208791208791,25.0,0.030525030525030524,6249.0,7.6300366300366305
HOU->BNA,12079.0,8.155975692099933,496.0,0.3349088453747468,6340.0,4.2808912896691425,1011.0,0.6826468602295747,106.0,0.07157326130992572,4126.0,2.785955435516543
DFW->BIS,12067.0,18.621913580246915,1154.0,1.7808641975308641,3323.0,5.128086419753086,798.0,1.2314814814814814,0.0,0.0,6792.0,10.481481481481481
EWR->SNA,12058.0,11.891518737672584,393.0,0.3875739644970414,2630.0,2.5936883629191323,4250.0,4.191321499013807,0.0,0.0,4785.0,4.718934911242603
MDW->SFO,12030.0,19.592833876221498,664.0,1.0814332247557004,4777.0,7.780130293159609,3804.0,6.195439739413681,0.0,0.0,2785.0,4.535830618892508
LCH->DFW,12030.0,11.946375372393247,2045.0,2.0307845084409135,2958.0,2.9374379344587886,2018.0,2.0039721946375373,48.0,0.047666335650446874,4961.0,4.926514399205561
SEA->PSP,12025.0,9.271395528141866,958.0,0.7386276021588281,3658.0,2.82035466461064,3337.0,2.5728604471858136,0.0,0.0,4072.0,3.1395528141865845
HVN->PHL,12016.0,11.654704170708051,186.0,0.18040737148399613,3609.0,3.5004849660523765,3318.0,3.21823472356935,0.0,0.0,4903.0,4.755577109602328
ATL->GTR,12004.0,10.138513513513514,1336.0,1.1283783783783783,4026.0,3.4003378378378377,1043.0,0.8809121621621622,0.0,0.0,5599.0,4.728885135135135
DCA->RSW,11994.0,11.982017982017982,95.0,0.09490509490509491,4800.0,4.795204795204795,2310.0,2.3076923076923075,0.0,0.0,4789.0,4.784215784215784
DCA->PNS,11992.0,15.925630810092962,502.0,0.6666666666666666,2655.0,3.5258964143426295,2340.0,3.1075697211155378,0.0,0.0,6495.0,8.625498007968128
BNA->LAS,11986.0,9.10790273556231,407.0,0.30927051671732525,4032.0,3.0638297872340425,3022.0,2.2963525835866263,0.0,0.0,4525.0,3.438449848024316
CHA->ORD,11973.0,22.676136363636363,946.0,1.7916666666666667,3226.0,6.109848484848484,2898.0,5.488636363636363,0.0,0.0,4903.0,9.285984848484848
MDW->MSY,11973.0,10.027638190954773,538.0,0.45058626465661644,5080.0,4.254606365159129,1882.0,1.576214405360134,0.0,0.0,4473.0,3.7462311557788945
DTW->MCI,11972.0,7.295551492992078,1437.0,0.8756855575868373,4082.0,2.4875076173065205,2363.0,1.4399756246191346,0.0,0.0,4090.0,2.4923826934795854
MCI->SFO,11972.0,13.33184855233853,142.0,0.15812917594654788,2269.0,2.5267260579064588,6216.0,6.922048997772828,84.0,0.0935412026726058,3261.0,3.631403118040089
TLH->DFW,11966.0,12.729787234042552,626.0,0.6659574468085107,2914.0,3.1,2464.0,2.6212765957446806,24.0,0.02553191489361702,5938.0,6.317021276595745
RIC->DFW,11957.0,12.94047619047619,221.0,0.23917748917748918,3967.0,4.293290043290043,2668.0,2.8874458874458875,18.0,0.01948051948051948,5083.0,5.501082251082251
CLT->MLB,11949.0,10.922303473491773,844.0,0.7714808043875686,4110.0,3.756855575868373,2133.0,1.9497257769652652,5.0,0.004570383912248629,4857.0,4.439670932358318
DEN->BFF,11948.0,19.08626198083067,1032.0,1.648562300319489,6995.0,11.1741214057508,1100.0,1.7571884984025559,0.0,0.0,2821.0,4.506389776357827
IAD->LAS,11948.0,12.45881126173097,1143.0,1.191866527632951,1878.0,1.9582898852971846,4453.0,4.643378519290928,0.0,0.0,4474.0,4.665276329509906
RNO->ORD,11939.0,22.357677902621724,248.0,0.46441947565543074,4172.0,7.812734082397004,2533.0,4.7434456928838955,0.0,0.0,4986.0,9.337078651685394
IAH->ASE,11929.0,24.64669421487603,1617.0,3.340909090909091,3057.0,6.316115702479339,3008.0,6.214876033057851,21.0,0.04338842975206612,4226.0,8.731404958677686
SHD->ORD,11915.0,37.4685534591195,0.0,0.0,2751.0,8.650943396226415,4256.0,13.383647798742139,0.0,0.0,4908.0,15.433962264150944
DTW->MSY,11909.0,8.38661971830986,1813.0,1.2767605633802817,4072.0,2.867605633802817,2998.0,2.111267605633803,37.0,0.026056338028169014,2989.0,2.1049295774647887
DFW->RIC,11901.0,12.921824104234528,1182.0,1.283387622149837,4723.0,5.128121606948969,1401.0,1.521172638436482,0.0,0.0,4595.0,4.98914223669924
IAH->BWI,11899.0,10.530088495575221,717.0,0.6345132743362832,3547.0,3.138938053097345,2170.0,1.920353982300885,0.0,0.0,5465.0,4.836283185840708
DFW->PBI,11893.0,12.969465648854962,792.0,0.8636859323882224,3577.0,3.900763358778626,2301.0,2.509269356597601,0.0,0.0,5223.0,5.6957470010905125
IAD->CHS,11889.0,11.960764587525151,393.0,0.3953722334004024,6463.0,6.502012072434607,1227.0,1.2344064386317908,0.0,0.0,3806.0,3.82897384305835
DFW->RNO,11887.0,11.653921568627451,812.0,0.796078431372549,4350.0,4.264705882352941,2013.0,1.973529411764706,0.0,0.0,4712.0,4.6196078431372545
MDW->RSW,11880.0,9.020501138952165,551.0,0.4183750949126803,5675.0,4.309035687167806,1599.0,1.214123006833713,0.0,0.0,4055.0,3.0789673500379653
BWI->STL,11880.0,8.627450980392156,792.0,0.5751633986928104,5216.0,3.7879448075526505,1790.0,1.2999273783587508,54.0,0.0392156862745098,4028.0,2.925199709513435
VLD->ATL,11873.0,11.471497584541062,1653.0,1.5971014492753624,4344.0,4.197101449275363,1042.0,1.0067632850241546,0.0,0.0,4834.0,4.670531400966183
PHL->CHS,11872.0,15.29896907216495,208.0,0.26804123711340205,3664.0,4.721649484536083,2751.0,3.545103092783505,6.0,0.007731958762886598,5243.0,6.756443298969073
MHT->DCA,11868.0,11.356937799043061,302.0,0.2889952153110048,3018.0,2.8880382775119617,2656.0,2.5416267942583732,2.0,0.0019138755980861245,5890.0,5.636363636363637
DAL->SJC,11860.0,8.984848484848484,460.0,0.3484848484848485,4873.0,3.691666666666667,2124.0,1.6090909090909091,0.0,0.0,4403.0,3.3356060606060605
DAL->FLL,11847.0,10.653776978417266,247.0,0.2221223021582734,4396.0,3.9532374100719423,1695.0,1.5242805755395683,48.0,0.04316546762589928,5461.0,4.9109712230215825
MDW->CVG,11846.0,7.469104665825977,830.0,0.5233291298865069,4139.0,2.6097099621689788,1268.0,0.7994955863808323,0.0,0.0,5609.0,3.5365699873896594
LGA->MHT,11845.0,38.83606557377049,48.0,0.15737704918032788,1720.0,5.639344262295082,929.0,3.045901639344262,0.0,0.0,9148.0,29.99344262295082
DEN->HYS,11845.0,18.921725239616613,635.0,1.0143769968051117,5924.0,9.463258785942491,1643.0,2.6246006389776357,15.0,0.023961661341853034,3628.0,5.795527156549521
TTN->MCO,11841.0,24.41443298969072,60.0,0.12371134020618557,2777.0,5.725773195876289,3008.0,6.202061855670103,0.0,0.0,5996.0,12.362886597938145
DSM->LGA,11837.0,20.73029772329247,1060.0,1.8563922942206654,2958.0,5.1803852889667255,5180.0,9.071803852889667,0.0,0.0,2639.0,4.621716287215412
MLI->DTW,11830.0,17.448377581120944,3397.0,5.010324483775811,4270.0,6.297935103244837,1028.0,1.5162241887905605,0.0,0.0,3135.0,4.623893805309734
DFW->SBN,11828.0,16.224965706447186,985.0,1.3511659807956105,5022.0,6.888888888888889,1298.0,1.7805212620027435,0.0,0.0,4523.0,6.204389574759945
LAX->IND,11816.0,11.584313725490196,48.0,0.047058823529411764,6360.0,6.235294117647059,1230.0,1.2058823529411764,18.0,0.01764705882352941,4160.0,4.078431372549019
DFW->TLH,11807.0,12.547290116896917,556.0,0.5908607863974495,3541.0,3.763018065887354,1773.0,1.8841657810839532,0.0,0.0,5937.0,6.309245483528161
MLU->IAH,11805.0,17.25877192982456,363.0,0.5307017543859649,3154.0,4.611111111111111,4875.0,7.12719298245614,0.0,0.0,3413.0,4.989766081871345
HPN->TPA,11790.0,32.39010989010989,565.0,1.5521978021978022,4934.0,13.554945054945055,2560.0,7.032967032967033,33.0,0.09065934065934066,3698.0,10.159340659340659
LWB->ORD,11786.0,31.26259946949602,913.0,2.4217506631299734,2097.0,5.562334217506631,3785.0,10.039787798408488,0.0,0.0,4991.0,13.238726790450928
FLL->CHS,11780.0,30.918635170603675,54.0,0.14173228346456693,4875.0,12.795275590551181,232.0,0.6089238845144357,0.0,0.0,6619.0,17.37270341207349
MCI->LAS,11775.0,6.841952353282975,507.0,0.29459616502033703,2555.0,1.484601975595584,2872.0,1.6687972109238816,0.0,0.0,5841.0,3.3939570017431726
MDW->RDU,11770.0,9.446227929373997,323.0,0.2592295345104334,5105.0,4.097110754414126,1383.0,1.109951845906902,0.0,0.0,4959.0,3.979935794542536
PHL->DCA,11762.0,9.640983606557377,583.0,0.4778688524590164,2518.0,2.0639344262295083,3083.0,2.527049180327869,0.0,0.0,5578.0,4.572131147540984
BGR->EWR,11753.0,26.059866962305986,392.0,0.8691796008869179,1452.0,3.2195121951219514,7455.0,16.529933481152995,0.0,0.0,2454.0,5.441241685144124
MDT->CLT,11753.0,10.264628820960699,138.0,0.1205240174672489,4178.0,3.6489082969432314,2299.0,2.007860262008734,22.0,0.01921397379912664,5116.0,4.4681222707423585
PHX->IND,11751.0,8.909021986353299,61.0,0.04624715693707354,5947.0,4.508718726307809,996.0,0.755117513267627,87.0,0.06595905989385899,4660.0,3.5329795299469295
FLL->DAL,11742.0,10.568856885688568,833.0,0.7497749774977498,3247.0,2.922592259225923,2784.0,2.5058505850585058,144.0,0.12961296129612962,4734.0,4.261026102610261
ECP->CLT,11741.0,15.780913978494624,204.0,0.27419354838709675,5311.0,7.138440860215054,1604.0,2.1559139784946235,62.0,0.08333333333333333,4560.0,6.129032258064516
TPA->HPN,11735.0,32.15068493150685,328.0,0.8986301369863013,3215.0,8.808219178082192,746.0,2.043835616438356,0.0,0.0,7446.0,20.4
IAH->SAV,11735.0,17.385185185185186,1479.0,2.1911111111111112,6648.0,9.848888888888888,497.0,0.7362962962962963,0.0,0.0,3111.0,4.608888888888889
IAH->MKE,11733.0,16.05061559507524,421.0,0.5759233926128591,4257.0,5.823529411764706,1685.0,2.305061559507524,0.0,0.0,5370.0,7.346101231190151
TLH->CLT,11729.0,8.066712517193947,522.0,0.35900962861072905,2244.0,1.5433287482806053,2023.0,1.391334250343879,0.0,0.0,6940.0,4.773039889958735
LGB->SFO,11716.0,16.478199718706048,297.0,0.4177215189873418,1674.0,2.3544303797468356,7506.0,10.556962025316455,0.0,0.0,2239.0,3.1490857946554147
ORD->HNL,11712.0,24.8135593220339,235.0,0.4978813559322034,6522.0,13.817796610169491,2476.0,5.245762711864407,17.0,0.036016949152542374,2462.0,5.216101694915254
SFO->RDU,11709.0,12.482942430703625,48.0,0.0511727078891258,2769.0,2.9520255863539444,3022.0,3.2217484008528783,0.0,0.0,5870.0,6.257995735607676
CRW->PHL,11705.0,32.69553072625698,21.0,0.05865921787709497,1506.0,4.206703910614525,2177.0,6.081005586592179,0.0,0.0,8001.0,22.349162011173185
SEA->PHL,11692.0,9.301511535401751,571.0,0.45425616547334924,3136.0,2.4948289578361176,4006.0,3.186953062848051,0.0,0.0,3979.0,3.165473349244232
DTW->MLI,11689.0,17.24041297935103,2199.0,3.243362831858407,4709.0,6.945427728613569,676.0,0.9970501474926253,0.0,0.0,4105.0,6.054572271386431
DTW->EVV,11669.0,12.480213903743316,2466.0,2.6374331550802137,4683.0,5.0085561497326205,914.0,0.9775401069518717,0.0,0.0,3606.0,3.8566844919786094
DEN->LNK,11666.0,20.113793103448277,190.0,0.3275862068965517,5381.0,9.277586206896551,1644.0,2.8344827586206898,0.0,0.0,4451.0,7.674137931034482
DEN->LIT,11665.0,17.863705972434914,1185.0,1.8147013782542114,3044.0,4.66156202143951,2385.0,3.652373660030628,0.0,0.0,5051.0,7.735068912710567
IAH->HOB,11657.0,17.067349926793558,314.0,0.45973645680819913,5241.0,7.673499267935578,1835.0,2.6866764275256223,0.0,0.0,4267.0,6.247437774524158
CLT->ALB,11643.0,10.881308411214953,896.0,0.8373831775700935,4205.0,3.9299065420560746,1517.0,1.4177570093457943,53.0,0.04953271028037383,4972.0,4.646728971962617
IAD->ROC,11637.0,16.506382978723405,454.0,0.6439716312056738,5245.0,7.439716312056738,2233.0,3.1673758865248227,0.0,0.0,3705.0,5.25531914893617
ORD->BOI,11636.0,11.777327935222672,1080.0,1.0931174089068827,2631.0,2.6629554655870447,2675.0,2.70748987854251,0.0,0.0,5250.0,5.313765182186235
BDL->DTW,11633.0,7.881436314363143,1046.0,0.7086720867208672,3565.0,2.415311653116531,1859.0,1.2594850948509486,0.0,0.0,5163.0,3.497967479674797
DTW->AVP,11633.0,12.811674008810572,1557.0,1.7147577092511013,5541.0,6.102422907488987,1248.0,1.3744493392070485,0.0,0.0,3287.0,3.6200440528634363
BWI->ORF,11633.0,7.628196721311475,424.0,0.2780327868852459,4794.0,3.143606557377049,1023.0,0.6708196721311476,0.0,0.0,5392.0,3.535737704918033
MHT->BWI,11631.0,5.9707392197125255,142.0,0.0728952772073922,3615.0,1.8557494866529773,1684.0,0.864476386036961,0.0,0.0,6190.0,3.1776180698151952
SAV->DFW,11629.0,14.010843373493977,361.0,0.43493975903614457,4120.0,4.963855421686747,3598.0,4.3349397590361445,13.0,0.01566265060240964,3537.0,4.2614457831325305
SLC->PDX,11627.0,4.191420331651045,585.0,0.21088680605623647,6168.0,2.2235039653929345,1479.0,0.5331651045421774,0.0,0.0,3395.0,1.2238644556596971
DEN->ELP,11617.0,10.049307958477508,271.0,0.23442906574394465,3606.0,3.1193771626297577,2180.0,1.8858131487889274,0.0,0.0,5560.0,4.809688581314879
LAS->GEG,11612.0,14.02415458937198,22.0,0.026570048309178744,4045.0,4.8852657004830915,1048.0,1.2657004830917875,0.0,0.0,6497.0,7.846618357487923
VEL->DEN,11586.0,18.507987220447284,697.0,1.1134185303514377,3610.0,5.766773162939297,1293.0,2.0654952076677318,18.0,0.02875399361022364,5968.0,9.533546325878595
DAL->AMA,11563.0,8.558845299777943,768.0,0.5684678016284234,3656.0,2.706143597335307,1402.0,1.0377498149518876,27.0,0.01998519615099926,5710.0,4.226498889711325
MLB->CLT,11562.0,10.568555758683729,985.0,0.9003656307129799,3742.0,3.420475319926874,1622.0,1.482632541133455,0.0,0.0,5213.0,4.7650822669104205
ATL->JAN,11562.0,5.140951534015118,844.0,0.375277901289462,5548.0,2.4668741662961318,1199.0,0.5331258337038683,0.0,0.0,3971.0,1.765673632725656
