ROUTE_BETWEEN_STATES,SUM_OF_ALL_DELAYS,AVERAGE_OF_ALL_DELAYS,SUM_OF_WEATHER_DELAY,AVERAGE_OF_WEATHER_DELAY,SUM_OF_CARRIER_DELAY,AVERAGE_OF_CARRIER_DELAY,SUM_OF_NAS_DELAY,AVERAGE_OF_NAS_DELAY,SUM_OF_SECURITY_DELAY,AVERAGE_OF_SECURITY_DELAY,SUM_OF_LATE_AIRCRAFT_DELAY,AVERAGE_OF_LATE_AIRCRAFT_DELAY
Arkansas->Missouri,121.0,2.086206896551724,0.0,0.0,19.0,0.3275862068965517,7.0,0.1206896551724138,0.0,0.0,95.0,1.6379310344827587
New Mexico->Maryland,121.0,4.321428571428571,0.0,0.0,59.0,2.107142857142857,62.0,2.2142857142857144,0.0,0.0,0.0,0.0
Illinois->Maine,116.0,9.666666666666666,25.0,2.0833333333333335,10.0,0.8333333333333334,44.0,3.6666666666666665,0.0,0.0,37.0,3.0833333333333335
Michigan->Oregon,115.0,3.7096774193548385,0.0,0.0,57.0,1.8387096774193548,40.0,1.2903225806451613,0.0,0.0,18.0,0.5806451612903226
Oregon->Virginia,113.0,3.054054054054054,1.0,0.02702702702702703,0.0,0.0,40.0,1.0810810810810811,0.0,0.0,72.0,1.945945945945946
Oregon->Michigan,113.0,3.6451612903225805,0.0,0.0,19.0,0.6129032258064516,3.0,0.0967741935483871,0.0,0.0,91.0,2.935483870967742
Oregon->North Carolina,109.0,4.037037037037037,0.0,0.0,1.0,0.037037037037037035,64.0,2.3703703703703702,0.0,0.0,44.0,1.6296296296296295
Rhode Island->Michigan,109.0,2.422222222222222,30.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,79.0,1.7555555555555555
Alabama->Michigan,107.0,2.675,0.0,0.0,70.0,1.75,0.0,0.0,0.0,0.0,37.0,0.925
New York->U.S. Virgin Islands,106.0,3.925925925925926,0.0,0.0,0.0,0.0,106.0,3.925925925925926,0.0,0.0,0.0,0.0
West Virginia->Texas,105.0,4.2,0.0,0.0,5.0,0.2,83.0,3.32,0.0,0.0,17.0,0.68
New Jersey->Montana,103.0,3.3225806451612905,0.0,0.0,13.0,0.41935483870967744,90.0,2.903225806451613,0.0,0.0,0.0,0.0
Colorado->Mississippi,103.0,12.875,0.0,0.0,37.0,4.625,30.0,3.75,0.0,0.0,36.0,4.5
Alaska->Arizona,103.0,4.478260869565218,0.0,0.0,0.0,0.0,53.0,2.3043478260869565,0.0,0.0,50.0,2.1739130434782608
Utah->Maryland,102.0,2.4878048780487805,23.0,0.5609756097560976,28.0,0.6829268292682927,43.0,1.048780487804878,0.0,0.0,8.0,0.1951219512195122
South Carolina->Washington,96.0,4.363636363636363,0.0,0.0,47.0,2.1363636363636362,0.0,0.0,0.0,0.0,49.0,2.227272727272727
Maryland->Utah,94.0,2.292682926829268,11.0,0.2682926829268293,0.0,0.0,16.0,0.3902439024390244,0.0,0.0,67.0,1.6341463414634145
Maine->Maryland,94.0,1.032967032967033,0.0,0.0,3.0,0.03296703296703297,37.0,0.4065934065934066,0.0,0.0,54.0,0.5934065934065934
Oregon->Missouri,92.0,1.5081967213114753,0.0,0.0,59.0,0.9672131147540983,24.0,0.39344262295081966,0.0,0.0,9.0,0.14754098360655737
Alaska->California,91.0,3.3703703703703702,0.0,0.0,56.0,2.074074074074074,35.0,1.2962962962962963,0.0,0.0,0.0,0.0
Ohio->Connecticut,91.0,3.9565217391304346,32.0,1.391304347826087,23.0,1.0,2.0,0.08695652173913043,0.0,0.0,34.0,1.4782608695652173
South Carolina->Colorado,90.0,4.7368421052631575,0.0,0.0,0.0,0.0,90.0,4.7368421052631575,0.0,0.0,0.0,0.0
Washington->South Carolina,88.0,4.0,0.0,0.0,88.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
California->Connecticut,81.0,20.25,0.0,0.0,73.0,18.25,8.0,2.0,0.0,0.0,0.0,0.0
U.S. Virgin Islands->New York,81.0,3.0,5.0,0.18518518518518517,11.0,0.4074074074074074,39.0,1.4444444444444444,0.0,0.0,26.0,0.9629629629629629
Tennessee->Washington,79.0,1.3389830508474576,0.0,0.0,33.0,0.559322033898305,46.0,0.7796610169491526,0.0,0.0,0.0,0.0
Kentucky->Puerto Rico,78.0,19.5,11.0,2.75,0.0,0.0,67.0,16.75,0.0,0.0,0.0,0.0
Colorado->South Carolina,78.0,4.105263157894737,0.0,0.0,62.0,3.263157894736842,0.0,0.0,0.0,0.0,16.0,0.8421052631578947
Alaska->Hawaii,77.0,1.2222222222222223,0.0,0.0,20.0,0.31746031746031744,57.0,0.9047619047619048,0.0,0.0,0.0,0.0
Oregon->Alaska,76.0,1.1176470588235294,23.0,0.3382352941176471,24.0,0.35294117647058826,29.0,0.4264705882352941,0.0,0.0,0.0,0.0
Arizona->Louisiana,73.0,2.085714285714286,0.0,0.0,31.0,0.8857142857142857,15.0,0.42857142857142855,0.0,0.0,27.0,0.7714285714285715
Louisiana->Kentucky,70.0,7.0,0.0,0.0,0.0,0.0,22.0,2.2,0.0,0.0,48.0,4.8
Washington->Wisconsin,69.0,1.1311475409836065,0.0,0.0,0.0,0.0,69.0,1.1311475409836065,0.0,0.0,0.0,0.0
Idaho->Oregon,66.0,1.1785714285714286,0.0,0.0,27.0,0.48214285714285715,0.0,0.0,0.0,0.0,39.0,0.6964285714285714
New Mexico->Minnesota,65.0,21.666666666666668,17.0,5.666666666666667,0.0,0.0,48.0,16.0,0.0,0.0,0.0,0.0
New Mexico->Missouri,63.0,2.25,0.0,0.0,24.0,0.8571428571428571,28.0,1.0,0.0,0.0,11.0,0.39285714285714285
Washington->Indiana,62.0,1.1071428571428572,0.0,0.0,45.0,0.8035714285714286,0.0,0.0,0.0,0.0,17.0,0.30357142857142855
New Mexico->Florida,62.0,4.428571428571429,0.0,0.0,18.0,1.2857142857142858,4.0,0.2857142857142857,0.0,0.0,40.0,2.857142857142857
California->Alabama,58.0,14.5,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,50.0,12.5
South Carolina->California,53.0,26.5,0.0,0.0,5.0,2.5,48.0,24.0,0.0,0.0,0.0,0.0
Missouri->Connecticut,52.0,1.6774193548387097,0.0,0.0,15.0,0.4838709677419355,22.0,0.7096774193548387,0.0,0.0,15.0,0.4838709677419355
Washington->Pennsylvania,51.0,0.6219512195121951,0.0,0.0,4.0,0.04878048780487805,26.0,0.3170731707317073,0.0,0.0,21.0,0.25609756097560976
Wyoming->Washington,50.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,8.333333333333334
Oregon->Florida,47.0,1.5161290322580645,0.0,0.0,0.0,0.0,26.0,0.8387096774193549,0.0,0.0,21.0,0.6774193548387096
Missouri->New Mexico,45.0,1.6071428571428572,0.0,0.0,18.0,0.6428571428571429,27.0,0.9642857142857143,0.0,0.0,0.0,0.0
Connecticut->Missouri,40.0,1.2903225806451613,0.0,0.0,9.0,0.2903225806451613,6.0,0.1935483870967742,0.0,0.0,25.0,0.8064516129032258
Washington->Louisiana,39.0,1.2580645161290323,0.0,0.0,0.0,0.0,26.0,0.8387096774193549,0.0,0.0,13.0,0.41935483870967744
Maryland->New Mexico,38.0,1.3571428571428572,0.0,0.0,38.0,1.3571428571428572,0.0,0.0,0.0,0.0,0.0,0.0
Arizona->Arkansas,38.0,7.6,0.0,0.0,29.0,5.8,2.0,0.4,0.0,0.0,7.0,1.4
Nevada->South Dakota,36.0,1.8,0.0,0.0,0.0,0.0,28.0,1.4,0.0,0.0,8.0,0.4
Maryland->Washington,36.0,1.0,0.0,0.0,3.0,0.08333333333333333,17.0,0.4722222222222222,0.0,0.0,16.0,0.4444444444444444
Nebraska->Washington,35.0,1.1290322580645162,0.0,0.0,0.0,0.0,35.0,1.1290322580645162,0.0,0.0,0.0,0.0
Maryland->Oklahoma,35.0,1.206896551724138,0.0,0.0,12.0,0.41379310344827586,18.0,0.6206896551724138,0.0,0.0,5.0,0.1724137931034483
Georgia->South Dakota,31.0,1.1923076923076923,0.0,0.0,14.0,0.5384615384615384,6.0,0.23076923076923078,0.0,0.0,11.0,0.4230769230769231
Oklahoma->Florida,28.0,1.4,0.0,0.0,28.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0
Tennessee->Oklahoma,27.0,5.4,0.0,0.0,3.0,0.6,0.0,0.0,0.0,0.0,24.0,4.8
Wyoming->Minnesota,24.0,4.0,0.0,0.0,21.0,3.5,0.0,0.0,0.0,0.0,3.0,0.5
Washington->New Mexico,24.0,0.7741935483870968,0.0,0.0,0.0,0.0,24.0,0.7741935483870968,0.0,0.0,0.0,0.0
Virginia->Oregon,23.0,0.6216216216216216,0.0,0.0,23.0,0.6216216216216216,0.0,0.0,0.0,0.0,0.0,0.0
Texas->West Virginia,22.0,0.88,0.0,0.0,0.0,0.0,22.0,0.88,0.0,0.0,0.0,0.0
South Dakota->Georgia,22.0,0.8461538461538461,0.0,0.0,0.0,0.0,22.0,0.8461538461538461,0.0,0.0,0.0,0.0
Louisiana->Indiana,20.0,5.0,0.0,0.0,7.0,1.75,4.0,1.0,0.0,0.0,9.0,2.25
Montana->Georgia,19.0,2.375,0.0,0.0,0.0,0.0,19.0,2.375,0.0,0.0,0.0,0.0
Connecticut->California,18.0,3.6,0.0,0.0,4.0,0.8,14.0,2.8,0.0,0.0,0.0,0.0
U.S. Pacific Trust Territories and Possessions->Hawaii,18.0,0.42857142857142855,0.0,0.0,18.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0
U.S. Virgin Islands->Illinois,18.0,4.5,0.0,0.0,3.0,0.75,4.0,1.0,0.0,0.0,11.0,2.75
Virginia->Hawaii,17.0,1.8888888888888888,0.0,0.0,0.0,0.0,17.0,1.8888888888888888,0.0,0.0,0.0,0.0
Washington->Kentucky,17.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0
Arkansas->Arizona,17.0,3.4,0.0,0.0,2.0,0.4,0.0,0.0,0.0,0.0,15.0,3.0
Illinois->U.S. Virgin Islands,17.0,4.25,0.0,0.0,0.0,0.0,17.0,4.25,0.0,0.0,0.0,0.0
Louisiana->Washington,17.0,0.5483870967741935,0.0,0.0,0.0,0.0,4.0,0.12903225806451613,13.0,0.41935483870967744,0.0,0.0
Washington->Nebraska,16.0,0.5161290322580645,0.0,0.0,0.0,0.0,16.0,0.5161290322580645,0.0,0.0,0.0,0.0
Puerto Rico->Minnesota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nevada->South Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey->Wyoming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ohio->Utah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii->Minnesota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington->Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wyoming->New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oklahoma->Tennessee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Connecticut->Ohio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington->Kansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Montana->Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maine->Michigan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Florida->Mississippi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Florida->Oklahoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minnesota->Wyoming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii->Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wyoming->South Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington->Wyoming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
California->South Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indiana->Louisiana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Carolina->Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georgia->Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minnesota->New Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama->Maryland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire->Georgia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kentucky->Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New York->Wyoming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kansas->Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mississippi->Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U.S. Virgin Islands->Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georgia->New Hampshire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utah->Ohio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arizona->Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minnesota->Puerto Rico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaska->Illinois,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georgia->North Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michigan->Maine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Texas->U.S. Virgin Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georgia->Wyoming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
