ROUTE_BETWEEN_STATES,SUM_OF_ALL_DELAYS,AVERAGE_OF_ALL_DELAYS,SUM_OF_WEATHER_DELAY,AVERAGE_OF_WEATHER_DELAY,SUM_OF_CARRIER_DELAY,AVERAGE_OF_CARRIER_DELAY,SUM_OF_NAS_DELAY,AVERAGE_OF_NAS_DELAY,SUM_OF_SECURITY_DELAY,AVERAGE_OF_SECURITY_DELAY,SUM_OF_LATE_AIRCRAFT_DELAY,AVERAGE_OF_LATE_AIRCRAFT_DELAY
Washington->Florida,25942.0,10.737582781456954,958.0,0.396523178807947,9285.0,3.8431291390728477,8506.0,3.5206953642384105,47.0,0.01945364238410596,7146.0,2.9577814569536423
Vermont->Virginia,25852.0,14.072945019052803,2380.0,1.2955906369080021,5746.0,3.1279259662493195,5526.0,3.0081654872074033,0.0,0.0,12200.0,6.641262928688079
Connecticut->North Carolina,25649.0,9.82343929528916,1393.0,0.5335120643431636,8809.0,3.373803140559173,4726.0,1.8100344695518957,0.0,0.0,10721.0,4.106089620834929
Massachusetts->Missouri,25528.0,12.452682926829269,2681.0,1.3078048780487805,7039.0,3.433658536585366,3279.0,1.5995121951219513,0.0,0.0,12529.0,6.11170731707317
Utah->Georgia,25460.0,8.215553404323975,1351.0,0.43594707970313007,11838.0,3.8199419167473376,4670.0,1.5069377218457567,49.0,0.015811552113585026,7552.0,2.436915133914166
Pennsylvania->Puerto Rico,25346.0,18.985767790262173,400.0,0.299625468164794,11546.0,8.64868913857678,6627.0,4.964044943820225,12.0,0.008988764044943821,6761.0,5.064419475655431
New Jersey->Maine,25180.0,21.466325660699063,923.0,0.7868712702472294,9141.0,7.792838874680307,3153.0,2.687979539641944,0.0,0.0,11963.0,10.198635976129582
Montana->California,25132.0,17.538032100488486,203.0,0.14166085136078158,2932.0,2.0460572226099094,9091.0,6.344033496161898,0.0,0.0,12906.0,9.006280530355896
New York->Utah,25060.0,10.547138047138047,1121.0,0.4718013468013468,9131.0,3.843013468013468,10037.0,4.2243265993265995,16.0,0.006734006734006734,4755.0,2.0012626262626263
Montana->Illinois,25031.0,20.268016194331985,999.0,0.8089068825910931,3460.0,2.8016194331983804,12332.0,9.985425101214576,3.0,0.0024291497975708503,8237.0,6.669635627530364
Minnesota->Indiana,25024.0,9.316455696202532,4112.0,1.5309009679821295,8495.0,3.1626954579300075,5218.0,1.9426656738644825,471.0,0.17535368577810873,6728.0,2.5048399106478034
Maine->Illinois,24967.0,21.086993243243242,803.0,0.6782094594594594,6199.0,5.235641891891892,9464.0,7.993243243243243,24.0,0.02027027027027027,8477.0,7.159628378378378
Illinois->Rhode Island,24946.0,11.43263061411549,1724.0,0.7901008249312558,8296.0,3.8020164986251146,5397.0,2.4734188817598532,69.0,0.03162236480293309,9460.0,4.335472043996334
Illinois->West Virginia,24938.0,23.66034155597723,2261.0,2.1451612903225805,10623.0,10.078747628083491,2828.0,2.683111954459203,0.0,0.0,9226.0,8.753320683111955
Massachusetts->Washington,24929.0,10.843410178338408,1044.0,0.45411048281861677,7118.0,3.0961287516311438,7250.0,3.153545019573728,37.0,0.016093953892996955,9480.0,4.123531970421922
Virginia->Washington,24923.0,9.541730474732006,2432.0,0.9310872894333844,4363.0,1.6703675344563553,9053.0,3.465926493108729,26.0,0.009954058192955589,9049.0,3.464395099540582
Arizona->Massachusetts,24850.0,14.695446481371969,209.0,0.12359550561797752,7966.0,4.710821998817268,6531.0,3.8622117090479007,73.0,0.04316972205795387,10071.0,5.955647545830869
Virginia->Arizona,24808.0,16.784844384303113,2354.0,1.5926928281461434,10801.0,7.307848443843032,4186.0,2.832205683355886,59.0,0.039918809201623814,7408.0,5.012178619756428
North Carolina->Mississippi,24744.0,12.117531831537708,2072.0,1.0146914789422135,7372.0,3.6101860920666016,4040.0,1.9784524975514202,114.0,0.05582761998041136,11146.0,5.458374142997061
Massachusetts->Arizona,24680.0,14.59491425192194,978.0,0.5783560023654643,7242.0,4.28267297457126,5393.0,3.189237137788291,62.0,0.03666469544648137,11005.0,6.507983441750444
Florida->Alabama,24607.0,10.98036590807675,878.0,0.391789379741187,7111.0,3.1731369924141006,3595.0,1.604194556001785,490.0,0.2186523873270861,12533.0,5.592592592592593
Florida->Utah,24566.0,10.431422505307856,1946.0,0.8263269639065818,10675.0,4.532908704883227,4576.0,1.943099787685775,9.0,0.003821656050955414,7360.0,3.1252653927813165
Idaho->Washington,24530.0,7.735730053610848,1109.0,0.3497319457584358,6359.0,2.0053610848312835,10098.0,3.184484389782403,0.0,0.0,6964.0,2.196152633238726
Texas->Hawaii,24416.0,14.105141536683998,1845.0,1.0658578856152514,13118.0,7.578278451761987,7599.0,4.389948006932409,0.0,0.0,1854.0,1.0710571923743502
Georgia->Utah,24391.0,7.870603420458212,1633.0,0.5269441755404969,13323.0,4.299128751210068,4491.0,1.4491771539206195,42.0,0.013552758954501452,4902.0,1.5818005808325266
Hawaii->Oregon,24391.0,10.802037201062888,106.0,0.046944198405668734,11154.0,4.939769707705935,2409.0,1.0668733392382639,354.0,0.15677590788308238,10368.0,4.591674047829938
Pennsylvania->Connecticut,24327.0,10.613874345549739,1023.0,0.4463350785340314,6567.0,2.865183246073298,3909.0,1.705497382198953,21.0,0.009162303664921465,12807.0,5.587696335078534
Indiana->Colorado,24324.0,10.19019689987432,711.0,0.29786342689568496,7753.0,3.2480100544616675,6579.0,2.7561793045664014,21.0,0.008797653958944282,9260.0,3.879346459991621
Virginia->West Virginia,24295.0,23.818627450980394,1835.0,1.7990196078431373,7641.0,7.491176470588235,2516.0,2.466666666666667,0.0,0.0,12303.0,12.061764705882354
New Mexico->Illinois,24250.0,14.468973747016706,1924.0,1.1479713603818615,7289.0,4.349045346062052,6234.0,3.7195704057279237,260.0,0.15513126491646778,8543.0,5.097255369928401
Illinois->Vermont,24230.0,18.959311424100157,1418.0,1.109546165884194,8607.0,6.734741784037559,4121.0,3.224569640062598,0.0,0.0,10084.0,7.890453834115806
Missouri->Kentucky,24209.0,18.423896499238964,1070.0,0.8143074581430746,8378.0,6.375951293759513,1321.0,1.0053272450532724,0.0,0.0,13440.0,10.228310502283104
Georgia->Washington,23796.0,7.360346427466749,527.0,0.16300649551500154,12738.0,3.939993813795237,5715.0,1.7677080111351686,16.0,0.0049489638107021346,4800.0,1.4846891432106404
Puerto Rico->Pennsylvania,23570.0,17.655430711610485,0.0,0.0,8532.0,6.391011235955056,5061.0,3.791011235955056,17.0,0.012734082397003745,9960.0,7.46067415730337
Georgia->Oklahoma,23569.0,6.51257253384913,2252.0,0.6222713456756009,9392.0,2.5951920420005528,3174.0,0.87703785576126,0.0,0.0,8751.0,2.418071290411716
Kentucky->Massachusetts,23524.0,18.894779116465863,955.0,0.7670682730923695,5462.0,4.38714859437751,10439.0,8.384738955823293,0.0,0.0,6668.0,5.355823293172691
Alabama->Florida,23422.0,10.391304347826088,427.0,0.18944099378881987,5458.0,2.421472937000887,2947.0,1.3074534161490683,0.0,0.0,14590.0,6.4729370008873115
Virginia->Oklahoma,23105.0,22.152444870565677,5181.0,4.967401725790988,6801.0,6.520613614573346,4265.0,4.089165867689357,0.0,0.0,6858.0,6.5752636625119845
North Carolina->Rhode Island,23094.0,12.780298837852795,1268.0,0.701715550636414,7374.0,4.080796900940785,2469.0,1.3663530713890426,136.0,0.0752628666297731,11847.0,6.556170448256779
Pennsylvania->Washington,23021.0,14.201727328809376,932.0,0.5749537322640346,7867.0,4.8531770512029615,7018.0,4.329426280074029,61.0,0.03763109191856878,7143.0,4.406539173349784
Connecticut->Pennsylvania,22884.0,9.979938944614043,737.0,0.3214129960750109,5534.0,2.4134321849105973,7143.0,3.115133013519407,0.0,0.0,9470.0,4.129960750109028
Washington->Idaho,22819.0,7.244126984126984,1252.0,0.39746031746031746,8778.0,2.7866666666666666,1870.0,0.5936507936507937,0.0,0.0,10919.0,3.4663492063492063
Michigan->Missouri,22776.0,7.653225806451613,2204.0,0.7405913978494624,7766.0,2.609543010752688,4147.0,1.393481182795699,0.0,0.0,8659.0,2.9096102150537635
Maryland->Tennessee,22642.0,8.454817027632561,1108.0,0.41374159820761763,10644.0,3.974607916355489,2650.0,0.9895444361463779,39.0,0.014563106796116505,8201.0,3.0623599701269604
California->Indiana,22378.0,13.048396501457725,48.0,0.027988338192419825,9724.0,5.66997084548105,2402.0,1.4005830903790089,18.0,0.010495626822157435,10186.0,5.93935860058309
Arkansas->New York,22144.0,24.965050732807214,3739.0,4.215332581736189,1899.0,2.140924464487035,10854.0,12.236753100338218,0.0,0.0,5652.0,6.372040586245772
Utah->New Jersey,22125.0,26.40214797136038,363.0,0.4331742243436754,3845.0,4.588305489260144,11961.0,14.27326968973747,0.0,0.0,5956.0,7.107398568019093
Nevada->Minnesota,21908.0,7.89193083573487,803.0,0.2892651296829971,7161.0,2.5796109510086453,4716.0,1.6988472622478386,0.0,0.0,9228.0,3.324207492795389
Tennessee->Maryland,21894.0,8.221554637626737,482.0,0.1809988734509951,5938.0,2.2298159969958693,2866.0,1.0762298159969959,15.0,0.005632745024408562,12593.0,4.728877206158468
North Dakota->Texas,21869.0,16.103829160530193,4694.0,3.456553755522828,5476.0,4.03240058910162,5076.0,3.7378497790868925,317.0,0.23343151693667158,6306.0,4.64359351988218
Maryland->Minnesota,21806.0,10.428503108560497,807.0,0.38593974175035867,8625.0,4.124820659971306,5550.0,2.654232424677188,30.0,0.014347202295552367,6794.0,3.2491630798660927
Rhode Island->North Carolina,21697.0,12.000553097345133,181.0,0.10011061946902655,8251.0,4.563606194690266,4517.0,2.498340707964602,0.0,0.0,8748.0,4.838495575221239
Missouri->Michigan,21378.0,7.181054753107155,907.0,0.3046691299966409,6624.0,2.225058784010749,3388.0,1.1380584481021163,0.0,0.0,10459.0,3.5132683909976485
Virginia->Vermont,21289.0,11.678003291278113,1827.0,1.0021941854086671,6231.0,3.4179923203510696,3845.0,2.109160724081185,0.0,0.0,9386.0,5.148656061437191
Arizona->Georgia,21257.0,4.922880963408986,456.0,0.10560444650301065,9789.0,2.2670217693376564,3594.0,0.8323297823066235,113.0,0.02616952292728115,7305.0,1.691755442334414
Maryland->Missouri,21254.0,9.216825672159583,1308.0,0.5672159583694709,8875.0,3.8486556808326107,3312.0,1.4362532523850824,54.0,0.023417172593235037,7705.0,3.3412836079791846
Nebraska->New Jersey,21169.0,23.391160220994475,966.0,1.0674033149171271,704.0,0.7779005524861878,12511.0,13.824309392265194,0.0,0.0,6988.0,7.721546961325966
Massachusetts->Kentucky,21096.0,16.930979133226323,1415.0,1.1356340288924558,5694.0,4.569823434991974,2139.0,1.71669341894061,0.0,0.0,11848.0,9.508828250401285
Iowa->Georgia,21096.0,10.606334841628959,2063.0,1.0372046254399196,7271.0,3.65560583207642,4377.0,2.2006033182503772,0.0,0.0,7385.0,3.7129210658622425
Minnesota->Maryland,21037.0,10.060736489717838,1507.0,0.7207077953132472,5794.0,2.7709230033476806,7203.0,3.4447632711621234,0.0,0.0,6533.0,3.1243424198947873
New Jersey->Vermont,20861.0,26.17440401505646,1765.0,2.2145545796737767,5463.0,6.854454203262233,4964.0,6.228356336260979,0.0,0.0,8669.0,10.877038895859473
Ohio->Nevada,20769.0,10.623529411764705,572.0,0.2925831202046036,6410.0,3.278772378516624,5481.0,2.8035805626598465,28.0,0.01432225063938619,8278.0,4.234271099744245
Arkansas->North Carolina,20712.0,7.509789702683103,781.0,0.28317621464829584,5786.0,2.097897026831037,4210.0,1.5264684554024655,23.0,0.008339376359680928,9912.0,3.5939086294416245
Arizona->Michigan,20576.0,7.330245814036338,1361.0,0.4848592803705023,9546.0,3.4007837548984683,2289.0,0.8154613466334164,20.0,0.007125044531528322,7360.0,2.6220163876024225
Oklahoma->Arizona,20560.0,10.832455216016859,1420.0,0.7481559536354057,3723.0,1.9615384615384615,2320.0,1.2223393045310853,2.0,0.001053740779768177,13095.0,6.899367755532139
Wyoming->Utah,20434.0,9.819317635752043,2530.0,1.2157616530514175,7275.0,3.4959154252763094,3542.0,1.7020663142719845,3.0,0.0014416146083613647,7084.0,3.404132628543969
South Carolina->Michigan,20401.0,11.441951766685362,292.0,0.16376892877173305,6906.0,3.873247335950645,3259.0,1.8278182837913628,0.0,0.0,9944.0,5.577117218171621
Utah->Utah,20383.0,6.00206124852768,1429.0,0.4207891637220259,7148.0,2.104829210836278,4273.0,1.2582449941107186,0.0,0.0,7533.0,2.2181978798586575
North Carolina->Oklahoma,20367.0,12.35861650485437,2015.0,1.2226941747572815,4847.0,2.941140776699029,3346.0,2.0303398058252426,20.0,0.012135922330097087,10139.0,6.152305825242719
Massachusetts->Puerto Rico,20303.0,19.42870813397129,512.0,0.48995215311004786,9177.0,8.781818181818181,4644.0,4.444019138755981,34.0,0.03253588516746411,5936.0,5.680382775119617
Maryland->Rhode Island,20243.0,9.553091080698442,650.0,0.3067484662576687,9100.0,4.294478527607362,2107.0,0.9943369513921662,18.0,0.008494572911750826,8368.0,3.949032562529495
North Carolina->Arkansas,20145.0,7.301558535701341,2080.0,0.7538963392533526,5696.0,2.064516129032258,4399.0,1.5944182674882204,35.0,0.012685755708590069,7935.0,2.87604204421892
Indiana->Nevada,20120.0,12.654088050314465,686.0,0.43144654088050316,5560.0,3.49685534591195,3781.0,2.3779874213836476,137.0,0.08616352201257861,9956.0,6.261635220125786
Illinois->Wyoming,20092.0,26.682602921646748,971.0,1.2895086321381142,5833.0,7.746347941567065,3814.0,5.065073041168659,0.0,0.0,9474.0,12.581673306772908
California->Kentucky,19988.0,10.421272158498436,150.0,0.07820646506777894,8166.0,4.257559958289885,1590.0,0.8289885297184567,26.0,0.013555787278415016,10056.0,5.2429614181439
Connecticut->Georgia,19953.0,8.530568619067978,1098.0,0.46943138093202225,9219.0,3.941427960666952,3519.0,1.5044890979050876,0.0,0.0,6117.0,2.615220179563916
Nevada->Ohio,19906.0,10.114837398373984,199.0,0.10111788617886179,7731.0,3.9283536585365852,3542.0,1.7997967479674797,0.0,0.0,8434.0,4.2855691056910565
Kentucky->Missouri,19678.0,14.96425855513308,1619.0,1.2311787072243345,9286.0,7.0615969581749045,1335.0,1.015209125475285,0.0,0.0,7438.0,5.656273764258555
Utah->Massachusetts,19671.0,17.149956408020923,197.0,0.17175239755884916,7080.0,6.172624237140366,6240.0,5.440278988666085,0.0,0.0,6154.0,5.3653007846556235
Louisiana->Massachusetts,19570.0,20.40667361835245,553.0,0.5766423357664233,3766.0,3.927007299270073,7404.0,7.7205422314911365,0.0,0.0,7847.0,8.182481751824817
Kentucky->Maryland,19544.0,6.51249583472176,744.0,0.24791736087970676,5935.0,1.9776741086304566,3578.0,1.1922692435854716,44.0,0.014661779406864379,9243.0,3.0799733422192603
New York->Alabama,19494.0,24.007389162561577,1940.0,2.3891625615763545,3298.0,4.061576354679803,3265.0,4.020935960591133,0.0,0.0,10991.0,13.535714285714286
Alabama->New York,19245.0,23.671586715867157,2318.0,2.851168511685117,3607.0,4.4366543665436655,5573.0,6.854858548585486,0.0,0.0,7747.0,9.52890528905289
Colorado->Hawaii,19226.0,13.008119079837618,1182.0,0.7997293640054127,7057.0,4.7746955345060895,3254.0,2.201623815967524,0.0,0.0,7733.0,5.2320703653585925
Idaho->Illinois,19204.0,18.809010773751226,40.0,0.039177277179236046,6646.0,6.509304603330069,7536.0,7.380999020568071,0.0,0.0,4982.0,4.879529872673849
Rhode Island->Pennsylvania,19051.0,11.319667260843731,222.0,0.1319073083778966,6872.0,4.083184789067142,4112.0,2.4432560903149136,180.0,0.10695187165775401,7665.0,4.554367201426025
Arizona->Wisconsin,18882.0,9.683076923076923,97.0,0.04974358974358974,8289.0,4.25076923076923,1695.0,0.8692307692307693,87.0,0.04461538461538461,8714.0,4.4687179487179485
Wisconsin->Massachusetts,18860.0,19.403292181069958,2622.0,2.697530864197531,3982.0,4.096707818930041,4910.0,5.051440329218107,0.0,0.0,7346.0,7.55761316872428
Nebraska->Georgia,18805.0,9.454499748617396,1275.0,0.6410256410256411,11086.0,5.5736551030668675,3385.0,1.701860231271996,0.0,0.0,3059.0,1.537958773252891
Nevada->Kentucky,18802.0,14.200906344410877,547.0,0.4131419939577039,7956.0,6.009063444108762,2916.0,2.202416918429003,13.0,0.009818731117824773,7370.0,5.566465256797583
Puerto Rico->Connecticut,18791.0,28.471212121212123,101.0,0.15303030303030302,4777.0,7.237878787878788,1637.0,2.4803030303030305,0.0,0.0,12276.0,18.6
Kentucky->California,18588.0,9.696400625978091,645.0,0.3364632237871675,6778.0,3.5357329160146063,4263.0,2.223787167449139,110.0,0.05738132498695879,6792.0,3.543035993740219
Maryland->Ohio,18526.0,7.74174676138738,412.0,0.17216882574174677,8720.0,3.643961554534058,1381.0,0.5770998746343502,76.0,0.03175929795236105,7937.0,3.316757208524864
Indiana->California,18499.0,10.93321513002364,612.0,0.3617021276595745,6938.0,4.10047281323877,4647.0,2.74645390070922,0.0,0.0,6302.0,3.724586288416076
New Jersey->Oregon,18465.0,18.138506876227897,1359.0,1.3349705304518664,4219.0,4.144400785854617,4837.0,4.751473477406679,0.0,0.0,8050.0,7.907662082514735
Illinois->Montana,18334.0,14.857374392220422,967.0,0.7836304700162074,4359.0,3.532414910858995,3404.0,2.7585089141004864,0.0,0.0,9604.0,7.782820097244732
Michigan->Washington,18227.0,7.8564655172413795,1188.0,0.5120689655172413,6518.0,2.80948275862069,5541.0,2.388362068965517,23.0,0.009913793103448277,4957.0,2.1366379310344827
California->Montana,18207.0,12.714385474860336,533.0,0.3722067039106145,8711.0,6.0831005586592175,2430.0,1.696927374301676,0.0,0.0,6533.0,4.562150837988827
Missouri->Maryland,18095.0,7.816414686825054,386.0,0.16673866090712744,5151.0,2.2250539956803457,2217.0,0.9576673866090712,19.0,0.008207343412526998,10322.0,4.4587473002159825
Arizona->Tennessee,18080.0,9.017456359102244,158.0,0.07880299251870324,10142.0,5.058354114713217,1803.0,0.8992518703241895,22.0,0.010972568578553617,5955.0,2.970074812967581
Montana->Texas,18052.0,12.27192386131883,889.0,0.6043507817811012,5333.0,3.6254248810333105,4403.0,2.993201903467029,10.0,0.006798096532970768,7417.0,5.042148198504419
New Hampshire->Florida,17959.0,12.436980609418283,657.0,0.4549861495844875,4506.0,3.1204986149584486,3871.0,2.680747922437673,26.0,0.018005540166204988,8899.0,6.162742382271468
Indiana->Arizona,17952.0,11.80276134122288,690.0,0.4536489151873767,7735.0,5.085470085470085,3031.0,1.9927679158448388,0.0,0.0,6496.0,4.270874424720579
Maryland->Nevada,17944.0,9.590593265633352,992.0,0.530197755211117,7799.0,4.168359166221272,4277.0,2.2859433458043825,101.0,0.053981827899518976,4775.0,2.5521111704970605
Maryland->New Hampshire,17929.0,9.170843989769821,910.0,0.46547314578005117,8099.0,4.142710997442455,1684.0,0.8613810741687979,109.0,0.055754475703324806,7127.0,3.645524296675192
Tennessee->Missouri,17925.0,8.034513670999551,551.0,0.24697445091887046,5336.0,2.3917525773195876,1423.0,0.6378305692514568,0.0,0.0,10615.0,4.757956073509637
Indiana->Massachusetts,17835.0,13.836307214895267,643.0,0.49883630721489525,4249.0,3.296353762606672,8600.0,6.671838634600466,2.0,0.0015515903801396431,4341.0,3.3677269200930953
Rhode Island->New Jersey,17710.0,37.44186046511628,68.0,0.14376321353065538,2620.0,5.539112050739957,10684.0,22.587737843551796,28.0,0.05919661733615222,4310.0,9.112050739957716
Nevada->Indiana,17704.0,11.134591194968554,196.0,0.12327044025157233,8022.0,5.0452830188679245,3349.0,2.1062893081761005,28.0,0.01761006289308176,6109.0,3.842138364779874
Maryland->Louisiana,17640.0,11.395348837209303,724.0,0.46770025839793283,5535.0,3.5755813953488373,4346.0,2.8074935400516794,0.0,0.0,7035.0,4.544573643410852
Mississippi->Illinois,17635.0,33.27358490566038,2423.0,4.571698113207547,5514.0,10.403773584905661,2194.0,4.139622641509434,0.0,0.0,7504.0,14.158490566037736
Pennsylvania->Indiana,17625.0,9.918401800787844,909.0,0.5115362971299944,4567.0,2.570061902082161,4322.0,2.4321890827236916,139.0,0.07822172200337647,7688.0,4.326392796848621
Washington->Georgia,17548.0,5.427776059387566,1278.0,0.39529848437983295,7362.0,2.2771419733993197,5249.0,1.6235694401484688,55.0,0.017012063099288585,3604.0,1.1147540983606556
Utah->Oregon,17543.0,4.609301103520757,4048.0,1.0635838150289016,6927.0,1.8200210194429847,2259.0,0.593536521282186,0.0,0.0,4309.0,1.1321597477666843
Michigan->South Carolina,17518.0,9.825014021312395,1932.0,1.0835670218732474,8206.0,4.6023555804823335,2171.0,1.2176107683679191,67.0,0.03757711721817162,5142.0,2.8839035333707237
Mississippi->Mississippi,17461.0,28.438110749185668,698.0,1.1368078175895766,8218.0,13.384364820846905,741.0,1.206840390879479,7.0,0.011400651465798045,7797.0,12.69869706840391
Oregon->Hawaii,17406.0,7.70859167404783,1495.0,0.6620903454384411,10750.0,4.760850310008857,2804.0,1.241806908768822,0.0,0.0,2357.0,1.0438441098317095
Tennessee->Nevada,17400.0,10.714285714285714,750.0,0.4618226600985222,6272.0,3.8620689655172415,3974.0,2.4470443349753697,0.0,0.0,6404.0,3.9433497536945814
New York->Oregon,17388.0,13.594996090695856,1042.0,0.8146989835809226,7675.0,6.000781860828773,5286.0,4.132916340891321,0.0,0.0,3385.0,2.6465989053948396
Washington->Michigan,17266.0,7.442241379310345,2431.0,1.047844827586207,5815.0,2.5064655172413794,4266.0,1.8387931034482758,33.0,0.014224137931034483,4721.0,2.034913793103448
Illinois->Maine,17223.0,15.322953736654805,440.0,0.3914590747330961,5253.0,4.673487544483986,3189.0,2.837188612099644,0.0,0.0,8341.0,7.420818505338079
Arizona->Oklahoma,17197.0,9.30070308274743,48.0,0.025959978366684695,5426.0,2.934559221200649,1363.0,0.7371552190373175,1.0,5.408328826392645E-4,10359.0,5.602487831260141
Wisconsin->Arizona,17170.0,8.980125523012552,378.0,0.19769874476987448,5399.0,2.823744769874477,4303.0,2.2505230125523012,10.0,0.005230125523012552,7080.0,3.702928870292887
Massachusetts->Indiana,17130.0,13.289371605896044,1153.0,0.8944918541505043,5505.0,4.270752521334368,2387.0,1.851823118696664,0.0,0.0,8085.0,6.272304111714507
New Jersey->Utah,17077.0,20.35399284862932,641.0,0.7640047675804529,3406.0,4.059594755661502,3712.0,4.424314660309893,0.0,0.0,9318.0,11.106078665077472
New Jersey->Nebraska,17048.0,18.858407079646017,241.0,0.2665929203539823,4427.0,4.897123893805309,3376.0,3.734513274336283,0.0,0.0,9004.0,9.960176991150442
North Carolina->Iowa,17028.0,9.496932515337424,1446.0,0.8064696040156163,4560.0,2.543223647518126,3143.0,1.7529280535415506,99.0,0.05521472392638037,7780.0,4.33909648633575
Virginia->Nevada,16990.0,11.856245638520587,1159.0,0.8087927424982554,3220.0,2.2470341939986045,6108.0,4.2623866015352405,27.0,0.01884159106769016,6476.0,4.519190509420795
Vermont->Michigan,16944.0,16.245445829338447,1614.0,1.5474592521572388,3937.0,3.774688398849473,2705.0,2.5934803451581976,0.0,0.0,8688.0,8.329817833173538
Pennsylvania->Rhode Island,16941.0,10.0540059347181,254.0,0.15074183976261127,5916.0,3.510979228486647,3343.0,1.9839762611275964,0.0,0.0,7428.0,4.408308605341246
Maryland->Connecticut,16863.0,8.278350515463918,721.0,0.3539518900343643,7635.0,3.748159057437408,2120.0,1.0407461953853707,116.0,0.05694648993618066,6271.0,3.078546882670594
Massachusetts->South Carolina,16852.0,11.694656488549619,1307.0,0.9070090215128384,8393.0,5.824427480916031,2827.0,1.9618320610687023,1.0,6.939625260235947E-4,4324.0,3.0006939625260234
Texas->North Dakota,16815.0,12.363970588235293,1877.0,1.3801470588235294,4175.0,3.0698529411764706,1870.0,1.375,0.0,0.0,8893.0,6.538970588235294
Hawaii->Texas,16808.0,9.70999422299249,2053.0,1.1860196418255344,10402.0,6.009243212016176,2275.0,1.3142692085499712,252.0,0.14558058925476602,1826.0,1.0548815713460427
Texas->Wyoming,16718.0,14.834072759538598,834.0,0.7400177462289264,7653.0,6.790594498669033,2009.0,1.7826086956521738,0.0,0.0,6222.0,5.520851818988465
Georgia->Iowa,16611.0,8.351432880844646,1842.0,0.9260935143288085,6782.0,3.4097536450477626,1867.0,0.9386626445449975,0.0,0.0,6120.0,3.076923076923077
Oregon->Utah,16589.0,4.358644245927483,2763.0,0.7259590120861797,4260.0,1.1192853389385182,2491.0,0.6544929059379927,0.0,0.0,7075.0,1.8589069889647925
Nevada->Tennessee,16570.0,9.594672843080486,67.0,0.038795599305153444,6814.0,3.9455703532136654,2284.0,1.322524609148813,0.0,0.0,7405.0,4.287782281412855
Nevada->Hawaii,16538.0,16.91002044989775,1098.0,1.1226993865030674,11828.0,12.094069529652351,13.0,0.013292433537832311,0.0,0.0,3599.0,3.679959100204499
Washington->North Carolina,16517.0,8.962018448182311,379.0,0.20564297341291374,6116.0,3.318502441671188,4112.0,2.2311448724905047,24.0,0.013022246337493217,5886.0,3.1937059142702116
Nebraska->New York,16447.0,21.612352168199738,2810.0,3.6925098554533506,2905.0,3.8173455978975035,7579.0,9.959264126149803,0.0,0.0,3153.0,4.14323258869908
Illinois->New Hampshire,16367.0,13.582572614107884,375.0,0.3112033195020747,7179.0,5.957676348547718,1780.0,1.4771784232365146,0.0,0.0,7033.0,5.8365145228215765
Virginia->New Hampshire,16339.0,11.99632892804699,2261.0,1.660058737151248,4039.0,2.965491923641703,1813.0,1.3311306901615272,0.0,0.0,8226.0,6.039647577092511
Georgia->West Virginia,16273.0,10.196115288220552,2127.0,1.3327067669172932,5044.0,3.1604010025062657,1513.0,0.9479949874686717,12.0,0.007518796992481203,7577.0,4.74749373433584
Louisiana->Pennsylvania,16215.0,13.140194489465154,287.0,0.2325769854132901,3394.0,2.7504051863857373,4629.0,3.7512155591572123,0.0,0.0,7905.0,6.405996758508914
Iowa->Florida,16178.0,17.93569844789357,1338.0,1.483370288248337,5358.0,5.940133037694014,2010.0,2.2283813747228383,19.0,0.02106430155210643,7453.0,8.262749445676276
Nevada->Maryland,16165.0,8.766268980477223,135.0,0.07321041214750543,7233.0,3.9224511930585684,3555.0,1.927874186550976,29.0,0.015726681127982648,5213.0,2.827006507592191
Tennessee->Arizona,16136.0,7.921453117329406,224.0,0.10996563573883161,6978.0,3.425625920471281,2503.0,1.2287677957781051,0.0,0.0,6431.0,3.157093765341188
South Carolina->Maryland,16104.0,9.412039742840443,115.0,0.06721215663354763,3994.0,2.3343074225599065,4266.0,2.493278784336645,20.0,0.011689070718877849,7709.0,4.505552308591467
Ohio->Arizona,16037.0,9.334691501746217,464.0,0.270081490104773,5907.0,3.438300349243306,3878.0,2.2572759022118745,12.0,0.006984866123399301,5776.0,3.362048894062864
Iowa->Arizona,16028.0,12.482866043613708,595.0,0.4633956386292835,7044.0,5.485981308411215,2523.0,1.9649532710280373,20.0,0.01557632398753894,5846.0,4.552959501557632
South Dakota->Arizona,16005.0,17.453653217011997,417.0,0.4547437295528899,5424.0,5.914940021810251,2044.0,2.2290076335877864,46.0,0.05016357688113413,8074.0,8.804798255179934
New Hampshire->North Carolina,15997.0,12.468433359314108,191.0,0.14886983632112236,4644.0,3.6196414653156666,2790.0,2.1745908028059238,22.0,0.0171473109898675,8350.0,6.508183943881527
Oklahoma->Utah,15996.0,12.118181818181819,3311.0,2.5083333333333333,8069.0,6.112878787878788,1072.0,0.8121212121212121,0.0,0.0,3544.0,2.684848484848485
Georgia->Connecticut,15934.0,6.8123129542539544,2389.0,1.0213766566908935,8742.0,3.7374946558358273,1888.0,0.8071825566481402,0.0,0.0,2915.0,1.2462590850790936
Missouri->Tennessee,15867.0,6.971441124780316,602.0,0.26449912126537783,4995.0,2.194639718804921,1647.0,0.7236379613356766,0.0,0.0,8623.0,3.788664323374341
