DEST_AIRPORT_SEQ_ID,ORIGIN_AIRPORT_SEQ_ID,YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_NM,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_NM,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,DISTANCE,DISTANCE_GROUP,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,_c45,ORIGIN_LATITUDE,ORIGIN_LONGITUDE,ORIGIN_UTC_LOCAL_TIME_VARIATION,DEST_LATITUDE,DEST_LONGITUDE,DEST_UTC_LOCAL_TIME_VARIATION,WHEELS_OFF_UTC_DATETIME,WHEELS_ON_UTC_DATETIME
1069302,1072102,2019,2,5,25,6,2019-05-25T00:00:00.000Z,B6,20409,N568JB,1807,10721,BOS,"Boston, MA",MA,Massachusetts,10693,BNA,"Nashville, TN",TN,Tennessee,829,823,-6.0,20.0,843,946,6.0,1017,952,-25.0,0.0,"",0.0,168.0,149.0,123.0,942.0,4,"","","","","","",42.36305556,-71.00638889,-500,36.12444444,-86.67805556,-600,2019-05-25T13:43:00.000Z,2019-05-25T15:46:00.000Z
1402702,1219702,2019,2,5,25,6,2019-05-25T00:00:00.000Z,B6,20409,N318JB,1967,12197,HPN,"White Plains, NY",NY,New York,14027,PBI,"West Palm Beach/Palm Beach, FL",FL,Florida,830,823,-7.0,21.0,844,1058,2.0,1120,1100,-20.0,0.0,"",0.0,170.0,157.0,134.0,1056.0,5,"","","","","","",41.06694444,-73.7075,-500,26.68305556,-80.09555556,-500,2019-05-25T13:44:00.000Z,2019-05-25T15:58:00.000Z
1072102,1530402,2019,2,5,25,6,2019-05-25T00:00:00.000Z,B6,20409,N534JB,1992,15304,TPA,"Tampa, FL",FL,Florida,10721,BOS,"Boston, MA",MA,Massachusetts,752,744,-8.0,16.0,800,1033,7.0,1050,1040,-10.0,0.0,"",0.0,178.0,176.0,153.0,1185.0,5,"","","","","","",27.97555556,-82.53333333,-500,42.36305556,-71.00638889,-500,2019-05-25T13:00:00.000Z,2019-05-25T15:33:00.000Z
1072102,1449202,2019,2,5,25,6,2019-05-25T00:00:00.000Z,B6,20409,N337JB,2184,14492,RDU,"Raleigh/Durham, NC",NC,North Carolina,10721,BOS,"Boston, MA",MA,Massachusetts,852,845,-7.0,12.0,857,1027,4.0,1047,1031,-16.0,0.0,"",0.0,115.0,106.0,90.0,612.0,3,"","","","","","",35.87777778,-78.7875,-500,42.36305556,-71.00638889,-500,2019-05-25T13:57:00.000Z,2019-05-25T15:27:00.000Z
1099402,1247805,2019,2,5,25,6,2019-05-25T00:00:00.000Z,B6,20409,N806JB,2273,12478,JFK,"New York, NY",NY,New York,10994,CHS,"Charleston, SC",SC,South Carolina,818,810,-8.0,43.0,853,1027,11.0,1035,1038,3.0,0.0,"",0.0,137.0,148.0,94.0,636.0,3,"","","","","","",40.64,-73.77861111,-500,32.89861111,-80.04055556,-500,2019-05-25T13:53:00.000Z,2019-05-25T15:27:00.000Z
1320402,1042302,2019,2,5,25,6,2019-05-25T00:00:00.000Z,B6,20409,N552JB,2416,10423,AUS,"Austin, TX",TX,Texas,13204,MCO,"Orlando, FL",FL,Florida,715,708,-7.0,17.0,725,1031,7.0,1052,1038,-14.0,0.0,"",0.0,157.0,150.0,126.0,994.0,4,"","","","","","",30.19444444,-97.67,-600,28.42944444,-81.30888889,-500,2019-05-25T13:25:00.000Z,2019-05-25T15:31:00.000Z
1320402,1484306,2019,2,5,25,6,2019-05-25T00:00:00.000Z,B6,20409,N537JT,2434,14843,SJU,"San Juan, PR",PR,Puerto Rico,13204,MCO,"Orlando, FL",FL,Florida,1047,1044,-3.0,9.0,1053,1321,5.0,1355,1326,-29.0,0.0,"",0.0,188.0,162.0,148.0,1189.0,5,"","","","","","",18.43944444,-66.00222222,-400,28.42944444,-81.30888889,-500,2019-05-25T14:53:00.000Z,2019-05-25T18:21:00.000Z
1079206,1169706,2019,2,5,25,6,2019-05-25T00:00:00.000Z,B6,20409,N566JB,2466,11697,FLL,"Fort Lauderdale, FL",FL,Florida,10792,BUF,"Buffalo, NY",NY,New York,930,925,-5.0,17.0,942,1208,7.0,1234,1215,-19.0,0.0,"",0.0,184.0,170.0,146.0,1166.0,5,"","","","","","",26.07166667,-80.14972222,-500,42.94055556,-78.73055556,-500,2019-05-25T14:42:00.000Z,2019-05-25T17:08:00.000Z
1320402,1425404,2019,2,5,25,6,2019-05-25T00:00:00.000Z,B6,20409,N517JB,2668,14254,PSE,"Ponce, PR",PR,Puerto Rico,13204,MCO,"Orlando, FL",FL,Florida,1024,1028,4.0,12.0,1040,1324,4.0,1332,1328,-4.0,0.0,"",0.0,188.0,180.0,164.0,1179.0,5,"","","","","","",18.00888889,-66.56444444,-400,28.42944444,-81.30888889,-500,2019-05-25T14:40:00.000Z,2019-05-25T18:24:00.000Z
1289208,1169706,2019,2,5,25,6,2019-05-25T00:00:00.000Z,B6,20409,N945JT,2801,11697,FLL,"Fort Lauderdale, FL",FL,Florida,12892,LAX,"Los Angeles, CA",CA,California,609,606,-3.0,14.0,620,817,14.0,851,831,-20.0,0.0,"",0.0,342.0,325.0,297.0,2343.0,10,"","","","","","",26.07166667,-80.14972222,-500,33.9425,-118.40805556,-800,2019-05-25T11:20:00.000Z,2019-05-25T16:17:00.000Z
1247805,1320402,2019,2,5,25,6,2019-05-25T00:00:00.000Z,B6,20409,N715JB,2990,13204,MCO,"Orlando, FL",FL,Florida,12478,JFK,"New York, NY",NY,New York,806,817,11.0,17.0,834,1045,8.0,1041,1053,12.0,0.0,"",0.0,155.0,156.0,131.0,944.0,4,"","","","","","",28.42944444,-81.30888889,-500,40.64,-73.77861111,-500,2019-05-25T13:34:00.000Z,2019-05-25T15:45:00.000Z
1289208,1348702,2019,2,5,25,6,2019-05-25T00:00:00.000Z,NK,20416,N680NK,323,13487,MSP,"Minneapolis, MN",MN,Minnesota,12892,LAX,"Los Angeles, CA",CA,California,632,634,2.0,14.0,648,817,16.0,835,833,-2.0,0.0,"",0.0,243.0,239.0,209.0,1535.0,7,"","","","","","",44.88194444,-93.22166667,-600,33.9425,-118.40805556,-800,2019-05-25T12:48:00.000Z,2019-05-25T16:17:00.000Z
1348702,1226603,2019,2,5,25,6,2019-05-25T00:00:00.000Z,NK,20416,N647NK,346,12266,IAH,"Houston, TX",TX,Texas,13487,MSP,"Minneapolis, MN",MN,Minnesota,830,824,-6.0,11.0,835,1040,10.0,1114,1050,-24.0,0.0,"",0.0,164.0,146.0,125.0,1034.0,5,"","","","","","",29.98444444,-95.34138889,-600,44.88194444,-93.22166667,-600,2019-05-25T14:35:00.000Z,2019-05-25T16:40:00.000Z
1015804,1530402,2019,2,5,25,6,2019-05-25T00:00:00.000Z,NK,20416,N645NK,348,15304,TPA,"Tampa, FL",FL,Florida,10158,ACY,"Atlantic City, NJ",NJ,New Jersey,1000,951,-9.0,13.0,1004,1206,5.0,1224,1211,-13.0,0.0,"",0.0,144.0,140.0,122.0,913.0,4,"","","","","","",27.97555556,-82.53333333,-500,39.4575,-74.57722222,-500,2019-05-25T15:04:00.000Z,2019-05-25T17:06:00.000Z
1288903,1393007,2019,2,5,25,6,2019-05-25T00:00:00.000Z,NK,20416,N673NK,357,13930,ORD,"Chicago, IL",IL,Illinois,12889,LAS,"Las Vegas, NV",NV,Nevada,818,811,-7.0,19.0,830,959,5.0,1012,1004,-8.0,0.0,"",0.0,234.0,233.0,209.0,1514.0,7,"","","","","","",41.97444444,-87.90666667,-600,36.08,-115.15222222,-800,2019-05-25T14:30:00.000Z,2019-05-25T17:59:00.000Z
1410005,1320402,2019,2,5,25,6,2019-05-25T00:00:00.000Z,NK,20416,N640NK,358,13204,MCO,"Orlando, FL",FL,Florida,14100,PHL,"Philadelphia, PA",PA,Pennsylvania,942,940,-2.0,11.0,951,1150,9.0,1211,1159,-12.0,0.0,"",0.0,149.0,139.0,119.0,861.0,4,"","","","","","",28.42944444,-81.30888889,-500,39.87194444,-75.24055556,-500,2019-05-25T14:51:00.000Z,2019-05-25T16:50:00.000Z
1530402,1082106,2019,2,5,25,6,2019-05-25T00:00:00.000Z,NK,20416,N652NK,385,10821,BWI,"Baltimore, MD",MD,Maryland,15304,TPA,"Tampa, FL",FL,Florida,844,843,-1.0,10.0,853,1044,5.0,1109,1049,-20.0,0.0,"",0.0,145.0,126.0,111.0,842.0,4,"","","","","","",39.17583333,-76.66888889,-500,27.97555556,-82.53333333,-500,2019-05-25T13:53:00.000Z,2019-05-25T15:44:00.000Z
1082106,1320402,2019,2,5,25,6,2019-05-25T00:00:00.000Z,NK,20416,N913NK,390,13204,MCO,"Orlando, FL",FL,Florida,10821,BWI,"Baltimore, MD",MD,Maryland,932,926,-6.0,13.0,939,1128,5.0,1144,1133,-11.0,0.0,"",0.0,132.0,127.0,109.0,787.0,4,"","","","","","",28.42944444,-81.30888889,-500,39.17583333,-76.66888889,-500,2019-05-25T14:39:00.000Z,2019-05-25T16:28:00.000Z
1039707,1169706,2019,2,5,25,6,2019-05-25T00:00:00.000Z,NK,20416,N654NK,404,11697,FLL,"Fort Lauderdale, FL",FL,Florida,10397,ATL,"Atlanta, GA",GA,Georgia,930,923,-7.0,17.0,940,1102,9.0,1127,1111,-16.0,0.0,"",0.0,117.0,108.0,82.0,581.0,3,"","","","","","",26.07166667,-80.14972222,-500,33.63666667,-84.42777778,-500,2019-05-25T14:40:00.000Z,2019-05-25T16:02:00.000Z
1104205,1072102,2019,2,5,25,6,2019-05-25T00:00:00.000Z,NK,20416,N908NK,419,10721,BOS,"Boston, MA",MA,Massachusetts,11042,CLE,"Cleveland, OH",OH,Ohio,900,848,-12.0,14.0,902,1030,12.0,1100,1042,-18.0,0.0,"",0.0,120.0,114.0,88.0,563.0,3,"","","","","","",42.36305556,-71.00638889,-500,41.40944444,-81.85472222,-500,2019-05-25T14:02:00.000Z,2019-05-25T15:30:00.000Z
1129806,1169706,2019,2,5,25,6,2019-05-25T00:00:00.000Z,NK,20416,N657NK,469,11697,FLL,"Fort Lauderdale, FL",FL,Florida,11298,DFW,"Dallas/Fort Worth, TX",TX,Texas,710,748,38.0,9.0,757,928,11.0,908,939,31.0,0.0,"",0.0,178.0,171.0,151.0,1119.0,5,0.0,0.0,0.0,0.0,31.0,"",26.07166667,-80.14972222,-500,32.89722222,-97.03777778,-600,2019-05-25T12:57:00.000Z,2019-05-25T15:28:00.000Z
1143302,1295304,2019,2,5,25,6,2019-05-25T00:00:00.000Z,NK,20416,N608NK,475,12953,LGA,"New York, NY",NY,New York,11433,DTW,"Detroit, MI",MI,Michigan,830,836,6.0,13.0,849,1012,9.0,1034,1021,-13.0,0.0,"",0.0,124.0,105.0,83.0,502.0,3,"","","","","","",40.77722222,-73.8725,-500,42.2125,-83.35333333,-500,2019-05-25T13:49:00.000Z,2019-05-25T15:12:00.000Z
1393007,1169706,2019,2,5,25,6,2019-05-25T00:00:00.000Z,NK,20416,N637NK,478,11697,FLL,"Fort Lauderdale, FL",FL,Florida,13930,ORD,"Chicago, IL",IL,Illinois,811,810,-1.0,10.0,820,954,7.0,1029,1001,-28.0,0.0,"",0.0,198.0,171.0,154.0,1182.0,5,"","","","","","",26.07166667,-80.14972222,-500,41.97444444,-87.90666667,-600,2019-05-25T13:20:00.000Z,2019-05-25T15:54:00.000Z
1289208,1379608,2019,2,5,25,6,2019-05-25T00:00:00.000Z,NK,20416,N502NK,502,13796,OAK,"Oakland, CA",CA,California,12892,LAX,"Los Angeles, CA",CA,California,600,555,-5.0,12.0,607,705,7.0,731,712,-19.0,0.0,"",0.0,91.0,77.0,58.0,337.0,2,"","","","","","",37.72111111,-122.22111111,-800,33.9425,-118.40805556,-800,2019-05-25T14:07:00.000Z,2019-05-25T15:05:00.000Z
1226603,1349505,2019,2,5,25,6,2019-05-25T00:00:00.000Z,NK,20416,N644NK,520,13495,MSY,"New Orleans, LA",LA,Louisiana,12266,IAH,"Houston, TX",TX,Texas,845,848,3.0,11.0,859,956,20.0,1007,1016,9.0,0.0,"",0.0,82.0,88.0,57.0,305.0,2,"","","","","","",29.99333333,-90.25916667,-600,29.98444444,-95.34138889,-600,2019-05-25T14:59:00.000Z,2019-05-25T15:56:00.000Z
1161802,1169706,2019,2,5,25,6,2019-05-25T00:00:00.000Z,NK,20416,N659NK,522,11697,FLL,"Fort Lauderdale, FL",FL,Florida,11618,EWR,"Newark, NJ",NJ,New Jersey,855,848,-7.0,13.0,901,1131,9.0,1200,1140,-20.0,0.0,"",0.0,185.0,172.0,150.0,1065.0,5,"","","","","","",26.07166667,-80.14972222,-500,40.6925,-74.16861111,-500,2019-05-25T14:01:00.000Z,2019-05-25T16:31:00.000Z
1052906,1320402,2019,2,5,25,6,2019-05-25T00:00:00.000Z,NK,20416,N912NK,550,13204,MCO,"Orlando, FL",FL,Florida,10529,BDL,"Hartford, CT",CT,Connecticut,710,732,22.0,15.0,747,1005,7.0,953,1012,19.0,0.0,"",0.0,163.0,160.0,138.0,1050.0,5,19.0,0.0,0.0,0.0,0.0,"",28.42944444,-81.30888889,-500,41.93916667,-72.68333333,-500,2019-05-25T12:47:00.000Z,2019-05-25T15:05:00.000Z
1082106,1467903,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N8678E,4897,14679,SAN,"San Diego, CA",CA,California,10821,BWI,"Baltimore, MD",MD,Maryland,645,644,-1.0,15.0,659,1412,3.0,1445,1415,-30.0,0.0,"",0.0,300.0,271.0,253.0,2295.0,10,"","","","","","",32.73361111,-117.18972222,-800,39.17583333,-76.66888889,-500,2019-05-25T14:59:00.000Z,2019-05-25T19:12:00.000Z
1288903,1467903,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N937WN,5396,14679,SAN,"San Diego, CA",CA,California,12889,LAS,"Las Vegas, NV",NV,Nevada,620,628,8.0,18.0,646,739,5.0,745,744,-1.0,0.0,"",0.0,85.0,76.0,53.0,258.0,2,"","","","","","",32.73361111,-117.18972222,-800,36.08,-115.15222222,-800,2019-05-25T14:46:00.000Z,2019-05-25T15:39:00.000Z
1323202,1467903,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N791SW,4916,14679,SAN,"San Diego, CA",CA,California,13232,MDW,"Chicago, IL",IL,Illinois,620,617,-3.0,23.0,640,1201,4.0,1220,1205,-15.0,0.0,"",0.0,240.0,228.0,201.0,1728.0,7,"","","","","","",32.73361111,-117.18972222,-800,41.78583333,-87.7525,-600,2019-05-25T14:40:00.000Z,2019-05-25T18:01:00.000Z
1477104,1467903,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N8671D,1242,14679,SAN,"San Diego, CA",CA,California,14771,SFO,"San Francisco, CA",CA,California,625,621,-4.0,22.0,643,747,5.0,800,752,-8.0,0.0,"",0.0,95.0,91.0,64.0,447.0,2,"","","","","","",32.73361111,-117.18972222,-800,37.61888889,-122.37555556,-800,2019-05-25T14:43:00.000Z,2019-05-25T15:47:00.000Z
1489302,1467903,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N249WN,3907,14679,SAN,"San Diego, CA",CA,California,14893,SMF,"Sacramento, CA",CA,California,655,649,-6.0,13.0,702,812,6.0,830,818,-12.0,0.0,"",0.0,95.0,89.0,70.0,480.0,2,"","","","","","",32.73361111,-117.18972222,-800,38.69555556,-121.59083333,-800,2019-05-25T15:02:00.000Z,2019-05-25T16:12:00.000Z
1501606,1467903,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N7838A,3569,14679,SAN,"San Diego, CA",CA,California,15016,STL,"St. Louis, MO",MO,Missouri,635,629,-6.0,19.0,648,1144,4.0,1210,1148,-22.0,0.0,"",0.0,215.0,199.0,176.0,1557.0,7,"","","","","","",32.73361111,-117.18972222,-800,38.74861111,-90.37,-600,2019-05-25T14:48:00.000Z,2019-05-25T17:44:00.000Z
1039707,1468305,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N279WN,3654,14683,SAT,"San Antonio, TX",TX,Texas,10397,ATL,"Atlanta, GA",GA,Georgia,715,714,-1.0,15.0,729,1023,5.0,1035,1028,-7.0,0.0,"",0.0,140.0,134.0,114.0,874.0,4,"","","","","","",29.53388889,-98.46916667,-600,33.63666667,-84.42777778,-500,2019-05-25T13:29:00.000Z,2019-05-25T15:23:00.000Z
1069302,1468305,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N8657B,3549,14683,SAT,"San Antonio, TX",TX,Texas,10693,BNA,"Nashville, TN",TN,Tennessee,805,802,-3.0,9.0,811,956,6.0,1015,1002,-13.0,0.0,"",0.0,130.0,120.0,105.0,822.0,4,"","","","","","",29.53388889,-98.46916667,-600,36.12444444,-86.67805556,-600,2019-05-25T14:11:00.000Z,2019-05-25T15:56:00.000Z
1082106,1468305,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N232WN,3220,14683,SAT,"San Antonio, TX",TX,Texas,10821,BWI,"Baltimore, MD",MD,Maryland,625,638,13.0,9.0,647,1044,8.0,1040,1052,12.0,0.0,"",0.0,195.0,194.0,177.0,1407.0,6,"","","","","","",29.53388889,-98.46916667,-600,39.17583333,-76.66888889,-500,2019-05-25T12:47:00.000Z,2019-05-25T15:44:00.000Z
1219102,1468305,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N7857B,3258,14683,SAT,"San Antonio, TX",TX,Texas,12191,HOU,"Houston, TX",TX,Texas,835,829,-6.0,10.0,839,915,5.0,935,920,-15.0,0.0,"",0.0,60.0,51.0,36.0,192.0,1,"","","","","","",29.53388889,-98.46916667,-600,29.64555556,-95.27888889,-600,2019-05-25T14:39:00.000Z,2019-05-25T15:15:00.000Z
1288903,1468305,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N8527Q,2542,14683,SAT,"San Antonio, TX",TX,Texas,12889,LAS,"Las Vegas, NV",NV,Nevada,755,753,-2.0,14.0,807,831,5.0,845,836,-9.0,0.0,"",0.0,170.0,163.0,144.0,1069.0,5,"","","","","","",29.53388889,-98.46916667,-600,36.08,-115.15222222,-800,2019-05-25T14:07:00.000Z,2019-05-25T16:31:00.000Z
1467903,1468305,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N8525S,5706,14683,SAT,"San Antonio, TX",TX,Texas,14679,SAN,"San Diego, CA",CA,California,645,647,2.0,11.0,658,739,3.0,745,742,-3.0,0.0,"",0.0,180.0,175.0,161.0,1129.0,5,"","","","","","",29.53388889,-98.46916667,-600,32.73361111,-117.18972222,-800,2019-05-25T12:58:00.000Z,2019-05-25T15:39:00.000Z
1501606,1468305,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N8574Z,4168,14683,SAT,"San Antonio, TX",TX,Texas,15016,STL,"St. Louis, MO",MO,Missouri,820,819,-1.0,6.0,825,1001,4.0,1025,1005,-20.0,0.0,"",0.0,125.0,106.0,96.0,786.0,4,"","","","","","",29.53388889,-98.46916667,-600,38.74861111,-90.37,-600,2019-05-25T14:25:00.000Z,2019-05-25T16:01:00.000Z
1320402,1473003,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N8672F,4370,14730,SDF,"Louisville, KY",KY,Kentucky,13204,MCO,"Orlando, FL",FL,Florida,820,815,-5.0,10.0,825,1003,6.0,1020,1009,-11.0,0.0,"",0.0,120.0,114.0,98.0,719.0,3,"","","","","","",38.17416667,-85.73638889,-500,28.42944444,-81.30888889,-500,2019-05-25T13:25:00.000Z,2019-05-25T15:03:00.000Z
1129202,1474703,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N8538V,5022,14747,SEA,"Seattle, WA",WA,Washington,11292,DEN,"Denver, CO",CO,Colorado,600,559,-1.0,15.0,614,922,5.0,935,927,-8.0,0.0,"",0.0,155.0,148.0,128.0,1024.0,5,"","","","","","",47.45,-122.31166667,-800,39.86166667,-104.67305556,-700,2019-05-25T14:14:00.000Z,2019-05-25T16:22:00.000Z
1323202,1474703,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N8614M,3503,14747,SEA,"Seattle, WA",WA,Washington,13232,MDW,"Chicago, IL",IL,Illinois,640,640,0.0,15.0,655,1234,5.0,1240,1239,-1.0,0.0,"",0.0,240.0,239.0,219.0,1733.0,7,"","","","","","",47.45,-122.31166667,-800,41.78583333,-87.7525,-600,2019-05-25T14:55:00.000Z,2019-05-25T18:34:00.000Z
1125904,1477104,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N8510E,4153,14771,SFO,"San Francisco, CA",CA,California,11259,DAL,"Dallas, TX",TX,Texas,625,625,0.0,21.0,646,1147,5.0,1210,1152,-18.0,0.0,"",0.0,225.0,207.0,181.0,1476.0,6,"","","","","","",37.61888889,-122.37555556,-800,32.84583333,-96.85083333,-600,2019-05-25T14:46:00.000Z,2019-05-25T17:47:00.000Z
1129202,1477104,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N463WN,3282,14771,SFO,"San Francisco, CA",CA,California,11292,DEN,"Denver, CO",CO,Colorado,600,557,-3.0,27.0,624,931,5.0,940,936,-4.0,0.0,"",0.0,160.0,159.0,127.0,967.0,4,"","","","","","",37.61888889,-122.37555556,-800,39.86166667,-104.67305556,-700,2019-05-25T14:24:00.000Z,2019-05-25T16:31:00.000Z
1288903,1477104,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N7709A,3113,14771,SFO,"San Francisco, CA",CA,California,12889,LAS,"Las Vegas, NV",NV,Nevada,600,557,-3.0,11.0,608,713,4.0,735,717,-18.0,0.0,"",0.0,95.0,80.0,65.0,414.0,2,"","","","","","",37.61888889,-122.37555556,-800,36.08,-115.15222222,-800,2019-05-25T14:08:00.000Z,2019-05-25T15:13:00.000Z
1323202,1477104,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N8613K,4940,14771,SFO,"San Francisco, CA",CA,California,13232,MDW,"Chicago, IL",IL,Illinois,615,619,4.0,25.0,644,1225,4.0,1235,1229,-6.0,0.0,"",0.0,260.0,250.0,221.0,1855.0,8,"","","","","","",37.61888889,-122.37555556,-800,41.78583333,-87.7525,-600,2019-05-25T14:44:00.000Z,2019-05-25T18:25:00.000Z
1410702,1477104,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N277WN,5107,14771,SFO,"San Francisco, CA",CA,California,14107,PHX,"Phoenix, AZ",AZ,Arizona,555,629,34.0,24.0,653,822,2.0,755,824,29.0,0.0,"",0.0,120.0,115.0,89.0,651.0,3,29.0,0.0,0.0,0.0,0.0,"",37.61888889,-122.37555556,-800,33.43416667,-112.01166667,-700,2019-05-25T14:53:00.000Z,2019-05-25T15:22:00.000Z
1467903,1477104,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N8655D,4441,14771,SFO,"San Francisco, CA",CA,California,14679,SAN,"San Diego, CA",CA,California,645,646,1.0,14.0,700,808,2.0,815,810,-5.0,0.0,"",0.0,90.0,84.0,68.0,447.0,2,"","","","","","",37.61888889,-122.37555556,-800,32.73361111,-117.18972222,-800,2019-05-25T15:00:00.000Z,2019-05-25T16:08:00.000Z
1289208,1483106,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N7717D,3395,14831,SJC,"San Jose, CA",CA,California,12892,LAX,"Los Angeles, CA",CA,California,635,635,0.0,14.0,649,742,4.0,805,746,-19.0,0.0,"",0.0,90.0,71.0,53.0,308.0,2,"","","","","","",37.36305556,-121.92861111,-800,33.9425,-118.40805556,-800,2019-05-25T14:49:00.000Z,2019-05-25T15:42:00.000Z
1323202,1483106,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N265WN,3623,14831,SJC,"San Jose, CA",CA,California,13232,MDW,"Chicago, IL",IL,Illinois,640,640,0.0,10.0,650,1233,4.0,1255,1237,-18.0,0.0,"",0.0,255.0,237.0,223.0,1838.0,8,"","","","","","",37.36305556,-121.92861111,-800,41.78583333,-87.7525,-600,2019-05-25T14:50:00.000Z,2019-05-25T18:33:00.000Z
1467903,1483106,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N755SA,5138,14831,SJC,"San Jose, CA",CA,California,14679,SAN,"San Diego, CA",CA,California,630,626,-4.0,14.0,640,744,3.0,800,747,-13.0,0.0,"",0.0,90.0,81.0,64.0,417.0,2,"","","","","","",37.36305556,-121.92861111,-800,32.73361111,-117.18972222,-800,2019-05-25T14:40:00.000Z,2019-05-25T15:44:00.000Z
1169706,1484306,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N7702A,5156,14843,SJU,"San Juan, PR",PR,Puerto Rico,11697,FLL,"Fort Lauderdale, FL",FL,Florida,815,809,-6.0,12.0,821,1043,6.0,1110,1049,-21.0,0.0,"",0.0,175.0,160.0,142.0,1046.0,5,"","","","","","",18.43944444,-66.00222222,-400,26.07166667,-80.14972222,-500,2019-05-25T12:21:00.000Z,2019-05-25T15:43:00.000Z
1219102,1484306,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N768SW,5160,14843,SJU,"San Juan, PR",PR,Puerto Rico,12191,HOU,"Houston, TX",TX,Texas,730,728,-2.0,13.0,741,1049,8.0,1120,1057,-23.0,0.0,"",0.0,290.0,269.0,248.0,1997.0,8,"","","","","","",18.43944444,-66.00222222,-400,29.64555556,-95.27888889,-600,2019-05-25T11:41:00.000Z,2019-05-25T16:49:00.000Z
1129202,1486903,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N491WN,5227,14869,SLC,"Salt Lake City, UT",UT,Utah,11292,DEN,"Denver, CO",CO,Colorado,755,755,0.0,10.0,805,905,5.0,920,910,-10.0,0.0,"",0.0,85.0,75.0,60.0,391.0,2,"","","","","","",40.78833333,-111.97777778,-700,39.86166667,-104.67305556,-700,2019-05-25T15:05:00.000Z,2019-05-25T16:05:00.000Z
1288903,1486903,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N432WN,3310,14869,SLC,"Salt Lake City, UT",UT,Utah,12889,LAS,"Las Vegas, NV",NV,Nevada,700,657,-3.0,8.0,705,701,4.0,720,705,-15.0,0.0,"",0.0,80.0,68.0,56.0,368.0,2,"","","","","","",40.78833333,-111.97777778,-700,36.08,-115.15222222,-800,2019-05-25T14:05:00.000Z,2019-05-25T15:01:00.000Z
1125904,1489302,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N762SW,4941,14893,SMF,"Sacramento, CA",CA,California,11259,DAL,"Dallas, TX",TX,Texas,645,653,8.0,8.0,701,1155,4.0,1200,1159,-1.0,0.0,"",0.0,195.0,186.0,174.0,1442.0,6,"","","","","","",38.69555556,-121.59083333,-800,32.84583333,-96.85083333,-600,2019-05-25T15:01:00.000Z,2019-05-25T17:55:00.000Z
