ROUTE_BETWEEN_CITIES,SUM_OF_ALL_DELAYS,AVERAGE_OF_ALL_DELAYS,SUM_OF_WEATHER_DELAY,AVERAGE_OF_WEATHER_DELAY,SUM_OF_CARRIER_DELAY,AVERAGE_OF_CARRIER_DELAY,SUM_OF_NAS_DELAY,AVERAGE_OF_NAS_DELAY,SUM_OF_SECURITY_DELAY,AVERAGE_OF_SECURITY_DELAY,SUM_OF_LATE_AIRCRAFT_DELAY,AVERAGE_OF_LATE_AIRCRAFT_DELAY
"Detroit, MI -> Norfolk, VA",7152.0,9.704206241519675,717.0,0.9728629579375848,3309.0,4.489823609226594,872.0,1.1831750339213025,0.0,0.0,2254.0,3.0583446404341927
"Denver, CO -> Charleston, SC",7152.0,15.615720524017467,500.0,1.091703056768559,2435.0,5.316593886462882,1440.0,3.1441048034934496,0.0,0.0,2777.0,6.063318777292577
"Atlanta, GA -> Santa Ana, CA",7151.0,6.384821428571429,281.0,0.25089285714285714,4043.0,3.6098214285714287,1854.0,1.6553571428571427,0.0,0.0,973.0,0.86875
"Hartford, CT -> Dallas/Fort Worth, TX",7151.0,13.242592592592592,323.0,0.5981481481481481,2837.0,5.253703703703704,2513.0,4.6537037037037035,15.0,0.027777777777777776,1463.0,2.7092592592592593
"Fort Lauderdale, FL -> Worcester, MA",7139.0,19.55890410958904,979.0,2.682191780821918,3790.0,10.383561643835616,796.0,2.180821917808219,0.0,0.0,1574.0,4.3123287671232875
"San Diego, CA -> San Antonio, TX",7130.0,9.820936639118457,3.0,0.004132231404958678,2232.0,3.074380165289256,776.0,1.0688705234159779,0.0,0.0,4119.0,5.6735537190082646
"Salt Lake City, UT -> Detroit, MI",7123.0,4.822613405551794,728.0,0.4928909952606635,3142.0,2.1272850372376437,1953.0,1.3222748815165877,0.0,0.0,1300.0,0.8801624915368991
"Portland, OR -> Burbank, CA",7118.0,5.996630160067397,0.0,0.0,2760.0,2.325189553496209,891.0,0.7506318449873631,0.0,0.0,3467.0,2.920808761583825
"Cleveland, OH -> Fort Lauderdale, FL",7111.0,7.399583766909469,227.0,0.23621227887617066,2840.0,2.95525494276795,1920.0,1.9979188345473464,25.0,0.026014568158168574,2099.0,2.1841831425598337
"Fresno, CA -> Seattle, WA",7103.0,6.7327014218009475,24.0,0.022748815165876776,2018.0,1.9127962085308057,3137.0,2.9734597156398106,2.0,0.0018957345971563982,1922.0,1.8218009478672985
"Charleston/Dunbar, WV -> Chicago, IL",7090.0,22.79742765273312,0.0,0.0,1447.0,4.652733118971061,2247.0,7.22508038585209,0.0,0.0,3396.0,10.919614147909968
"New Orleans, LA -> Phoenix, AZ",7090.0,16.22425629290618,45.0,0.10297482837528604,1871.0,4.281464530892449,1230.0,2.814645308924485,0.0,0.0,3944.0,9.025171624713959
"Bozeman, MT -> Dallas/Fort Worth, TX",7079.0,15.126068376068377,245.0,0.5235042735042735,2637.0,5.634615384615385,1587.0,3.391025641025641,4.0,0.008547008547008548,2606.0,5.568376068376068
"Iron Mountain/Kingsfd, MI -> Detroit, MI",7078.0,22.61341853035144,856.0,2.7348242811501597,3302.0,10.549520766773163,369.0,1.1789137380191694,0.0,0.0,2551.0,8.150159744408946
"Appleton, WI -> Atlanta, GA",7078.0,10.347953216374268,1190.0,1.739766081871345,2699.0,3.945906432748538,1492.0,2.181286549707602,0.0,0.0,1697.0,2.4809941520467835
"Birmingham, AL -> Orlando, FL",7073.0,9.0795892169448,148.0,0.18998716302952504,1510.0,1.9383825417201541,1405.0,1.803594351732991,0.0,0.0,4010.0,5.147625160462131
"Jacksonville, FL -> Nashville, TN",7071.0,7.092276830491475,43.0,0.04312938816449348,2065.0,2.0712136409227684,672.0,0.6740220661985958,0.0,0.0,4291.0,4.303911735205617
"Kalispell, MT -> Salt Lake City, UT",7065.0,6.23015873015873,1272.0,1.1216931216931216,3054.0,2.693121693121693,1097.0,0.9673721340388007,0.0,0.0,1642.0,1.4479717813051147
"Grand Rapids, MI -> Sanford, FL",7064.0,16.699763593380613,604.0,1.4278959810874705,3138.0,7.418439716312057,928.0,2.193853427895981,48.0,0.11347517730496454,2346.0,5.546099290780142
"Washington, DC -> Omaha, NE",7049.0,10.827956989247312,246.0,0.3778801843317972,2964.0,4.552995391705069,1312.0,2.0153609831029184,0.0,0.0,2527.0,3.881720430107527
"Lewiston, ID -> Salt Lake City, UT",7037.0,7.108080808080808,1999.0,2.019191919191919,2677.0,2.7040404040404042,241.0,0.24343434343434345,0.0,0.0,2120.0,2.1414141414141414
"Santa Ana, CA -> Portland, OR",7026.0,4.838842975206612,0.0,0.0,2042.0,1.40633608815427,1512.0,1.0413223140495869,0.0,0.0,3472.0,2.391184573002755
"New Orleans, LA -> San Antonio, TX",7022.0,12.106896551724137,385.0,0.6637931034482759,1257.0,2.1672413793103447,686.0,1.1827586206896552,0.0,0.0,4694.0,8.093103448275862
"Chicago, IL -> Lewisburg, WV",7015.0,18.607427055702917,222.0,0.5888594164456233,2849.0,7.5570291777188325,1057.0,2.8037135278514587,0.0,0.0,2887.0,7.657824933687003
"Dallas/Fort Worth, TX -> Hattiesburg/Laurel, MS",7015.0,15.151187904967603,370.0,0.7991360691144709,2000.0,4.319654427645788,636.0,1.3736501079913608,0.0,0.0,4009.0,8.658747300215984
"Austin, TX -> Baltimore, MD",7007.0,5.701383238405207,329.0,0.2676973148901546,2125.0,1.7290480065093572,1743.0,1.418226200162734,76.0,0.061838893409275834,2734.0,2.224572823433686
"Miami, FL -> Key West, FL",6999.0,4.280733944954129,310.0,0.18960244648318042,1630.0,0.9969418960244648,1540.0,0.9418960244648318,0.0,0.0,3519.0,2.152293577981651
"Chicago, IL -> Anchorage, AK",6998.0,12.128249566724437,335.0,0.5805892547660312,1687.0,2.9237435008665513,1486.0,2.5753899480069324,0.0,0.0,3490.0,6.048526863084922
"Salt Lake City, UT -> Charlotte, NC",6997.0,10.038737446197992,3.0,0.00430416068866571,3618.0,5.190817790530846,518.0,0.7431850789096126,5.0,0.007173601147776184,2853.0,4.09325681492109
"Nashville, TN -> Cleveland, OH",6993.0,7.659364731653889,166.0,0.18181818181818182,2200.0,2.4096385542168677,409.0,0.447973713033954,0.0,0.0,4218.0,4.619934282584885
"Orlando, FL -> Atlantic City, NJ",6993.0,9.61898211829436,429.0,0.5900962861072903,1053.0,1.4484181568088033,2354.0,3.237964236588721,20.0,0.027510316368638238,3137.0,4.3149931224209075
"Miami, FL -> Seattle, WA",6979.0,18.56117021276596,323.0,0.8590425531914894,3994.0,10.622340425531915,591.0,1.571808510638298,0.0,0.0,2071.0,5.507978723404255
"Miami, FL -> St. Louis, MO",6978.0,8.733416770963705,370.0,0.46307884856070086,2864.0,3.584480600750939,885.0,1.1076345431789738,2.0,0.0025031289111389237,2857.0,3.5757196495619525
"Hartford, CT -> West Palm Beach/Palm Beach, FL",6975.0,16.22093023255814,167.0,0.3883720930232558,1889.0,4.3930232558139535,2141.0,4.97906976744186,0.0,0.0,2778.0,6.46046511627907
"Jacksonville, FL -> Detroit, MI",6969.0,6.941235059760956,158.0,0.15737051792828685,2210.0,2.201195219123506,1769.0,1.7619521912350598,0.0,0.0,2832.0,2.8207171314741037
"Dallas, TX -> Oakland, CA",6966.0,10.475187969924812,11.0,0.016541353383458645,2804.0,4.216541353383459,1095.0,1.6466165413533835,0.0,0.0,3056.0,4.595488721804511
"Salt Lake City, UT -> Fresno, CA",6966.0,6.710982658959537,524.0,0.5048169556840078,3211.0,3.0934489402697496,588.0,0.5664739884393064,0.0,0.0,2643.0,2.546242774566474
"Seattle, WA -> Albuquerque, NM",6957.0,12.603260869565217,48.0,0.08695652173913043,3208.0,5.811594202898551,981.0,1.7771739130434783,0.0,0.0,2720.0,4.927536231884058
"Las Vegas, NV -> Pittsburgh, PA",6953.0,8.277380952380952,1014.0,1.207142857142857,2117.0,2.520238095238095,945.0,1.125,0.0,0.0,2877.0,3.425
"San Diego, CA -> Albuquerque, NM",6939.0,7.175801447776629,0.0,0.0,2262.0,2.3391933815925543,740.0,0.765253360910031,0.0,0.0,3937.0,4.071354705274043
"Santa Rosa, CA -> San Francisco, CA",6931.0,19.041208791208792,0.0,0.0,6737.0,18.50824175824176,168.0,0.46153846153846156,0.0,0.0,26.0,0.07142857142857142
"Raleigh/Durham, NC -> Nashville, TN",6931.0,5.8,203.0,0.1698744769874477,2151.0,1.8,486.0,0.4066945606694561,21.0,0.017573221757322177,4070.0,3.405857740585774
"Grand Rapids, MI -> Phoenix, AZ",6927.0,19.03021978021978,501.0,1.3763736263736264,3816.0,10.483516483516484,1228.0,3.3736263736263736,24.0,0.06593406593406594,1358.0,3.730769230769231
"Fort Myers, FL -> Indianapolis, IN",6914.0,7.919816723940436,149.0,0.1706758304696449,1375.0,1.575028636884307,810.0,0.9278350515463918,0.0,0.0,4580.0,5.246277205040092
"Atlantic City, NJ -> Fort Lauderdale, FL",6909.0,8.582608695652175,6.0,0.007453416149068323,2118.0,2.631055900621118,1861.0,2.311801242236025,0.0,0.0,2924.0,3.6322981366459626
"Fort Myers, FL -> Atlantic City, NJ",6908.0,13.387596899224807,510.0,0.9883720930232558,1134.0,2.197674418604651,1067.0,2.067829457364341,0.0,0.0,4197.0,8.133720930232558
"Rapid City, SD -> Phoenix, AZ",6899.0,22.996666666666666,220.0,0.7333333333333333,2491.0,8.303333333333333,581.0,1.9366666666666668,30.0,0.1,3577.0,11.923333333333334
"Phoenix, AZ -> Lubbock, TX",6895.0,19.206128133704734,93.0,0.2590529247910863,2556.0,7.119777158774373,283.0,0.7883008356545961,1.0,0.002785515320334262,3962.0,11.036211699164346
"Philadelphia, PA -> Burlington, VT",6880.0,12.647058823529411,121.0,0.22242647058823528,862.0,1.5845588235294117,1846.0,3.3933823529411766,0.0,0.0,4051.0,7.446691176470588
"Shreveport, LA -> Charlotte, NC",6876.0,9.484137931034482,103.0,0.14206896551724138,2215.0,3.0551724137931036,888.0,1.2248275862068965,16.0,0.022068965517241378,3654.0,5.04
"Tampa, FL -> Milwaukee, WI",6869.0,11.150974025974026,436.0,0.7077922077922078,1430.0,2.3214285714285716,841.0,1.3652597402597402,0.0,0.0,4162.0,6.7564935064935066
"Key West, FL -> Dallas/Fort Worth, TX",6866.0,18.914600550964188,749.0,2.0633608815426996,1010.0,2.7823691460055096,2756.0,7.59228650137741,36.0,0.09917355371900827,2315.0,6.377410468319559
"Dallas, TX -> Seattle, WA",6865.0,8.99737876802097,437.0,0.5727391874180865,2518.0,3.3001310615989516,1774.0,2.325032765399738,55.0,0.07208387942332896,2081.0,2.727391874180865
"Islip, NY -> Tampa, FL",6862.0,10.396969696969697,423.0,0.6409090909090909,1679.0,2.543939393939394,1958.0,2.966666666666667,12.0,0.01818181818181818,2790.0,4.2272727272727275
"Tampa, FL -> San Francisco, CA",6845.0,13.317120622568094,381.0,0.7412451361867705,2053.0,3.9941634241245136,2671.0,5.196498054474708,0.0,0.0,1740.0,3.385214007782101
"Washington, DC -> Tallahassee, FL",6832.0,18.76923076923077,201.0,0.5521978021978022,2011.0,5.524725274725275,980.0,2.6923076923076925,0.0,0.0,3640.0,10.0
"Chicago, IL -> Chattanooga, TN",6827.0,16.49033816425121,331.0,0.7995169082125604,1845.0,4.456521739130435,1399.0,3.3792270531400965,0.0,0.0,3252.0,7.855072463768116
"St. Louis, MO -> Cleveland, OH",6825.0,8.394833948339484,139.0,0.17097170971709716,2280.0,2.804428044280443,327.0,0.4022140221402214,0.0,0.0,4079.0,5.017220172201722
"Boston, MA -> Burbank, CA",6822.0,22.74,150.0,0.5,2529.0,8.43,1483.0,4.943333333333333,77.0,0.25666666666666665,2583.0,8.61
"Salt Lake City, UT -> Pocatello, ID",6811.0,6.248623853211009,1672.0,1.5339449541284405,3143.0,2.88348623853211,409.0,0.37522935779816513,0.0,0.0,1587.0,1.4559633027522936
"Birmingham, AL -> Dallas, TX",6794.0,9.144010767160161,39.0,0.052489905787348586,1712.0,2.304172274562584,944.0,1.2705248990578735,262.0,0.35262449528936746,3837.0,5.164199192462988
"Flagstaff, AZ -> Dallas/Fort Worth, TX",6794.0,12.443223443223443,2057.0,3.7673992673992673,2467.0,4.518315018315018,860.0,1.575091575091575,0.0,0.0,1410.0,2.5824175824175826
"San Antonio, TX -> New Orleans, LA",6790.0,11.706896551724139,35.0,0.0603448275862069,3071.0,5.294827586206897,623.0,1.0741379310344827,0.0,0.0,3061.0,5.277586206896552
"Denver, CO -> Birmingham, AL",6790.0,13.082851637764932,305.0,0.5876685934489403,2259.0,4.3526011560693645,1761.0,3.393063583815029,0.0,0.0,2465.0,4.749518304431599
"San Jose, CA -> Reno, NV",6774.0,4.988217967599411,327.0,0.24079528718703977,2589.0,1.9064801178203241,440.0,0.3240058910162003,0.0,0.0,3418.0,2.5169366715758468
"Buffalo, NY -> Tampa, FL",6771.0,8.932717678100264,518.0,0.683377308707124,1772.0,2.337730870712401,1436.0,1.8944591029023747,0.0,0.0,3045.0,4.017150395778364
"Nashville, TN -> Panama City, FL",6770.0,8.347718865598027,138.0,0.17016029593094945,2526.0,3.1146732429099875,545.0,0.6720098643649816,0.0,0.0,3561.0,4.390875462392109
"San Jose, CA -> Kahului, HI",6769.0,7.405908096280087,109.0,0.11925601750547046,5469.0,5.983588621444201,826.0,0.9037199124726477,0.0,0.0,365.0,0.3993435448577681
"Manchester, NH -> Orlando, FL",6768.0,10.525660964230172,0.0,0.0,2440.0,3.7947122861586315,1594.0,2.47900466562986,0.0,0.0,2734.0,4.25194401244168
"Moline, IL -> Minneapolis, MN",6761.0,13.769857433808554,1702.0,3.4663951120162935,2398.0,4.883910386965376,1254.0,2.5539714867617107,0.0,0.0,1407.0,2.865580448065173
"Las Vegas, NV -> Boise, ID",6761.0,8.165458937198068,0.0,0.0,2772.0,3.347826086956522,679.0,0.8200483091787439,3.0,0.0036231884057971015,3307.0,3.993961352657005
"Chicago, IL -> San Juan, PR",6748.0,7.1710945802337935,1181.0,1.255047821466525,2803.0,2.97874601487779,1536.0,1.6323060573857597,0.0,0.0,1228.0,1.3049946865037194
"St. Petersburg, FL -> Asheville, NC",6740.0,14.159663865546218,1515.0,3.1827731092436973,1641.0,3.447478991596639,1158.0,2.4327731092436973,0.0,0.0,2426.0,5.0966386554621845
"San Juan, PR -> Atlanta, GA",6735.0,4.657676348547718,0.0,0.0,1824.0,1.2614107883817427,1427.0,0.9868603042876902,0.0,0.0,3484.0,2.409405255878285
"San Juan, PR -> Houston, TX",6735.0,8.345724907063197,0.0,0.0,1639.0,2.030978934324659,1154.0,1.4299876084262702,0.0,0.0,3942.0,4.884758364312268
"Dallas/Fort Worth, TX -> Stillwater, OK",6730.0,7.656427758816838,569.0,0.6473265073947668,2141.0,2.4357224118316267,1380.0,1.5699658703071673,0.0,0.0,2640.0,3.0034129692832763
"Colorado Springs, CO -> Phoenix, AZ",6722.0,17.596858638743456,181.0,0.4738219895287958,934.0,2.445026178010471,1567.0,4.102094240837697,0.0,0.0,4040.0,10.575916230366492
"Washington, DC -> Richmond, VA",6718.0,13.823045267489713,202.0,0.4156378600823045,3462.0,7.1234567901234565,276.0,0.5679012345679012,0.0,0.0,2778.0,5.716049382716049
"Pocatello, ID -> Salt Lake City, UT",6717.0,6.162385321100918,472.0,0.43302752293577984,1010.0,0.926605504587156,596.0,0.5467889908256881,0.0,0.0,4639.0,4.255963302752294
"Miami, FL -> Knoxville, TN",6712.0,9.194520547945206,487.0,0.6671232876712329,1134.0,1.5534246575342465,1936.0,2.652054794520548,0.0,0.0,3155.0,4.321917808219178
"Atlanta, GA -> Providence, RI",6712.0,6.599803343166175,535.0,0.5260570304818093,3931.0,3.865290068829892,1094.0,1.0757128810226155,15.0,0.014749262536873156,1137.0,1.1179941002949854
"Denver, CO -> Montrose/Delta, CO",6703.0,14.540130151843817,362.0,0.7852494577006508,2142.0,4.646420824295011,1150.0,2.4945770065075923,0.0,0.0,3049.0,6.613882863340564
"Martha's Vineyard, MA -> New York, NY",6702.0,19.25862068965517,294.0,0.8448275862068966,1268.0,3.6436781609195403,1621.0,4.658045977011494,56.0,0.16091954022988506,3463.0,9.951149425287356
"Denver, CO -> Greer, SC",6701.0,18.562326869806093,323.0,0.8947368421052632,1295.0,3.587257617728532,2411.0,6.678670360110804,0.0,0.0,2672.0,7.401662049861496
"Marquette, MI -> Minneapolis, MN",6694.0,18.339726027397262,2819.0,7.723287671232876,3483.0,9.542465753424658,371.0,1.0164383561643835,0.0,0.0,21.0,0.057534246575342465
"Tampa, FL -> Cleveland, OH",6690.0,8.733681462140993,152.0,0.19843342036553524,2201.0,2.873368146214099,1565.0,2.0430809399477807,0.0,0.0,2772.0,3.618798955613577
"Tucson, AZ -> Seattle, WA",6682.0,9.826470588235294,874.0,1.285294117647059,2259.0,3.322058823529412,1498.0,2.2029411764705884,0.0,0.0,2051.0,3.0161764705882352
"Fresno, CA -> Las Vegas, NV",6666.0,11.24114671163575,152.0,0.2563237774030354,2288.0,3.8583473861720066,945.0,1.5935919055649241,0.0,0.0,3281.0,5.532883642495785
"El Paso, TX -> Los Angeles, CA",6657.0,9.455965909090908,49.0,0.06960227272727272,1840.0,2.6136363636363638,1249.0,1.7741477272727273,0.0,0.0,3519.0,4.998579545454546
"Nashville, TN -> San Diego, CA",6655.0,9.644927536231885,136.0,0.19710144927536233,2207.0,3.198550724637681,1437.0,2.082608695652174,20.0,0.028985507246376812,2855.0,4.13768115942029
"Phoenix, AZ -> Sioux Falls, SD",6649.0,10.758899676375405,97.0,0.156957928802589,2446.0,3.957928802588997,848.0,1.372168284789644,0.0,0.0,3258.0,5.271844660194175
"Raleigh/Durham, NC -> New Orleans, LA",6645.0,15.102272727272727,408.0,0.9272727272727272,2222.0,5.05,1030.0,2.340909090909091,34.0,0.07727272727272727,2951.0,6.706818181818182
"Knoxville, TN -> Fort Lauderdale, FL",6637.0,22.04983388704319,137.0,0.45514950166112955,3197.0,10.621262458471762,1856.0,6.166112956810632,0.0,0.0,1447.0,4.807308970099668
"Dallas/Fort Worth, TX -> Lexington, KY",6634.0,6.961175236096537,601.0,0.6306400839454355,1555.0,1.6316894018887722,1217.0,1.2770199370409234,0.0,0.0,3261.0,3.421825813221406
"Houston, TX -> Boise, ID",6626.0,18.153424657534245,586.0,1.6054794520547946,3628.0,9.93972602739726,733.0,2.0082191780821916,0.0,0.0,1679.0,4.6
"Honolulu, HI -> San Diego, CA",6616.0,9.063013698630137,24.0,0.03287671232876712,3762.0,5.153424657534247,797.0,1.0917808219178082,481.0,0.6589041095890411,1552.0,2.126027397260274
"Nashville, TN -> Pittsburgh, PA",6614.0,9.072702331961592,13.0,0.01783264746227709,2069.0,2.8381344307270235,163.0,0.22359396433470508,0.0,0.0,4369.0,5.9931412894375855
"Minneapolis, MN -> La Crosse, WI",6610.0,9.042407660738714,1994.0,2.7277701778385772,1934.0,2.6456908344733243,571.0,0.7811217510259918,61.0,0.08344733242134063,2050.0,2.80437756497948
"Albuquerque, NM -> San Diego, CA",6606.0,6.824380165289257,1031.0,1.0650826446280992,2556.0,2.6404958677685952,1249.0,1.290289256198347,23.0,0.023760330578512397,1747.0,1.8047520661157024
"Pittsburgh, PA -> Las Vegas, NV",6603.0,7.860714285714286,276.0,0.32857142857142857,963.0,1.1464285714285714,2256.0,2.6857142857142855,0.0,0.0,3108.0,3.7
"Tampa, FL -> Columbus, OH",6597.0,5.986388384754991,280.0,0.2540834845735027,2042.0,1.852994555353902,603.0,0.5471869328493648,20.0,0.018148820326678767,3652.0,3.313974591651543
"Boston, MA -> Savannah, GA",6595.0,11.610915492957746,371.0,0.653169014084507,3730.0,6.566901408450704,1017.0,1.7904929577464788,0.0,0.0,1477.0,2.6003521126760565
"Minneapolis, MN -> Missoula, MT",6591.0,12.071428571428571,1292.0,2.3663003663003663,2818.0,5.1611721611721615,420.0,0.7692307692307693,0.0,0.0,2061.0,3.7747252747252746
"Cedar Rapids/Iowa City, IA -> Charlotte, NC",6585.0,8.89864864864865,876.0,1.1837837837837837,2057.0,2.7797297297297296,1456.0,1.9675675675675677,0.0,0.0,2196.0,2.9675675675675675
"Atlanta, GA -> Dayton, OH",6572.0,4.76231884057971,396.0,0.28695652173913044,2668.0,1.9333333333333333,749.0,0.5427536231884058,0.0,0.0,2759.0,1.9992753623188406
"St. Louis, MO -> San Diego, CA",6570.0,8.736702127659575,255.0,0.3390957446808511,2293.0,3.0492021276595747,1661.0,2.208776595744681,13.0,0.017287234042553192,2348.0,3.122340425531915
"Fayetteville, AR -> Minneapolis, MN",6558.0,11.967153284671532,708.0,1.2919708029197081,2099.0,3.8302919708029197,1037.0,1.8923357664233578,0.0,0.0,2714.0,4.952554744525547
"Nashville, TN -> Pensacola, FL",6556.0,8.919727891156462,237.0,0.3224489795918367,2379.0,3.236734693877551,964.0,1.3115646258503402,0.0,0.0,2976.0,4.048979591836734
"Trenton, NJ -> Chicago, IL",6549.0,33.07575757575758,177.0,0.8939393939393939,1008.0,5.090909090909091,2312.0,11.676767676767676,0.0,0.0,3052.0,15.414141414141413
"Burbank, CA -> Boston, MA",6549.0,21.903010033444815,54.0,0.1806020066889632,3220.0,10.76923076923077,466.0,1.5585284280936456,0.0,0.0,2809.0,9.394648829431437
"Devils Lake, ND -> Denver, CO",6549.0,25.18846153846154,34.0,0.13076923076923078,370.0,1.4230769230769231,2349.0,9.034615384615385,0.0,0.0,3796.0,14.6
"Seattle, WA -> Baltimore, MD",6545.0,8.070283600493218,302.0,0.3723797780517879,2419.0,2.9827373612823673,2141.0,2.6399506781750923,0.0,0.0,1683.0,2.0752157829839706
"Los Angeles, CA -> El Paso, TX",6527.0,9.284495021337127,0.0,0.0,2302.0,3.274537695590327,451.0,0.6415362731152204,30.0,0.04267425320056899,3744.0,5.32574679943101
"Dallas, TX -> Birmingham, AL",6524.0,9.023513139695712,127.0,0.17565698478561548,2229.0,3.08298755186722,799.0,1.1051175656984786,31.0,0.042876901798063624,3338.0,4.616874135546334
"Denver, CO -> Richmond, VA",6519.0,9.016597510373444,1320.0,1.8257261410788381,1453.0,2.0096818810511756,1444.0,1.9972337482710927,0.0,0.0,2302.0,3.1839557399723373
"Oakland, CA -> Spokane, WA",6514.0,8.984827586206897,0.0,0.0,3015.0,4.158620689655172,510.0,0.7034482758620689,16.0,0.022068965517241378,2973.0,4.100689655172414
"Madison, WI -> San Francisco, CA",6509.0,16.43686868686869,277.0,0.6994949494949495,1391.0,3.5126262626262625,4144.0,10.464646464646465,0.0,0.0,697.0,1.7601010101010102
"San Francisco, CA -> Omaha, NE",6508.0,11.963235294117647,86.0,0.15808823529411764,1918.0,3.525735294117647,783.0,1.4393382352941178,20.0,0.03676470588235294,3701.0,6.803308823529412
"Nashville, TN -> San Antonio, TX",6506.0,9.41534008683068,142.0,0.20549927641099855,1886.0,2.7293777134587556,688.0,0.9956584659913169,0.0,0.0,3790.0,5.4848046309696095
"San Diego, CA -> Fort Lauderdale, FL",6506.0,22.748251748251747,27.0,0.0944055944055944,1292.0,4.5174825174825175,193.0,0.6748251748251748,0.0,0.0,4994.0,17.46153846153846
"Medford, OR -> Phoenix, AZ",6500.0,17.015706806282722,0.0,0.0,2638.0,6.9057591623036645,218.0,0.5706806282722513,0.0,0.0,3644.0,9.539267015706807
"Charleston, SC -> Denver, CO",6497.0,14.185589519650655,18.0,0.039301310043668124,2455.0,5.360262008733624,2542.0,5.550218340611353,17.0,0.03711790393013101,1465.0,3.1986899563318776
"Portland, ME -> Charlotte, NC",6491.0,7.925518925518926,367.0,0.4481074481074481,2020.0,2.4664224664224665,1668.0,2.0366300366300365,0.0,0.0,2436.0,2.9743589743589745
"Indianapolis, IN -> Tampa, FL",6487.0,6.599186164801628,409.0,0.4160732451678535,2351.0,2.3916581892166837,1381.0,1.404883011190234,17.0,0.017293997965412006,2329.0,2.3692777212614446
"Cincinnati, OH -> Kansas City, MO",6486.0,12.473076923076922,267.0,0.5134615384615384,3649.0,7.017307692307693,919.0,1.7673076923076922,0.0,0.0,1651.0,3.175
"El Paso, TX -> Las Vegas, NV",6484.0,7.435779816513762,461.0,0.5286697247706422,1296.0,1.4862385321100917,1095.0,1.2557339449541285,0.0,0.0,3632.0,4.165137614678899
"White Plains, NY -> Fort Myers, FL",6473.0,17.734246575342464,263.0,0.7205479452054795,3290.0,9.013698630136986,948.0,2.5972602739726027,10.0,0.0273972602739726,1962.0,5.375342465753425
"Salt Lake City, UT -> Palm Springs, CA",6471.0,6.419642857142857,713.0,0.7073412698412699,3592.0,3.5634920634920637,694.0,0.6884920634920635,0.0,0.0,1472.0,1.4603174603174602
"Ponce, PR -> New York, NY",6468.0,20.275862068965516,0.0,0.0,1730.0,5.423197492163009,504.0,1.5799373040752351,0.0,0.0,4234.0,13.272727272727273
"Bristol/Johnson City/Kingsport, TN -> Charlotte, NC",6465.0,14.177631578947368,174.0,0.3815789473684211,1483.0,3.2521929824561404,534.0,1.1710526315789473,0.0,0.0,4274.0,9.37280701754386
"Atlanta, GA -> Portland, ME",6462.0,9.865648854961831,243.0,0.3709923664122137,2919.0,4.456488549618321,1732.0,2.644274809160305,44.0,0.06717557251908397,1524.0,2.3267175572519085
"Anchorage, AK -> Denver, CO",6460.0,12.817460317460318,7.0,0.013888888888888888,2867.0,5.688492063492063,737.0,1.4623015873015872,0.0,0.0,2849.0,5.652777777777778
"Kansas City, MO -> Indianapolis, IN",6458.0,10.234548335974644,38.0,0.060221870047543584,1294.0,2.050713153724247,432.0,0.6846275752773375,0.0,0.0,4694.0,7.438985736925515
"Ontario, CA -> Salt Lake City, UT",6456.0,6.366863905325443,170.0,0.16765285996055226,3072.0,3.029585798816568,237.0,0.23372781065088757,0.0,0.0,2977.0,2.9358974358974357
"Kalispell, MT -> Chicago, IL",6452.0,24.625954198473284,26.0,0.09923664122137404,1107.0,4.2251908396946565,3851.0,14.698473282442748,0.0,0.0,1468.0,5.603053435114504
"Greer, SC -> Detroit, MI",6436.0,8.547144754316069,87.0,0.11553784860557768,3010.0,3.99734395750332,200.0,0.2656042496679947,0.0,0.0,3139.0,4.1686586985391765
"San Francisco, CA -> Cincinnati, OH",6428.0,8.79343365253078,0.0,0.0,1696.0,2.320109439124487,624.0,0.853625170998632,0.0,0.0,4108.0,5.619699042407661
"Chicago, IL -> Sarasota/Bradenton, FL",6419.0,10.43739837398374,263.0,0.4276422764227642,1935.0,3.1463414634146343,1680.0,2.731707317073171,0.0,0.0,2541.0,4.131707317073171
"Grand Junction, CO -> Salt Lake City, UT",6418.0,5.855839416058394,2046.0,1.8667883211678833,903.0,0.823905109489051,591.0,0.5392335766423357,0.0,0.0,2878.0,2.625912408759124
"Indianapolis, IN -> Seattle, WA",6405.0,9.488888888888889,325.0,0.48148148148148145,1725.0,2.5555555555555554,1375.0,2.037037037037037,0.0,0.0,2980.0,4.4148148148148145
"Denver, CO -> Fort Myers, FL",6401.0,10.274478330658106,444.0,0.7126805778491172,2083.0,3.3434991974317816,2339.0,3.754414125200642,0.0,0.0,1535.0,2.463884430176565
"Burlington, VT -> Atlanta, GA",6401.0,14.92074592074592,135.0,0.3146853146853147,3532.0,8.233100233100233,1054.0,2.456876456876457,0.0,0.0,1680.0,3.9160839160839163
"Cincinnati, OH -> San Francisco, CA",6400.0,8.755129958960328,142.0,0.19425444596443228,2929.0,4.006839945280438,1307.0,1.7879616963064295,0.0,0.0,2022.0,2.766073871409029
"Austin, TX -> Long Beach, CA",6396.0,17.523287671232875,12.0,0.03287671232876712,2647.0,7.252054794520548,535.0,1.4657534246575343,36.0,0.09863013698630137,3166.0,8.673972602739726
"Salt Lake City, UT -> San Antonio, TX",6395.0,6.613236814891417,526.0,0.5439503619441571,2993.0,3.095139607032058,1058.0,1.0941054808686659,0.0,0.0,1818.0,1.8800413650465357
