ROUTE_BETWEEN_CITIES,SUM_OF_ALL_DELAYS,AVERAGE_OF_ALL_DELAYS,SUM_OF_WEATHER_DELAY,AVERAGE_OF_WEATHER_DELAY,SUM_OF_CARRIER_DELAY,AVERAGE_OF_CARRIER_DELAY,SUM_OF_NAS_DELAY,AVERAGE_OF_NAS_DELAY,SUM_OF_SECURITY_DELAY,AVERAGE_OF_SECURITY_DELAY,SUM_OF_LATE_AIRCRAFT_DELAY,AVERAGE_OF_LATE_AIRCRAFT_DELAY
"Boston, MA->Charlotte, NC",4246.0,13.024539877300613,379.0,1.1625766871165644,983.0,3.0153374233128836,539.0,1.6533742331288344,0.0,0.0,2345.0,7.193251533742331
"Fresno, CA->Los Angeles, CA",4242.0,20.2,0.0,0.0,1920.0,9.142857142857142,699.0,3.3285714285714287,0.0,0.0,1623.0,7.728571428571429
"Chicago, IL->San Diego, CA",4241.0,12.697604790419161,872.0,2.6107784431137726,1134.0,3.395209580838323,574.0,1.718562874251497,0.0,0.0,1661.0,4.973053892215569
"New York, NY->Cincinnati, OH",4240.0,15.880149812734082,40.0,0.149812734082397,661.0,2.4756554307116105,694.0,2.599250936329588,0.0,0.0,2845.0,10.655430711610487
"Las Vegas, NV->Phoenix, AZ",4234.0,8.766045548654244,12.0,0.024844720496894408,1493.0,3.091097308488613,617.0,1.2774327122153208,43.0,0.08902691511387163,2069.0,4.283643892339544
"Detroit, MI->Fort Myers, FL",4233.0,15.064056939501778,752.0,2.676156583629893,609.0,2.167259786476868,2205.0,7.846975088967971,0.0,0.0,667.0,2.373665480427046
"San Diego, CA->Chicago, IL",4231.0,12.667664670658683,91.0,0.27245508982035926,508.0,1.5209580838323353,3270.0,9.790419161676647,22.0,0.0658682634730539,340.0,1.0179640718562875
"Newark, NJ->Phoenix, AZ",4223.0,21.328282828282827,31.0,0.15656565656565657,1141.0,5.762626262626263,723.0,3.6515151515151514,0.0,0.0,2328.0,11.757575757575758
"San Francisco, CA->Reno, NV",4216.0,28.68027210884354,0.0,0.0,1355.0,9.217687074829932,1057.0,7.190476190476191,0.0,0.0,1804.0,12.272108843537415
"Newark, NJ->Raleigh/Durham, NC",4204.0,17.371900826446282,8.0,0.03305785123966942,1275.0,5.268595041322314,798.0,3.2975206611570247,0.0,0.0,2123.0,8.772727272727273
"Louisville, KY->New York, NY",4203.0,28.39864864864865,120.0,0.8108108108108109,286.0,1.9324324324324325,2546.0,17.2027027027027,0.0,0.0,1251.0,8.452702702702704
"Newark, NJ->Los Angeles, CA",4184.0,11.920227920227921,103.0,0.2934472934472934,985.0,2.8062678062678064,917.0,2.6125356125356127,0.0,0.0,2179.0,6.2079772079772075
"Tampa, FL->New York, NY",4171.0,11.71629213483146,0.0,0.0,493.0,1.3848314606741574,1889.0,5.306179775280899,0.0,0.0,1789.0,5.025280898876405
"Washington, DC->Raleigh/Durham, NC",4171.0,12.6012084592145,134.0,0.40483383685800606,1067.0,3.2235649546827796,544.0,1.6435045317220545,0.0,0.0,2426.0,7.329305135951661
"Dallas/Fort Worth, TX->Newark, NJ",4165.0,16.08108108108108,8.0,0.03088803088803089,355.0,1.3706563706563706,2655.0,10.250965250965251,0.0,0.0,1147.0,4.428571428571429
"Portland, OR->Chicago, IL",4165.0,23.13888888888889,1492.0,8.28888888888889,599.0,3.327777777777778,1777.0,9.872222222222222,1.0,0.005555555555555556,296.0,1.6444444444444444
"New Orleans, LA->Newark, NJ",4112.0,27.59731543624161,0.0,0.0,297.0,1.9932885906040267,3455.0,23.187919463087248,0.0,0.0,360.0,2.4161073825503356
"Chicago, IL->South Bend, IN",4091.0,28.60839160839161,343.0,2.3986013986013988,1518.0,10.615384615384615,723.0,5.055944055944056,0.0,0.0,1507.0,10.538461538461538
"Norfolk, VA->Newark, NJ",4091.0,51.1375,18.0,0.225,189.0,2.3625,2614.0,32.675,0.0,0.0,1270.0,15.875
"Dallas/Fort Worth, TX->Atlanta, GA",4088.0,7.3130590339892665,105.0,0.18783542039355994,1398.0,2.5008944543828266,619.0,1.1073345259391771,0.0,0.0,1966.0,3.516994633273703
"Indianapolis, IN->Newark, NJ",4086.0,27.24,39.0,0.26,314.0,2.0933333333333333,3282.0,21.88,0.0,0.0,451.0,3.006666666666667
"Washington, DC->Los Angeles, CA",4083.0,10.389312977099237,1533.0,3.900763358778626,731.0,1.8600508905852418,1094.0,2.7837150127226464,0.0,0.0,725.0,1.8447837150127226
"Chicago, IL->San Antonio, TX",4083.0,19.25943396226415,697.0,3.2877358490566038,1089.0,5.136792452830188,650.0,3.0660377358490565,0.0,0.0,1647.0,7.768867924528302
"Jacksonville, FL->New York, NY",4076.0,15.557251908396946,75.0,0.2862595419847328,1358.0,5.183206106870229,1279.0,4.8816793893129775,0.0,0.0,1364.0,5.206106870229007
"Chicago, IL->Jacksonville, FL",4057.0,17.87224669603524,451.0,1.986784140969163,848.0,3.73568281938326,1582.0,6.969162995594714,0.0,0.0,1176.0,5.180616740088106
"Cleveland, OH->Newark, NJ",4052.0,30.014814814814816,0.0,0.0,557.0,4.125925925925926,2802.0,20.755555555555556,0.0,0.0,693.0,5.133333333333334
"Dallas/Fort Worth, TX->Los Angeles, CA",4050.0,6.970740103270224,115.0,0.19793459552495696,2351.0,4.046471600688468,1104.0,1.9001721170395869,0.0,0.0,480.0,0.8261617900172117
"Dallas/Fort Worth, TX->Roswell, NM",4047.0,51.22784810126582,0.0,0.0,3310.0,41.89873417721519,140.0,1.7721518987341771,0.0,0.0,597.0,7.556962025316456
"Detroit, MI->White Plains, NY",4044.0,43.483870967741936,2063.0,22.182795698924732,897.0,9.64516129032258,334.0,3.5913978494623655,0.0,0.0,750.0,8.064516129032258
"Dallas/Fort Worth, TX->Eagle, CO",4043.0,47.56470588235294,145.0,1.7058823529411764,3017.0,35.49411764705882,703.0,8.270588235294118,0.0,0.0,178.0,2.0941176470588236
"San Francisco, CA->Atlanta, GA",4041.0,15.134831460674157,0.0,0.0,1017.0,3.808988764044944,1266.0,4.741573033707865,0.0,0.0,1758.0,6.584269662921348
"Chicago, IL->Richmond, VA",4029.0,19.945544554455445,853.0,4.2227722772277225,1112.0,5.5049504950495045,755.0,3.737623762376238,0.0,0.0,1309.0,6.48019801980198
"Fort Myers, FL->Washington, DC",4028.0,29.61764705882353,2.0,0.014705882352941176,2502.0,18.397058823529413,176.0,1.2941176470588236,0.0,0.0,1348.0,9.911764705882353
"Baton Rouge, LA->Dallas/Fort Worth, TX",4017.0,22.071428571428573,21.0,0.11538461538461539,2242.0,12.31868131868132,560.0,3.076923076923077,0.0,0.0,1194.0,6.56043956043956
"Phoenix, AZ->Seattle, WA",4016.0,8.06425702811245,0.0,0.0,2471.0,4.961847389558233,402.0,0.8072289156626506,0.0,0.0,1143.0,2.2951807228915664
"Las Vegas, NV->Seattle, WA",4001.0,6.747048903878584,61.0,0.10286677908937605,1084.0,1.8279932546374367,1230.0,2.0741989881956155,0.0,0.0,1626.0,2.741989881956155
"Minneapolis, MN->Washington, DC",3994.0,11.314447592067989,42.0,0.11898016997167139,1196.0,3.3881019830028327,2387.0,6.762039660056657,0.0,0.0,369.0,1.045325779036827
"Newark, NJ->Cincinnati, OH",3991.0,24.94375,6.0,0.0375,348.0,2.175,369.0,2.30625,0.0,0.0,3268.0,20.425
"Buffalo, NY->Chicago, IL",3988.0,18.293577981651374,299.0,1.371559633027523,785.0,3.6009174311926606,1543.0,7.077981651376147,0.0,0.0,1361.0,6.243119266055046
"New York, NY->Minneapolis, MN",3985.0,11.162464985994397,15.0,0.04201680672268908,906.0,2.53781512605042,607.0,1.7002801120448179,0.0,0.0,2457.0,6.882352941176471
"Atlanta, GA->Orlando, FL",3984.0,4.955223880597015,0.0,0.0,1445.0,1.7972636815920398,925.0,1.150497512437811,0.0,0.0,1614.0,2.0074626865671643
"Los Angeles, CA->Portland, OR",3972.0,9.880597014925373,0.0,0.0,1786.0,4.442786069651741,790.0,1.9651741293532339,0.0,0.0,1396.0,3.472636815920398
"Chicago, IL->Austin, TX",3954.0,14.121428571428572,777.0,2.775,618.0,2.2071428571428573,1036.0,3.7,0.0,0.0,1523.0,5.439285714285714
"San Francisco, CA->Santa Barbara, CA",3950.0,21.703296703296704,23.0,0.12637362637362637,1058.0,5.813186813186813,588.0,3.230769230769231,0.0,0.0,2281.0,12.532967032967033
"Chicago, IL->Syracuse, NY",3944.0,18.17511520737327,393.0,1.8110599078341014,1057.0,4.870967741935484,1060.0,4.88479262672811,0.0,0.0,1434.0,6.608294930875576
"Cedar Rapids/Iowa City, IA->Chicago, IL",3941.0,17.832579185520363,10.0,0.04524886877828054,412.0,1.8642533936651584,1192.0,5.393665158371041,0.0,0.0,2327.0,10.529411764705882
"Denver, CO->Houston, TX",3933.0,6.769363166953529,0.0,0.0,1065.0,1.8330464716006885,1338.0,2.3029259896729775,0.0,0.0,1530.0,2.6333907056798624
"Dallas/Fort Worth, TX->Denver, CO",3907.0,8.643805309734514,12.0,0.02654867256637168,1785.0,3.9491150442477876,1030.0,2.2787610619469025,0.0,0.0,1080.0,2.3893805309734515
"Los Angeles, CA->Denver, CO",3906.0,6.876760563380282,33.0,0.058098591549295774,1134.0,1.9964788732394365,531.0,0.9348591549295775,0.0,0.0,2208.0,3.887323943661972
"Cleveland, OH->Boston, MA",3900.0,26.35135135135135,57.0,0.38513513513513514,1795.0,12.128378378378379,1037.0,7.006756756756757,0.0,0.0,1011.0,6.831081081081081
"Charlottesville, VA->New York, NY",3898.0,37.84466019417476,70.0,0.6796116504854369,388.0,3.766990291262136,1999.0,19.40776699029126,0.0,0.0,1441.0,13.990291262135923
"Miami, FL->Charlotte, NC",3883.0,15.848979591836734,8.0,0.0326530612244898,1774.0,7.240816326530612,470.0,1.9183673469387754,0.0,0.0,1631.0,6.6571428571428575
"Kahului, HI->San Francisco, CA",3870.0,23.742331288343557,0.0,0.0,1739.0,10.668711656441717,319.0,1.9570552147239264,0.0,0.0,1812.0,11.116564417177914
"Savannah, GA->Chicago, IL",3864.0,56.0,1347.0,19.52173913043478,176.0,2.550724637681159,1425.0,20.652173913043477,0.0,0.0,916.0,13.27536231884058
"Chicago, IL->Traverse City, MI",3852.0,34.392857142857146,17.0,0.15178571428571427,1405.0,12.544642857142858,663.0,5.919642857142857,0.0,0.0,1767.0,15.776785714285714
"New Orleans, LA->New York, NY",3847.0,14.408239700374532,93.0,0.34831460674157305,678.0,2.539325842696629,1896.0,7.101123595505618,0.0,0.0,1180.0,4.419475655430712
"New Orleans, LA->Houston, TX",3845.0,6.91546762589928,0.0,0.0,891.0,1.6025179856115108,727.0,1.3075539568345325,0.0,0.0,2227.0,4.005395683453237
"Washington, DC->Nashville, TN",3838.0,11.422619047619047,202.0,0.6011904761904762,634.0,1.8869047619047619,669.0,1.9910714285714286,0.0,0.0,2333.0,6.943452380952381
"Madison, WI->Chicago, IL",3823.0,18.558252427184467,149.0,0.7233009708737864,743.0,3.6067961165048543,1111.0,5.393203883495145,0.0,0.0,1820.0,8.83495145631068
"San Juan, PR->Fort Lauderdale, FL",3816.0,11.777777777777779,0.0,0.0,1097.0,3.3858024691358026,558.0,1.7222222222222223,10.0,0.030864197530864196,2151.0,6.638888888888889
"San Juan, PR->New York, NY",3810.0,15.119047619047619,0.0,0.0,2006.0,7.9603174603174605,478.0,1.8968253968253967,5.0,0.01984126984126984,1321.0,5.242063492063492
"Fargo, ND->Chicago, IL",3803.0,33.65486725663717,549.0,4.8584070796460175,1669.0,14.769911504424778,572.0,5.061946902654867,13.0,0.11504424778761062,1000.0,8.849557522123893
"Detroit, MI->Atlanta, GA",3798.0,8.402654867256636,623.0,1.3783185840707965,1086.0,2.4026548672566372,1368.0,3.0265486725663715,0.0,0.0,721.0,1.595132743362832
"Arcata/Eureka, CA->San Francisco, CA",3791.0,38.683673469387756,0.0,0.0,895.0,9.13265306122449,2046.0,20.877551020408163,0.0,0.0,850.0,8.673469387755102
"New York, NY->Denver, CO",3783.0,9.007142857142858,209.0,0.4976190476190476,1288.0,3.066666666666667,808.0,1.9238095238095239,21.0,0.05,1457.0,3.469047619047619
"Palm Springs, CA->Chicago, IL",3775.0,28.598484848484848,382.0,2.893939393939394,694.0,5.257575757575758,1374.0,10.409090909090908,0.0,0.0,1325.0,10.037878787878787
"Chicago, IL->Raleigh/Durham, NC",3773.0,14.567567567567568,364.0,1.4054054054054055,1095.0,4.227799227799228,759.0,2.9305019305019306,0.0,0.0,1555.0,6.003861003861004
"San Diego, CA->Los Angeles, CA",3766.0,13.402135231316725,0.0,0.0,219.0,0.7793594306049823,377.0,1.3416370106761566,0.0,0.0,3170.0,11.281138790035588
"Hartford, CT->Fort Lauderdale, FL",3764.0,24.601307189542485,55.0,0.35947712418300654,735.0,4.803921568627451,827.0,5.405228758169935,0.0,0.0,2147.0,14.032679738562091
"Savannah, GA->Newark, NJ",3763.0,50.17333333333333,27.0,0.36,515.0,6.866666666666666,2247.0,29.96,0.0,0.0,974.0,12.986666666666666
"Grand Rapids, MI->Detroit, MI",3762.0,25.41891891891892,392.0,2.6486486486486487,1303.0,8.804054054054054,1507.0,10.182432432432432,0.0,0.0,560.0,3.7837837837837838
"Newark, NJ->Burlington, VT",3758.0,32.678260869565214,576.0,5.008695652173913,308.0,2.6782608695652175,939.0,8.165217391304347,0.0,0.0,1935.0,16.82608695652174
"Los Angeles, CA->Phoenix, AZ",3756.0,6.44253859348199,53.0,0.09090909090909091,1180.0,2.02401372212693,690.0,1.183533447684391,0.0,0.0,1833.0,3.144082332761578
"Houston, TX->Oklahoma City, OK",3747.0,10.767241379310345,1255.0,3.6063218390804597,1815.0,5.2155172413793105,237.0,0.6810344827586207,0.0,0.0,440.0,1.264367816091954
"Colorado Springs, CO->Chicago, IL",3739.0,30.647540983606557,5.0,0.040983606557377046,1486.0,12.180327868852459,1350.0,11.065573770491802,0.0,0.0,898.0,7.360655737704918
"Atlanta, GA->Houston, TX",3732.0,4.853055916775032,142.0,0.1846553966189857,1096.0,1.4252275682704811,1025.0,1.3328998699609882,0.0,0.0,1469.0,1.9102730819245775
"Boston, MA->Nashville, TN",3695.0,19.04639175257732,758.0,3.9072164948453607,1257.0,6.479381443298969,429.0,2.211340206185567,0.0,0.0,1251.0,6.448453608247423
"Lexington, KY->Chicago, IL",3694.0,20.988636363636363,1.0,0.005681818181818182,210.0,1.1931818181818181,2010.0,11.420454545454545,0.0,0.0,1473.0,8.369318181818182
"San Francisco, CA->Boise, ID",3693.0,23.98051948051948,58.0,0.37662337662337664,1496.0,9.714285714285714,323.0,2.0974025974025974,0.0,0.0,1816.0,11.792207792207792
"Detroit, MI->Fort Lauderdale, FL",3689.0,16.03913043478261,375.0,1.6304347826086956,1606.0,6.982608695652174,877.0,3.8130434782608695,5.0,0.021739130434782608,826.0,3.591304347826087
"Los Angeles, CA->Sacramento, CA",3688.0,8.995121951219513,224.0,0.5463414634146342,1624.0,3.9609756097560975,248.0,0.6048780487804878,0.0,0.0,1592.0,3.8829268292682926
"Los Angeles, CA->Atlanta, GA",3688.0,7.011406844106464,105.0,0.19961977186311788,1592.0,3.026615969581749,454.0,0.8631178707224335,0.0,0.0,1537.0,2.9220532319391634
"Detroit, MI->Orlando, FL",3686.0,11.306748466257668,497.0,1.5245398773006136,831.0,2.549079754601227,1237.0,3.794478527607362,0.0,0.0,1121.0,3.438650306748466
"Fort Lauderdale, FL->Los Angeles, CA",3677.0,21.01142857142857,116.0,0.6628571428571428,1271.0,7.2628571428571425,844.0,4.822857142857143,0.0,0.0,1446.0,8.262857142857143
"Kansas City, MO->Dallas/Fort Worth, TX",3676.0,19.04663212435233,50.0,0.25906735751295334,1592.0,8.248704663212436,561.0,2.906735751295337,0.0,0.0,1473.0,7.632124352331606
"Sacramento, CA->Los Angeles, CA",3675.0,8.985330073349633,0.0,0.0,927.0,2.2665036674816625,978.0,2.39119804400978,0.0,0.0,1770.0,4.32762836185819
"San Francisco, CA->Medford, OR",3662.0,29.296,538.0,4.304,540.0,4.32,170.0,1.36,0.0,0.0,2414.0,19.312
"Miami, FL->Dallas/Fort Worth, TX",3662.0,11.77491961414791,0.0,0.0,2360.0,7.588424437299035,809.0,2.6012861736334405,0.0,0.0,493.0,1.585209003215434
"Jacksonville, FL->Chicago, IL",3645.0,16.05726872246696,911.0,4.013215859030837,353.0,1.5550660792951543,1793.0,7.898678414096916,0.0,0.0,588.0,2.590308370044053
"San Francisco, CA->Austin, TX",3629.0,18.328282828282827,1.0,0.005050505050505051,736.0,3.717171717171717,1173.0,5.924242424242424,0.0,0.0,1719.0,8.681818181818182
"Chicago, IL->Rochester, MN",3627.0,20.844827586206897,719.0,4.132183908045977,719.0,4.132183908045977,827.0,4.752873563218391,0.0,0.0,1362.0,7.827586206896552
"Dallas, TX->Houston, TX",3625.0,6.315331010452962,0.0,0.0,949.0,1.6533101045296168,1400.0,2.4390243902439024,0.0,0.0,1276.0,2.2229965156794425
"New York, NY->Jacksonville, FL",3607.0,13.767175572519085,0.0,0.0,916.0,3.49618320610687,747.0,2.851145038167939,0.0,0.0,1944.0,7.419847328244275
"Nashville, TN->Boston, MA",3598.0,18.54639175257732,0.0,0.0,695.0,3.582474226804124,645.0,3.3247422680412373,0.0,0.0,2258.0,11.639175257731958
"Eugene, OR->San Francisco, CA",3594.0,29.95,0.0,0.0,115.0,0.9583333333333334,2529.0,21.075,0.0,0.0,950.0,7.916666666666667
"Green Bay, WI->Chicago, IL",3570.0,22.452830188679247,474.0,2.981132075471698,794.0,4.9937106918239,604.0,3.79874213836478,0.0,0.0,1698.0,10.679245283018869
"Denver, CO->Seattle, WA",3567.0,7.148296593186373,30.0,0.06012024048096192,626.0,1.254509018036072,1009.0,2.0220440881763526,0.0,0.0,1902.0,3.811623246492986
"Chicago, IL->Cedar Rapids/Iowa City, IA",3562.0,16.11764705882353,543.0,2.4570135746606336,992.0,4.48868778280543,842.0,3.8099547511312215,0.0,0.0,1185.0,5.361990950226244
"Los Angeles, CA->Aspen, CO",3559.0,22.24375,332.0,2.075,841.0,5.25625,866.0,5.4125,0.0,0.0,1520.0,9.5
"San Juan, PR->Tampa, FL",3551.0,28.637096774193548,0.0,0.0,1963.0,15.830645161290322,122.0,0.9838709677419355,5.0,0.04032258064516129,1461.0,11.78225806451613
"Detroit, MI->Los Angeles, CA",3550.0,17.574257425742573,1784.0,8.831683168316832,621.0,3.0742574257425743,783.0,3.876237623762376,0.0,0.0,362.0,1.7920792079207921
"Los Angeles, CA->Honolulu, HI",3548.0,7.937360178970917,91.0,0.203579418344519,2283.0,5.10738255033557,575.0,1.2863534675615214,0.0,0.0,599.0,1.3400447427293065
"Oklahoma City, OK->Houston, TX",3546.0,10.131428571428572,154.0,0.44,300.0,0.8571428571428571,898.0,2.565714285714286,0.0,0.0,2194.0,6.268571428571429
"Newark, NJ->Indianapolis, IN",3545.0,28.134920634920636,4.0,0.031746031746031744,1377.0,10.928571428571429,148.0,1.1746031746031746,1.0,0.007936507936507936,2015.0,15.992063492063492
"Houston, TX->St. Louis, MO",3540.0,13.258426966292134,0.0,0.0,1915.0,7.1722846441947565,734.0,2.749063670411985,0.0,0.0,891.0,3.337078651685393
"Lansing, MI->Detroit, MI",3536.0,26.388059701492537,1055.0,7.873134328358209,976.0,7.2835820895522385,258.0,1.9253731343283582,0.0,0.0,1247.0,9.305970149253731
"Denver, CO->Washington, DC",3535.0,10.6797583081571,47.0,0.1419939577039275,902.0,2.7250755287009065,1173.0,3.5438066465256797,0.0,0.0,1413.0,4.268882175226586
"Seattle, WA->Dallas/Fort Worth, TX",3525.0,13.823529411764707,21.0,0.08235294117647059,1653.0,6.482352941176471,417.0,1.6352941176470588,0.0,0.0,1434.0,5.623529411764705
"Chicago, IL->Knoxville, TN",3503.0,27.3671875,369.0,2.8828125,1091.0,8.5234375,821.0,6.4140625,0.0,0.0,1222.0,9.546875
"Chicago, IL->Wichita, KS",3501.0,19.668539325842698,55.0,0.3089887640449438,1022.0,5.741573033707865,605.0,3.398876404494382,0.0,0.0,1819.0,10.219101123595506
"Seattle, WA->Las Vegas, NV",3496.0,5.885521885521886,40.0,0.06734006734006734,785.0,1.3215488215488216,1346.0,2.265993265993266,4.0,0.006734006734006734,1321.0,2.223905723905724
"Las Vegas, NV->Charlotte, NC",3480.0,23.513513513513512,0.0,0.0,2536.0,17.135135135135137,259.0,1.75,0.0,0.0,685.0,4.628378378378378
"Newark, NJ->Richmond, VA",3474.0,37.354838709677416,74.0,0.7956989247311828,1721.0,18.50537634408602,135.0,1.4516129032258065,0.0,0.0,1544.0,16.602150537634408
"Newark, NJ->Tampa, FL",3463.0,15.669683257918551,1.0,0.004524886877828055,1272.0,5.755656108597285,652.0,2.9502262443438916,0.0,0.0,1538.0,6.959276018099548
"Atlanta, GA->Asheville, NC",3453.0,17.70769230769231,647.0,3.317948717948718,1824.0,9.353846153846154,270.0,1.3846153846153846,0.0,0.0,712.0,3.651282051282051
"Washington, DC->Miami, FL",3439.0,11.022435897435898,579.0,1.8557692307692308,911.0,2.9198717948717947,1052.0,3.371794871794872,0.0,0.0,897.0,2.875
"San Jose, CA->Seattle, WA",3437.0,9.165333333333333,214.0,0.5706666666666667,772.0,2.058666666666667,863.0,2.3013333333333335,0.0,0.0,1588.0,4.234666666666667
"Duluth, MN->Minneapolis, MN",3433.0,30.38053097345133,1071.0,9.47787610619469,1271.0,11.247787610619469,103.0,0.911504424778761,0.0,0.0,988.0,8.743362831858407
"San Francisco, CA->Arcata/Eureka, CA",3412.0,34.464646464646464,41.0,0.41414141414141414,1961.0,19.80808080808081,261.0,2.6363636363636362,0.0,0.0,1149.0,11.606060606060606
"Eagle, CO->Dallas/Fort Worth, TX",3410.0,40.11764705882353,71.0,0.8352941176470589,636.0,7.482352941176471,420.0,4.9411764705882355,23.0,0.27058823529411763,2260.0,26.58823529411765
"Boston, MA->Richmond, VA",3405.0,22.401315789473685,375.0,2.4671052631578947,1465.0,9.638157894736842,560.0,3.6842105263157894,0.0,0.0,1005.0,6.6118421052631575
"Richmond, VA->Boston, MA",3405.0,22.401315789473685,0.0,0.0,362.0,2.3815789473684212,1164.0,7.657894736842105,0.0,0.0,1879.0,12.361842105263158
"Phoenix, AZ->Los Angeles, CA",3400.0,5.821917808219178,14.0,0.023972602739726026,1191.0,2.039383561643836,1330.0,2.2773972602739727,0.0,0.0,865.0,1.481164383561644
"Philadelphia, PA->San Francisco, CA",3388.0,19.929411764705883,191.0,1.1235294117647059,488.0,2.8705882352941177,2341.0,13.770588235294118,0.0,0.0,368.0,2.164705882352941
"Boston, MA->Cleveland, OH",3383.0,22.85810810810811,119.0,0.8040540540540541,1272.0,8.594594594594595,287.0,1.9391891891891893,0.0,0.0,1705.0,11.52027027027027
"San Francisco, CA->Burbank, CA",3372.0,11.873239436619718,99.0,0.3485915492957746,928.0,3.267605633802817,712.0,2.507042253521127,0.0,0.0,1633.0,5.75
"Los Angeles, CA->Tucson, AZ",3369.0,14.9070796460177,452.0,2.0,1203.0,5.323008849557522,134.0,0.5929203539823009,0.0,0.0,1580.0,6.991150442477876
"St. Louis, MO->Dallas/Fort Worth, TX",3363.0,14.558441558441558,279.0,1.2077922077922079,2096.0,9.073593073593074,600.0,2.5974025974025974,0.0,0.0,388.0,1.6796536796536796
"Omaha, NE->Denver, CO",3353.0,16.276699029126213,209.0,1.0145631067961165,954.0,4.631067961165049,1198.0,5.815533980582524,0.0,0.0,992.0,4.815533980582524
"Washington, DC->Charleston, SC",3351.0,14.443965517241379,0.0,0.0,1395.0,6.012931034482759,773.0,3.331896551724138,0.0,0.0,1183.0,5.099137931034483
"Washington, DC->Cincinnati, OH",3348.0,19.810650887573964,1168.0,6.911242603550296,1157.0,6.846153846153846,181.0,1.0710059171597632,0.0,0.0,842.0,4.982248520710059
"Kansas City, MO->Washington, DC",3348.0,17.80851063829787,0.0,0.0,1558.0,8.287234042553191,254.0,1.351063829787234,13.0,0.06914893617021277,1523.0,8.101063829787234
"Miami, FL->Denver, CO",3345.0,19.910714285714285,9.0,0.05357142857142857,1648.0,9.80952380952381,511.0,3.0416666666666665,0.0,0.0,1177.0,7.005952380952381
"Detroit, MI->Charlotte, NC",3326.0,11.236486486486486,653.0,2.206081081081081,1013.0,3.4222972972972974,822.0,2.777027027027027,0.0,0.0,838.0,2.831081081081081
"Austin, TX->Chicago, IL",3323.0,11.78368794326241,139.0,0.4929078014184397,462.0,1.6382978723404256,2127.0,7.542553191489362,0.0,0.0,595.0,2.1099290780141846
"New York, NY->New Orleans, LA",3319.0,12.430711610486892,0.0,0.0,1008.0,3.7752808988764044,774.0,2.898876404494382,0.0,0.0,1537.0,5.7565543071161045
"Minneapolis, MN->Denver, CO",3316.0,7.765807962529274,273.0,0.639344262295082,1201.0,2.812646370023419,865.0,2.0257611241217797,0.0,0.0,977.0,2.288056206088993
"Boise, ID->San Francisco, CA",3316.0,21.393548387096775,0.0,0.0,332.0,2.141935483870968,1785.0,11.516129032258064,0.0,0.0,1199.0,7.735483870967742
"Seattle, WA->Denver, CO",3310.0,6.6332665330661325,0.0,0.0,1825.0,3.6573146292585172,746.0,1.4949899799599198,0.0,0.0,739.0,1.4809619238476954
"Memphis, TN->New York, NY",3308.0,27.566666666666666,0.0,0.0,56.0,0.4666666666666667,2193.0,18.275,0.0,0.0,1059.0,8.825
"Los Angeles, CA->Medford, OR",3305.0,30.321100917431192,0.0,0.0,2135.0,19.587155963302752,201.0,1.8440366972477065,0.0,0.0,969.0,8.889908256880734
"New York, NY->Fort Myers, FL",3299.0,16.495,111.0,0.555,1192.0,5.96,505.0,2.525,0.0,0.0,1491.0,7.455
"Dallas/Fort Worth, TX->Charlotte, NC",3298.0,10.707792207792208,29.0,0.09415584415584416,1372.0,4.454545454545454,390.0,1.2662337662337662,0.0,0.0,1507.0,4.892857142857143
"Detroit, MI->Indianapolis, IN",3293.0,21.807947019867548,1900.0,12.582781456953642,583.0,3.8609271523178808,339.0,2.2450331125827816,0.0,0.0,471.0,3.119205298013245
"Houston, TX->New Orleans, LA",3290.0,5.927927927927928,32.0,0.05765765765765766,1313.0,2.3657657657657656,317.0,0.5711711711711712,0.0,0.0,1628.0,2.933333333333333
"Washington, DC->Jacksonville, FL",3288.0,14.613333333333333,102.0,0.4533333333333333,1277.0,5.6755555555555555,507.0,2.2533333333333334,0.0,0.0,1402.0,6.231111111111111
"Meridian, MS->Chicago, IL",3287.0,106.03225806451613,0.0,0.0,2524.0,81.41935483870968,70.0,2.2580645161290325,0.0,0.0,693.0,22.35483870967742
"San Francisco, CA->Honolulu, HI",3283.0,18.4438202247191,41.0,0.2303370786516854,1606.0,9.02247191011236,899.0,5.050561797752809,6.0,0.033707865168539325,731.0,4.106741573033708
"Milwaukee, WI->Detroit, MI",3279.0,22.458904109589042,1281.0,8.773972602739725,189.0,1.2945205479452055,904.0,6.191780821917808,0.0,0.0,905.0,6.198630136986301
"Buffalo, NY->Boston, MA",3266.0,21.486842105263158,583.0,3.835526315789474,570.0,3.75,633.0,4.1644736842105265,0.0,0.0,1480.0,9.736842105263158
"Dallas/Fort Worth, TX->Baton Rouge, LA",3263.0,17.928571428571427,0.0,0.0,2231.0,12.258241758241759,172.0,0.945054945054945,0.0,0.0,860.0,4.725274725274725
"Miami, FL->Washington, DC",3261.0,10.418530351437699,4.0,0.012779552715654952,1623.0,5.185303514376997,606.0,1.9361022364217253,0.0,0.0,1028.0,3.2843450479233227
"Oakland, CA->Los Angeles, CA",3252.0,7.407744874715262,33.0,0.07517084282460136,899.0,2.0478359908883825,1501.0,3.419134396355353,0.0,0.0,819.0,1.8656036446469249
