ROUTE_PATH,YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_NM,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_NM,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,DISTANCE,DISTANCE_GROUP,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,_c45,ORIGIN_LATITUDE,ORIGIN_LONGITUDE,ORIGIN_UTC_LOCAL_TIME_VARIATION,DEST_LATITUDE,DEST_LONGITUDE,DEST_UTC_LOCAL_TIME_VARIATION,WHEELS_OFF_UTC_DATETIME,WHEELS_ON_UTC_DATETIME,ENTRY_LONGITUDE,ENTRY_LATITUDE,EXIT_LONGITUDE,EXIT_LATITUDE,ENTRY_TIME,EXIT_TIME,IS_IN_AREA
1129202->1486903,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N394DA,627,11292,1129202,DEN,"Denver, CO",CO,Colorado,14869,1486903,SLC,"Salt Lake City, UT",UT,Utah,700,654,-6.0,23.0,717,832,22.0,847,854,7.0,0.0,"",0.0,107.0,120.0,75.0,391.0,2,"","","","","","",39.86166667,-104.67305556,-700,40.78833333,-111.97777778,-700,2019-03-08T14:17:00.000Z,2019-03-08T15:32:00.000Z,-104.67305556,39.86166667,-108.30040987125646,40.38272170362967,0.0,0.0,INSIDE
1129202->1486903,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N394DA,627,11292,1129202,DEN,"Denver, CO",CO,Colorado,14869,1486903,SLC,"Salt Lake City, UT",UT,Utah,700,654,-6.0,23.0,717,832,22.0,847,854,7.0,0.0,"",0.0,107.0,120.0,75.0,391.0,2,"","","","","","",39.86166667,-104.67305556,-700,40.78833333,-111.97777778,-700,2019-03-08T14:17:00.000Z,2019-03-08T15:32:00.000Z,-104.67305556,39.86166667,-108.30040987125646,40.38272170362967,0.0,0.0,INSIDE
1129202->1486903,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N394DA,627,11292,1129202,DEN,"Denver, CO",CO,Colorado,14869,1486903,SLC,"Salt Lake City, UT",UT,Utah,700,654,-6.0,23.0,717,832,22.0,847,854,7.0,0.0,"",0.0,107.0,120.0,75.0,391.0,2,"","","","","","",39.86166667,-104.67305556,-700,40.78833333,-111.97777778,-700,2019-03-08T14:17:00.000Z,2019-03-08T15:32:00.000Z,-104.67305556,39.86166667,-108.30040987125646,40.38272170362967,0.0,0.0,INSIDE
1129202->1486903,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N394DA,627,11292,1129202,DEN,"Denver, CO",CO,Colorado,14869,1486903,SLC,"Salt Lake City, UT",UT,Utah,700,654,-6.0,23.0,717,832,22.0,847,854,7.0,0.0,"",0.0,107.0,120.0,75.0,391.0,2,"","","","","","",39.86166667,-104.67305556,-700,40.78833333,-111.97777778,-700,2019-03-08T14:17:00.000Z,2019-03-08T15:32:00.000Z,-104.67305556,39.86166667,-108.30040987125646,40.38272170362967,0.0,0.0,INSIDE
1129202->1486903,2019,1,3,8,5,2019-03-08T00:00:00.000Z,F9,20436,N230FR,573,11292,1129202,DEN,"Denver, CO",CO,Colorado,14869,1486903,SLC,"Salt Lake City, UT",UT,Utah,750,748,-2.0,15.0,803,916,4.0,933,920,-13.0,0.0,"",0.0,103.0,92.0,73.0,391.0,2,"","","","","","",39.86166667,-104.67305556,-700,40.78833333,-111.97777778,-700,2019-03-08T15:03:00.000Z,2019-03-08T16:16:00.000Z,-104.67305556,39.86166667,-108.30040987125646,40.38272170362967,0.0,0.0,INSIDE
1129202->1486903,2019,1,3,8,5,2019-03-08T00:00:00.000Z,F9,20436,N230FR,573,11292,1129202,DEN,"Denver, CO",CO,Colorado,14869,1486903,SLC,"Salt Lake City, UT",UT,Utah,750,748,-2.0,15.0,803,916,4.0,933,920,-13.0,0.0,"",0.0,103.0,92.0,73.0,391.0,2,"","","","","","",39.86166667,-104.67305556,-700,40.78833333,-111.97777778,-700,2019-03-08T15:03:00.000Z,2019-03-08T16:16:00.000Z,-104.67305556,39.86166667,-108.30040987125646,40.38272170362967,0.0,0.0,INSIDE
1129202->1486903,2019,1,3,8,5,2019-03-08T00:00:00.000Z,F9,20436,N230FR,573,11292,1129202,DEN,"Denver, CO",CO,Colorado,14869,1486903,SLC,"Salt Lake City, UT",UT,Utah,750,748,-2.0,15.0,803,916,4.0,933,920,-13.0,0.0,"",0.0,103.0,92.0,73.0,391.0,2,"","","","","","",39.86166667,-104.67305556,-700,40.78833333,-111.97777778,-700,2019-03-08T15:03:00.000Z,2019-03-08T16:16:00.000Z,-104.67305556,39.86166667,-108.30040987125646,40.38272170362967,0.0,0.0,INSIDE
1129202->1486903,2019,1,3,8,5,2019-03-08T00:00:00.000Z,F9,20436,N230FR,573,11292,1129202,DEN,"Denver, CO",CO,Colorado,14869,1486903,SLC,"Salt Lake City, UT",UT,Utah,750,748,-2.0,15.0,803,916,4.0,933,920,-13.0,0.0,"",0.0,103.0,92.0,73.0,391.0,2,"","","","","","",39.86166667,-104.67305556,-700,40.78833333,-111.97777778,-700,2019-03-08T15:03:00.000Z,2019-03-08T16:16:00.000Z,-104.67305556,39.86166667,-108.30040987125646,40.38272170362967,0.0,0.0,INSIDE
1129202->1486903,2019,1,3,8,5,2019-03-08T00:00:00.000Z,YX,20452,N742YX,3622,11292,1129202,DEN,"Denver, CO",CO,Colorado,14869,1486903,SLC,"Salt Lake City, UT",UT,Utah,810,806,-4.0,14.0,820,937,7.0,947,944,-3.0,0.0,"",0.0,97.0,98.0,77.0,391.0,2,"","","","","","",39.86166667,-104.67305556,-700,40.78833333,-111.97777778,-700,2019-03-08T15:20:00.000Z,2019-03-08T16:37:00.000Z,-104.67305556,39.86166667,-108.30040987125646,40.38272170362967,0.0,0.0,INSIDE
1129202->1486903,2019,1,3,8,5,2019-03-08T00:00:00.000Z,YX,20452,N742YX,3622,11292,1129202,DEN,"Denver, CO",CO,Colorado,14869,1486903,SLC,"Salt Lake City, UT",UT,Utah,810,806,-4.0,14.0,820,937,7.0,947,944,-3.0,0.0,"",0.0,97.0,98.0,77.0,391.0,2,"","","","","","",39.86166667,-104.67305556,-700,40.78833333,-111.97777778,-700,2019-03-08T15:20:00.000Z,2019-03-08T16:37:00.000Z,-104.67305556,39.86166667,-108.30040987125646,40.38272170362967,0.0,0.0,INSIDE
1129202->1486903,2019,1,3,8,5,2019-03-08T00:00:00.000Z,YX,20452,N742YX,3622,11292,1129202,DEN,"Denver, CO",CO,Colorado,14869,1486903,SLC,"Salt Lake City, UT",UT,Utah,810,806,-4.0,14.0,820,937,7.0,947,944,-3.0,0.0,"",0.0,97.0,98.0,77.0,391.0,2,"","","","","","",39.86166667,-104.67305556,-700,40.78833333,-111.97777778,-700,2019-03-08T15:20:00.000Z,2019-03-08T16:37:00.000Z,-104.67305556,39.86166667,-108.30040987125646,40.38272170362967,0.0,0.0,INSIDE
1129202->1486903,2019,1,3,8,5,2019-03-08T00:00:00.000Z,YX,20452,N742YX,3622,11292,1129202,DEN,"Denver, CO",CO,Colorado,14869,1486903,SLC,"Salt Lake City, UT",UT,Utah,810,806,-4.0,14.0,820,937,7.0,947,944,-3.0,0.0,"",0.0,97.0,98.0,77.0,391.0,2,"","","","","","",39.86166667,-104.67305556,-700,40.78833333,-111.97777778,-700,2019-03-08T15:20:00.000Z,2019-03-08T16:37:00.000Z,-104.67305556,39.86166667,-108.30040987125646,40.38272170362967,0.0,0.0,INSIDE
1129202->1486903,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N7833A,957,11292,1129202,DEN,"Denver, CO",CO,Colorado,14869,1486903,SLC,"Salt Lake City, UT",UT,Utah,820,819,-1.0,26.0,845,959,7.0,950,1006,16.0,0.0,"",0.0,90.0,107.0,74.0,391.0,2,0.0,0.0,16.0,0.0,0.0,"",39.86166667,-104.67305556,-700,40.78833333,-111.97777778,-700,2019-03-08T15:45:00.000Z,2019-03-08T16:59:00.000Z,-104.67305556,39.86166667,-108.30040987125646,40.38272170362967,0.0,0.0,INSIDE
1129202->1486903,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N7833A,957,11292,1129202,DEN,"Denver, CO",CO,Colorado,14869,1486903,SLC,"Salt Lake City, UT",UT,Utah,820,819,-1.0,26.0,845,959,7.0,950,1006,16.0,0.0,"",0.0,90.0,107.0,74.0,391.0,2,0.0,0.0,16.0,0.0,0.0,"",39.86166667,-104.67305556,-700,40.78833333,-111.97777778,-700,2019-03-08T15:45:00.000Z,2019-03-08T16:59:00.000Z,-104.67305556,39.86166667,-108.30040987125646,40.38272170362967,0.0,0.0,INSIDE
1129202->1486903,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N7833A,957,11292,1129202,DEN,"Denver, CO",CO,Colorado,14869,1486903,SLC,"Salt Lake City, UT",UT,Utah,820,819,-1.0,26.0,845,959,7.0,950,1006,16.0,0.0,"",0.0,90.0,107.0,74.0,391.0,2,0.0,0.0,16.0,0.0,0.0,"",39.86166667,-104.67305556,-700,40.78833333,-111.97777778,-700,2019-03-08T15:45:00.000Z,2019-03-08T16:59:00.000Z,-104.67305556,39.86166667,-108.30040987125646,40.38272170362967,0.0,0.0,INSIDE
1129202->1486903,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N7833A,957,11292,1129202,DEN,"Denver, CO",CO,Colorado,14869,1486903,SLC,"Salt Lake City, UT",UT,Utah,820,819,-1.0,26.0,845,959,7.0,950,1006,16.0,0.0,"",0.0,90.0,107.0,74.0,391.0,2,0.0,0.0,16.0,0.0,0.0,"",39.86166667,-104.67305556,-700,40.78833333,-111.97777778,-700,2019-03-08T15:45:00.000Z,2019-03-08T16:59:00.000Z,-104.67305556,39.86166667,-108.30040987125646,40.38272170362967,0.0,0.0,INSIDE
1129806->1393007,2019,1,3,8,5,2019-03-08T00:00:00.000Z,UA,19977,N832UA,729,11298,1129806,DFW,"Dallas/Fort Worth, TX",TX,Texas,13930,1393007,ORD,"Chicago, IL",IL,Illinois,800,752,-8.0,16.0,808,956,12.0,1018,1008,-10.0,0.0,"",0.0,138.0,136.0,108.0,801.0,4,"","","","","","",32.89722222,-97.03777778,-600,41.97444444,-87.90666667,-600,2019-03-08T14:08:00.000Z,2019-03-08T15:56:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129806->1393007,2019,1,3,8,5,2019-03-08T00:00:00.000Z,UA,19977,N832UA,729,11298,1129806,DFW,"Dallas/Fort Worth, TX",TX,Texas,13930,1393007,ORD,"Chicago, IL",IL,Illinois,800,752,-8.0,16.0,808,956,12.0,1018,1008,-10.0,0.0,"",0.0,138.0,136.0,108.0,801.0,4,"","","","","","",32.89722222,-97.03777778,-600,41.97444444,-87.90666667,-600,2019-03-08T14:08:00.000Z,2019-03-08T15:56:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129806->1393007,2019,1,3,8,5,2019-03-08T00:00:00.000Z,UA,19977,N832UA,729,11298,1129806,DFW,"Dallas/Fort Worth, TX",TX,Texas,13930,1393007,ORD,"Chicago, IL",IL,Illinois,800,752,-8.0,16.0,808,956,12.0,1018,1008,-10.0,0.0,"",0.0,138.0,136.0,108.0,801.0,4,"","","","","","",32.89722222,-97.03777778,-600,41.97444444,-87.90666667,-600,2019-03-08T14:08:00.000Z,2019-03-08T15:56:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129806->1393007,2019,1,3,8,5,2019-03-08T00:00:00.000Z,UA,19977,N832UA,729,11298,1129806,DFW,"Dallas/Fort Worth, TX",TX,Texas,13930,1393007,ORD,"Chicago, IL",IL,Illinois,800,752,-8.0,16.0,808,956,12.0,1018,1008,-10.0,0.0,"",0.0,138.0,136.0,108.0,801.0,4,"","","","","","",32.89722222,-97.03777778,-600,41.97444444,-87.90666667,-600,2019-03-08T14:08:00.000Z,2019-03-08T15:56:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129806->1393007,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AA,19805,N803AL,149,11298,1129806,DFW,"Dallas/Fort Worth, TX",TX,Texas,13930,1393007,ORD,"Chicago, IL",IL,Illinois,715,752,37.0,23.0,815,1000,10.0,938,1010,32.0,0.0,"",0.0,143.0,138.0,105.0,801.0,4,32.0,0.0,0.0,0.0,0.0,"",32.89722222,-97.03777778,-600,41.97444444,-87.90666667,-600,2019-03-08T14:15:00.000Z,2019-03-08T16:00:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129806->1393007,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AA,19805,N803AL,149,11298,1129806,DFW,"Dallas/Fort Worth, TX",TX,Texas,13930,1393007,ORD,"Chicago, IL",IL,Illinois,715,752,37.0,23.0,815,1000,10.0,938,1010,32.0,0.0,"",0.0,143.0,138.0,105.0,801.0,4,32.0,0.0,0.0,0.0,0.0,"",32.89722222,-97.03777778,-600,41.97444444,-87.90666667,-600,2019-03-08T14:15:00.000Z,2019-03-08T16:00:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129806->1393007,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AA,19805,N803AL,149,11298,1129806,DFW,"Dallas/Fort Worth, TX",TX,Texas,13930,1393007,ORD,"Chicago, IL",IL,Illinois,715,752,37.0,23.0,815,1000,10.0,938,1010,32.0,0.0,"",0.0,143.0,138.0,105.0,801.0,4,32.0,0.0,0.0,0.0,0.0,"",32.89722222,-97.03777778,-600,41.97444444,-87.90666667,-600,2019-03-08T14:15:00.000Z,2019-03-08T16:00:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129806->1393007,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AA,19805,N803AL,149,11298,1129806,DFW,"Dallas/Fort Worth, TX",TX,Texas,13930,1393007,ORD,"Chicago, IL",IL,Illinois,715,752,37.0,23.0,815,1000,10.0,938,1010,32.0,0.0,"",0.0,143.0,138.0,105.0,801.0,4,32.0,0.0,0.0,0.0,0.0,"",32.89722222,-97.03777778,-600,41.97444444,-87.90666667,-600,2019-03-08T14:15:00.000Z,2019-03-08T16:00:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129806->1393007,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AA,19805,N542UW,1734,11298,1129806,DFW,"Dallas/Fort Worth, TX",TX,Texas,13930,1393007,ORD,"Chicago, IL",IL,Illinois,844,849,5.0,27.0,916,1113,12.0,1109,1125,16.0,0.0,"",0.0,145.0,156.0,117.0,801.0,4,5.0,0.0,11.0,0.0,0.0,"",32.89722222,-97.03777778,-600,41.97444444,-87.90666667,-600,2019-03-08T15:16:00.000Z,2019-03-08T17:13:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129806->1393007,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AA,19805,N542UW,1734,11298,1129806,DFW,"Dallas/Fort Worth, TX",TX,Texas,13930,1393007,ORD,"Chicago, IL",IL,Illinois,844,849,5.0,27.0,916,1113,12.0,1109,1125,16.0,0.0,"",0.0,145.0,156.0,117.0,801.0,4,5.0,0.0,11.0,0.0,0.0,"",32.89722222,-97.03777778,-600,41.97444444,-87.90666667,-600,2019-03-08T15:16:00.000Z,2019-03-08T17:13:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129806->1393007,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AA,19805,N542UW,1734,11298,1129806,DFW,"Dallas/Fort Worth, TX",TX,Texas,13930,1393007,ORD,"Chicago, IL",IL,Illinois,844,849,5.0,27.0,916,1113,12.0,1109,1125,16.0,0.0,"",0.0,145.0,156.0,117.0,801.0,4,5.0,0.0,11.0,0.0,0.0,"",32.89722222,-97.03777778,-600,41.97444444,-87.90666667,-600,2019-03-08T15:16:00.000Z,2019-03-08T17:13:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129806->1393007,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AA,19805,N542UW,1734,11298,1129806,DFW,"Dallas/Fort Worth, TX",TX,Texas,13930,1393007,ORD,"Chicago, IL",IL,Illinois,844,849,5.0,27.0,916,1113,12.0,1109,1125,16.0,0.0,"",0.0,145.0,156.0,117.0,801.0,4,5.0,0.0,11.0,0.0,0.0,"",32.89722222,-97.03777778,-600,41.97444444,-87.90666667,-600,2019-03-08T15:16:00.000Z,2019-03-08T17:13:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129806->1393007,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AA,19805,N158AN,2534,11298,1129806,DFW,"Dallas/Fort Worth, TX",TX,Texas,13930,1393007,ORD,"Chicago, IL",IL,Illinois,800,757,-3.0,22.0,819,1007,10.0,1022,1017,-5.0,0.0,"",0.0,142.0,140.0,108.0,801.0,4,"","","","","","",32.89722222,-97.03777778,-600,41.97444444,-87.90666667,-600,2019-03-08T14:19:00.000Z,2019-03-08T16:07:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129806->1393007,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AA,19805,N158AN,2534,11298,1129806,DFW,"Dallas/Fort Worth, TX",TX,Texas,13930,1393007,ORD,"Chicago, IL",IL,Illinois,800,757,-3.0,22.0,819,1007,10.0,1022,1017,-5.0,0.0,"",0.0,142.0,140.0,108.0,801.0,4,"","","","","","",32.89722222,-97.03777778,-600,41.97444444,-87.90666667,-600,2019-03-08T14:19:00.000Z,2019-03-08T16:07:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129806->1393007,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AA,19805,N158AN,2534,11298,1129806,DFW,"Dallas/Fort Worth, TX",TX,Texas,13930,1393007,ORD,"Chicago, IL",IL,Illinois,800,757,-3.0,22.0,819,1007,10.0,1022,1017,-5.0,0.0,"",0.0,142.0,140.0,108.0,801.0,4,"","","","","","",32.89722222,-97.03777778,-600,41.97444444,-87.90666667,-600,2019-03-08T14:19:00.000Z,2019-03-08T16:07:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129806->1393007,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AA,19805,N158AN,2534,11298,1129806,DFW,"Dallas/Fort Worth, TX",TX,Texas,13930,1393007,ORD,"Chicago, IL",IL,Illinois,800,757,-3.0,22.0,819,1007,10.0,1022,1017,-5.0,0.0,"",0.0,142.0,140.0,108.0,801.0,4,"","","","","","",32.89722222,-97.03777778,-600,41.97444444,-87.90666667,-600,2019-03-08T14:19:00.000Z,2019-03-08T16:07:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1199502->1039707,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N950AT,950,11995,1199502,GSO,"Greensboro/High Point, NC",NC,North Carolina,10397,1039707,ATL,"Atlanta, GA",GA,Georgia,1050,1039,-11.0,11.0,1050,1145,5.0,1213,1150,-23.0,0.0,"",0.0,83.0,71.0,55.0,306.0,2,"","","","","","",36.10138889,-79.94111111,-500,33.63666667,-84.42777778,-500,2019-03-08T15:50:00.000Z,2019-03-08T16:45:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1393007->1348502,2019,1,3,8,5,2019-03-08T00:00:00.000Z,OO,20304,N593ML,5618,13930,1393007,ORD,"Chicago, IL",IL,Illinois,13485,1348502,MSN,"Madison, WI",WI,Wisconsin,800,811,11.0,71.0,922,949,6.0,858,955,57.0,0.0,"",0.0,58.0,104.0,27.0,109.0,1,11.0,0.0,46.0,0.0,0.0,"",41.97444444,-87.90666667,-600,43.14,-89.3375,-600,2019-03-08T15:22:00.000Z,2019-03-08T15:49:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1467903->1410702,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AA,19805,N179UW,625,14679,1467903,SAN,"San Diego, CA",CA,California,14107,1410702,PHX,"Phoenix, AZ",AZ,Arizona,626,628,2.0,16.0,644,834,10.0,855,844,-11.0,0.0,"",0.0,89.0,76.0,50.0,304.0,2,"","","","","","",32.73361111,-117.18972222,-800,33.43416667,-112.01166667,-700,2019-03-08T14:44:00.000Z,2019-03-08T15:34:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1467903->1410702,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AA,19805,N179UW,625,14679,1467903,SAN,"San Diego, CA",CA,California,14107,1410702,PHX,"Phoenix, AZ",AZ,Arizona,626,628,2.0,16.0,644,834,10.0,855,844,-11.0,0.0,"",0.0,89.0,76.0,50.0,304.0,2,"","","","","","",32.73361111,-117.18972222,-800,33.43416667,-112.01166667,-700,2019-03-08T14:44:00.000Z,2019-03-08T15:34:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1467903->1410702,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AA,19805,N179UW,625,14679,1467903,SAN,"San Diego, CA",CA,California,14107,1410702,PHX,"Phoenix, AZ",AZ,Arizona,626,628,2.0,16.0,644,834,10.0,855,844,-11.0,0.0,"",0.0,89.0,76.0,50.0,304.0,2,"","","","","","",32.73361111,-117.18972222,-800,33.43416667,-112.01166667,-700,2019-03-08T14:44:00.000Z,2019-03-08T15:34:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1467903->1410702,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N240WN,2255,14679,1467903,SAN,"San Diego, CA",CA,California,14107,1410702,PHX,"Phoenix, AZ",AZ,Arizona,650,645,-5.0,23.0,708,858,5.0,910,903,-7.0,0.0,"",0.0,80.0,78.0,50.0,304.0,2,"","","","","","",32.73361111,-117.18972222,-800,33.43416667,-112.01166667,-700,2019-03-08T15:08:00.000Z,2019-03-08T15:58:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1467903->1410702,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N240WN,2255,14679,1467903,SAN,"San Diego, CA",CA,California,14107,1410702,PHX,"Phoenix, AZ",AZ,Arizona,650,645,-5.0,23.0,708,858,5.0,910,903,-7.0,0.0,"",0.0,80.0,78.0,50.0,304.0,2,"","","","","","",32.73361111,-117.18972222,-800,33.43416667,-112.01166667,-700,2019-03-08T15:08:00.000Z,2019-03-08T15:58:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1467903->1410702,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N240WN,2255,14679,1467903,SAN,"San Diego, CA",CA,California,14107,1410702,PHX,"Phoenix, AZ",AZ,Arizona,650,645,-5.0,23.0,708,858,5.0,910,903,-7.0,0.0,"",0.0,80.0,78.0,50.0,304.0,2,"","","","","","",32.73361111,-117.18972222,-800,33.43416667,-112.01166667,-700,2019-03-08T15:08:00.000Z,2019-03-08T15:58:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1467903->1410702,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N269WN,2578,14679,1467903,SAN,"San Diego, CA",CA,California,14107,1410702,PHX,"Phoenix, AZ",AZ,Arizona,730,728,-2.0,12.0,740,928,7.0,955,935,-20.0,0.0,"",0.0,85.0,67.0,48.0,304.0,2,"","","","","","",32.73361111,-117.18972222,-800,33.43416667,-112.01166667,-700,2019-03-08T15:40:00.000Z,2019-03-08T16:28:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1467903->1410702,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N269WN,2578,14679,1467903,SAN,"San Diego, CA",CA,California,14107,1410702,PHX,"Phoenix, AZ",AZ,Arizona,730,728,-2.0,12.0,740,928,7.0,955,935,-20.0,0.0,"",0.0,85.0,67.0,48.0,304.0,2,"","","","","","",32.73361111,-117.18972222,-800,33.43416667,-112.01166667,-700,2019-03-08T15:40:00.000Z,2019-03-08T16:28:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1467903->1410702,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N269WN,2578,14679,1467903,SAN,"San Diego, CA",CA,California,14107,1410702,PHX,"Phoenix, AZ",AZ,Arizona,730,728,-2.0,12.0,740,928,7.0,955,935,-20.0,0.0,"",0.0,85.0,67.0,48.0,304.0,2,"","","","","","",32.73361111,-117.18972222,-800,33.43416667,-112.01166667,-700,2019-03-08T15:40:00.000Z,2019-03-08T16:28:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1086803,2019,1,3,8,5,2019-03-08T00:00:00.000Z,OO,20304,N816SK,4868,10397,1039707,ATL,"Atlanta, GA",GA,Georgia,10868,1086803,CAE,"Columbia, SC",SC,South Carolina,1013,1008,-5.0,23.0,1031,1107,4.0,1115,1111,-4.0,0.0,"",0.0,62.0,63.0,36.0,192.0,1,"","","","","","",33.63666667,-84.42777778,-500,33.93888889,-81.11944444,-500,2019-03-08T15:31:00.000Z,2019-03-08T16:07:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1082106->1393007,2019,1,3,8,5,2019-03-08T00:00:00.000Z,UA,19977,N37456,566,10821,1082106,BWI,"Baltimore, MD",MD,Maryland,13930,1393007,ORD,"Chicago, IL",IL,Illinois,1030,1020,-10.0,14.0,1034,1118,15.0,1135,1133,-2.0,0.0,"",0.0,125.0,133.0,104.0,621.0,3,"","","","","","",39.17583333,-76.66888889,-500,41.97444444,-87.90666667,-600,2019-03-08T15:34:00.000Z,2019-03-08T17:18:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1291703->1408202,2019,1,3,8,5,2019-03-08T00:00:00.000Z,G4,20368,253NV,1693,12917,1291703,LCK,"Columbus, OH",OH,Ohio,14082,1408202,PGD,"Punta Gorda, FL",FL,Florida,905,900,-5.0,8.0,908,1058,4.0,1121,1102,-19.0,0.0,"",0.0,136.0,122.0,110.0,890.0,4,"","","","","","",39.81388889,-82.92777778,-500,26.91888889,-81.99083333,-500,2019-03-08T14:08:00.000Z,2019-03-08T15:58:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1320402->1477104,2019,1,3,8,5,2019-03-08T00:00:00.000Z,UA,19977,N66828,759,13204,1320402,MCO,"Orlando, FL",FL,Florida,14771,1477104,SFO,"San Francisco, CA",CA,California,625,619,-6.0,14.0,633,913,9.0,935,922,-13.0,0.0,"",0.0,370.0,363.0,340.0,2446.0,10,"","","","","","",28.42944444,-81.30888889,-500,37.61888889,-122.37555556,-800,2019-03-08T11:33:00.000Z,2019-03-08T17:13:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
