ROUTE_PATH,ENTRY_LONGITUDE,ENTRY_LATITUDE,EXIT_LONGITUDE,EXIT_LATITUDE,ENTRY_TIME,EXIT_TIME,IS_IN_AREA
1410702->1405702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1530402->1288903,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1105703->1052906,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1127805->1162402,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129806->1104902,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129806->1177801,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129806->1289208,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129806->1289208,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129806->1289208,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129806->1289208,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1330303,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1330303,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1295304->1059904,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1348702->1467903,-106.2423116868555,39.42683363617523,-106.2423116868555,39.42683363617523,0.0,0.0,INSIDE
1393007->1161802,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1402702->1082106,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1530402->1477104,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1288903,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1288903,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1288903,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1288903,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1477104,-102.91298510466383,37.16240542885196,-102.91298510466383,37.16240542885196,0.0,0.0,INSIDE
1039707->1477104,-102.91298510466383,37.16240542885196,-102.91298510466383,37.16240542885196,0.0,0.0,INSIDE
1039707->1477104,-102.91298510466383,37.16240542885196,-102.91298510466383,37.16240542885196,0.0,0.0,INSIDE
1039707->1477104,-102.91298510466383,37.16240542885196,-102.91298510466383,37.16240542885196,0.0,0.0,INSIDE
1082106->1129806,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129202->1457002,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1143302->1182304,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1289208->1477104,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1289208->1477104,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1289208->1477104,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1348702->1295304,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1348702->1295304,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1348702->1295304,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1402702->1072102,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1530402->1349505,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1530402->1349505,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1127805->1125903,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129202->1161802,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1129202->1161802,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1226402->1319801,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1226603->1143302,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1226603->1143302,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1226603->1143302,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1245102->1127805,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1393007->1245102,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1393007->1245102,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1393007->1295304,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1393007->1295304,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1393007->1295304,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1393007->1295304,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1393007->1295304,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1393007->1295304,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1405702->1467903,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1405702->1467903,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1467903->1477104,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1467903->1477104,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1467903->1477104,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1467903->1477104,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1477104->1289208,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1477104->1289208,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1477104->1289208,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1071302->1129202,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1071302->1129202,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1072102->1467903,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1082106->1069302,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1160302->1289208,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1198603->1348702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1219102->1039707,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1295304->1233904,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1295304->1233904,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1348702->1474703,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1348702->1474703,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1348702->1474703,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1448902->1486903,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1483106->1467903,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1483106->1467903,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1483106->1467903,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1486903->1295407,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1072102->1245102,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1072102->1245102,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1127805->1039707,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1127805->1039707,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1127805->1039707,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129202->1129806,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1129202->1129806,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1129202->1129806,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1143302->1501606,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1244807->1226603,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1348702->1105703,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1348702->1226402,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1410702->1125903,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1426204->1226603,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1474703->1477104,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1474703->1477104,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1474703->1477104,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1106606->1330303,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129202->1106606,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1129202->1289208,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1129202->1289208,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1129202->1289208,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1129202->1289208,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1161802->1069302,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1169706->1125903,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1295304->1349505,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1320402->1233904,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1330303->1501606,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1348702->1537002,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1410702->1105703,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1410702->1105703,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1467903->1105703,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1537002->1129806,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1537002->1129806,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1221702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1042302->1039707,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1143302->1463502,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1288903->1219102,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1393006->1119302,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1393006->1119302,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1405702->1226603,-107.49974500030423,38.58082823758482,-107.49974500030423,38.58082823758482,0.0,0.0,INSIDE
1501606->1348702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1042302->1477104,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1042302->1477104,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1105703->1324402,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1125903->1410702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1125903->1410702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129202->1468305,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1129202->1468305,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1142306->1411206,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1199502->1295304,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1467903->1161802,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1467903->1161802,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1106606->1169706,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1110902->1129202,-104.70083333,38.80583333,-104.67305556,39.86166667,0.0,0.0,INSIDE
1125903->1082106,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129202->1387102,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1129202->1468502,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1199603->1393006,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1219702->1463502,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1226603->1289208,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1226603->1289208,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1226603->1289208,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1320402->1161802,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1320402->1161802,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1320402->1161802,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1348702->1129202,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1410005->1039707,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1410005->1039707,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1410005->1039707,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1426204->1129806,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1449202->1039707,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1452401->1161802,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1537603->1323202,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1082106->1129202,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1129202->1319801,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1143302->1127805,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1143302->1127805,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1143302->1233502,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1226402->1348702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1226402->1348702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1288903->1080003,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1288903->1323202,-102.01238644150384,39.746297360173344,-102.01238644150384,39.746297360173344,0.0,0.0,INSIDE
1288903->1323202,-102.01238644150384,39.746297360173344,-102.01238644150384,39.746297360173344,0.0,0.0,INSIDE
1467903->1069302,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1087402,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1069302->1072102,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1069302->1072102,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1080003->1129202,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1129202->1385103,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1129806->1540103,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1143302->1288903,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1143302->1288903,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1143302->1288903,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1219102->1154005,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1484306,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1484306,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1319801->1348702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1349505->1039707,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1410005->1501606,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1474703->1099402,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1127805->1221702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129202->1127805,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1129202->1127805,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1143302->1233904,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1161802->1468502,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1288903->1226603,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1319801->1219102,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1474703->1489302,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1477104->1320402,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1501606->1393007,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1014005->1129806,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1099005->1295304,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1295304->1039707,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1295304->1039707,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1295304->1039707,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1295304->1039707,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1320402->1226402,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1320402->1226402,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1330303->1477104,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1393007->1410702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1393007->1410702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1393007->1410702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1530402->1467903,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1059904->1129202,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1125903->1127805,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1125903->1127805,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129806->1015502,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129806->1306106,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1289208->1348702,-106.81805041645727,40.09914422438412,-106.81805041645727,40.09914422438412,0.0,0.0,INSIDE
1289208->1348702,-106.81805041645727,40.09914422438412,-106.81805041645727,40.09914422438412,0.0,0.0,INSIDE
1295304->1319801,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1320402->1348702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1320402->1348702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1320402->1348702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1393006->1473003,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1449202->1410005,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1463502->1410005,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1463502->1410005,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1468305->1143302,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1486903->1477104,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1490803,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1072102->1452401,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1105703->1387102,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1105703->1484306,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1119302->1408202,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1127805->1320402,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129806->1069302,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129806->1110902,-104.70083333,38.80583333,-104.70083333,38.80583333,0.0,0.0,INSIDE
1129806->1325602,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1226402->1042302,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1244102->1129202,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1320402->1289208,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1320402->1289208,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1405702->1477104,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1405702->1477104,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1405702->1477104,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1410702->1161802,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1474703->1129202,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1474703->1129202,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1474703->1129202,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1039707->1336705,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1530402,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1530402,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1530402,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1069302->1226402,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1071302->1410702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129806->1247805,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129806->1247805,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129806->1247805,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1161802->1288903,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1161802->1288903,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1161802->1288903,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1188402->1129202,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1188402->1129202,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1219102->1127805,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1226402->1039707,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1330303->1412202,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1357702->1295304,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1410005->1393102,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1463502->1082106,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1477104->1330303,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1025702->1463502,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1227805,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1079206->1105703,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129806->1334207,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129806->1334207,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1161802->1463502,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1169706->1319801,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1169706->1319801,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1295304->1412202,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1295304->1412202,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1412202->1486903,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1467903->1289208,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1484306->1530402,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1219702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1043105->1039707,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1069302->1143302,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1069302->1143302,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1087402->1105703,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1105703->1393007,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1105703->1467903,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129806->1467903,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129806->1467903,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129806->1467903,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1226402->1349505,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1226603->1289607,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1233904->1486903,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1233904,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1289208->1405702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1289208->1405702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1393007->1474703,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1393007->1474703,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129806->1013603,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129806->1227805,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1233904->1105703,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1239102->1320402,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1294503->1039707,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1029906->1017004,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1106606->1127805,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1106606->1127805,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129806->1477104,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129806->1477104,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129806->1477104,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129806->1477104,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1289208->1486903,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1393006->1288903,-102.10754205158108,39.83314985072122,-102.10754205158108,39.83314985072122,0.0,0.0,INSIDE
1393102->1226402,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1489302->1295406,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1490803->1486903,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1591904->1477104,-108.21648344125525,37.79129050269461,-108.21648344125525,37.79129050269461,0.0,0.0,INSIDE
1072102->1143302,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1072102->1143302,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129202->1489302,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1129202->1489302,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1143302->1078502,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1169706->1486903,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1288903->1334207,-102.2091829048776,40.32088641492539,-102.2091829048776,40.32088641492539,0.0,0.0,INSIDE
1288903->1334207,-102.2091829048776,40.32088641492539,-102.2091829048776,40.32088641492539,0.0,0.0,INSIDE
1330303->1410702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1348702->1104205,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1348702->1343302,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1348702->1343302,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1468305,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1468305,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1161802->1498603,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1169706->1474703,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1226402->1226603,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1289208->1320402,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1289208->1537002,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1319801->1474703,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1348702->1052906,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1393102->1476106,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1410702->1129202,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1410702->1129202,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
