TAIL_NUM,SUM_OF_ALL_DELAYS,AVERAGE_OF_ALL_DELAYS,SUM_OF_WEATHER_DELAY,AVERAGE_OF_WEATHER_DELAY,SUM_OF_CARRIER_DELAY,AVERAGE_OF_CARRIER_DELAY,SUM_OF_NAS_DELAY,AVERAGE_OF_NAS_DELAY,SUM_OF_SECURITY_DELAY,AVERAGE_OF_SECURITY_DELAY,SUM_OF_LATE_AIRCRAFT_DELAY,AVERAGE_OF_LATE_AIRCRAFT_DELAY
N153PQ,19822.0,13.755725190839694,613.0,0.4253990284524636,5408.0,3.7529493407356003,4647.0,3.224843858431645,0.0,0.0,9154.0,6.3525329632199865
N448WN,19799.0,10.02481012658228,349.0,0.17670886075949366,5911.0,2.9929113924050634,2982.0,1.509873417721519,23.0,0.011645569620253165,10534.0,5.333670886075949
N440UA,19797.0,15.299072642967543,568.0,0.43894899536321486,4930.0,3.8098918083462134,7094.0,5.482225656877898,0.0,0.0,7205.0,5.568006182380216
N152UW,19797.0,16.594300083822297,664.0,0.5565800502933781,6920.0,5.800502933780385,4015.0,3.3654652137468566,0.0,0.0,8198.0,6.871751886001676
N173US,19797.0,16.862862010221466,446.0,0.3798977853492334,7631.0,6.5,3363.0,2.864565587734242,55.0,0.046848381601362864,8302.0,7.071550255536627
N342NW,19796.0,16.016181229773462,783.0,0.633495145631068,8075.0,6.533171521035599,5896.0,4.770226537216828,0.0,0.0,5042.0,4.0792880258899675
N297PQ,19795.0,11.967956469165658,995.0,0.601571946795647,4507.0,2.7249093107617894,6506.0,3.9334945586457075,0.0,0.0,7787.0,4.707980652962515
N440LV,19794.0,9.520923520923521,519.0,0.24963924963924963,7424.0,3.570947570947571,2530.0,1.216931216931217,13.0,0.006253006253006253,9308.0,4.477152477152477
N789SW,19779.0,9.173933209647496,632.0,0.29313543599257885,6260.0,2.9035250463821893,3222.0,1.4944341372912802,21.0,0.00974025974025974,9644.0,4.4730983302411875
N752SK,19770.0,11.013927576601672,602.0,0.3353760445682451,9041.0,5.036768802228412,2131.0,1.1871866295264624,6.0,0.003342618384401114,7990.0,4.451253481894151
N917UY,19767.0,14.653076352853965,865.0,0.6412157153446998,6376.0,4.72646404744255,4141.0,3.0696812453669384,34.0,0.025203854707190512,8351.0,6.190511489992587
N493WN,19766.0,9.327984898537046,656.0,0.30957999056158564,7118.0,3.359131665880132,2464.0,1.162812647475224,19.0,0.008966493629070316,9509.0,4.487494100991033
234NV,19763.0,14.096291012838801,1132.0,0.8074179743223966,5691.0,4.0592011412268185,2159.0,1.5399429386590584,14.0,0.009985734664764621,10767.0,7.6797432239657635
N766JB,19762.0,18.92911877394636,429.0,0.4109195402298851,6968.0,6.674329501915709,3172.0,3.0383141762452106,88.0,0.0842911877394636,9105.0,8.721264367816092
N982VJ,19758.0,14.296671490593344,543.0,0.39290882778581765,4822.0,3.489146164978292,4237.0,3.065846599131693,56.0,0.04052098408104197,10100.0,7.308248914616498
N705SW,19751.0,9.51855421686747,261.0,0.1257831325301205,6657.0,3.208192771084337,2862.0,1.379277108433735,0.0,0.0,9971.0,4.805301204819277
N487UA,19751.0,16.866780529461998,898.0,0.7668659265584971,5069.0,4.328778821520069,5461.0,4.663535439795047,0.0,0.0,8323.0,7.107600341588386
N568NN,19751.0,9.360663507109004,1599.0,0.7578199052132701,5309.0,2.516113744075829,3437.0,1.628909952606635,8.0,0.0037914691943127963,9398.0,4.454028436018957
N143AN,19748.0,15.748006379585327,1334.0,1.0637958532695375,6470.0,5.159489633173844,3650.0,2.9106858054226477,0.0,0.0,8294.0,6.614035087719298
N422WN,19748.0,10.101278772378517,693.0,0.3544757033248082,6889.0,3.523785166240409,2995.0,1.5319693094629157,34.0,0.017391304347826087,9137.0,4.673657289002557
N554NN,19745.0,9.852794411177644,1669.0,0.8328343313373253,3816.0,1.904191616766467,3144.0,1.5688622754491017,9.0,0.004491017964071856,11107.0,5.5424151696606785
N786SW,19741.0,9.320585457979226,675.0,0.31869688385269124,6047.0,2.8550519357884796,3467.0,1.6369216241737488,0.0,0.0,9552.0,4.509915014164306
N680NK,19740.0,14.32510885341074,490.0,0.3555878084179971,4321.0,3.1357039187227866,10064.0,7.303338171262699,14.0,0.010159651669085631,4851.0,3.5203193033381712
N108SY,19729.0,13.42108843537415,979.0,0.6659863945578232,7949.0,5.407482993197279,5620.0,3.82312925170068,21.0,0.014285714285714285,5160.0,3.510204081632653
N928WN,19728.0,8.706090026478376,942.0,0.41571050308914387,6218.0,2.744042365401589,2840.0,1.2533097969991174,0.0,0.0,9728.0,4.293027360988526
N408WN,19728.0,10.881412024269167,668.0,0.36845008273579705,6973.0,3.846111417539989,3397.0,1.8736900165471595,0.0,0.0,8690.0,4.793160507446221
N251SY,19726.0,11.138339920948617,1224.0,0.6911349520045172,7068.0,3.9909655561829473,2607.0,1.4720496894409938,2.0,0.001129305477131564,8825.0,4.983060417843027
N560UW,19725.0,14.909297052154194,1184.0,0.8949357520786092,4315.0,3.2615268329554046,5029.0,3.801209372637944,4.0,0.0030234315948601664,9193.0,6.948601662887377
N472UA,19723.0,15.101837672281777,342.0,0.26186830015313933,3216.0,2.462480857580398,7238.0,5.542113323124043,35.0,0.02679938744257274,8892.0,6.808575803981623
N566NN,19721.0,9.092208390963577,1563.0,0.7206085753803596,4475.0,2.063162747810051,3213.0,1.4813278008298756,92.0,0.04241585984324574,10378.0,4.784693407100046
N802AW,19718.0,12.607416879795396,920.0,0.5882352941176471,6797.0,4.345907928388747,3428.0,2.1918158567774935,14.0,0.008951406649616368,8559.0,5.4725063938618925
N988AL,19716.0,15.660047656870532,1083.0,0.8602065131056394,7130.0,5.663224781572676,3836.0,3.0468625893566323,0.0,0.0,7667.0,6.089753772835584
N919AT,19714.0,11.001116071428571,2565.0,1.4313616071428572,5132.0,2.8638392857142856,5381.0,3.0027901785714284,0.0,0.0,6636.0,3.703125
N950AN,19714.0,17.00949094046592,900.0,0.7765314926660914,7403.0,6.387402933563417,4864.0,4.19672131147541,29.0,0.025021570319240724,6518.0,5.6238136324417605
N199UW,19714.0,15.621236133122029,679.0,0.5380348652931854,6481.0,5.135499207606973,4578.0,3.6275752773375594,99.0,0.07844690966719493,7877.0,6.241679873217116
N908NK,19708.0,12.172946263125386,706.0,0.43607164916615193,3163.0,1.9536751080914145,8540.0,5.274861025324274,15.0,0.00926497838171711,7284.0,4.499073502161829
N792SW,19704.0,9.164651162790697,898.0,0.41767441860465115,6777.0,3.152093023255814,3082.0,1.4334883720930232,40.0,0.018604651162790697,8907.0,4.142790697674418
N816SK,19704.0,14.18574514038877,3400.0,2.4478041756659468,6559.0,4.722102231821454,2794.0,2.011519078473722,0.0,0.0,6951.0,5.004319654427646
N259WN,19701.0,9.103974121996304,382.0,0.17652495378927913,6768.0,3.1275415896487986,2951.0,1.3636783733826248,17.0,0.007855822550831794,9583.0,4.428373382624769
N527JL,19693.0,19.972616632860042,489.0,0.49594320486815413,6721.0,6.816430020283976,4208.0,4.267748478701826,48.0,0.0486815415821501,8227.0,8.343813387423936
N442SW,19693.0,10.332109129066106,3725.0,1.954354669464848,6016.0,3.156348373557188,1920.0,1.0073452256033577,0.0,0.0,8032.0,4.214060860440713
N7840A,19688.0,10.096410256410257,1026.0,0.5261538461538462,6123.0,3.14,3426.0,1.756923076923077,64.0,0.03282051282051282,9049.0,4.6405128205128205
N37277,19681.0,19.466864490603363,1226.0,1.2126607319485658,3782.0,3.740850642927794,5543.0,5.482690405539071,0.0,0.0,9130.0,9.030662710187933
N250NN,19676.0,12.093423478795328,2370.0,1.4566687154271665,3043.0,1.8703134603564844,6451.0,3.9649661954517517,12.0,0.007375537799631223,7800.0,4.794099569760295
N110HQ,19672.0,10.826637314254265,674.0,0.3709411117226197,3037.0,1.6714364336818932,7329.0,4.033571821684094,38.0,0.020913593835993397,8594.0,4.729774353329664
N7742B,19659.0,9.40622009569378,323.0,0.15454545454545454,6290.0,3.0095693779904304,3935.0,1.8827751196172249,95.0,0.045454545454545456,9016.0,4.313875598086124
N194UW,19654.0,14.799698795180722,919.0,0.6920180722891566,6379.0,4.803463855421687,3613.0,2.720632530120482,95.0,0.07153614457831325,8648.0,6.5120481927710845
N68452,19653.0,16.30954356846473,613.0,0.5087136929460581,4115.0,3.4149377593360994,7258.0,6.0232365145228215,0.0,0.0,7667.0,6.362655601659751
N678CA,19648.0,12.867059593975114,645.0,0.4223968565815324,4260.0,2.7897838899803538,6628.0,4.340537000654879,0.0,0.0,8115.0,5.314341846758349
N575NN,19647.0,8.938580527752503,1566.0,0.7124658780709736,5113.0,2.326205641492266,4196.0,1.9090081892629662,7.0,0.0031847133757961785,8765.0,3.9877161055505006
N944WN,19647.0,9.095833333333333,347.0,0.16064814814814815,5157.0,2.3875,3494.0,1.6175925925925927,37.0,0.01712962962962963,10612.0,4.912962962962963
N7707C,19643.0,10.02705461970393,256.0,0.13067891781521185,6215.0,3.172537008677897,3281.0,1.6748340990301174,52.0,0.026544155181214904,9839.0,5.02246043899949
N421LV,19642.0,10.436769394261423,1039.0,0.5520722635494155,6487.0,3.446865037194474,2633.0,1.3990435706695006,31.0,0.01647183846971307,9452.0,5.022316684378321
N7720F,19640.0,9.636898920510305,551.0,0.2703631010794897,7030.0,3.44946025515211,3106.0,1.5240431795878313,0.0,0.0,8953.0,4.393032384690874
229NV,19636.0,17.64240790655885,927.0,0.8328840970350404,8586.0,7.714285714285714,2452.0,2.203054806828392,5.0,0.004492362982929021,7666.0,6.887690925426774
N401UA,19630.0,15.134926754047802,1977.0,1.5242868157286045,3596.0,2.772552043176561,6149.0,4.740940632228219,0.0,0.0,7908.0,6.097147262914418
N982NN,19629.0,15.628184713375797,1383.0,1.1011146496815287,5321.0,4.236464968152866,4852.0,3.8630573248407645,1.0,7.961783439490446E-4,8072.0,6.426751592356688
N728SW,19627.0,9.962944162436548,243.0,0.1233502538071066,5161.0,2.6197969543147206,3716.0,1.8862944162436548,121.0,0.06142131979695432,10386.0,5.272081218274112
N921AN,19612.0,16.92148403796376,971.0,0.8377911993097498,6576.0,5.673856773080241,4758.0,4.105263157894737,19.0,0.01639344262295082,7288.0,6.288179465056083
N651NK,19602.0,12.25891181988743,1795.0,1.1225766103814885,3159.0,1.975609756097561,9414.0,5.887429643527205,0.0,0.0,5234.0,3.2732958098811755
N247NN,19600.0,12.752114508783345,1927.0,1.2537410540013012,3700.0,2.4072869225764477,6532.0,4.249837345478205,23.0,0.014964216005204945,7418.0,4.826284970722186
N747SA,19594.0,10.11564274651523,299.0,0.15436241610738255,6042.0,3.1192565823438305,4213.0,2.175012906556531,22.0,0.011357769747031492,9018.0,4.6556530717604545
N15986,19591.0,18.309345794392524,622.0,0.5813084112149532,5540.0,5.177570093457944,7183.0,6.713084112149533,0.0,0.0,6246.0,5.837383177570094
N583UW,19589.0,14.930640243902438,766.0,0.5838414634146342,7200.0,5.487804878048781,3484.0,2.6554878048780486,21.0,0.01600609756097561,8118.0,6.1875
N607SK,19582.0,11.628266033254157,1975.0,1.1728028503562946,7067.0,4.196555819477434,2431.0,1.4435866983372923,18.0,0.010688836104513063,8091.0,4.804631828978622
N102HQ,19581.0,10.09850438370294,851.0,0.43888602372356883,4104.0,2.116554925219185,6389.0,3.294997421351212,8.0,0.0041258380608561115,8229.0,4.243940175348118
N833UA,19578.0,17.81437670609645,1745.0,1.5878070973612375,4488.0,4.083712465878071,5457.0,4.965423111919927,0.0,0.0,7888.0,7.177434030937215
N165NN,19574.0,15.596812749003984,1234.0,0.9832669322709163,5967.0,4.754581673306773,3306.0,2.634262948207171,54.0,0.04302788844621514,9013.0,7.181673306772908
N200WN,19570.0,9.132057862809146,474.0,0.22118525431637892,5551.0,2.5902939804013068,3016.0,1.407372841810546,262.0,0.12225851609892674,10267.0,4.790947270181988
N952AA,19570.0,16.75513698630137,1288.0,1.1027397260273972,7816.0,6.691780821917808,3771.0,3.228595890410959,0.0,0.0,6695.0,5.732020547945205
N600NN,19567.0,8.593324549846288,1176.0,0.5164690382081687,4651.0,2.0425999121651297,3312.0,1.4545454545454546,100.0,0.04391743522178305,10328.0,4.5357927097057535
N649NK,19564.0,11.62448009506833,780.0,0.46345811051693403,4579.0,2.720736779560309,7948.0,4.722519310754605,93.0,0.05525846702317291,6164.0,3.6625074272133094
N992AU,19560.0,15.536139793486894,1068.0,0.8482922954725973,5617.0,4.461477362986497,4471.0,3.551231135822081,2.0,0.0015885623510722795,8402.0,6.673550436854646
N429UA,19558.0,17.796178343949045,953.0,0.8671519563239308,3574.0,3.2520473157415832,5955.0,5.418562329390355,0.0,0.0,9076.0,8.258416742493175
N68453,19557.0,16.122835943940643,1495.0,1.2324814509480626,5807.0,4.787304204451773,5097.0,4.201978565539983,0.0,0.0,7158.0,5.9010717230008245
N86344,19555.0,15.757453666398066,1785.0,1.4383561643835616,7139.0,5.752618855761483,2862.0,2.306204673650282,0.0,0.0,7769.0,6.260273972602739
N7829B,19545.0,10.137448132780083,571.0,0.2961618257261411,6281.0,3.257780082987552,2376.0,1.2323651452282158,33.0,0.01711618257261411,10284.0,5.33402489626556
N7863A,19540.0,10.393617021276595,463.0,0.24627659574468086,6725.0,3.577127659574468,3156.0,1.6787234042553192,56.0,0.029787234042553193,9140.0,4.861702127659575
N136SY,19533.0,12.569498069498069,817.0,0.5257400257400258,7026.0,4.521235521235521,5532.0,3.55984555984556,59.0,0.03796653796653797,6099.0,3.9247104247104247
N523JB,19515.0,17.377560106856635,648.0,0.5770258236865539,6346.0,5.65093499554764,4867.0,4.333926981300089,0.0,0.0,7654.0,6.815672306322351
N996AN,19507.0,15.323644933228595,1805.0,1.4179104477611941,5026.0,3.94815396700707,3593.0,2.8224666142969363,4.0,0.003142183817753339,9079.0,7.13197172034564
N652NK,19505.0,11.216216216216216,419.0,0.24094307073030477,4208.0,2.419781483611271,7520.0,4.324324324324325,10.0,0.005750431282346176,7348.0,4.22541690626797
N470WN,19502.0,9.053853296193129,870.0,0.403899721448468,6334.0,2.9405756731662023,2735.0,1.2697307335190344,96.0,0.04456824512534819,9467.0,4.3950789229340765
N707SA,19499.0,8.9609375,636.0,0.2922794117647059,5759.0,2.6465992647058822,3665.0,1.6842830882352942,24.0,0.011029411764705883,9415.0,4.326746323529412
N205SY,19496.0,12.497435897435897,1682.0,1.0782051282051281,6832.0,4.37948717948718,6252.0,4.007692307692308,51.0,0.032692307692307694,4679.0,2.9993589743589744
N709JB,19495.0,17.313499111900533,697.0,0.6190053285968028,7880.0,6.998223801065719,4258.0,3.7815275310834813,0.0,0.0,6660.0,5.914742451154529
N454WN,19494.0,9.956077630234933,479.0,0.24463738508682328,6228.0,3.1807967313585293,2513.0,1.283452502553626,116.0,0.059244126659857,10158.0,5.187946884576098
N582CA,19490.0,13.29467939972715,653.0,0.44542974079126874,5684.0,3.8772169167803545,6481.0,4.42087312414734,0.0,0.0,6672.0,4.551159618008185
N329NW,19488.0,15.142191142191143,1639.0,1.2735042735042734,6780.0,5.268065268065268,5213.0,4.05050505050505,0.0,0.0,5856.0,4.55011655011655
N451WN,19486.0,9.680079483358172,448.0,0.22255340288127173,6421.0,3.1897665176353702,2455.0,1.2195727769498261,0.0,0.0,10162.0,5.048186785891704
N280SY,19483.0,11.467333725721012,1430.0,0.8416715715126545,3952.0,2.326074161271336,5360.0,3.1547969393761037,20.0,0.011771630370806356,8721.0,5.133019423190111
N458WN,19482.0,9.095238095238095,819.0,0.38235294117647056,6487.0,3.0284780578898225,2618.0,1.2222222222222223,0.0,0.0,9558.0,4.46218487394958
N521UW,19479.0,15.36198738170347,613.0,0.4834384858044164,5852.0,4.615141955835962,4472.0,3.526813880126183,16.0,0.012618296529968454,8526.0,6.7239747634069404
N483WN,19479.0,9.275714285714285,751.0,0.3576190476190476,5630.0,2.6809523809523808,3046.0,1.4504761904761905,51.0,0.024285714285714285,10001.0,4.762380952380952
N187US,19478.0,14.857360793287567,400.0,0.30511060259344014,6496.0,4.954996186117468,3904.0,2.9778794813119758,89.0,0.06788710907704043,8589.0,6.551487414187643
240NV,19472.0,14.55306427503737,1944.0,1.452914798206278,6090.0,4.551569506726457,2530.0,1.890881913303438,33.0,0.02466367713004484,8875.0,6.633034379671151
N524NK,19470.0,15.65112540192926,710.0,0.5707395498392283,6731.0,5.410771704180064,6753.0,5.428456591639871,83.0,0.06672025723472669,5193.0,4.17443729903537
N649JB,19464.0,21.019438444924408,1310.0,1.4146868250539957,7316.0,7.9006479481641465,3411.0,3.683585313174946,10.0,0.01079913606911447,7417.0,8.009719222462204
N971AT,19458.0,11.15711009174312,973.0,0.5579128440366973,5340.0,3.061926605504587,5242.0,3.0057339449541285,0.0,0.0,7903.0,4.531536697247707
N200PQ,19455.0,12.151780137414116,1251.0,0.7813866333541537,4010.0,2.504684572142411,5533.0,3.4559650218613367,0.0,0.0,8661.0,5.409743910056215
N231AN,19451.0,11.933128834355829,1021.0,0.6263803680981596,3703.0,2.2717791411042945,7132.0,4.375460122699386,24.0,0.014723926380368098,7571.0,4.64478527607362
N893AT,19446.0,11.64431137724551,689.0,0.4125748502994012,6211.0,3.7191616766467064,5629.0,3.3706586826347307,0.0,0.0,6917.0,4.141916167664671
N7847A,19445.0,8.936121323529411,338.0,0.15533088235294118,7247.0,3.330422794117647,3030.0,1.3924632352941178,19.0,0.008731617647058824,8811.0,4.049172794117647
N80348,19441.0,15.307874015748032,2163.0,1.7031496062992126,7603.0,5.986614173228347,2626.0,2.0677165354330707,0.0,0.0,7049.0,5.550393700787402
N986AT,19436.0,10.086144265697977,1501.0,0.7789309807991697,5615.0,2.913855734302024,5821.0,3.0207576543850543,23.0,0.011935651271406332,6476.0,3.3606642449403217
N205WN,19436.0,8.874885844748858,595.0,0.271689497716895,6490.0,2.963470319634703,3067.0,1.4004566210045661,114.0,0.052054794520547946,9170.0,4.187214611872146
N958AT,19430.0,10.836586726157279,1964.0,1.0953708867819296,6466.0,3.6062465142219744,5008.0,2.7930842163970997,0.0,0.0,5992.0,3.341885108756274
220NV,19422.0,16.918118466898953,485.0,0.42247386759581884,8227.0,7.166376306620209,2305.0,2.0078397212543555,46.0,0.04006968641114982,8359.0,7.281358885017422
N751SW,19422.0,10.99151103565365,360.0,0.2037351443123939,6482.0,3.668364459535937,2818.0,1.5947934352009054,31.0,0.017543859649122806,9731.0,5.507074136955292
N8932C,19421.0,10.77746947835738,3159.0,1.7530521642619312,6695.0,3.7153163152053272,1674.0,0.9289678135405105,0.0,0.0,7893.0,4.380133185349612
N964TW,19421.0,18.28719397363465,985.0,0.9274952919020716,7113.0,6.69774011299435,2956.0,2.7834274952919023,0.0,0.0,8367.0,7.878531073446328
N995AT,19413.0,11.961182994454713,2559.0,1.576709796672828,5626.0,3.4664202094886014,5784.0,3.563770794824399,0.0,0.0,5444.0,3.354282193468885
N782SA,19406.0,9.042870456663561,1413.0,0.6584342963653308,5597.0,2.608108108108108,3557.0,1.6575023299161231,0.0,0.0,8839.0,4.118825722273998
N937WN,19406.0,9.03865859338612,407.0,0.1895668374476013,5761.0,2.6832789939450397,3847.0,1.791802515137401,0.0,0.0,9391.0,4.374010246856078
N957AT,19406.0,10.890011223344557,1733.0,0.9725028058361391,8021.0,4.501122334455668,4894.0,2.7463524130190797,0.0,0.0,4758.0,2.67003367003367
N165US,19402.0,15.217254901960784,773.0,0.6062745098039216,6786.0,5.3223529411764705,3844.0,3.014901960784314,0.0,0.0,7999.0,6.273725490196078
N803AW,19401.0,14.265441176470588,1424.0,1.0470588235294118,9864.0,7.252941176470588,2351.0,1.7286764705882354,49.0,0.03602941176470588,5713.0,4.2007352941176475
N787SA,19399.0,9.348915662650603,633.0,0.3050602409638554,6010.0,2.896385542168675,3420.0,1.6481927710843374,13.0,0.006265060240963855,9323.0,4.493012048192771
N372NW,19393.0,13.822523164647185,2056.0,1.465431218816821,6534.0,4.6571632216678545,4195.0,2.990021382751247,0.0,0.0,6608.0,4.709907341411261
N746JB,19389.0,19.466867469879517,671.0,0.6736947791164659,7054.0,7.082329317269076,4250.0,4.267068273092369,14.0,0.014056224899598393,7400.0,7.429718875502008
N807JB,19387.0,17.851749539594845,431.0,0.39686924493554326,7690.0,7.081031307550645,3651.0,3.361878453038674,37.0,0.03406998158379374,7578.0,6.9779005524861875
N135HQ,19384.0,10.575013638843426,790.0,0.430987452264048,2729.0,1.4888161483906164,6307.0,3.440807419530824,5.0,0.002727768685215494,9553.0,5.211674849972722
N952WN,19383.0,8.546296296296296,475.0,0.20943562610229277,6267.0,2.763227513227513,2951.0,1.3011463844797178,37.0,0.016313932980599646,9653.0,4.256172839506172
N114UW,19381.0,13.487125956854559,1174.0,0.8169798190675017,7409.0,5.155880306193459,3428.0,2.385525400139179,21.0,0.014613778705636743,7349.0,5.114126652748782
N252WN,19372.0,9.043884220354808,551.0,0.2572362278244631,6293.0,2.9379084967320264,3175.0,1.4822595704948647,16.0,0.007469654528478058,9337.0,4.359010270774976
N534UW,19371.0,14.78702290076336,632.0,0.48244274809160304,6018.0,4.593893129770993,4917.0,3.7534351145038167,18.0,0.013740458015267175,7786.0,5.9435114503816795
N68817,19362.0,15.883511074651354,1127.0,0.9245283018867925,2642.0,2.1673502871205907,6824.0,5.598031173092699,0.0,0.0,8769.0,7.193601312551271
N601NK,19359.0,12.14491844416562,359.0,0.22521957340025095,5523.0,3.4648682559598494,6143.0,3.853826850690088,54.0,0.033877038895859475,7280.0,4.567126725219573
N7702A,19357.0,9.104891815616181,580.0,0.27281279397930386,5959.0,2.8029162746942617,3088.0,1.4524929444967074,36.0,0.016933207902163686,9694.0,4.559736594543744
N973JT,19356.0,21.55456570155902,791.0,0.8808463251670379,5259.0,5.856347438752784,4059.0,4.520044543429844,30.0,0.0334075723830735,9217.0,10.263919821826281
N717SA,19351.0,9.65137157107232,550.0,0.2743142144638404,6128.0,3.056359102244389,3106.0,1.5491271820448878,394.0,0.19650872817955112,9173.0,4.575062344139651
N757LV,19348.0,10.595837897042717,776.0,0.4249726177437021,6339.0,3.4715224534501643,3400.0,1.8619934282584885,14.0,0.007667031763417305,8819.0,4.829682365826944
N38727,19339.0,19.896090534979425,1077.0,1.1080246913580247,3560.0,3.662551440329218,5870.0,6.039094650205762,0.0,0.0,8832.0,9.08641975308642
N559UW,19338.0,14.77310924369748,697.0,0.5324675324675324,6220.0,4.751718869365928,4271.0,3.26279602750191,43.0,0.03284950343773873,8107.0,6.19327731092437
N77867,19337.0,22.07420091324201,1134.0,1.2945205479452055,4447.0,5.07648401826484,4215.0,4.811643835616438,0.0,0.0,9541.0,10.891552511415526
N224WN,19334.0,9.435822352367008,123.0,0.060029282576866766,6735.0,3.28696925329429,3035.0,1.4812103465104929,0.0,0.0,9441.0,4.607613469985359
N407UA,19334.0,16.370872142252328,925.0,0.7832345469940728,5453.0,4.61727349703641,5000.0,4.233700254022016,0.0,0.0,7956.0,6.736663844199831
N902AA,19332.0,14.57918552036199,946.0,0.7134238310708899,5031.0,3.7941176470588234,4538.0,3.4223227752639516,0.0,0.0,8817.0,6.649321266968326
N88331,19330.0,13.432939541348158,2346.0,1.6302988186240446,6674.0,4.637943015983322,3410.0,2.3697011813759556,0.0,0.0,6900.0,4.794996525364836
N725UW,19329.0,13.113297150610583,333.0,0.2259158751696065,8624.0,5.850746268656716,2674.0,1.814111261872456,26.0,0.017639077340569877,7672.0,5.204884667571235
N371NW,19321.0,13.511188811188811,2110.0,1.4755244755244756,7097.0,4.962937062937063,5224.0,3.653146853146853,0.0,0.0,4890.0,3.4195804195804196
N958JB,19308.0,23.866501854140914,1027.0,1.26946847960445,4843.0,5.986402966625463,4268.0,5.275648949320148,49.0,0.06056860321384425,9121.0,11.274412855377008
N33203,19306.0,22.34490740740741,2956.0,3.4212962962962963,4767.0,5.517361111111111,6160.0,7.12962962962963,0.0,0.0,5423.0,6.27662037037037
N917DN,19305.0,11.629518072289157,2483.0,1.4957831325301205,8570.0,5.162650602409639,3264.0,1.966265060240964,0.0,0.0,4988.0,3.004819277108434
N403UA,19301.0,16.454390451832907,1044.0,0.8900255754475703,5689.0,4.84995737425405,5130.0,4.373401534526854,0.0,0.0,7438.0,6.341005967604433
N980AT,19298.0,10.697339246119734,2891.0,1.602549889135255,5094.0,2.8237250554323725,5093.0,2.823170731707317,0.0,0.0,6220.0,3.4478935698447892
N241WN,19295.0,8.734721593481213,453.0,0.2050701674966048,6482.0,2.934359438660027,2762.0,1.250339520144862,0.0,0.0,9598.0,4.344952467179719
N559NN,19293.0,9.26657060518732,1043.0,0.5009606147934679,4172.0,2.0038424591738715,4016.0,1.9289145052833814,134.0,0.0643611911623439,9928.0,4.768491834774255
N16701,19291.0,17.845513413506012,778.0,0.7197039777983348,3603.0,3.3330249768732654,8549.0,7.908418131359852,0.0,0.0,6361.0,5.88436632747456
N662NK,19286.0,14.254249815225425,688.0,0.50849963045085,3880.0,2.86770140428677,10038.0,7.419068736141907,84.0,0.06208425720620843,4596.0,3.3968957871396896
N283WN,19264.0,10.714126807563959,498.0,0.27697441601779754,6024.0,3.350389321468298,3163.0,1.7591768631813125,30.0,0.01668520578420467,9549.0,5.310901001112347
N359PX,19263.0,15.203630623520127,913.0,0.7205998421468035,5500.0,4.3409629044988165,4460.0,3.520126282557222,2.0,0.0015785319652722968,8388.0,6.620363062352013
N837AW,19257.0,11.975746268656716,936.0,0.582089552238806,6476.0,4.027363184079602,3574.0,2.222636815920398,20.0,0.012437810945273632,8251.0,5.131218905472637
N269WN,19257.0,9.412023460410557,425.0,0.20772238514174,6388.0,3.1221896383186705,2738.0,1.33822091886608,0.0,0.0,9706.0,4.743890518084067
N243NN,19250.0,12.524398178269356,1941.0,1.2628497072218607,4887.0,3.1795705920624595,5251.0,3.416395575797007,0.0,0.0,7171.0,4.665582303188029
N153AN,19247.0,16.549441100601893,414.0,0.35597592433361996,6424.0,5.523645743766122,4128.0,3.5494411006018916,0.0,0.0,8281.0,7.120378331900258
N918US,19246.0,14.438109527381846,1158.0,0.8687171792948237,4687.0,3.5161290322580645,4122.0,3.0922730682670667,234.0,0.17554388597149287,9045.0,6.785446361590398
N946AN,19242.0,15.223101265822784,1258.0,0.995253164556962,5960.0,4.715189873417722,3660.0,2.8955696202531644,24.0,0.0189873417721519,8340.0,6.598101265822785
N262WN,19238.0,8.654071075123706,1346.0,0.6054880791722898,5319.0,2.3927125506072873,2985.0,1.3427800269905532,29.0,0.013045434098065677,9559.0,4.300044984255511
N539UW,19237.0,15.832921810699588,1029.0,0.8469135802469135,5762.0,4.74238683127572,4004.0,3.2954732510288065,0.0,0.0,8442.0,6.948148148148148
N298WN,19236.0,10.522975929978118,722.0,0.3949671772428884,6533.0,3.573851203501094,2788.0,1.525164113785558,276.0,0.15098468271334792,8917.0,4.87800875273523
N322US,19234.0,14.944832944832944,1436.0,1.1157731157731157,6019.0,4.6767676767676765,5034.0,3.9114219114219115,0.0,0.0,6745.0,5.240870240870241
N7843A,19230.0,10.094488188976378,108.0,0.05669291338582677,7290.0,3.826771653543307,2053.0,1.0776902887139108,561.0,0.29448818897637796,9218.0,4.838845144356956
N9616G,19222.0,17.683532658693654,1074.0,0.9880404783808647,5426.0,4.991720331186753,3883.0,3.572217111315547,0.0,0.0,8839.0,8.131554737810488
N949AT,19217.0,12.025657071339173,1925.0,1.2046307884856071,6486.0,4.0588235294117645,4294.0,2.6871088861076347,35.0,0.02190237797246558,6477.0,4.053191489361702
N706SK,19216.0,9.646586345381525,6.0,0.0030120481927710845,9104.0,4.570281124497992,1953.0,0.9804216867469879,0.0,0.0,8153.0,4.092871485943775
N8694A,19212.0,12.060263653483993,1529.0,0.9598242310106717,5199.0,3.263653483992467,4076.0,2.558694287507847,0.0,0.0,8408.0,5.278091650973007
