TAIL_NUM,SUM_OF_ALL_DELAYS,AVERAGE_OF_ALL_DELAYS,SUM_OF_WEATHER_DELAY,AVERAGE_OF_WEATHER_DELAY,SUM_OF_CARRIER_DELAY,AVERAGE_OF_CARRIER_DELAY,SUM_OF_NAS_DELAY,AVERAGE_OF_NAS_DELAY,SUM_OF_SECURITY_DELAY,AVERAGE_OF_SECURITY_DELAY,SUM_OF_LATE_AIRCRAFT_DELAY,AVERAGE_OF_LATE_AIRCRAFT_DELAY
N207SY,2366.0,17.27007299270073,518.0,3.781021897810219,302.0,2.204379562043796,970.0,7.08029197080292,32.0,0.23357664233576642,544.0,3.9708029197080292
N890UA,2366.0,22.75,508.0,4.884615384615385,304.0,2.923076923076923,439.0,4.221153846153846,0.0,0.0,1115.0,10.721153846153847
N335PQ,2363.0,20.547826086956523,210.0,1.826086956521739,1393.0,12.11304347826087,284.0,2.4695652173913043,0.0,0.0,476.0,4.139130434782609
N611AS,2363.0,11.470873786407767,86.0,0.4174757281553398,786.0,3.8155339805825244,405.0,1.9660194174757282,0.0,0.0,1086.0,5.271844660194175
N318NB,2363.0,21.87962962962963,111.0,1.0277777777777777,708.0,6.555555555555555,930.0,8.61111111111111,0.0,0.0,614.0,5.685185185185185
N484UA,2357.0,22.447619047619046,108.0,1.0285714285714285,463.0,4.40952380952381,1136.0,10.81904761904762,0.0,0.0,650.0,6.190476190476191
N875RW,2357.0,25.619565217391305,3.0,0.03260869565217391,340.0,3.6956521739130435,964.0,10.478260869565217,0.0,0.0,1050.0,11.41304347826087
N253PS,2356.0,13.386363636363637,0.0,0.0,594.0,3.375,386.0,2.1931818181818183,33.0,0.1875,1343.0,7.630681818181818
N909FJ,2355.0,14.359756097560975,170.0,1.0365853658536586,644.0,3.926829268292683,178.0,1.0853658536585367,0.0,0.0,1363.0,8.310975609756097
N993AT,2355.0,17.065217391304348,46.0,0.3333333333333333,47.0,0.34057971014492755,1152.0,8.347826086956522,0.0,0.0,1110.0,8.043478260869565
N488UA,2355.0,24.278350515463917,20.0,0.20618556701030927,155.0,1.597938144329897,1000.0,10.309278350515465,0.0,0.0,1180.0,12.164948453608247
N904NK,2354.0,32.24657534246575,0.0,0.0,716.0,9.808219178082192,879.0,12.04109589041096,0.0,0.0,759.0,10.397260273972602
N11536,2353.0,21.787037037037038,0.0,0.0,625.0,5.787037037037037,519.0,4.805555555555555,0.0,0.0,1209.0,11.194444444444445
227NV,2352.0,35.1044776119403,173.0,2.582089552238806,784.0,11.701492537313433,433.0,6.462686567164179,7.0,0.1044776119402985,955.0,14.253731343283581
N978DL,2351.0,14.69375,28.0,0.175,573.0,3.58125,1690.0,10.5625,0.0,0.0,60.0,0.375
N973NN,2346.0,31.28,394.0,5.253333333333333,461.0,6.1466666666666665,412.0,5.493333333333333,0.0,0.0,1079.0,14.386666666666667
N659BR,2343.0,14.462962962962964,167.0,1.0308641975308641,909.0,5.611111111111111,181.0,1.117283950617284,0.0,0.0,1086.0,6.703703703703703
N913XJ,2342.0,16.609929078014183,43.0,0.3049645390070922,134.0,0.950354609929078,1150.0,8.156028368794326,0.0,0.0,1015.0,7.198581560283688
N993JB,2338.0,31.173333333333332,0.0,0.0,650.0,8.666666666666666,526.0,7.013333333333334,0.0,0.0,1162.0,15.493333333333334
N752YX,2338.0,14.79746835443038,25.0,0.15822784810126583,106.0,0.6708860759493671,1581.0,10.00632911392405,0.0,0.0,626.0,3.962025316455696
N247JS,2337.0,14.25,254.0,1.548780487804878,821.0,5.0060975609756095,475.0,2.8963414634146343,0.0,0.0,787.0,4.798780487804878
N494UA,2336.0,23.128712871287128,62.0,0.6138613861386139,167.0,1.6534653465346534,1062.0,10.514851485148515,0.0,0.0,1045.0,10.346534653465346
N898UA,2336.0,26.247191011235955,92.0,1.0337078651685394,600.0,6.741573033707865,748.0,8.404494382022472,0.0,0.0,896.0,10.067415730337078
N13975,2334.0,15.77027027027027,20.0,0.13513513513513514,390.0,2.635135135135135,922.0,6.22972972972973,0.0,0.0,1002.0,6.77027027027027
N922AE,2330.0,13.468208092485549,434.0,2.508670520231214,439.0,2.53757225433526,551.0,3.184971098265896,29.0,0.1676300578034682,877.0,5.069364161849711
N87339,2328.0,21.555555555555557,38.0,0.35185185185185186,1954.0,18.09259259259259,190.0,1.7592592592592593,0.0,0.0,146.0,1.3518518518518519
N341PQ,2328.0,17.770992366412212,0.0,0.0,182.0,1.3893129770992367,868.0,6.625954198473282,0.0,0.0,1278.0,9.755725190839694
N507MJ,2328.0,14.734177215189874,307.0,1.9430379746835442,129.0,0.8164556962025317,488.0,3.088607594936709,0.0,0.0,1404.0,8.886075949367088
N374NW,2327.0,23.505050505050505,1030.0,10.404040404040405,119.0,1.202020202020202,518.0,5.232323232323233,0.0,0.0,660.0,6.666666666666667
N509MJ,2325.0,14.440993788819876,57.0,0.35403726708074534,691.0,4.291925465838509,755.0,4.6894409937888195,0.0,0.0,822.0,5.105590062111801
N946SW,2325.0,12.988826815642458,71.0,0.39664804469273746,706.0,3.9441340782122905,522.0,2.916201117318436,0.0,0.0,1026.0,5.731843575418995
N153UW,2324.0,21.12727272727273,13.0,0.11818181818181818,843.0,7.663636363636364,529.0,4.8090909090909095,0.0,0.0,939.0,8.536363636363637
N961JB,2322.0,32.25,0.0,0.0,85.0,1.1805555555555556,909.0,12.625,0.0,0.0,1328.0,18.444444444444443
N631RW,2322.0,14.789808917197453,0.0,0.0,398.0,2.535031847133758,1149.0,7.318471337579618,0.0,0.0,775.0,4.936305732484076
N408UA,2319.0,21.081818181818182,139.0,1.2636363636363637,278.0,2.5272727272727273,1006.0,9.145454545454545,0.0,0.0,896.0,8.145454545454545
N643RW,2319.0,37.403225806451616,168.0,2.7096774193548385,503.0,8.112903225806452,1090.0,17.580645161290324,0.0,0.0,558.0,9.0
N633RW,2315.0,17.276119402985074,93.0,0.6940298507462687,536.0,4.0,853.0,6.365671641791045,0.0,0.0,833.0,6.2164179104477615
N598JB,2314.0,26.295454545454547,0.0,0.0,857.0,9.738636363636363,339.0,3.852272727272727,0.0,0.0,1118.0,12.704545454545455
N9019F,2313.0,48.1875,0.0,0.0,949.0,19.770833333333332,150.0,3.125,0.0,0.0,1214.0,25.291666666666668
N955UW,2312.0,15.311258278145695,656.0,4.344370860927152,154.0,1.0198675496688743,840.0,5.562913907284768,0.0,0.0,662.0,4.3841059602649
N927EV,2308.0,16.485714285714284,0.0,0.0,430.0,3.0714285714285716,642.0,4.585714285714285,0.0,0.0,1236.0,8.82857142857143
N820AE,2308.0,13.113636363636363,189.0,1.0738636363636365,195.0,1.1079545454545454,711.0,4.0397727272727275,0.0,0.0,1213.0,6.892045454545454
N781WN,2308.0,14.073170731707316,17.0,0.10365853658536585,826.0,5.036585365853658,673.0,4.103658536585366,0.0,0.0,792.0,4.829268292682927
N467UA,2308.0,22.627450980392158,11.0,0.10784313725490197,418.0,4.098039215686274,803.0,7.872549019607843,0.0,0.0,1076.0,10.549019607843137
N946AT,2307.0,15.483221476510067,384.0,2.577181208053691,466.0,3.12751677852349,406.0,2.7248322147651005,0.0,0.0,1051.0,7.053691275167785
N817SK,2306.0,20.4070796460177,254.0,2.247787610619469,1436.0,12.70796460176991,257.0,2.274336283185841,0.0,0.0,359.0,3.1769911504424777
N604LR,2304.0,18.141732283464567,193.0,1.5196850393700787,725.0,5.708661417322834,695.0,5.47244094488189,0.0,0.0,691.0,5.440944881889764
N251SY,2304.0,14.4,275.0,1.71875,582.0,3.6375,439.0,2.74375,2.0,0.0125,1006.0,6.2875
N930XJ,2303.0,16.45,4.0,0.02857142857142857,257.0,1.8357142857142856,749.0,5.35,0.0,0.0,1293.0,9.235714285714286
N845UA,2299.0,26.42528735632184,302.0,3.471264367816092,196.0,2.2528735632183907,1236.0,14.206896551724139,0.0,0.0,565.0,6.494252873563219
N211SY,2297.0,20.693693693693692,0.0,0.0,575.0,5.18018018018018,803.0,7.2342342342342345,0.0,0.0,919.0,8.27927927927928
N119SY,2291.0,20.63963963963964,297.0,2.675675675675676,250.0,2.2522522522522523,1402.0,12.63063063063063,20.0,0.18018018018018017,322.0,2.900900900900901
N13716,2291.0,30.144736842105264,156.0,2.0526315789473686,139.0,1.8289473684210527,1769.0,23.276315789473685,0.0,0.0,227.0,2.986842105263158
N453UA,2289.0,24.094736842105263,28.0,0.29473684210526313,654.0,6.88421052631579,856.0,9.010526315789473,0.0,0.0,751.0,7.905263157894737
N681AE,2289.0,12.240641711229946,280.0,1.4973262032085561,464.0,2.481283422459893,819.0,4.379679144385027,0.0,0.0,726.0,3.8823529411764706
N13553,2288.0,14.481012658227849,13.0,0.08227848101265822,675.0,4.272151898734177,535.0,3.3860759493670884,0.0,0.0,1065.0,6.7405063291139244
N801NN,2286.0,20.05263157894737,10.0,0.08771929824561403,1947.0,17.07894736842105,130.0,1.1403508771929824,0.0,0.0,199.0,1.7456140350877194
N326MS,2283.0,13.75301204819277,161.0,0.9698795180722891,493.0,2.9698795180722892,344.0,2.072289156626506,34.0,0.20481927710843373,1251.0,7.536144578313253
N830UA,2283.0,25.366666666666667,36.0,0.4,745.0,8.277777777777779,685.0,7.611111111111111,0.0,0.0,817.0,9.077777777777778
N8928A,2283.0,12.825842696629213,247.0,1.3876404494382022,648.0,3.640449438202247,591.0,3.3202247191011236,0.0,0.0,797.0,4.477528089887641
N541EA,2283.0,16.424460431654676,331.0,2.381294964028777,283.0,2.035971223021583,866.0,6.23021582733813,0.0,0.0,803.0,5.776978417266187
N945SW,2283.0,13.429411764705883,28.0,0.16470588235294117,479.0,2.8176470588235296,552.0,3.2470588235294118,0.0,0.0,1224.0,7.2
N909EV,2277.0,22.77,85.0,0.85,738.0,7.38,735.0,7.35,0.0,0.0,719.0,7.19
N430YX,2277.0,17.25,0.0,0.0,416.0,3.1515151515151514,757.0,5.734848484848484,0.0,0.0,1104.0,8.363636363636363
N642NK,2276.0,20.69090909090909,0.0,0.0,909.0,8.263636363636364,382.0,3.4727272727272727,46.0,0.41818181818181815,939.0,8.536363636363637
N855NN,2271.0,19.24576271186441,22.0,0.1864406779661017,291.0,2.4661016949152543,284.0,2.406779661016949,0.0,0.0,1674.0,14.186440677966102
N263NN,2270.0,15.547945205479452,264.0,1.8082191780821917,157.0,1.0753424657534247,652.0,4.465753424657534,0.0,0.0,1197.0,8.198630136986301
N7722B,2268.0,15.221476510067115,46.0,0.3087248322147651,617.0,4.140939597315437,385.0,2.5838926174496644,0.0,0.0,1220.0,8.187919463087248
N837AE,2267.0,13.257309941520468,0.0,0.0,422.0,2.4678362573099415,916.0,5.356725146198831,1.0,0.005847953216374269,928.0,5.426900584795321
N908FJ,2267.0,16.917910447761194,21.0,0.15671641791044777,839.0,6.2611940298507465,184.0,1.373134328358209,0.0,0.0,1223.0,9.126865671641792
N961UW,2265.0,17.6953125,46.0,0.359375,1358.0,10.609375,521.0,4.0703125,0.0,0.0,340.0,2.65625
N908XJ,2264.0,16.405797101449274,64.0,0.463768115942029,671.0,4.86231884057971,352.0,2.550724637681159,0.0,0.0,1177.0,8.528985507246377
N638JB,2264.0,21.1588785046729,42.0,0.3925233644859813,507.0,4.738317757009346,758.0,7.08411214953271,0.0,0.0,957.0,8.94392523364486
N812UA,2260.0,22.376237623762375,176.0,1.7425742574257426,371.0,3.6732673267326734,516.0,5.108910891089109,0.0,0.0,1197.0,11.851485148514852
N718PS,2254.0,15.22972972972973,77.0,0.5202702702702703,1231.0,8.317567567567568,158.0,1.0675675675675675,0.0,0.0,788.0,5.324324324324325
N107HQ,2253.0,15.537931034482758,31.0,0.21379310344827587,556.0,3.8344827586206898,422.0,2.910344827586207,0.0,0.0,1244.0,8.579310344827586
N334FR,2251.0,18.153225806451612,27.0,0.21774193548387097,771.0,6.217741935483871,472.0,3.806451612903226,0.0,0.0,981.0,7.911290322580645
N639JB,2251.0,23.447916666666668,87.0,0.90625,555.0,5.78125,297.0,3.09375,0.0,0.0,1312.0,13.666666666666666
N810MD,2250.0,17.441860465116278,92.0,0.7131782945736435,776.0,6.015503875968992,759.0,5.883720930232558,0.0,0.0,623.0,4.829457364341085
N813AE,2250.0,13.71951219512195,322.0,1.9634146341463414,469.0,2.8597560975609757,434.0,2.6463414634146343,0.0,0.0,1025.0,6.25
N158AN,2246.0,25.235955056179776,120.0,1.348314606741573,335.0,3.764044943820225,460.0,5.168539325842697,0.0,0.0,1331.0,14.955056179775282
N910XJ,2246.0,15.706293706293707,16.0,0.11188811188811189,221.0,1.5454545454545454,965.0,6.748251748251748,0.0,0.0,1044.0,7.300699300699301
N461UA,2245.0,25.511363636363637,69.0,0.7840909090909091,351.0,3.9886363636363638,651.0,7.3977272727272725,0.0,0.0,1174.0,13.340909090909092
N259NN,2245.0,15.376712328767123,156.0,1.0684931506849316,287.0,1.9657534246575343,658.0,4.506849315068493,0.0,0.0,1144.0,7.835616438356165
N322FR,2243.0,18.088709677419356,47.0,0.3790322580645161,504.0,4.064516129032258,380.0,3.064516129032258,0.0,0.0,1312.0,10.580645161290322
N432SW,2242.0,14.371794871794872,645.0,4.134615384615385,323.0,2.0705128205128207,232.0,1.4871794871794872,0.0,0.0,1042.0,6.67948717948718
N391CA,2242.0,17.37984496124031,228.0,1.7674418604651163,593.0,4.596899224806202,214.0,1.6589147286821706,0.0,0.0,1207.0,9.356589147286822
N335DN,2241.0,18.368852459016395,152.0,1.2459016393442623,1095.0,8.975409836065573,274.0,2.2459016393442623,0.0,0.0,720.0,5.901639344262295
N312DN,2239.0,17.76984126984127,577.0,4.579365079365079,262.0,2.0793650793650795,595.0,4.722222222222222,0.0,0.0,805.0,6.388888888888889
N445UA,2239.0,21.323809523809523,9.0,0.08571428571428572,344.0,3.276190476190476,745.0,7.095238095238095,0.0,0.0,1141.0,10.866666666666667
N9619V,2238.0,20.72222222222222,0.0,0.0,1662.0,15.38888888888889,263.0,2.435185185185185,0.0,0.0,313.0,2.8981481481481484
N909XJ,2238.0,18.34426229508197,89.0,0.7295081967213115,194.0,1.5901639344262295,702.0,5.754098360655738,0.0,0.0,1253.0,10.270491803278688
N220FR,2235.0,21.490384615384617,0.0,0.0,542.0,5.211538461538462,502.0,4.826923076923077,0.0,0.0,1191.0,11.451923076923077
N247NN,2232.0,16.057553956834532,226.0,1.6258992805755397,431.0,3.1007194244604315,720.0,5.179856115107913,0.0,0.0,855.0,6.151079136690647
N341FR,2227.0,15.573426573426573,57.0,0.3986013986013986,728.0,5.090909090909091,631.0,4.4125874125874125,0.0,0.0,811.0,5.671328671328672
N936AT,2227.0,18.558333333333334,457.0,3.808333333333333,619.0,5.158333333333333,838.0,6.983333333333333,0.0,0.0,313.0,2.6083333333333334
N421YX,2225.0,17.8,0.0,0.0,144.0,1.152,938.0,7.504,0.0,0.0,1143.0,9.144
N652NK,2225.0,15.892857142857142,29.0,0.20714285714285716,140.0,1.0,904.0,6.457142857142857,0.0,0.0,1152.0,8.228571428571428
N483UA,2225.0,22.25,98.0,0.98,302.0,3.02,947.0,9.47,0.0,0.0,878.0,8.78
N922VA,2222.0,23.892473118279568,193.0,2.075268817204301,144.0,1.5483870967741935,854.0,9.182795698924732,0.0,0.0,1031.0,11.086021505376344
N457SW,2221.0,13.29940119760479,128.0,0.7664670658682635,1009.0,6.041916167664671,384.0,2.2994011976047903,0.0,0.0,700.0,4.191616766467066
N974JB,2219.0,26.105882352941176,94.0,1.1058823529411765,655.0,7.705882352941177,272.0,3.2,0.0,0.0,1198.0,14.094117647058823
N413WN,2218.0,14.402597402597403,0.0,0.0,685.0,4.4480519480519485,421.0,2.7337662337662336,14.0,0.09090909090909091,1098.0,7.12987012987013
N282SY,2218.0,16.55223880597015,58.0,0.43283582089552236,639.0,4.768656716417911,562.0,4.1940298507462686,0.0,0.0,959.0,7.156716417910448
N942LL,2213.0,13.01764705882353,157.0,0.9235294117647059,414.0,2.4352941176470586,958.0,5.635294117647059,0.0,0.0,684.0,4.023529411764706
N949FR,2209.0,16.362962962962964,32.0,0.23703703703703705,715.0,5.296296296296297,171.0,1.2666666666666666,0.0,0.0,1291.0,9.562962962962963
N364VA,2206.0,20.81132075471698,171.0,1.6132075471698113,99.0,0.9339622641509434,797.0,7.518867924528302,0.0,0.0,1139.0,10.745283018867925
N350DN,2206.0,17.934959349593495,242.0,1.967479674796748,190.0,1.5447154471544715,432.0,3.5121951219512195,0.0,0.0,1342.0,10.910569105691057
N418UA,2205.0,20.045454545454547,0.0,0.0,550.0,5.0,931.0,8.463636363636363,0.0,0.0,724.0,6.581818181818182
N592NN,2205.0,11.3659793814433,19.0,0.0979381443298969,903.0,4.654639175257732,449.0,2.314432989690722,0.0,0.0,834.0,4.298969072164948
N252SY,2203.0,14.398692810457517,1178.0,7.699346405228758,166.0,1.0849673202614378,258.0,1.6862745098039216,0.0,0.0,601.0,3.9281045751633985
N927SW,2200.0,18.0327868852459,0.0,0.0,1031.0,8.450819672131148,201.0,1.6475409836065573,0.0,0.0,968.0,7.934426229508197
N302PQ,2197.0,14.646666666666667,540.0,3.6,337.0,2.2466666666666666,484.0,3.2266666666666666,0.0,0.0,836.0,5.573333333333333
N8728Q,2196.0,17.291338582677167,0.0,0.0,1069.0,8.417322834645669,437.0,3.440944881889764,0.0,0.0,690.0,5.433070866141732
N110HQ,2196.0,13.390243902439025,0.0,0.0,270.0,1.646341463414634,875.0,5.335365853658536,0.0,0.0,1051.0,6.408536585365853
N962DN,2196.0,15.574468085106384,103.0,0.7304964539007093,1264.0,8.964539007092199,399.0,2.8297872340425534,0.0,0.0,430.0,3.049645390070922
N226JS,2195.0,12.6878612716763,396.0,2.2890173410404624,562.0,3.2485549132947975,429.0,2.479768786127168,0.0,0.0,808.0,4.670520231213873
N921EV,2193.0,13.290909090909091,206.0,1.2484848484848485,757.0,4.587878787878788,300.0,1.8181818181818181,0.0,0.0,930.0,5.636363636363637
N770SK,2191.0,12.888235294117647,354.0,2.0823529411764707,1219.0,7.170588235294118,157.0,0.9235294117647059,0.0,0.0,461.0,2.711764705882353
N179JB,2188.0,27.696202531645568,0.0,0.0,1583.0,20.037974683544302,229.0,2.8987341772151898,0.0,0.0,376.0,4.7594936708860756
N622VA,2188.0,19.19298245614035,0.0,0.0,207.0,1.8157894736842106,1241.0,10.885964912280702,0.0,0.0,740.0,6.491228070175438
N916FJ,2185.0,14.566666666666666,60.0,0.4,699.0,4.66,268.0,1.7866666666666666,0.0,0.0,1158.0,7.72
N881AS,2185.0,14.47019867549669,20.0,0.13245033112582782,294.0,1.9470198675496688,1345.0,8.907284768211921,0.0,0.0,526.0,3.4834437086092715
N150SY,2184.0,16.671755725190838,33.0,0.25190839694656486,139.0,1.0610687022900764,770.0,5.877862595419847,0.0,0.0,1242.0,9.48091603053435
N8030F,2183.0,41.18867924528302,60.0,1.1320754716981132,1117.0,21.07547169811321,328.0,6.188679245283019,0.0,0.0,678.0,12.79245283018868
N311DN,2182.0,18.183333333333334,42.0,0.35,293.0,2.441666666666667,984.0,8.2,0.0,0.0,863.0,7.191666666666666
N964TW,2181.0,22.71875,53.0,0.5520833333333334,1785.0,18.59375,245.0,2.5520833333333335,0.0,0.0,98.0,1.0208333333333333
N696AE,2181.0,10.587378640776699,117.0,0.5679611650485437,497.0,2.412621359223301,419.0,2.033980582524272,0.0,0.0,1148.0,5.572815533980583
N427WN,2180.0,12.31638418079096,35.0,0.1977401129943503,841.0,4.751412429378531,325.0,1.8361581920903955,0.0,0.0,979.0,5.531073446327683
N969JB,2180.0,31.594202898550726,43.0,0.6231884057971014,84.0,1.2173913043478262,1043.0,15.115942028985508,0.0,0.0,1010.0,14.63768115942029
N57870,2178.0,29.835616438356166,66.0,0.9041095890410958,703.0,9.63013698630137,651.0,8.917808219178083,0.0,0.0,758.0,10.383561643835616
N519JB,2177.0,23.408602150537636,32.0,0.34408602150537637,794.0,8.53763440860215,562.0,6.043010752688172,0.0,0.0,789.0,8.483870967741936
N166PQ,2176.0,19.428571428571427,27.0,0.24107142857142858,354.0,3.1607142857142856,734.0,6.553571428571429,0.0,0.0,1061.0,9.473214285714286
N75858,2175.0,29.794520547945204,110.0,1.5068493150684932,617.0,8.452054794520548,678.0,9.287671232876713,0.0,0.0,770.0,10.547945205479452
N6713Y,2174.0,25.88095238095238,906.0,10.785714285714286,1023.0,12.178571428571429,231.0,2.75,0.0,0.0,14.0,0.16666666666666666
N250NN,2173.0,14.782312925170068,239.0,1.6258503401360545,324.0,2.204081632653061,700.0,4.761904761904762,0.0,0.0,910.0,6.190476190476191
N941SW,2172.0,13.660377358490566,22.0,0.13836477987421383,696.0,4.377358490566038,414.0,2.6037735849056602,0.0,0.0,1040.0,6.540880503144654
N950LR,2171.0,11.486772486772487,24.0,0.12698412698412698,597.0,3.1587301587301586,217.0,1.1481481481481481,0.0,0.0,1333.0,7.052910052910053
233NV,2170.0,27.82051282051282,0.0,0.0,607.0,7.782051282051282,235.0,3.0128205128205128,0.0,0.0,1328.0,17.025641025641026
N336FR,2168.0,17.070866141732285,12.0,0.09448818897637795,896.0,7.05511811023622,612.0,4.818897637795276,0.0,0.0,648.0,5.102362204724409
N873AS,2165.0,20.817307692307693,321.0,3.0865384615384617,734.0,7.0576923076923075,153.0,1.4711538461538463,0.0,0.0,957.0,9.201923076923077
N516NK,2162.0,18.964912280701753,31.0,0.2719298245614035,567.0,4.973684210526316,624.0,5.473684210526316,16.0,0.14035087719298245,924.0,8.105263157894736
N471UA,2162.0,26.048192771084338,1070.0,12.891566265060241,173.0,2.0843373493975905,530.0,6.385542168674699,0.0,0.0,389.0,4.686746987951807
N8031M,2161.0,38.589285714285715,176.0,3.142857142857143,1378.0,24.607142857142858,236.0,4.214285714285714,0.0,0.0,371.0,6.625
N144SY,2161.0,14.60135135135135,85.0,0.5743243243243243,102.0,0.6891891891891891,950.0,6.418918918918919,0.0,0.0,1024.0,6.918918918918919
N715FR,2160.0,17.85123966942149,163.0,1.3471074380165289,606.0,5.008264462809917,646.0,5.338842975206612,0.0,0.0,745.0,6.1570247933884295
N957WN,2159.0,12.267045454545455,16.0,0.09090909090909091,686.0,3.897727272727273,242.0,1.375,0.0,0.0,1215.0,6.903409090909091
254NV,2158.0,15.985185185185186,30.0,0.2222222222222222,323.0,2.3925925925925924,575.0,4.2592592592592595,128.0,0.9481481481481482,1102.0,8.162962962962963
N898NN,2157.0,28.38157894736842,218.0,2.8684210526315788,1095.0,14.407894736842104,297.0,3.9078947368421053,0.0,0.0,547.0,7.197368421052632
N538EG,2156.0,14.567567567567568,242.0,1.635135135135135,499.0,3.3716216216216215,655.0,4.425675675675675,17.0,0.11486486486486487,743.0,5.02027027027027
N418SW,2156.0,69.54838709677419,314.0,10.129032258064516,1344.0,43.354838709677416,117.0,3.774193548387097,0.0,0.0,381.0,12.290322580645162
N204SY,2156.0,16.84375,125.0,0.9765625,244.0,1.90625,1202.0,9.390625,0.0,0.0,585.0,4.5703125
N280SY,2155.0,20.721153846153847,218.0,2.0961538461538463,156.0,1.5,485.0,4.663461538461538,0.0,0.0,1296.0,12.461538461538462
N913FJ,2154.0,15.496402877697841,4.0,0.02877697841726619,527.0,3.79136690647482,313.0,2.2517985611510793,2.0,0.014388489208633094,1308.0,9.410071942446043
N527VA,2153.0,20.902912621359224,0.0,0.0,769.0,7.466019417475728,691.0,6.70873786407767,0.0,0.0,693.0,6.728155339805825
N980SW,2153.0,12.163841807909604,121.0,0.6836158192090396,824.0,4.655367231638418,373.0,2.1073446327683616,0.0,0.0,835.0,4.7175141242937855
N180US,2150.0,18.067226890756302,4.0,0.03361344537815126,261.0,2.19327731092437,504.0,4.235294117647059,0.0,0.0,1381.0,11.605042016806722
N13908,2148.0,24.40909090909091,0.0,0.0,1149.0,13.056818181818182,504.0,5.7272727272727275,0.0,0.0,495.0,5.625
N619NK,2144.0,20.419047619047618,0.0,0.0,333.0,3.1714285714285713,867.0,8.257142857142858,0.0,0.0,944.0,8.99047619047619
N206SY,2144.0,17.866666666666667,0.0,0.0,680.0,5.666666666666667,923.0,7.691666666666666,0.0,0.0,541.0,4.508333333333334
N795SK,2139.0,16.976190476190474,64.0,0.5079365079365079,669.0,5.309523809523809,623.0,4.944444444444445,0.0,0.0,783.0,6.214285714285714
N429WN,2139.0,11.817679558011049,0.0,0.0,747.0,4.12707182320442,148.0,0.8176795580110497,0.0,0.0,1244.0,6.87292817679558
N722YX,2137.0,14.537414965986395,45.0,0.30612244897959184,160.0,1.08843537414966,1205.0,8.197278911564625,0.0,0.0,727.0,4.945578231292517
N547JB,2137.0,22.260416666666668,0.0,0.0,426.0,4.4375,872.0,9.083333333333334,0.0,0.0,839.0,8.739583333333334
N445SW,2137.0,14.342281879194632,128.0,0.8590604026845637,1521.0,10.208053691275168,32.0,0.21476510067114093,0.0,0.0,456.0,3.0604026845637584
N804UA,2134.0,28.453333333333333,34.0,0.4533333333333333,914.0,12.186666666666667,824.0,10.986666666666666,0.0,0.0,362.0,4.826666666666667
N441UA,2134.0,20.51923076923077,188.0,1.8076923076923077,482.0,4.634615384615385,698.0,6.711538461538462,0.0,0.0,766.0,7.365384615384615
N923FJ,2133.0,13.761290322580646,86.0,0.5548387096774193,580.0,3.7419354838709675,274.0,1.767741935483871,0.0,0.0,1193.0,7.696774193548387
N713FR,2133.0,17.775,24.0,0.2,584.0,4.866666666666666,674.0,5.616666666666666,0.0,0.0,851.0,7.091666666666667
N68452,2132.0,19.381818181818183,14.0,0.12727272727272726,193.0,1.7545454545454546,852.0,7.745454545454545,0.0,0.0,1073.0,9.754545454545454
N276AY,2130.0,236.66666666666666,0.0,0.0,707.0,78.55555555555556,19.0,2.111111111111111,0.0,0.0,1404.0,156.0
N933XJ,2130.0,15.323741007194245,54.0,0.38848920863309355,219.0,1.5755395683453237,870.0,6.258992805755396,0.0,0.0,987.0,7.100719424460432
N353JB,2130.0,12.987804878048781,2.0,0.012195121951219513,499.0,3.042682926829268,536.0,3.268292682926829,0.0,0.0,1093.0,6.664634146341464
N907DA,2129.0,15.316546762589928,94.0,0.6762589928057554,706.0,5.079136690647482,274.0,1.9712230215827338,0.0,0.0,1055.0,7.589928057553957
N73251,2128.0,28.756756756756758,23.0,0.3108108108108108,137.0,1.8513513513513513,1012.0,13.675675675675675,0.0,0.0,956.0,12.91891891891892
N614AS,2127.0,10.963917525773196,158.0,0.8144329896907216,551.0,2.8402061855670104,220.0,1.134020618556701,0.0,0.0,1198.0,6.175257731958763
N246PS,2126.0,11.072916666666666,171.0,0.890625,464.0,2.4166666666666665,405.0,2.109375,0.0,0.0,1086.0,5.65625
N851UA,2126.0,29.123287671232877,7.0,0.0958904109589041,709.0,9.712328767123287,665.0,9.10958904109589,0.0,0.0,745.0,10.205479452054794
N338FR,2125.0,17.276422764227643,7.0,0.056910569105691054,694.0,5.642276422764228,756.0,6.146341463414634,0.0,0.0,668.0,5.430894308943089
218NV,2124.0,24.136363636363637,0.0,0.0,603.0,6.8522727272727275,389.0,4.420454545454546,0.0,0.0,1132.0,12.863636363636363
N733YX,2123.0,14.153333333333334,270.0,1.8,434.0,2.8933333333333335,678.0,4.52,13.0,0.08666666666666667,728.0,4.8533333333333335
N34222,2123.0,24.125,15.0,0.17045454545454544,423.0,4.806818181818182,601.0,6.829545454545454,0.0,0.0,1084.0,12.318181818181818
N248WN,2123.0,11.794444444444444,245.0,1.3611111111111112,352.0,1.9555555555555555,688.0,3.8222222222222224,0.0,0.0,838.0,4.655555555555556
N658AE,2121.0,11.046875,151.0,0.7864583333333334,475.0,2.4739583333333335,943.0,4.911458333333333,0.0,0.0,552.0,2.875
316NV,2121.0,23.054347826086957,75.0,0.8152173913043478,698.0,7.586956521739131,376.0,4.086956521739131,0.0,0.0,972.0,10.565217391304348
